Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
6,0,3.50036,0.00160938,0.00149442,-0.00258643,-0.000862144,6.92E-06,0,0.979043,72.3173,0.0784244,0,0.000607792,0,7.41216,5811.28,95.8478,114.737,74.4295,16.0428,514.517,80.3581,0.043357,7.03403,0.948968,5532.53,61.307,0
6,0,3.50036,0.00160938,0.00149442,-0.00258643,-0.000862144,6.92E-06,0,0.979043,72.3173,0.0784244,0,0.000607792,0,7.41216,5811.28,95.8478,114.737,74.4295,16.0428,514.517,80.3581,0.043357,7.03403,0.948968,5532.53,61.307,0
7,0,3.50152,0.00174164,0.00161724,-0.00252343,-0.000841144,0,0,0.979032,72.3314,0.088548,0,0.000807557,0,7.41205,5813.28,95.8603,114.757,74.4424,16.0428,514.517,80.3702,0.043357,7.03403,0.948774,5532.54,61.0681,0
7,0,3.50152,0.00174164,0.00161724,-0.00252343,-0.000841144,0,0,0.979032,72.3314,0.088548,0,0.000807557,0,7.41205,5813.28,95.8603,114.757,74.4424,16.0428,514.517,80.3702,0.043357,7.03403,0.948774,5532.54,61.0681,0
8,0,3.50165,0.00183961,0.00170821,-0.00243742,-0.000812473,0,0,0.979048,72.2551,0.0968303,0,0.00102951,0,7.41223,5810.31,95.8626,114.751,74.4359,16.0428,514.517,80.4138,0.043357,7.03403,0.949289,5532.55,61.033,0
8,0,3.50165,0.00183961,0.00170821,-0.00243742,-0.000812473,0,0,0.979048,72.2551,0.0968303,0,0.00102951,0,7.41223,5810.31,95.8626,114.751,74.4359,16.0428,514.517,80.4138,0.043357,7.03403,0.949289,5532.55,61.033,0
9,0,3.5009,0.00188508,0.00175043,-0.00236526,-0.00078842,8.92E-07,0,0.979045,72.2236,0.104881,0,0.00127159,0,7.41221,5808.85,95.8543,114.74,74.4286,16.0428,514.87,80.4287,0.0433794,7.0387,0.949441,5532.55,61.4194,0
9,0,3.5009,0.00188508,0.00175043,-0.00236526,-0.00078842,8.92E-07,0,0.979045,72.2236,0.104881,0,0.00127159,0,7.41221,5808.85,95.8543,114.74,74.4286,16.0428,514.87,80.4287,0.0433794,7.0387,0.949441,5532.55,61.4194,0
10,0,3.50085,0.00192976,0.00179192,-0.00230698,-0.000768995,8.25E-06,0,0.979027,72.2088,0.112944,0,0.00153249,0,7.41203,5808.34,95.8358,114.722,74.4165,16.0428,514.87,80.4381,0.0433794,7.0387,0.949331,5532.56,61.6591,0
10,0,3.50085,0.00192976,0.00179192,-0.00230698,-0.000768995,8.25E-06,0,0.979027,72.2088,0.112944,0,0.00153249,0,7.41203,5808.34,95.8358,114.722,74.4165,16.0428,514.87,80.4381,0.0433794,7.0387,0.949331,5532.56,61.6591,0
11,0,3.50099,0.0019712,0.0018304,-0.00224463,-0.000748209,4.18E-06,0,0.979027,72.1633,0.105494,0,0.00179281,0,7.41202,5805.87,95.7999,114.681,74.3865,16.0428,514.87,80.4546,0.0433794,7.0387,0.949359,5532.57,61.646,0
11,0,3.50099,0.0019712,0.0018304,-0.00224463,-0.000748209,4.18E-06,0,0.979027,72.1633,0.105494,0,0.00179281,0,7.41202,5805.87,95.7999,114.681,74.3865,16.0428,514.87,80.4546,0.0433794,7.0387,0.949359,5532.57,61.646,0
12,0,3.50072,0.00199036,0.00184819,-0.00218462,-0.000728207,0,0,0.979039,72.0648,0.0980415,0,0.0020328,0,7.41216,5799.91,95.7439,114.609,74.3327,15.7895,515.66,80.4818,0.0434191,6.93808,0.949749,5532.58,61.4267,0
12,0,3.50072,0.00199036,0.00184819,-0.00218462,-0.000728207,0,0,0.979039,72.0648,0.0980415,0,0.0020328,0,7.41216,5799.91,95.7439,114.609,74.3327,15.7895,515.66,80.4818,0.0434191,6.93808,0.949749,5532.58,61.4267,0
13,0,3.50037,0.00199608,0.0018535,-0.0021357,-0.0007119,0,0,0.979035,71.8758,0.0899488,0,0.00225378,0,7.41212,5787.31,95.5875,114.418,74.1901,15.7895,515.66,80.5182,0.0434191,6.93808,0.950164,5532.58,61.2204,0
13,0,3.50037,0.00199608,0.0018535,-0.0021357,-0.0007119,0,0,0.979035,71.8758,0.0899488,0,0.00225378,0,7.41212,5787.31,95.5875,114.418,74.1901,15.7895,515.66,80.5182,0.0434191,6.93808,0.950164,5532.58,61.2204,0
14,0,3.50035,0.00200649,0.00186317,-0.0020931,-0.0006977,0,0,0.979011,71.8025,0.0825312,0,0.00245681,0,7.41187,5781.88,95.4892,114.306,74.104,15.7895,515.66,80.5247,0.0434191,6.93808,0.950017,5532.59,61.5169,0
14,0,3.50035,0.00200649,0.00186317,-0.0020931,-0.0006977,0,0,0.979011,71.8025,0.0825312,0,0.00245681,0,7.41187,5781.88,95.4892,114.306,74.104,15.7895,515.66,80.5247,0.0434191,6.93808,0.950017,5532.59,61.5169,0
15,0,3.50042,0.00201895,0.00187474,-0.00204951,-0.00068317,1.63E-06,0,0.979013,71.6951,0.0767571,0,0.00264387,0,7.41188,5773.8,95.3746,114.169,73.9992,15.7895,515.66,80.5326,0.0434191,6.93808,0.950132,5532.6,61.7614,0
15,0,3.50042,0.00201895,0.00187474,-0.00204951,-0.00068317,1.63E-06,0,0.979013,71.6951,0.0767571,0,0.00264387,0,7.41188,5773.8,95.3746,114.169,73.9992,15.7895,515.66,80.5326,0.0434191,6.93808,0.950132,5532.6,61.7614,0
16,0,3.50036,0.00202634,0.0018816,-0.00200616,-0.00066872,0,0,0.979022,71.5729,0.0716428,0,0.00281661,0,7.41196,5764.28,95.2487,114.017,73.8821,15.7895,515.66,80.5372,0.0434191,6.93808,0.950362,5532.6,61.7366,0
16,0,3.50036,0.00202634,0.0018816,-0.00200616,-0.00066872,0,0,0.979022,71.5729,0.0716428,0,0.00281661,0,7.41196,5764.28,95.2487,114.017,73.8821,15.7895,515.66,80.5372,0.0434191,6.93808,0.950362,5532.6,61.7366,0
17,0,3.50029,0.0020313,0.00188621,-0.00196562,-0.000655207,0,0,0.979016,71.482,0.0670126,0,0.0029764,0,7.4119,5756.54,95.1185,113.865,73.7645,14.4231,521.702,80.5313,0.0436497,6.4105,0.95025,5532.61,61.4872,0
17,0,3.50029,0.0020313,0.00188621,-0.00196562,-0.000655207,0,0,0.979016,71.482,0.0670126,0,0.0029764,0,7.4119,5756.54,95.1185,113.865,73.7645,14.4231,521.702,80.5313,0.0436497,6.4105,0.95025,5532.61,61.4872,0
18,0,3.50043,0.00204266,0.00189676,-0.0019247,-0.000641565,0,0,0.978973,71.4096,0.0625493,0,0.00312448,0,7.41145,5748.29,94.3598,113.579,73.405,14.4231,521.702,80.4974,0.0436497,6.4105,0.943643,5532.62,61.0848,0
18,0,3.50043,0.00204266,0.00189676,-0.0019247,-0.000641565,0,0,0.978973,71.4096,0.0625493,0,0.00312448,0,7.41145,5748.29,94.3598,113.579,73.405,14.4231,521.702,80.4974,0.0436497,6.4105,0.943643,5532.62,61.0848,0
19,0,3.50077,0.00206427,0.00191682,-0.00187669,-0.000625563,0,0,0.978921,71.3549,0.0577263,0,0.0032617,0,7.41089,5780.83,93.8339,112.993,72.5926,14.4231,521.702,81.0151,0.0436497,6.4105,0.932861,5532.63,61.0043,0
19,0,3.50077,0.00206427,0.00191682,-0.00187669,-0.000625563,0,0,0.978921,71.3549,0.0577263,0,0.0032617,0,7.41089,5780.83,93.8339,112.993,72.5926,14.4231,521.702,81.0151,0.0436497,6.4105,0.932861,5532.63,61.0043,0
20,0,3.50108,0.00209025,0.00194095,-0.00181931,-0.000606435,1.88E-07,0,0.978903,71.2726,0.0540796,0,0.00338925,0,7.4107,5789.71,93.6349,112.775,72.2694,14.4231,521.702,81.2333,0.0436497,6.4105,0.929355,5532.64,61.1003,0
20,0,3.50108,0.00209025,0.00194095,-0.00181931,-0.000606435,1.88E-07,0,0.978903,71.2726,0.0540796,0,0.00338925,0,7.4107,5789.71,93.6349,112.775,72.2694,14.4231,521.702,81.2333,0.0436497,6.4105,0.929355,5532.64,61.1003,0
21,0,3.50133,0.00211848,0.00196716,-0.00175439,-0.000584797,6.13E-06,0,0.978877,71.3623,0.0510107,0,0.00350825,0,7.41044,5807.59,93.5723,112.743,72.1603,12.1457,526.594,81.3818,0.0442263,5.44888,0.925836,5532.65,61.0565,0
21,0,3.50133,0.00211848,0.00196716,-0.00175439,-0.000584797,6.13E-06,0,0.978877,71.3623,0.0510107,0,0.00350825,0,7.41044,5807.59,93.5723,112.743,72.1603,12.1457,526.594,81.3818,0.0442263,5.44888,0.925836,5532.65,61.0565,0
22,0,3.50169,0.00215385,0.002,-0.00168166,-0.000560553,4.75E-06,0,0.978819,71.4632,0.0482554,0,0.00361951,0,7.40988,5825.1,94.0558,112.77,72.1215,12.1457,526.594,81.5119,0.0442263,5.44888,0.928011,5532.65,60.901,0
22,0,3.50169,0.00215385,0.002,-0.00168166,-0.000560553,4.75E-06,0,0.978819,71.4632,0.0482554,0,0.00361951,0,7.40988,5825.1,94.0558,112.77,72.1215,12.1457,526.594,81.5119,0.0442263,5.44888,0.928011,5532.65,60.901,0
23,0,3.5023,0.00220447,0.00204701,-0.00159548,-0.000531828,0,0,0.978724,71.5128,0.0457468,0,0.00372381,0,7.40897,5799.93,94.453,113.239,72.9224,12.1457,526.594,81.1034,0.0442263,5.44888,0.936115,5532.67,60.5878,0
23,0,3.5023,0.00220447,0.00204701,-0.00159548,-0.000531828,0,0,0.978724,71.5128,0.0457468,0,0.00372381,0,7.40897,5799.93,94.453,113.239,72.9224,12.1457,526.594,81.1034,0.0442263,5.44888,0.936115,5532.67,60.5878,0
24,0,3.50315,0.00227451,0.00211205,-0.00148752,-0.000495838,0,0,0.978583,71.2733,0.043198,0,0.00382176,0,7.4076,5770.11,93.9717,113.239,72.9433,12.1457,526.594,80.9575,0.0442263,5.44888,0.935897,5532.68,60.2391,0
24,0,3.50315,0.00227451,0.00211205,-0.00148752,-0.000495838,0,0,0.978583,71.2733,0.043198,0,0.00382176,0,7.4076,5770.11,93.9717,113.239,72.9433,12.1457,526.594,80.9575,0.0442263,5.44888,0.935897,5532.68,60.2391,0
25,0,3.50407,0.00236063,0.00219201,-0.00135359,-0.000451195,0,0,0.978474,71.0111,0.0407881,0,0.00391382,0,7.40655,5784.16,93.468,112.64,72.1624,12.1457,526.594,81.4543,0.0442263,5.44888,0.92838,5532.69,60.2725,0
25,0,3.50407,0.00236063,0.00219201,-0.00135359,-0.000451195,0,0,0.978474,71.0111,0.0407881,0,0.00391382,0,7.40655,5784.16,93.468,112.64,72.1624,12.1457,526.594,81.4543,0.0442263,5.44888,0.92838,5532.69,60.2725,0
26,0,3.50493,0.00245806,0.00228249,-0.00119479,-0.000398262,2.05E-06,0,0.978393,70.8421,0.038823,0,0.00400062,0,7.40579,5783.27,93.2769,112.414,71.8553,12.1457,526.594,81.6361,0.0442263,5.44888,0.926518,5532.69,60.3596,0
26,0,3.50493,0.00245806,0.00228249,-0.00119479,-0.000398262,2.05E-06,0,0.978393,70.8421,0.038823,0,0.00400062,0,7.40579,5783.27,93.2769,112.414,71.8553,12.1457,526.594,81.6361,0.0442263,5.44888,0.926518,5532.69,60.3596,0
27,0,3.50579,0.00256786,0.00238444,-0.00101269,-0.000337563,8.69E-06,0,0.978295,70.9238,0.0370763,0,0.00408266,0,7.40489,5798.09,93.2207,112.378,71.7589,9.96678,531.077,81.751,0.045388,4.50941,0.923548,5532.7,60.2698,0
27,0,3.50579,0.00256786,0.00238444,-0.00101269,-0.000337563,8.69E-06,0,0.978295,70.9238,0.0370763,0,0.00408266,0,7.40489,5798.09,93.2207,112.378,71.7589,9.96678,531.077,81.751,0.045388,4.50941,0.923548,5532.7,60.2698,0
28,0,3.50681,0.00269708,0.00250443,-0.000805058,-0.000268353,7.81E-06,0,0.978154,71.0515,0.0354745,0,0.00416032,0,7.40349,5815.03,93.2146,112.407,71.7342,9.96678,531.077,81.8425,0.045388,4.50941,0.92078,5532.71,60.0124,0
28,0,3.50681,0.00269708,0.00250443,-0.000805058,-0.000268353,7.81E-06,0,0.978154,71.0515,0.0354745,0,0.00416032,0,7.40349,5815.03,93.2146,112.407,71.7342,9.96678,531.077,81.8425,0.045388,4.50941,0.92078,5532.71,60.0124,0
29,0,3.50821,0.00285932,0.00265508,-0.00056354,-0.000187847,0,0,0.977967,71.1404,0.034002,0,0.00423398,0,7.40131,5828.14,93.2262,112.448,71.7311,9.96678,531.077,81.9245,0.045388,4.50941,0.918817,5532.73,59.6219,0
29,0,3.50821,0.00285932,0.00265508,-0.00056354,-0.000187847,0,0,0.977967,71.1404,0.034002,0,0.00423398,0,7.40131,5828.14,93.2262,112.448,71.7311,9.96678,531.077,81.9245,0.045388,4.50941,0.918817,5532.73,59.6219,0
30,0,3.50997,0.00306206,0.00284335,-0.000276029,-9.20E-05,0,0,0.977708,71.1281,0.032586,0,0.00430393,0,7.39839,5838.92,93.2609,112.514,71.7302,9.96678,531.077,82.0902,0.045388,4.50941,0.917458,5532.74,59.1931,0
30,0,3.50997,0.00306206,0.00284335,-0.000276029,-9.20E-05,0,0,0.977708,71.1281,0.032586,0,0.00430393,0,7.39839,5838.92,93.2609,112.514,71.7302,9.96678,531.077,82.0902,0.045388,4.50941,0.917458,5532.74,59.1931,0
31,0,3.51187,0.00330066,0.0030649,6.42E-05,2.14E-05,0,0,0.977465,71.0053,0.0312034,0,0.00437043,0,7.39585,5834.81,93.2685,112.518,71.7157,9.96678,531.077,82.1743,0.045388,4.50941,0.91817,5532.75,59.2154,0
31,0,3.51187,0.00330066,0.0030649,6.42E-05,2.14E-05,0,0,0.977465,71.0053,0.0312034,0,0.00437043,0,7.39585,5834.81,93.2685,112.518,71.7157,9.96678,531.077,82.1743,0.045388,4.50941,0.91817,5532.75,59.2154,0
32,0,3.5136,0.00356253,0.00330807,0.000455028,0.000151676,5.84E-06,0,0.977316,70.8633,0.0299954,0,0.00443376,0,7.39452,5828.42,93.269,112.51,71.6965,9.96678,531.077,82.2489,0.045388,4.50941,0.919167,5532.76,59.3796,0
32,0,3.5136,0.00356253,0.00330807,0.000455028,0.000151676,5.84E-06,0,0.977316,70.8633,0.0299954,0,0.00443376,0,7.39452,5828.42,93.269,112.51,71.6965,9.96678,531.077,82.2489,0.045388,4.50941,0.919167,5532.76,59.3796,0
33,0,3.51515,0.00384219,0.00356774,0.000890123,0.000296708,1.79E-05,0,0.977177,70.762,0.0288975,0,0.00449416,0,7.39325,5824.32,93.2675,112.505,71.6815,9.96678,531.077,82.3087,0.045388,4.50941,0.919781,5532.77,59.3873,0
33,0,3.51515,0.00384219,0.00356774,0.000890123,0.000296708,1.79E-05,0,0.977177,70.762,0.0288975,0,0.00449416,0,7.39325,5824.32,93.2675,112.505,71.6815,9.96678,531.077,82.3087,0.045388,4.50941,0.919781,5532.77,59.3873,0
34,0,3.51672,0.00414797,0.00385169,0.00136633,0.000455443,2.09E-05,0,0.977006,70.7119,0.0278812,0,0.00455183,0,7.39115,5823.43,93.2657,112.505,71.6717,9.96678,531.077,82.3543,0.045388,4.50941,0.919886,5532.78,59.2187,0
34,0,3.51672,0.00414797,0.00385169,0.00136633,0.000455443,2.09E-05,0,0.977006,70.7119,0.0278812,0,0.00455183,0,7.39115,5823.43,93.2657,112.505,71.6717,9.96678,531.077,82.3543,0.045388,4.50941,0.919886,5532.78,59.2187,0
35,0,3.51855,0.00449407,0.00417306,0.00188868,0.00062956,9.52E-06,0,0.9768,70.6995,0.0269377,0,0.00460696,0,7.38865,5824.83,93.2649,112.509,71.666,8.24176,534.81,82.3886,0.0469299,3.75505,0.919638,5532.8,58.907,0
35,0,3.51855,0.00449407,0.00417306,0.00188868,0.00062956,9.52E-06,0,0.9768,70.6995,0.0269377,0,0.00460696,0,7.38865,5824.83,93.2649,112.509,71.666,8.24176,534.81,82.3886,0.0469299,3.75505,0.919638,5532.8,58.907,0
36,0,3.52026,0.00485556,0.00450873,0.00246047,0.000820156,0,0,0.976533,70.7236,0.0260538,0,0.00465973,0,7.38796,5830.26,93.2735,112.53,71.6662,8.24176,534.81,82.4372,0.0469299,3.75505,0.918843,5532.81,58.5108,0
36,0,3.52026,0.00485556,0.00450873,0.00246047,0.000820156,0,0,0.976533,70.7236,0.0260538,0,0.00465973,0,7.38796,5830.26,93.2735,112.53,71.6662,8.24176,534.81,82.4372,0.0469299,3.75505,0.918843,5532.81,58.5108,0
37,0,3.52191,0.00522451,0.00485133,0.00307685,0.00102562,0,0,0.976149,70.7153,0.0252022,0,0.00471027,0,7.38697,5831.09,93.2792,112.539,71.6677,8.24176,534.81,82.4587,0.0469299,3.75505,0.918757,5532.82,58.525,0
37,0,3.52191,0.00522451,0.00485133,0.00307685,0.00102562,0,0,0.976149,70.7153,0.0252022,0,0.00471027,0,7.38697,5831.09,93.2792,112.539,71.6677,8.24176,534.81,82.4587,0.0469299,3.75505,0.918757,5532.82,58.525,0
38,0,3.52347,0.00559907,0.00519913,0.00373492,0.00124497,5.03E-06,0,0.97591,70.6538,0.0244033,0,0.00475873,0,7.38648,5827.72,93.2756,112.533,71.659,8.24176,534.81,82.4829,0.0469299,3.75505,0.919239,5532.84,58.7445,0
38,0,3.52347,0.00559907,0.00519913,0.00373492,0.00124497,5.03E-06,0,0.97591,70.6538,0.0244033,0,0.00475873,0,7.38648,5827.72,93.2756,112.533,71.659,8.24176,534.81,82.4829,0.0469299,3.75505,0.919239,5532.84,58.7445,0
39,0,3.52481,0.00597487,0.0055481,0.00442952,0.00147651,1.77E-05,0,0.975753,70.5322,0.023656,0,0.00480523,0,7.38629,5819.51,93.2566,112.503,71.6336,8.24176,534.81,82.5086,0.0469299,3.75505,0.920326,5532.85,58.8256,0
39,0,3.52481,0.00597487,0.0055481,0.00442952,0.00147651,1.77E-05,0,0.975753,70.5322,0.023656,0,0.00480523,0,7.38629,5819.51,93.2566,112.503,71.6336,8.24176,534.81,82.5086,0.0469299,3.75505,0.920326,5532.85,58.8256,0
40,0,3.5259,0.00634896,0.00589546,0.00515328,0.00171776,2.21E-05,0,0.975615,70.4092,0.022959,0,0.00484989,0,7.38618,5810.97,93.2278,112.461,71.5994,8.24176,534.81,82.5314,0.0469299,3.75505,0.921365,5532.86,58.7182,0
40,0,3.5259,0.00634896,0.00589546,0.00515328,0.00171776,2.21E-05,0,0.975615,70.4092,0.022959,0,0.00484989,0,7.38618,5810.97,93.2278,112.461,71.5994,8.24176,534.81,82.5314,0.0469299,3.75505,0.921365,5532.86,58.7182,0
41,0,3.52681,0.00672087,0.0062408,0.00589957,0.00196652,1.22E-05,0,0.975473,70.339,0.022307,0,0.00489282,0,7.38604,5806.38,93.1979,112.425,71.5678,8.24176,534.81,82.5485,0.0469299,3.75505,0.921765,5532.87,58.4568,0
41,0,3.52681,0.00672087,0.0062408,0.00589957,0.00196652,1.22E-05,0,0.975473,70.339,0.022307,0,0.00489282,0,7.38604,5806.38,93.1979,112.425,71.5678,8.24176,534.81,82.5485,0.0469299,3.75505,0.921765,5532.87,58.4568,0
42,0,3.52766,0.00709238,0.00658578,0.00666485,0.00222162,0,0,0.975295,70.3551,0.0216986,0,0.00493411,0,7.38576,5809.14,93.1501,112.381,71.5239,8.24176,534.81,82.5689,0.0469299,3.75505,0.920801,5532.89,58.0791,0
42,0,3.52766,0.00709238,0.00658578,0.00666485,0.00222162,0,0,0.975295,70.3551,0.0216986,0,0.00493411,0,7.38576,5809.14,93.1501,112.381,71.5239,8.24176,534.81,82.5689,0.0469299,3.75505,0.920801,5532.89,58.0791,0
43,0,3.52861,0.00746698,0.00693362,0.00744944,0.00248315,0,0,0.974944,70.4044,0.021147,0,0.00497387,0,7.38496,5813.67,93.1356,112.374,71.5116,6.96056,537.637,82.5753,0.0481511,3.18805,0.919919,5532.9,58.0419,0
43,0,3.52861,0.00746698,0.00693362,0.00744944,0.00248315,0,0,0.974944,70.4044,0.021147,0,0.00497387,0,7.38496,5813.67,93.1356,112.374,71.5116,6.96056,537.637,82.5753,0.0481511,3.18805,0.919919,5532.9,58.0419,0
44,0,3.52976,0.00784839,0.00728779,0.00825711,0.00275237,3.94E-06,0,0.974626,70.4608,0.0205924,0,0.00501218,0,7.38413,5818.82,93.1286,112.375,71.5057,6.96056,537.637,82.5824,0.0481511,3.18805,0.919023,5532.91,58.2803,0
44,0,3.52976,0.00784839,0.00728779,0.00825711,0.00275237,3.94E-06,0,0.974626,70.4608,0.0205924,0,0.00501218,0,7.38413,5818.82,93.1286,112.375,71.5057,6.96056,537.637,82.5824,0.0481511,3.18805,0.919023,5532.91,58.2803,0
45,0,3.53113,0.00823889,0.0076504,0.00909371,0.00303124,1.90E-05,0,0.974332,70.5121,0.0200551,0,0.0050491,0,7.38336,5823.72,93.129,112.384,71.5054,6.96056,537.637,82.5917,0.0481511,3.18805,0.918245,5532.93,58.4134,0
45,0,3.53113,0.00823889,0.0076504,0.00909371,0.00303124,1.90E-05,0,0.974332,70.5121,0.0200551,0,0.0050491,0,7.38336,5823.72,93.129,112.384,71.5054,6.96056,537.637,82.5917,0.0481511,3.18805,0.918245,5532.93,58.4134,0
46,0,3.53263,0.00863826,0.00802124,0.00996478,0.00332159,2.92E-05,0,0.974052,70.5347,0.0195504,0,0.00508471,0,7.3827,5826.53,93.1321,112.393,71.506,6.96056,537.637,82.6051,0.0481511,3.18805,0.917827,5532.94,58.355,0
46,0,3.53263,0.00863826,0.00802124,0.00996478,0.00332159,2.92E-05,0,0.974052,70.5347,0.0195504,0,0.00508471,0,7.3827,5826.53,93.1321,112.393,71.506,6.96056,537.637,82.6051,0.0481511,3.18805,0.917827,5532.94,58.355,0
47,0,3.5341,0.0090429,0.00839698,0.0108721,0.00362404,2.58E-05,0,0.973814,70.5033,0.0190761,0,0.00511907,0,7.38231,5825.24,93.1306,112.391,71.5,6.96056,537.637,82.6236,0.0481511,3.18805,0.918009,5532.96,58.139,0
47,0,3.5341,0.0090429,0.00839698,0.0108721,0.00362404,2.58E-05,0,0.973814,70.5033,0.0190761,0,0.00511907,0,7.38231,5825.24,93.1306,112.391,71.5,6.96056,537.637,82.6236,0.0481511,3.18805,0.918009,5532.96,58.139,0
48,0,3.53536,0.00944735,0.00877254,0.011812,0.00393732,6.85E-06,0,0.973628,70.2771,0.0186296,0,0.00515225,0,7.3822,5809.59,93.0906,112.331,71.4477,6.96056,537.637,82.6669,0.0481511,3.18805,0.920047,5532.97,57.7935,0
48,0,3.53536,0.00944735,0.00877254,0.011812,0.00393732,6.85E-06,0,0.973628,70.2771,0.0186296,0,0.00515225,0,7.3822,5809.59,93.0906,112.331,71.4477,6.96056,537.637,82.6669,0.0481511,3.18805,0.920047,5532.97,57.7935,0
49,0,3.53638,0.00984757,0.00914417,0.0127768,0.00425894,0,0,0.973384,70.1835,0.0182585,0,0.00518432,0,7.38232,5803.11,93.0612,112.295,71.4145,6.96056,537.637,82.6848,0.0481511,3.18805,0.920758,5532.99,57.6988,0
49,0,3.53638,0.00984757,0.00914417,0.0127768,0.00425894,0,0,0.973384,70.1835,0.0182585,0,0.00518432,0,7.38232,5803.11,93.0612,112.295,71.4145,6.96056,537.637,82.6848,0.0481511,3.18805,0.920758,5532.99,57.6988,0
50,0,3.53722,0.0102428,0.0095112,0.0137596,0.00458653,4.28E-06,0,0.973195,70.153,0.0178632,0,0.00521533,0,7.38233,5801.52,93.0354,112.268,71.3884,6.96056,537.637,82.6981,0.0481511,3.18805,0.920729,5533,57.9451,0
