Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
6,0,3.50037,0.00161416,0.00149886,-0.00258636,-0.000862121,6.94E-06,0,0.979043,72.3181,0.0609967,0,0.000472727,0,7.41216,5811.32,95.8485,114.738,74.43,16.0428,514.516,80.3577,0.0433569,7.03403,0.948969,5532.53,61.3072,0
7,0,3.50165,0.00175783,0.00163227,-0.00252156,-0.000840521,0,0,0.979032,72.3336,0.0688705,0,0.000628099,0,7.41205,5813.39,95.8622,114.759,74.4437,16.0428,514.516,80.3692,0.0433569,7.03403,0.948776,5532.54,61.0688,0
7,0,3.50165,0.00175783,0.00163227,-0.00252156,-0.000840521,0,0,0.979032,72.3336,0.0688705,0,0.000628099,0,7.41205,5813.39,95.8622,114.759,74.4437,16.0428,514.516,80.3692,0.0433569,7.03403,0.948776,5532.54,61.0688,0
8,0,3.50187,0.00187343,0.00173961,-0.00243008,-0.000810027,0,0,0.979048,72.2667,0.0753118,0,0.000800726,0,7.41223,5810.91,95.8716,114.761,74.4429,16.0428,514.516,80.4093,0.0433569,7.03403,0.949284,5532.55,61.0349,0
8,0,3.50187,0.00187343,0.00173961,-0.00243008,-0.000810027,0,0,0.979048,72.2667,0.0753118,0,0.000800726,0,7.41223,5810.91,95.8716,114.761,74.4429,16.0428,514.516,80.4093,0.0433569,7.03403,0.949284,5532.55,61.0349,0
9,0,3.50106,0.00193586,0.00179759,-0.00235263,-0.000784211,9.33E-07,0,0.979045,72.2456,0.0815727,0,0.000989015,0,7.41221,5810.03,95.8712,114.759,74.4423,16.0428,514.693,80.4205,0.0433762,7.03637,0.949424,5532.55,61.424,0
9,0,3.50106,0.00193586,0.00179759,-0.00235263,-0.000784211,9.33E-07,0,0.979045,72.2456,0.0815727,0,0.000989015,0,7.41221,5810.03,95.8712,114.759,74.4423,16.0428,514.693,80.4205,0.0433762,7.03637,0.949424,5532.55,61.424,0
10,0,3.50119,0.00200808,0.00186465,-0.00228853,-0.000762843,8.62E-06,0,0.979027,72.2478,0.0878435,0,0.00119193,0,7.41203,5810.48,95.8656,114.756,74.4412,16.0428,514.693,80.4244,0.0433762,7.03637,0.949293,5532.56,61.6682,0
10,0,3.50119,0.00200808,0.00186465,-0.00228853,-0.000762843,8.62E-06,0,0.979027,72.2478,0.0878435,0,0.00119193,0,7.41203,5810.48,95.8656,114.756,74.4412,16.0428,514.693,80.4244,0.0433762,7.03637,0.949293,5532.56,61.6682,0
11,0,3.50161,0.00208463,0.00193573,-0.00221159,-0.000737198,5.29E-06,0,0.979027,72.2271,0.0820471,0,0.0013944,0,7.41203,5809.47,95.849,114.738,74.4281,16.0428,514.693,80.4334,0.0433762,7.03637,0.949285,5532.57,61.6629,0
11,0,3.50161,0.00208463,0.00193573,-0.00221159,-0.000737198,5.29E-06,0,0.979027,72.2271,0.0820471,0,0.0013944,0,7.41203,5809.47,95.849,114.738,74.4281,16.0428,514.693,80.4334,0.0433762,7.03637,0.949285,5532.57,61.6629,0
12,0,3.5013,0.00212732,0.00197537,-0.00213301,-0.000711003,0,0,0.97904,72.1635,0.0762479,0,0.00158104,0,7.41217,5805.68,95.8206,114.698,74.3987,15.9574,518.472,80.4517,0.0433906,7.04782,0.949608,5532.58,61.4558,0
12,0,3.5013,0.00212732,0.00197537,-0.00213301,-0.000711003,0,0,0.97904,72.1635,0.0762479,0,0.00158104,0,7.41217,5805.68,95.8206,114.698,74.3987,15.9574,518.472,80.4517,0.0433906,7.04782,0.949608,5532.58,61.4558,0
13,0,3.50077,0.0021466,0.00199327,-0.00206996,-0.000689986,0,0,0.979036,72.0651,0.0699446,0,0.00175289,0,7.41214,5799.18,95.7418,114.601,74.3276,15.9574,518.472,80.4715,0.0433906,7.04782,0.949842,5532.58,61.2684,0
13,0,3.50077,0.0021466,0.00199327,-0.00206996,-0.000689986,0,0,0.979036,72.0651,0.0699446,0,0.00175289,0,7.41214,5799.18,95.7418,114.601,74.3276,15.9574,518.472,80.4715,0.0433906,7.04782,0.949842,5532.58,61.2684,0
14,0,3.50078,0.00217358,0.00201833,-0.00201554,-0.000671845,0,0,0.979017,72.036,0.0641717,0,0.00191076,0,7.41194,5796.99,95.6907,114.545,74.2848,15.9574,518.472,80.4736,0.0433906,7.04782,0.949663,5532.59,61.5915,0
14,0,3.50078,0.00217358,0.00201833,-0.00201554,-0.000671845,0,0,0.979017,72.036,0.0641717,0,0.00191076,0,7.41194,5796.99,95.6907,114.545,74.2848,15.9574,518.472,80.4736,0.0433906,7.04782,0.949663,5532.59,61.5915,0
15,0,3.50084,0.00219964,0.00204252,-0.0019594,-0.000653133,3.42E-06,0,0.979024,71.9679,0.059678,0,0.00205621,0,7.412,5792.14,95.6282,114.468,74.2262,15.9574,518.472,80.4822,0.0433906,7.04782,0.949798,5532.59,61.8677,0
15,0,3.50084,0.00219964,0.00204252,-0.0019594,-0.000653133,3.42E-06,0,0.979024,71.9679,0.059678,0,0.00205621,0,7.412,5792.14,95.6282,114.468,74.2262,15.9574,518.472,80.4822,0.0433906,7.04782,0.949798,5532.59,61.8677,0
16,0,3.50063,0.0022134,0.0020553,-0.00190623,-0.00063541,8.88E-08,0,0.979035,71.8871,0.0556958,0,0.0021905,0,7.41212,5786.2,95.5585,114.381,74.1599,15.2284,516.969,80.49,0.0434962,6.70838,0.950037,5532.6,61.8815,0
16,0,3.50063,0.0022134,0.0020553,-0.00190623,-0.00063541,8.88E-08,0,0.979035,71.8871,0.0556958,0,0.0021905,0,7.41212,5786.2,95.5585,114.381,74.1599,15.2284,516.969,80.49,0.0434962,6.70838,0.950037,5532.6,61.8815,0
17,0,3.50046,0.00222228,0.00206354,-0.00186036,-0.000620119,0,0,0.979028,71.8336,0.0520905,0,0.00231471,0,7.41205,5781.82,95.4862,114.295,74.0949,15.2284,516.969,80.489,0.0434962,6.70838,0.949988,5532.61,61.6774,0
17,0,3.50046,0.00222228,0.00206354,-0.00186036,-0.000620119,0,0,0.979028,71.8336,0.0520905,0,0.00231471,0,7.41205,5781.82,95.4862,114.295,74.0949,15.2284,516.969,80.489,0.0434962,6.70838,0.949988,5532.61,61.6774,0
18,0,3.50061,0.0022399,0.00207991,-0.0018156,-0.000605201,0,0,0.978995,71.7929,0.0484863,0,0.00242978,0,7.4117,5777.29,95.3352,114.13,73.9653,15.2284,516.969,80.4716,0.0434962,6.70838,0.94913,5532.62,61.3612,0
18,0,3.50061,0.0022399,0.00207991,-0.0018156,-0.000605201,0,0,0.978995,71.7929,0.0484863,0,0.00242978,0,7.4117,5777.29,95.3352,114.13,73.9653,15.2284,516.969,80.4716,0.0434962,6.70838,0.94913,5532.62,61.3612,0
19,0,3.50086,0.00226413,0.00210241,-0.00176432,-0.000588105,0,0,0.978982,71.7319,0.0448124,0,0.00253636,0,7.41154,5772.31,95.2523,114.032,73.8877,15.2284,516.969,80.4706,0.0434962,6.70838,0.949066,5532.63,61.5482,0
19,0,3.50086,0.00226413,0.00210241,-0.00176432,-0.000588105,0,0,0.978982,71.7319,0.0448124,0,0.00253636,0,7.41154,5772.31,95.2523,114.032,73.8877,15.2284,516.969,80.4706,0.0434962,6.70838,0.949066,5532.63,61.5482,0
20,0,3.50099,0.0022862,0.0021229,-0.00170787,-0.000569291,3.88E-07,0,0.97898,71.6698,0.0420857,0,0.00263547,0,7.41152,5767.21,95.1694,113.933,73.8097,15.2284,516.969,80.4691,0.0434962,6.70838,0.949022,5532.63,61.8253,0
20,0,3.50099,0.0022862,0.0021229,-0.00170787,-0.000569291,3.88E-07,0,0.97898,71.6698,0.0420857,0,0.00263547,0,7.41152,5767.21,95.1694,113.933,73.8097,15.2284,516.969,80.4691,0.0434962,6.70838,0.949022,5532.63,61.8253,0
21,0,3.50111,0.00230919,0.00214425,-0.00164908,-0.000549694,0,0,0.978957,71.6409,0.0397195,0,0.00272794,0,7.41129,5764.35,95.0906,113.845,73.7389,14.0187,517.771,80.4617,0.0437856,6.18596,0.948651,5532.64,61.8517,0
21,0,3.50111,0.00230919,0.00214425,-0.00164908,-0.000549694,0,0,0.978957,71.6409,0.0397195,0,0.00272794,0,7.41129,5764.35,95.0906,113.845,73.7389,14.0187,517.771,80.4617,0.0437856,6.18596,0.948651,5532.64,61.8517,0
22,0,3.50149,0.00234321,0.00217584,-0.001584,-0.000528001,0,0,0.978905,71.6459,0.0375714,0,0.00281442,0,7.41077,5763.91,95.0171,113.768,73.6754,14.0187,517.771,80.4499,0.0437856,6.18596,0.947936,5532.65,61.6502,0
22,0,3.50149,0.00234321,0.00217584,-0.001584,-0.000528001,0,0,0.978905,71.6459,0.0375714,0,0.00281442,0,7.41077,5763.91,95.0171,113.768,73.6754,14.0187,517.771,80.4499,0.0437856,6.18596,0.947936,5532.65,61.6502,0
23,0,3.50207,0.00239138,0.00222057,-0.00150457,-0.000501523,0,0,0.978855,71.615,0.035579,0,0.00289549,0,7.41025,5760.73,94.8737,113.612,73.5454,14.0187,517.771,80.4402,0.0437856,6.18596,0.946925,5532.66,61.2738,0
23,0,3.50207,0.00239138,0.00222057,-0.00150457,-0.000501523,0,0,0.978855,71.615,0.035579,0,0.00289549,0,7.41025,5760.73,94.8737,113.612,73.5454,14.0187,517.771,80.4402,0.0437856,6.18596,0.946925,5532.66,61.2738,0
24,0,3.50261,0.00244755,0.00227272,-0.00140848,-0.000469494,0,0,0.97881,71.5573,0.033395,0,0.00297152,0,7.40979,5756.43,94.8034,113.529,73.4761,14.0187,517.771,80.4451,0.0437856,6.18596,0.946878,5532.67,61.2868,0
24,0,3.50261,0.00244755,0.00227272,-0.00140848,-0.000469494,0,0,0.97881,71.5573,0.033395,0,0.00297152,0,7.40979,5756.43,94.8034,113.529,73.4761,14.0187,517.771,80.4451,0.0437856,6.18596,0.946878,5532.67,61.2868,0
25,0,3.50309,0.00250878,0.00232958,-0.00129849,-0.000432829,0,0,0.978767,71.5252,0.0316869,0,0.00304302,0,7.40937,5753.95,94.7396,113.456,73.4157,12.7119,526.56,80.4465,0.0443123,5.70102,0.946598,5532.67,61.5585,0
25,0,3.50309,0.00250878,0.00232958,-0.00129849,-0.000432829,0,0,0.978767,71.5252,0.0316869,0,0.00304302,0,7.40937,5753.95,94.7396,113.456,73.4157,12.7119,526.56,80.4465,0.0443123,5.70102,0.946598,5532.67,61.5585,0
26,0,3.50367,0.00258066,0.00239633,-0.00117474,-0.000391581,0,0,0.978696,71.5286,0.0302113,0,0.00311045,0,7.40869,5754.02,94.6834,113.398,73.3651,12.7119,526.56,80.4436,0.0443123,5.70102,0.945981,5532.68,61.6201,0
26,0,3.50367,0.00258066,0.00239633,-0.00117474,-0.000391581,0,0,0.978696,71.5286,0.0302113,0,0.00311045,0,7.40869,5754.02,94.6834,113.398,73.3651,12.7119,526.56,80.4436,0.0443123,5.70102,0.945981,5532.68,61.6201,0
27,0,3.50452,0.00267147,0.00248065,-0.00103118,-0.000343726,0,0,0.978602,71.5531,0.0288621,0,0.00317418,0,7.40779,5755.68,94.6339,113.35,73.322,12.7119,526.56,80.4393,0.0443123,5.70102,0.945172,5532.69,61.4456,0
27,0,3.50452,0.00267147,0.00248065,-0.00103118,-0.000343726,0,0,0.978602,71.5531,0.0288621,0,0.00317418,0,7.40779,5755.68,94.6339,113.35,73.322,12.7119,526.56,80.4393,0.0443123,5.70102,0.945172,5532.69,61.4456,0
28,0,3.50551,0.00278129,0.00258263,-0.000860629,-0.000286876,0,0,0.978522,71.5564,0.0276256,0,0.00323452,0,7.40702,5756.05,94.5865,113.303,73.2786,12.7119,526.56,80.4408,0.0443123,5.70102,0.944599,5532.7,61.0835,0
28,0,3.50551,0.00278129,0.00258263,-0.000860629,-0.000286876,0,0,0.978522,71.5564,0.0276256,0,0.00323452,0,7.40702,5756.05,94.5865,113.303,73.2786,12.7119,526.56,80.4408,0.0443123,5.70102,0.944599,5532.7,61.0835,0
29,0,3.50644,0.00290398,0.00269656,-0.000662368,-0.000220789,0,0,0.978424,71.4435,0.0263395,0,0.00329171,0,7.4061,5748.81,94.4918,113.187,73.179,12.7119,526.56,80.4665,0.0443123,5.70102,0.944763,5532.71,60.9209,0
29,0,3.50644,0.00290398,0.00269656,-0.000662368,-0.000220789,0,0,0.978424,71.4435,0.0263395,0,0.00329171,0,7.4061,5748.81,94.4918,113.187,73.179,12.7119,526.56,80.4665,0.0443123,5.70102,0.944763,5532.71,60.9209,0
30,0,3.50729,0.00303721,0.00282026,-0.000439719,-0.000146573,0,0,0.978337,71.4129,0.0252201,0,0.003346,0,7.40531,5746.97,93.9543,113.142,73.045,11.4943,528.559,80.4753,0.0450741,5.17497,0.939447,5532.72,61.0709,0
30,0,3.50729,0.00303721,0.00282026,-0.000439719,-0.000146573,0,0,0.978337,71.4129,0.0252201,0,0.003346,0,7.40531,5746.97,93.9543,113.142,73.045,11.4943,528.559,80.4753,0.0450741,5.17497,0.939447,5532.72,61.0709,0
31,0,3.50822,0.00318508,0.00295757,-0.000193742,-6.46E-05,3.60E-06,0,0.978228,71.4177,0.0242303,0,0.00339764,0,7.40431,5785.57,93.5306,112.674,72.287,11.4943,528.559,81.0103,0.0450741,5.17497,0.92879,5532.73,61.105,0
31,0,3.50822,0.00318508,0.00295757,-0.000193742,-6.46E-05,3.60E-06,0,0.978228,71.4177,0.0242303,0,0.00339764,0,7.40431,5785.57,93.5306,112.674,72.287,11.4943,528.559,81.0103,0.0450741,5.17497,0.92879,5532.73,61.105,0
32,0,3.50941,0.0033564,0.00311666,8.06E-05,2.69E-05,7.62E-06,0,0.97809,71.4445,0.0233217,0,0.00344683,0,7.40302,5804.04,93.9332,112.59,72.0662,11.4943,528.559,81.2385,0.0450741,5.17497,0.929988,5532.74,61.0144,0
32,0,3.50941,0.0033564,0.00311666,8.06E-05,2.69E-05,7.62E-06,0,0.97809,71.4445,0.0233217,0,0.00344683,0,7.40302,5804.04,93.9332,112.59,72.0662,11.4943,528.559,81.2385,0.0450741,5.17497,0.929988,5532.74,61.0144,0
33,0,3.51081,0.00355392,0.00330006,0.000391503,0.000130501,0,0,0.977958,71.6001,0.0224814,0,0.00349375,0,7.40181,5790.08,94.3608,113.107,72.8673,11.4943,528.559,80.8669,0.0450741,5.17497,0.93665,5532.75,60.7614,0
33,0,3.51081,0.00355392,0.00330006,0.000391503,0.000130501,0,0,0.977958,71.6001,0.0224814,0,0.00349375,0,7.40181,5790.08,94.3608,113.107,72.8673,11.4943,528.559,80.8669,0.0450741,5.17497,0.93665,5532.75,60.7614,0
34,0,3.51216,0.00377131,0.00350193,0.000741621,0.000247207,0,0,0.977829,71.4771,0.0216863,0,0.00353855,0,7.40066,5775.12,94.5197,113.279,73.1301,11.4943,528.559,80.7968,0.0450741,5.17497,0.940703,5532.76,60.4211,0
34,0,3.51216,0.00377131,0.00350193,0.000741621,0.000247207,0,0,0.977829,71.4771,0.0216863,0,0.00353855,0,7.40066,5775.12,94.5197,113.279,73.1301,11.4943,528.559,80.7968,0.0450741,5.17497,0.940703,5532.76,60.4211,0
35,0,3.5134,0.00400345,0.00371749,0.00112729,0.000375762,0,0,0.97769,71.2808,0.0209182,0,0.00358137,0,7.39949,5759.25,93.9975,113.223,73.031,11.4943,528.559,80.7966,0.0450741,5.17497,0.937848,5532.77,60.4895,0
35,0,3.5134,0.00400345,0.00371749,0.00112729,0.000375762,0,0,0.97769,71.2808,0.0209182,0,0.00358137,0,7.39949,5759.25,93.9975,113.223,73.031,11.4943,528.559,80.7966,0.0450741,5.17497,0.937848,5532.77,60.4895,0
36,0,3.51458,0.00425068,0.00394706,0.00154431,0.000514769,2.99E-06,0,0.977557,71.1708,0.0202157,0,0.00362235,0,7.39826,5787.26,93.5701,112.731,72.2573,10.453,531.047,81.3151,0.0459819,4.72799,0.928879,5532.78,60.6434,0
36,0,3.51458,0.00425068,0.00394706,0.00154431,0.000514769,2.99E-06,0,0.977557,71.1708,0.0202157,0,0.00362235,0,7.39826,5787.26,93.5701,112.731,72.2573,10.453,531.047,81.3151,0.0459819,4.72799,0.928879,5532.78,60.6434,0
37,0,3.51599,0.00452554,0.00420229,0.00199422,0.000664739,1.53E-05,0,0.977393,71.1418,0.0195656,0,0.00366161,0,7.39621,5799.29,93.4659,112.619,72.0306,10.453,531.047,81.5174,0.0459819,4.72799,0.925875,5532.79,60.627,0
37,0,3.51599,0.00452554,0.00420229,0.00199422,0.000664739,1.53E-05,0,0.977393,71.1418,0.0195656,0,0.00366161,0,7.39621,5799.29,93.4659,112.619,72.0306,10.453,531.047,81.5174,0.0459819,4.72799,0.925875,5532.79,60.627,0
38,0,3.51786,0.00484664,0.00450045,0.00248793,0.000829311,2.35E-05,0,0.977202,71.3022,0.0189606,0,0.00369927,0,7.39369,5821.66,93.4919,112.687,72.0109,10.453,531.047,81.6477,0.0459819,4.72799,0.922589,5532.8,60.4403,0
38,0,3.51786,0.00484664,0.00450045,0.00248793,0.000829311,2.35E-05,0,0.977202,71.3022,0.0189606,0,0.00369927,0,7.39369,5821.66,93.4919,112.687,72.0109,10.453,531.047,81.6477,0.0459819,4.72799,0.922589,5532.8,60.4403,0
39,0,3.51996,0.00521426,0.00484182,0.00303732,0.00101244,2.01E-05,0,0.977033,71.4208,0.0183957,0,0.00373542,0,7.39155,5839.59,93.5565,112.795,72.0463,10.453,531.047,81.7631,0.0459819,4.72799,0.920428,5532.81,60.1206,0
39,0,3.51996,0.00521426,0.00484182,0.00303732,0.00101244,2.01E-05,0,0.977033,71.4208,0.0183957,0,0.00373542,0,7.39155,5839.59,93.5565,112.795,72.0463,10.453,531.047,81.7631,0.0459819,4.72799,0.920428,5532.81,60.1206,0
40,0,3.52192,0.00561314,0.0052122,0.00364364,0.00121455,2.81E-06,0,0.976882,71.3014,0.0178695,0,0.00377015,0,7.38991,5846.48,93.6861,112.951,72.1102,10.453,531.047,81.9968,0.0459819,4.72799,0.920685,5532.83,59.7256,0
40,0,3.52192,0.00561314,0.0052122,0.00364364,0.00121455,2.81E-06,0,0.976882,71.3014,0.0178695,0,0.00377015,0,7.38991,5846.48,93.6861,112.951,72.1102,10.453,531.047,81.9968,0.0459819,4.72799,0.920685,5532.83,59.7256,0
41,0,3.52359,0.0060298,0.0055991,0.00429862,0.00143287,0,0,0.976708,71.201,0.0173773,0,0.00380355,0,7.38873,5845.28,93.7442,113.013,72.1421,10.453,531.047,82.0955,0.0459819,4.72799,0.921474,5532.84,59.7508,0
41,0,3.52359,0.0060298,0.0055991,0.00429862,0.00143287,0,0,0.976708,71.201,0.0173773,0,0.00380355,0,7.38873,5845.28,93.7442,113.013,72.1421,10.453,531.047,82.0955,0.0459819,4.72799,0.921474,5532.84,59.7508,0
42,0,3.5249,0.0064494,0.00598873,0.00499123,0.00166374,1.03E-05,0,0.976565,71.1318,0.0168936,0,0.00383569,0,7.38852,5845.3,93.7965,113.071,72.1757,9.61538,530.723,82.1757,0.0468517,4.348,0.922007,5532.85,59.9899,0
42,0,3.5249,0.0064494,0.00598873,0.00499123,0.00166374,1.03E-05,0,0.976565,71.1318,0.0168936,0,0.00383569,0,7.38852,5845.3,93.7965,113.071,72.1757,9.61538,530.723,82.1757,0.0468517,4.348,0.922007,5532.85,59.9899,0
43,0,3.52601,0.0068676,0.00637706,0.00571218,0.00190406,3.05E-05,0,0.976408,71.0915,0.0164322,0,0.00386663,0,7.38819,5846.52,93.8416,113.124,72.2077,9.61538,530.723,82.2394,0.0468517,4.348,0.922276,5532.86,60.0974,0
43,0,3.52601,0.0068676,0.00637706,0.00571218,0.00190406,3.05E-05,0,0.976408,71.0915,0.0164322,0,0.00386663,0,7.38819,5846.52,93.8416,113.124,72.2077,9.61538,530.723,82.2394,0.0468517,4.348,0.922276,5532.86,60.0974,0
44,0,3.52713,0.00728792,0.00676735,0.00645859,0.00215286,4.53E-05,0,0.976223,71.0689,0.0159998,0,0.00389644,0,7.38774,5848.27,93.8788,113.17,72.2356,9.61538,530.723,82.2901,0.0468517,4.348,0.92238,5532.87,60.024,0
44,0,3.52713,0.00728792,0.00676735,0.00645859,0.00215286,4.53E-05,0,0.976223,71.0689,0.0159998,0,0.00389644,0,7.38774,5848.27,93.8788,113.17,72.2356,9.61538,530.723,82.2901,0.0468517,4.348,0.92238,5532.87,60.024,0
45,0,3.52826,0.00771121,0.00716041,0.00723143,0.00241048,4.63E-05,0,0.976047,71.036,0.0155937,0,0.00392518,0,7.38735,5848.6,93.9049,113.202,72.2545,9.61538,530.723,82.3329,0.0468517,4.348,0.922592,5532.89,59.8011,0
45,0,3.52826,0.00771121,0.00716041,0.00723143,0.00241048,4.63E-05,0,0.976047,71.036,0.0155937,0,0.00392518,0,7.38735,5848.6,93.9049,113.202,72.2545,9.61538,530.723,82.3329,0.0468517,4.348,0.922592,5532.89,59.8011,0
46,0,3.52929,0.00813489,0.00755383,0.00802966,0.00267655,3.01E-05,0,0.9759,70.8331,0.0152151,0,0.0039529,0,7.3871,5837.23,93.906,113.189,72.2393,9.61538,530.723,82.4083,0.0468517,4.348,0.924388,5532.9,59.4628,0
46,0,3.52929,0.00813489,0.00755383,0.00802966,0.00267655,3.01E-05,0,0.9759,70.8331,0.0152151,0,0.0039529,0,7.3871,5837.23,93.906,113.189,72.2393,9.61538,530.723,82.4083,0.0468517,4.348,0.924388,5532.9,59.4628,0
47,0,3.53015,0.00855591,0.00794478,0.00884843,0.00294948,1.17E-05,0,0.975725,70.7353,0.0148879,0,0.00397967,0,7.38694,5831.04,93.8897,113.163,72.2178,9.61538,530.723,82.4346,0.0468517,4.348,0.925191,5532.92,59.4643,0
47,0,3.53015,0.00855591,0.00794478,0.00884843,0.00294948,1.17E-05,0,0.975725,70.7353,0.0148879,0,0.00397967,0,7.38694,5831.04,93.8897,113.163,72.2178,9.61538,530.723,82.4346,0.0468517,4.348,0.925191,5532.92,59.4643,0
48,0,3.53087,0.00897313,0.00833219,0.00968226,0.00322742,1.87E-05,0,0.97559,70.6921,0.0145425,0,0.00400553,0,7.3868,5828.63,93.8716,113.142,72.1989,9.61538,530.723,82.4509,0.0468517,4.348,0.925375,5532.93,59.7393,0
48,0,3.53087,0.00897313,0.00833219,0.00968226,0.00322742,1.87E-05,0,0.97559,70.6921,0.0145425,0,0.00400553,0,7.3868,5828.63,93.8716,113.142,72.1989,9.61538,530.723,82.4509,0.0468517,4.348,0.925375,5532.93,59.7393,0
49,0,3.53156,0.00938841,0.00871781,0.0105283,0.00350942,3.78E-05,0,0.975448,70.6965,0.0142003,0,0.00403051,0,7.38655,5829.58,93.8549,113.127,72.1843,8.95522,534.435,82.4592,0.0474777,4.07642,0.925042,5532.94,59.9044,0
49,0,3.53156,0.00938841,0.00871781,0.0105283,0.00350942,3.78E-05,0,0.975448,70.6965,0.0142003,0,0.00403051,0,7.38655,5829.58,93.8549,113.127,72.1843,8.95522,534.435,82.4592,0.0474777,4.07642,0.925042,5532.94,59.9044,0
50,0,3.53237,0.00980531,0.00910493,0.0113877,0.0037959,5.23E-05,0,0.975271,70.7307,0.0138775,0,0.00405467,0,7.38613,5832.63,93.8418,113.119,72.1742,8.95522,534.435,82.4626,0.0474777,4.07642,0.924413,5532.95,59.8741,0
