Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
14,0,3.50293,0.00265162,0.00246222,-0.00182759,-0.000609197,0,0,0.979021,72.2727,0.0183295,0,0.000545909,0,7.41198,5811.65,95.8862,114.779,74.4606,16.0428,514.67,80.4129,0.0433645,7.03609,0.94932,5532.59,61.6622,0
14,0,3.50293,0.00265162,0.00246222,-0.00182759,-0.000609197,0,0,0.979021,72.2727,0.0183295,0,0.000545909,0,7.41198,5811.65,95.8862,114.779,74.4606,16.0428,514.67,80.4129,0.0433645,7.03609,0.94932,5532.59,61.6622,0
15,0,3.5038,0.00281434,0.00261331,-0.00169326,-0.00056442,5.60E-06,0,0.979031,72.258,0.0170449,0,0.000587451,0,7.41208,5810.67,95.8806,114.77,74.4534,16.0428,514.67,80.4157,0.0433645,7.03609,0.949423,5532.59,61.9706,0
15,0,3.5038,0.00281434,0.00261331,-0.00169326,-0.00056442,5.60E-06,0,0.979031,72.258,0.0170449,0,0.000587451,0,7.41208,5810.67,95.8806,114.77,74.4534,16.0428,514.67,80.4157,0.0433645,7.03609,0.949423,5532.59,61.9706,0
16,0,3.50314,0.00292702,0.00271794,-0.0015573,-0.000519102,5.61E-06,0,0.979043,72.2341,0.0159058,0,0.000625803,0,7.41221,5809.06,95.8754,114.76,74.4456,16.0428,515.361,80.4199,0.0433852,7.04521,0.949634,5532.6,62.0247,0
16,0,3.50314,0.00292702,0.00271794,-0.0015573,-0.000519102,5.61E-06,0,0.979043,72.2341,0.0159058,0,0.000625803,0,7.41221,5809.06,95.8754,114.76,74.4456,16.0428,515.361,80.4199,0.0433852,7.04521,0.949634,5532.6,62.0247,0
17,0,3.50263,0.00302766,0.0028114,-0.00144772,-0.000482572,0,0,0.979035,72.2364,0.0148744,0,0.000661271,0,7.41214,5809,95.8728,114.757,74.4443,16.0428,515.361,80.4166,0.0433852,7.04521,0.949616,5532.61,61.8698,0
17,0,3.50263,0.00302766,0.0028114,-0.00144772,-0.000482572,0,0,0.979035,72.2364,0.0148744,0,0.000661271,0,7.41214,5809,95.8728,114.757,74.4443,16.0428,515.361,80.4166,0.0433852,7.04521,0.949616,5532.61,61.8698,0
18,0,3.5036,0.00317953,0.00295242,-0.00133237,-0.000444124,0,0,0.979021,72.2699,0.0138419,0,0.000694125,0,7.41198,5810.88,95.8674,114.758,74.4449,16.0428,515.361,80.4053,0.0433852,7.04521,0.949253,5532.62,61.6125,0
18,0,3.5036,0.00317953,0.00295242,-0.00133237,-0.000444124,0,0,0.979021,72.2699,0.0138419,0,0.000694125,0,7.41198,5810.88,95.8674,114.758,74.4449,16.0428,515.361,80.4053,0.0433852,7.04521,0.949253,5532.62,61.6125,0
19,0,3.50397,0.00332526,0.00308774,-0.00119208,-0.000397361,0,0,0.979036,72.2447,0.0127913,0,0.00072455,0,7.41214,5809.28,95.8618,114.747,74.4358,16.0428,515.361,80.4111,0.0433852,7.04521,0.949457,5532.63,61.8717,0
19,0,3.50397,0.00332526,0.00308774,-0.00119208,-0.000397361,0,0,0.979036,72.2447,0.0127913,0,0.00072455,0,7.41214,5809.28,95.8618,114.747,74.4358,16.0428,515.361,80.4111,0.0433852,7.04521,0.949457,5532.63,61.8717,0
20,0,3.50297,0.00341766,0.00317354,-0.00106483,-0.000354942,3.13E-06,0,0.979042,72.2329,0.0120123,0,0.000752837,0,7.4122,5808.42,95.8585,114.74,74.4317,16.0428,516.677,80.4124,0.0433711,7.06257,0.949563,5532.63,62.2275,0
20,0,3.50297,0.00341766,0.00317354,-0.00106483,-0.000354942,3.13E-06,0,0.979042,72.2329,0.0120123,0,0.000752837,0,7.4122,5808.42,95.8585,114.74,74.4317,16.0428,516.677,80.4124,0.0433711,7.06257,0.949563,5532.63,62.2275,0
21,0,3.5027,0.00351725,0.00326602,-0.000964576,-0.000321525,5.66E-06,0,0.979026,72.2519,0.0113358,0,0.000779228,0,7.41204,5809.48,95.8578,114.743,74.4341,16.0428,516.677,80.4059,0.0433711,7.06257,0.949382,5532.64,62.3382,0
21,0,3.5027,0.00351725,0.00326602,-0.000964576,-0.000321525,5.66E-06,0,0.979026,72.2519,0.0113358,0,0.000779228,0,7.41204,5809.48,95.8578,114.743,74.4341,16.0428,516.677,80.4059,0.0433711,7.06257,0.949382,5532.64,62.3382,0
22,0,3.50346,0.00365616,0.003395,-0.000853059,-0.000284353,0,0,0.979021,72.2744,0.0107217,0,0.000803906,0,7.41198,5810.83,95.856,114.746,74.4361,16.0428,516.677,80.3997,0.0433711,7.06257,0.949142,5532.65,62.2271,0
22,0,3.50346,0.00365616,0.003395,-0.000853059,-0.000284353,0,0,0.979021,72.2744,0.0107217,0,0.000803906,0,7.41198,5810.83,95.856,114.746,74.4361,16.0428,516.677,80.3997,0.0433711,7.06257,0.949142,5532.65,62.2271,0
23,0,3.50329,0.0037706,0.00350128,-0.000729657,-0.000243219,0,0,0.979033,72.2337,0.0101519,0,0.000827035,0,7.41211,5808.29,95.847,114.728,74.4217,16.0428,516.677,80.4096,0.0433711,7.06257,0.949465,5532.66,61.9467,0
23,0,3.50329,0.0037706,0.00350128,-0.000729657,-0.000243219,0,0,0.979033,72.2337,0.0101519,0,0.000827035,0,7.41211,5808.29,95.847,114.728,74.4217,16.0428,516.677,80.4096,0.0433711,7.06257,0.949465,5532.66,61.9467,0
24,0,3.50215,0.00383833,0.00356417,-0.00063073,-0.000210243,0,0,0.979037,72.2381,0.00952746,0,0.000848727,0,7.41216,5808.46,95.8457,114.727,74.4217,15.9574,518.156,80.4071,0.0433911,7.04431,0.949424,5532.66,62.0678,0
24,0,3.50215,0.00383833,0.00356417,-0.00063073,-0.000210243,0,0,0.979037,72.2381,0.00952746,0,0.000848727,0,7.41216,5808.46,95.8457,114.727,74.4217,15.9574,518.156,80.4071,0.0433911,7.04431,0.949424,5532.66,62.0678,0
25,0,3.50224,0.00393399,0.00365299,-0.000551621,-0.000183874,1.30E-06,0,0.979021,72.2658,0.00904026,0,0.000869124,0,7.41199,5810.12,95.8454,114.733,74.4257,15.9574,518.156,80.3994,0.0433911,7.04431,0.949147,5532.67,62.4513,0
25,0,3.50224,0.00393399,0.00365299,-0.000551621,-0.000183874,1.30E-06,0,0.979021,72.2658,0.00904026,0,0.000869124,0,7.41199,5810.12,95.8454,114.733,74.4257,15.9574,518.156,80.3994,0.0433911,7.04431,0.949147,5532.67,62.4513,0
26,0,3.50295,0.00405935,0.0037694,-0.000455337,-0.000151779,5.42E-06,0,0.979026,72.2675,0.00861902,0,0.00088836,0,7.41203,5810.26,95.8419,114.73,74.4228,15.9574,518.156,80.3994,0.0433911,7.04431,0.94909,5532.68,62.6225,0
26,0,3.50295,0.00405935,0.0037694,-0.000455337,-0.000151779,5.42E-06,0,0.979026,72.2675,0.00861902,0,0.00088836,0,7.41203,5810.26,95.8419,114.73,74.4228,15.9574,518.156,80.3994,0.0433911,7.04431,0.94909,5532.68,62.6225,0
27,0,3.50254,0.0041503,0.00385385,-0.000353327,-0.000117776,0,0,0.97904,72.2411,0.008234,0,0.000906539,0,7.41218,5808.64,95.8372,114.719,74.4143,15.9574,516.384,80.4064,0.0433737,7.02111,0.949305,5532.69,62.5592,0
27,0,3.50254,0.0041503,0.00385385,-0.000353327,-0.000117776,0,0,0.97904,72.2411,0.008234,0,0.000906539,0,7.41218,5808.64,95.8372,114.719,74.4143,15.9574,516.384,80.4064,0.0433737,7.02111,0.949305,5532.69,62.5592,0
28,0,3.5017,0.00421212,0.00391125,-0.000275516,-9.18E-05,0,0,0.979042,72.2305,0.00788122,0,0.000923749,0,7.41222,5807.91,95.8349,114.714,74.4111,15.9574,516.384,80.4081,0.0433737,7.02111,0.9494,5532.7,62.3089,0
28,0,3.5017,0.00421212,0.00391125,-0.000275516,-9.18E-05,0,0,0.979042,72.2305,0.00788122,0,0.000923749,0,7.41222,5807.91,95.8349,114.714,74.4111,15.9574,516.384,80.4081,0.0433737,7.02111,0.9494,5532.7,62.3089,0
29,0,3.50226,0.00431505,0.00400683,-0.000204948,-6.83E-05,0,0,0.97902,72.2714,0.00751396,0,0.000940063,0,7.41199,5810.4,95.8336,114.722,74.4164,15.9574,516.384,80.3969,0.0433737,7.02111,0.94898,5532.71,62.2642,0
29,0,3.50226,0.00431505,0.00400683,-0.000204948,-6.83E-05,0,0,0.97902,72.2714,0.00751396,0,0.000940063,0,7.41199,5810.4,95.8336,114.722,74.4164,15.9574,516.384,80.3969,0.0433737,7.02111,0.94898,5532.71,62.2642,0
30,0,3.50294,0.00443438,0.00411764,-0.000111425,-3.71E-05,1.67E-07,0,0.97903,72.2519,0.0071941,0,0.000955546,0,7.41208,5809.25,95.8292,114.713,74.409,15.9574,516.384,80.4027,0.0433737,7.02111,0.949122,5532.71,62.6448,0
30,0,3.50294,0.00443438,0.00411764,-0.000111425,-3.71E-05,1.67E-07,0,0.97903,72.2519,0.0071941,0,0.000955546,0,7.41208,5809.25,95.8292,114.713,74.409,15.9574,516.384,80.4027,0.0433737,7.02111,0.949122,5532.71,62.6448,0
31,0,3.50246,0.00451584,0.00419328,-1.61E-05,-5.36E-06,4.76E-06,0,0.979039,72.2292,0.00691262,0,0.000970272,0,7.41218,5807.82,95.826,114.705,74.4029,15.9574,517.982,80.4082,0.0434093,7.04207,0.949322,5532.72,62.8813,0
31,0,3.50246,0.00451584,0.00419328,-1.61E-05,-5.36E-06,4.76E-06,0,0.979039,72.2292,0.00691262,0,0.000970272,0,7.41218,5807.82,95.826,114.705,74.4029,15.9574,517.982,80.4082,0.0434093,7.04207,0.949322,5532.72,62.8813,0
32,0,3.50215,0.00459078,0.00426286,6.02E-05,2.01E-05,0,0,0.979028,72.2346,0.00665414,0,0.000984301,0,7.41208,5808.08,95.8255,114.705,74.4037,15.9574,517.982,80.4058,0.0434093,7.04207,0.949274,5532.73,62.8703,0
32,0,3.50215,0.00459078,0.00426286,6.02E-05,2.01E-05,0,0,0.979028,72.2346,0.00665414,0,0.000984301,0,7.41208,5808.08,95.8255,114.705,74.4037,15.9574,517.982,80.4058,0.0434093,7.04207,0.949274,5532.73,62.8703,0
33,0,3.50301,0.00470734,0.00437111,0.000144343,4.81E-05,0,0,0.979013,72.2618,0.00641545,0,0.000997682,0,7.41192,5809.75,95.8259,114.711,74.4081,15.9574,517.982,80.3985,0.0434093,7.04207,0.949005,5532.74,62.6609,0
33,0,3.50301,0.00470734,0.00437111,0.000144343,4.81E-05,0,0,0.979013,72.2618,0.00641545,0,0.000997682,0,7.41192,5809.75,95.8259,114.711,74.4081,15.9574,517.982,80.3985,0.0434093,7.04207,0.949005,5532.74,62.6609,0
34,0,3.50354,0.0048266,0.00448184,0.000253286,8.44E-05,0,0,0.979024,72.2336,0.00618485,0,0.00101046,0,7.41203,5808.07,95.8192,114.699,74.3975,15.9574,517.982,80.4068,0.0434093,7.04207,0.949209,5532.75,62.4778,0
34,0,3.50354,0.0048266,0.00448184,0.000253286,8.44E-05,0,0,0.979024,72.2336,0.00618485,0,0.00101046,0,7.41203,5808.07,95.8192,114.699,74.3975,15.9574,517.982,80.4068,0.0434093,7.04207,0.949209,5532.75,62.4778,0
35,0,3.50296,0.00490683,0.00455634,0.000359015,0.000119672,0,0,0.97903,72.2235,0.00596664,0,0.00102268,0,7.41211,5807.37,95.8177,114.695,74.3952,15.873,518.521,80.4084,0.0433957,7.01129,0.949306,5532.75,62.8177,0
35,0,3.50296,0.00490683,0.00455634,0.000359015,0.000119672,0,0,0.97903,72.2235,0.00596664,0,0.00102268,0,7.41211,5807.37,95.8177,114.695,74.3952,15.873,518.521,80.4084,0.0433957,7.01129,0.949306,5532.75,62.8177,0
36,0,3.50294,0.00499585,0.004639,0.000449684,0.000149895,3.72E-06,0,0.979011,72.2441,0.00576726,0,0.00103437,0,7.41191,5808.59,95.8184,114.7,74.399,15.873,518.521,80.4024,0.0433957,7.01129,0.949113,5532.76,63.1179,0
36,0,3.50294,0.00499585,0.004639,0.000449684,0.000149895,3.72E-06,0,0.979011,72.2441,0.00576726,0,0.00103437,0,7.41191,5808.59,95.8184,114.7,74.399,15.873,518.521,80.4024,0.0433957,7.01129,0.949113,5532.76,63.1179,0
37,0,3.50394,0.00512731,0.00476107,0.00055791,0.00018597,2.03E-06,0,0.979004,72.2641,0.00558294,0,0.00104557,0,7.41184,5809.85,95.8178,114.704,74.4016,15.873,518.521,80.3975,0.0433957,7.01129,0.948902,5532.77,63.1623,0
37,0,3.50394,0.00512731,0.00476107,0.00055791,0.00018597,2.03E-06,0,0.979004,72.2641,0.00558294,0,0.00104557,0,7.41184,5809.85,95.8178,114.704,74.4016,15.873,518.521,80.3975,0.0433957,7.01129,0.948902,5532.77,63.1623,0
38,0,3.5043,0.00525041,0.00487538,0.000689382,0.000229794,0,0,0.979014,72.2437,0.00541168,0,0.00105631,0,7.41194,5808.65,95.8141,114.696,74.3947,15.873,518.521,80.4035,0.0433957,7.01129,0.94906,5532.78,62.9966,0
38,0,3.5043,0.00525041,0.00487538,0.000689382,0.000229794,0,0,0.979014,72.2437,0.00541168,0,0.00105631,0,7.41194,5808.65,95.8141,114.696,74.3947,15.873,518.521,80.4035,0.0433957,7.01129,0.94906,5532.78,62.9966,0
39,0,3.50385,0.00534354,0.00496185,0.000816394,0.000272131,0,0,0.979018,72.2272,0.00525264,0,0.00106662,0,7.412,5807.52,95.8121,114.689,74.391,15.873,517.356,80.4063,0.0434324,6.9966,0.949221,5532.79,62.7288,0
39,0,3.50385,0.00534354,0.00496185,0.000816394,0.000272131,0,0,0.979018,72.2272,0.00525264,0,0.00106662,0,7.412,5807.52,95.8121,114.689,74.391,15.873,517.356,80.4063,0.0434324,6.9966,0.949221,5532.79,62.7288,0
40,0,3.50435,0.00546362,0.00507336,0.00093956,0.000313187,0,0,0.978993,72.2547,0.0051013,0,0.00107653,0,7.41174,5809.21,95.8133,114.697,74.3962,15.873,517.356,80.3991,0.0434324,6.9966,0.948957,5532.8,62.9824,0
40,0,3.50435,0.00546362,0.00507336,0.00093956,0.000313187,0,0,0.978993,72.2547,0.0051013,0,0.00107653,0,7.41174,5809.21,95.8133,114.697,74.3962,15.873,517.356,80.3991,0.0434324,6.9966,0.948957,5532.8,62.9824,0
41,0,3.50554,0.0056216,0.00522006,0.00109048,0.000363492,2.33E-06,0,0.978994,72.2537,0.00495441,0,0.00108606,0,7.41174,5809.2,95.8113,114.695,74.3941,15.873,517.356,80.4,0.0434324,6.9966,0.94894,5532.81,63.3328,0
41,0,3.50554,0.0056216,0.00522006,0.00109048,0.000363492,2.33E-06,0,0.978994,72.2537,0.00495441,0,0.00108606,0,7.41174,5809.2,95.8113,114.695,74.3941,15.873,517.356,80.4,0.0434324,6.9966,0.94894,5532.81,63.3328,0
42,0,3.50579,0.00576063,0.00534916,0.00126333,0.000421109,3.67E-06,0,0.979005,72.2262,0.00481663,0,0.00109523,0,7.41187,5807.52,95.8084,114.686,74.3871,15.7895,518.224,80.4074,0.043436,6.97079,0.949183,5532.81,63.4369,0
42,0,3.50579,0.00576063,0.00534916,0.00126333,0.000421109,3.67E-06,0,0.979005,72.2262,0.00481663,0,0.00109523,0,7.41187,5807.52,95.8084,114.686,74.3871,15.7895,518.224,80.4074,0.043436,6.97079,0.949183,5532.81,63.4369,0
43,0,3.50556,0.00587951,0.00545954,0.00143102,0.000477006,0,0,0.979004,72.2158,0.00468802,0,0.00110406,0,7.41187,5806.8,95.8079,114.683,74.3856,15.7895,518.224,80.4091,0.043436,6.97079,0.949294,5532.82,63.3188,0
43,0,3.50556,0.00587951,0.00545954,0.00143102,0.000477006,0,0,0.979004,72.2158,0.00468802,0,0.00110406,0,7.41187,5806.8,95.8079,114.683,74.3856,15.7895,518.224,80.4091,0.043436,6.97079,0.949294,5532.82,63.3188,0
44,0,3.50637,0.00603356,0.00560259,0.00160247,0.000534158,0,0,0.978983,72.2565,0.00456852,0,0.00111257,0,7.41165,5809.29,95.8102,114.694,74.3939,15.7895,518.224,80.3982,0.043436,6.97079,0.948911,5532.84,63.0311,0
44,0,3.50637,0.00603356,0.00560259,0.00160247,0.000534158,0,0,0.978983,72.2565,0.00456852,0,0.00111257,0,7.41165,5809.29,95.8102,114.694,74.3939,15.7895,518.224,80.3982,0.043436,6.97079,0.948911,5532.84,63.0311,0
45,0,3.50754,0.00621734,0.00577324,0.00180626,0.000602085,0,0,0.97898,72.2365,0.0044633,0,0.00112078,0,7.41163,5808.1,95.8076,114.687,74.3881,15.7895,518.224,80.404,0.043436,6.97079,0.949078,5532.85,63.1474,0
45,0,3.50754,0.00621734,0.00577324,0.00180626,0.000602085,0,0,0.97898,72.2365,0.0044633,0,0.00112078,0,7.41163,5808.1,95.8076,114.687,74.3881,15.7895,518.224,80.404,0.043436,6.97079,0.949078,5532.85,63.1474,0
46,0,3.50773,0.00637868,0.00592306,0.00202916,0.000676388,1.00E-06,0,0.978988,72.2132,0.00435294,0,0.0011287,0,7.41172,5806.63,95.8063,114.681,74.3836,15.7895,516.364,80.4095,0.0434731,6.94688,0.949305,5532.85,63.5281,0
46,0,3.50773,0.00637868,0.00592306,0.00202916,0.000676388,1.00E-06,0,0.978988,72.2132,0.00435294,0,0.0011287,0,7.41172,5806.63,95.8063,114.681,74.3836,15.7895,516.364,80.4095,0.0434731,6.94688,0.949305,5532.85,63.5281,0
47,0,3.50784,0.0065344,0.00606766,0.00224921,0.000749736,4.56E-06,0,0.978974,72.2177,0.00424608,0,0.00113635,0,7.41159,5806.83,95.8076,114.682,74.3859,15.7895,516.364,80.4072,0.0434731,6.94688,0.949284,5532.86,63.6966,0
47,0,3.50784,0.0065344,0.00606766,0.00224921,0.000749736,4.56E-06,0,0.978974,72.2177,0.00424608,0,0.00113635,0,7.41159,5806.83,95.8076,114.682,74.3859,15.7895,516.364,80.4072,0.0434731,6.94688,0.949284,5532.86,63.6966,0
48,0,3.50899,0.00673206,0.0062512,0.00248509,0.000828362,0,0,0.978954,72.245,0.00414607,0,0.00114373,0,7.41138,5808.49,95.8099,114.691,74.3921,15.7895,516.364,80.3999,0.0434731,6.94688,0.949037,5532.87,63.6293,0
48,0,3.50899,0.00673206,0.0062512,0.00248509,0.000828362,0,0,0.978954,72.245,0.00414607,0,0.00114373,0,7.41138,5808.49,95.8099,114.691,74.3921,15.7895,516.364,80.3999,0.0434731,6.94688,0.949037,5532.87,63.6293,0
49,0,3.51012,0.0069489,0.00645255,0.00275781,0.000919269,0,0,0.978953,72.2457,0.00405209,0,0.00115087,0,7.41138,5808.57,95.8092,114.691,74.3915,15.7895,516.364,80.4002,0.0434731,6.94688,0.949017,5532.88,63.3736,0
49,0,3.51012,0.0069489,0.00645255,0.00275781,0.000919269,0,0,0.978953,72.2457,0.00405209,0,0.00115087,0,7.41138,5808.57,95.8092,114.691,74.3915,15.7895,516.364,80.4002,0.0434731,6.94688,0.949017,5532.88,63.3736,0
50,0,3.51026,0.00714161,0.00663149,0.00304698,0.00101566,0,0,0.978962,72.2055,0.00397614,0,0.00115778,0,7.41149,5806.01,95.8076,114.68,74.3843,15.7895,517.477,80.4095,0.0434868,6.96134,0.949418,5532.89,63.3251,0
