Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
24,0,3.50604,0.00225444,0.00209341,-0.00133953,-0.00044651,0,0,0.978048,70.2506,0.0674555,0,0.00594934,0,7.40252,5778.55,92.4326,111.582,70.9517,11.0701,528.325,82.2563,0.0443022,4.98324,0.91828,5532.7,58.6336,0
24,0,3.50604,0.00225444,0.00209341,-0.00133953,-0.00044651,0,0,0.978048,70.2506,0.0674555,0,0.00594934,0,7.40252,5778.55,92.4326,111.582,70.9517,11.0701,528.325,82.2563,0.0443022,4.98324,0.91828,5532.7,58.6336,0
25,0,3.50719,0.00239464,0.00222359,-0.00111821,-0.000372735,0,0,0.977877,70.2422,0.0641417,0,0.00609309,0,7.40071,5782.91,92.3052,111.461,70.8187,11.0701,528.325,82.3281,0.0443022,4.98324,0.916185,5532.71,58.098,0
25,0,3.50719,0.00239464,0.00222359,-0.00111821,-0.000372735,0,0,0.977877,70.2422,0.0641417,0,0.00609309,0,7.40071,5782.91,92.3052,111.461,70.8187,11.0701,528.325,82.3281,0.0443022,4.98324,0.916185,5532.71,58.098,0
26,0,3.50874,0.00257394,0.00239009,-0.000858902,-0.000286301,0,0,0.977497,70.2896,0.0606199,0,0.00622857,0,7.39518,5789.02,92.2662,111.431,70.777,11.0701,528.325,82.3596,0.0443022,4.98324,0.914779,5532.72,57.9039,0
26,0,3.50874,0.00257394,0.00239009,-0.000858902,-0.000286301,0,0,0.977497,70.2896,0.0606199,0,0.00622857,0,7.39518,5789.02,92.2662,111.431,70.777,11.0701,528.325,82.3596,0.0443022,4.98324,0.914779,5532.72,57.9039,0
27,0,3.51102,0.00282115,0.00261964,-0.000546376,-0.000182125,3.55E-07,0,0.97713,70.3458,0.0577225,0,0.0063565,0,7.38875,5795.82,92.2445,111.42,70.7502,6.57895,538.361,82.3905,0.0465835,3.01742,0.91345,5532.73,57.9874,0
27,0,3.51102,0.00282115,0.00261964,-0.000546376,-0.000182125,3.55E-07,0,0.97713,70.3458,0.0577225,0,0.0063565,0,7.38875,5795.82,92.2445,111.42,70.7502,6.57895,538.361,82.3905,0.0465835,3.01742,0.91345,5532.73,57.9874,0
28,0,3.51367,0.00313167,0.00290798,-0.000161171,-5.37E-05,7.02E-06,0,0.976835,70.3989,0.0551995,0,0.0064776,0,7.38793,5802.43,92.2415,111.427,70.7384,6.57895,538.361,82.4222,0.0465835,3.01742,0.912353,5532.74,57.9748,0
28,0,3.51367,0.00313167,0.00290798,-0.000161171,-5.37E-05,7.02E-06,0,0.976835,70.3989,0.0551995,0,0.0064776,0,7.38793,5802.43,92.2415,111.427,70.7384,6.57895,538.361,82.4222,0.0465835,3.01742,0.912353,5532.74,57.9748,0
29,0,3.51597,0.00345228,0.00320569,0.000293246,9.77E-05,8.84E-06,0,0.976516,70.4387,0.0528933,0,0.00659243,0,7.38702,5808.02,92.2569,111.451,70.7421,6.57895,538.361,82.4549,0.0465835,3.01742,0.911613,5532.75,57.7829,0
29,0,3.51597,0.00345228,0.00320569,0.000293246,9.77E-05,8.84E-06,0,0.976516,70.4387,0.0528933,0,0.00659243,0,7.38702,5808.02,92.2569,111.451,70.7421,6.57895,538.361,82.4549,0.0465835,3.01742,0.911613,5532.75,57.7829,0
30,0,3.51808,0.00378384,0.00351357,0.00080891,0.000269637,0,0,0.976192,70.4471,0.0507705,0,0.00670151,0,7.38612,5811.18,92.2831,111.485,70.7564,6.57895,538.361,82.49,0.0465835,3.01742,0.911369,5532.77,57.4471,0
30,0,3.51808,0.00378384,0.00351357,0.00080891,0.000269637,0,0,0.976192,70.4471,0.0507705,0,0.00670151,0,7.38612,5811.18,92.2831,111.485,70.7564,6.57895,538.361,82.49,0.0465835,3.01742,0.911369,5532.77,57.4471,0
31,0,3.52003,0.00412498,0.00383034,0.00138074,0.000460245,0,0,0.975883,70.3122,0.0488082,0,0.00680526,0,7.38535,5805.69,92.3244,111.528,70.7742,6.57895,538.361,82.5703,0.0465835,3.01742,0.912625,5532.78,56.9959,0
31,0,3.52003,0.00412498,0.00383034,0.00138074,0.000460245,0,0,0.975883,70.3122,0.0488082,0,0.00680526,0,7.38535,5805.69,92.3244,111.528,70.7742,6.57895,538.361,82.5703,0.0465835,3.01742,0.912625,5532.78,56.9959,0
32,0,3.52182,0.0044729,0.00415341,0.00200326,0.000667753,0,0,0.975441,70.1688,0.0468269,0,0.00690404,0,7.38452,5796.72,92.3227,111.518,70.7624,6.57895,538.361,82.611,0.0465835,3.01742,0.914001,5532.8,56.8037,0
32,0,3.52182,0.0044729,0.00415341,0.00200326,0.000667753,0,0,0.975441,70.1688,0.0468269,0,0.00690404,0,7.38452,5796.72,92.3227,111.518,70.7624,6.57895,538.361,82.611,0.0465835,3.01742,0.914001,5532.8,56.8037,0
33,0,3.52339,0.00482381,0.00447925,0.00266972,0.000889906,1.51E-07,0,0.975169,69.99,0.0450469,0,0.00699822,0,7.38421,5784.49,92.2983,111.483,70.7308,6.57895,538.361,82.6474,0.0465835,3.01742,0.915659,5532.81,56.9522,0
33,0,3.52339,0.00482381,0.00447925,0.00266972,0.000889906,1.51E-07,0,0.975169,69.99,0.0450469,0,0.00699822,0,7.38421,5784.49,92.2983,111.483,70.7308,6.57895,538.361,82.6474,0.0465835,3.01742,0.915659,5532.81,56.9522,0
34,0,3.52472,0.00517473,0.0048051,0.00337243,0.00112414,5.92E-06,0,0.974973,69.8125,0.0434331,0,0.00708813,0,7.38406,5771.91,92.2545,111.431,70.6822,6.57895,538.361,82.6773,0.0465835,3.01742,0.917173,5532.82,57.0346,0
34,0,3.52472,0.00517473,0.0048051,0.00337243,0.00112414,5.92E-06,0,0.974973,69.8125,0.0434331,0,0.00708813,0,7.38406,5771.91,92.2545,111.431,70.6822,6.57895,538.361,82.6773,0.0465835,3.01742,0.917173,5532.82,57.0346,0
35,0,3.52586,0.00552513,0.00513048,0.0041046,0.0013682,9.52E-06,0,0.97478,69.7025,0.0419466,0,0.00717407,0,7.38387,5765.31,91.7109,111.377,70.2936,6.57895,538.361,82.7131,0.0465835,3.01742,0.912552,5532.83,56.8489,0
35,0,3.52586,0.00552513,0.00513048,0.0041046,0.0013682,9.52E-06,0,0.97478,69.7025,0.0419466,0,0.00717407,0,7.38387,5765.31,91.7109,111.377,70.2936,6.57895,538.361,82.7131,0.0465835,3.01742,0.912552,5532.83,56.8489,0
36,0,3.52692,0.00587633,0.00545659,0.00486203,0.00162068,1.03E-05,0,0.974568,69.6747,0.0405646,0,0.00725633,0,7.38357,5801.85,91.2979,110.917,69.7889,6.57895,538.361,83.2706,0.0465835,3.01742,0.902527,5532.85,56.5156,0
36,0,3.52692,0.00587633,0.00545659,0.00486203,0.00162068,1.03E-05,0,0.974568,69.6747,0.0405646,0,0.00725633,0,7.38357,5801.85,91.2979,110.917,69.7889,6.57895,538.361,83.2706,0.0465835,3.01742,0.902527,5532.85,56.5156,0
37,0,3.528,0.00623047,0.00578544,0.00564381,0.00188127,6.26E-06,0,0.974326,69.7124,0.0392747,0,0.00733514,0,7.38314,5820.2,91.1977,110.831,69.5738,6.57895,538.361,83.4888,0.0465835,3.01742,0.898644,5532.86,56.0878,0
37,0,3.528,0.00623047,0.00578544,0.00564381,0.00188127,6.26E-06,0,0.974326,69.7124,0.0392747,0,0.00733514,0,7.38314,5820.2,91.1977,110.831,69.5738,6.57895,538.361,83.4888,0.0465835,3.01742,0.898644,5532.86,56.0878,0
38,0,3.52919,0.0065901,0.00611938,0.00645206,0.00215069,0,0,0.973953,70.1042,0.0380621,0,0.00741069,0,7.38236,5840.67,92.1952,111.467,70.4004,6.57895,538.361,83.3141,0.0465835,3.01742,0.905719,5532.88,55.7046,0
38,0,3.52919,0.0065901,0.00611938,0.00645206,0.00215069,0,0,0.973953,70.1042,0.0380621,0,0.00741069,0,7.38236,5840.67,92.1952,111.467,70.4004,6.57895,538.361,83.3141,0.0465835,3.01742,0.905719,5532.88,55.7046,0
39,0,3.53059,0.00695816,0.00646115,0.00729097,0.00243032,0,0,0.973445,70.2154,0.036903,0,0.00748318,0,7.38123,5844.38,92.3598,111.671,70.6603,6.57895,538.361,83.235,0.0465835,3.01742,0.906822,5532.9,55.8018,0
39,0,3.53059,0.00695816,0.00646115,0.00729097,0.00243032,0,0,0.973445,70.2154,0.036903,0,0.00748318,0,7.38123,5844.38,92.3598,111.671,70.6603,6.57895,538.361,83.235,0.0465835,3.01742,0.906822,5532.9,55.8018,0
40,0,3.53221,0.00733625,0.00681223,0.00816597,0.00272199,7.46E-06,0,0.973013,70.1291,0.0357943,0,0.00755278,0,7.38027,5834.49,92.3971,111.704,70.7281,6.57895,538.361,83.1964,0.0465835,3.01742,0.908731,5532.91,56.0454,0
40,0,3.53221,0.00733625,0.00681223,0.00816597,0.00272199,7.46E-06,0,0.973013,70.1291,0.0357943,0,0.00755278,0,7.38027,5834.49,92.3971,111.704,70.7281,6.57895,538.361,83.1964,0.0465835,3.01742,0.908731,5532.91,56.0454,0
41,0,3.53402,0.00772512,0.00717333,0.00908271,0.00302757,2.06E-05,0,0.972598,70.0307,0.0347509,0,0.00761966,0,7.37937,5824.65,92.393,111.687,70.7332,6.57895,538.361,83.1728,0.0465835,3.01742,0.910211,5532.92,56.1285,0
41,0,3.53402,0.00772512,0.00717333,0.00908271,0.00302757,2.06E-05,0,0.972598,70.0307,0.0347509,0,0.00761966,0,7.37937,5824.65,92.393,111.687,70.7332,6.57895,538.361,83.1728,0.0465835,3.01742,0.910211,5532.92,56.1285,0
42,0,3.53599,0.0081253,0.00754492,0.0100466,0.00334886,2.49E-05,0,0.972152,69.9815,0.0337761,0,0.00768398,0,7.37846,5819.56,92.3835,111.669,70.7258,3.93185,546.214,83.1586,0.0491777,1.82907,0.910896,5532.94,56.0288,0
42,0,3.53599,0.0081253,0.00754492,0.0100466,0.00334886,2.49E-05,0,0.972152,69.9815,0.0337761,0,0.00768398,0,7.37846,5819.56,92.3835,111.669,70.7258,3.93185,546.214,83.1586,0.0491777,1.82907,0.910896,5532.94,56.0288,0
43,0,3.53812,0.00853698,0.0079272,0.0110625,0.00368749,1.58E-05,0,0.971677,69.9746,0.0328629,0,0.00774587,0,7.37754,5818.24,92.3796,111.661,70.722,3.93185,546.214,83.1478,0.0491777,1.82907,0.91105,5532.95,55.7817,0
43,0,3.53812,0.00853698,0.0079272,0.0110625,0.00368749,1.58E-05,0,0.971677,69.9746,0.0328629,0,0.00774587,0,7.37754,5818.24,92.3796,111.661,70.722,3.93185,546.214,83.1478,0.0491777,1.82907,0.91105,5532.95,55.7817,0
44,0,3.54037,0.00895996,0.00831996,0.0121346,0.00404485,0,0,0.971079,70.0081,0.0320188,0,0.00780548,0,7.37648,5819.69,92.3916,111.671,70.7334,3.93185,546.214,83.1289,0.0491777,1.82907,0.910928,5532.97,55.4469,0
44,0,3.54037,0.00895996,0.00831996,0.0121346,0.00404485,0,0,0.971079,70.0081,0.0320188,0,0.00780548,0,7.37648,5819.69,92.3916,111.671,70.7334,3.93185,546.214,83.1289,0.0491777,1.82907,0.910928,5532.97,55.4469,0
45,0,3.54276,0.00939389,0.0087229,0.0132659,0.00442196,0,0,0.970269,70.0099,0.031255,0,0.00786294,0,7.37525,5819.35,92.402,111.681,70.7428,3.93185,546.214,83.1219,0.0491777,1.82907,0.911081,5532.98,55.5201,0
45,0,3.54276,0.00939389,0.0087229,0.0132659,0.00442196,0,0,0.970269,70.0099,0.031255,0,0.00786294,0,7.37525,5819.35,92.402,111.681,70.7428,3.93185,546.214,83.1219,0.0491777,1.82907,0.911081,5532.98,55.5201,0
46,0,3.54517,0.00983596,0.00913339,0.0144573,0.00481911,9.55E-06,0,0.969716,69.982,0.030471,0,0.00791836,0,7.37461,5816.73,92.4093,111.684,70.7484,3.93185,546.214,83.1175,0.0491777,1.82907,0.911561,5533,55.7992,0
46,0,3.54517,0.00983596,0.00913339,0.0144573,0.00481911,9.55E-06,0,0.969716,69.982,0.030471,0,0.00791836,0,7.37461,5816.73,92.4093,111.684,70.7484,3.93185,546.214,83.1175,0.0491777,1.82907,0.911561,5533,55.7992,0
47,0,3.54742,0.010282,0.00954762,0.0157061,0.00523538,3.19E-05,0,0.969306,69.9197,0.0297096,0,0.00797182,0,7.37433,5811.41,92.4086,111.678,70.746,3.93185,546.214,83.1154,0.0491777,1.82907,0.912383,5533.01,55.9399,0
47,0,3.54742,0.010282,0.00954762,0.0157061,0.00523538,3.19E-05,0,0.969306,69.9197,0.0297096,0,0.00797182,0,7.37433,5811.41,92.4086,111.678,70.746,3.93185,546.214,83.1154,0.0491777,1.82907,0.912383,5533.01,55.9399,0
48,0,3.54942,0.0107281,0.00996179,0.017006,0.00566867,5.68E-05,0,0.968951,69.8252,0.0289939,0,0.00802343,0,7.37427,5803.46,92.3956,111.658,70.7321,3.93185,546.214,83.1141,0.0491777,1.82907,0.913489,5533.03,55.889,0
48,0,3.54942,0.0107281,0.00996179,0.017006,0.00566867,5.68E-05,0,0.968951,69.8252,0.0289939,0,0.00802343,0,7.37427,5803.46,92.3956,111.658,70.7321,3.93185,546.214,83.1141,0.0491777,1.82907,0.913489,5533.03,55.889,0
49,0,3.55109,0.0111704,0.0103725,0.0183481,0.00611603,7.92E-05,0,0.968649,69.7046,0.0283275,0,0.00807328,0,7.37442,5794.18,91.8706,111.621,70.3595,3.93185,546.214,83.1248,0.0491777,1.82907,0.909518,5533.04,55.6271,0
49,0,3.55109,0.0111704,0.0103725,0.0183481,0.00611603,7.92E-05,0,0.968649,69.7046,0.0283275,0,0.00807328,0,7.37442,5794.18,91.8706,111.621,70.3595,3.93185,546.214,83.1248,0.0491777,1.82907,0.909518,5533.04,55.6271,0
50,0,3.55244,0.011606,0.010777,0.0197223,0.0065741,0.000117887,0,0.968396,69.562,0.0276973,0,0.00812147,0,7.37471,5823.27,91.4728,111.146,69.858,3.93185,546.214,83.7133,0.0491777,1.82907,0.900882,5533.06,55.2478,0
