Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
6,0,3.50035,0.00160614,0.00149142,-0.00258648,-0.00086216,6.91E-06,0,0.979043,72.3168,0.0871382,0,0.000675325,0,7.41216,5811.25,95.8473,114.737,74.4292,16.0428,514.517,80.3583,0.0433571,7.03404,0.948967,5532.53,61.3068,0
6,0,3.50035,0.00160614,0.00149142,-0.00258648,-0.00086216,6.91E-06,0,0.979043,72.3168,0.0871382,0,0.000675325,0,7.41216,5811.25,95.8473,114.737,74.4292,16.0428,514.517,80.3583,0.0433571,7.03404,0.948967,5532.53,61.3068,0
7,0,3.50144,0.00173122,0.00160757,-0.00252463,-0.000841544,0,0,0.979032,72.3298,0.0983867,0,0.000897285,0,7.41205,5813.21,95.8589,114.756,74.4414,16.0428,514.517,80.3709,0.0433571,7.03404,0.948773,5532.54,61.0676,0
7,0,3.50144,0.00173122,0.00160757,-0.00252463,-0.000841544,0,0,0.979032,72.3298,0.0983867,0,0.000897285,0,7.41205,5813.21,95.8589,114.756,74.4414,16.0428,514.517,80.3709,0.0433571,7.03404,0.948773,5532.54,61.0676,0
8,0,3.50152,0.00181919,0.00168925,-0.00244195,-0.000813983,0,0,0.979048,72.2471,0.10759,0,0.0011439,0,7.41223,5809.89,95.8563,114.744,74.431,16.0428,514.517,80.4169,0.0433571,7.03404,0.949292,5532.55,61.0316,0
8,0,3.50152,0.00181919,0.00168925,-0.00244195,-0.000813983,0,0,0.979048,72.2471,0.10759,0,0.0011439,0,7.41223,5809.89,95.8563,114.744,74.431,16.0428,514.517,80.4169,0.0433571,7.03404,0.949292,5532.55,61.0316,0
9,0,3.50081,0.00185643,0.00172383,-0.0023729,-0.000790966,8.64E-07,0,0.979045,72.2082,0.116535,0,0.00141289,0,7.41221,5808.02,95.8425,114.726,74.4191,16.0428,514.995,80.4343,0.0433817,7.04033,0.949453,5532.55,61.4162,0
9,0,3.50081,0.00185643,0.00172383,-0.0023729,-0.000790966,8.64E-07,0,0.979045,72.2082,0.116535,0,0.00141289,0,7.41221,5808.02,95.8425,114.726,74.4191,16.0428,514.995,80.4343,0.0433817,7.04033,0.949453,5532.55,61.4162,0
10,0,3.50071,0.00189018,0.00175516,-0.00231757,-0.000772525,8.00E-06,0,0.979027,72.182,0.125496,0,0.00170277,0,7.41202,5806.85,95.8153,114.698,74.3994,16.0428,514.995,80.4474,0.0433817,7.04033,0.949359,5532.56,61.6529,0
10,0,3.50071,0.00189018,0.00175516,-0.00231757,-0.000772525,8.00E-06,0,0.979027,72.182,0.125496,0,0.00170277,0,7.41202,5806.85,95.8153,114.698,74.3994,16.0428,514.995,80.4474,0.0433817,7.04033,0.949359,5532.56,61.6529,0
11,0,3.50076,0.00191996,0.00178282,-0.00226094,-0.000753646,3.42E-06,0,0.979026,72.12,0.11722,0,0.00199203,0,7.41202,5803.4,95.7664,114.643,74.3581,16.0428,514.995,80.4686,0.0433817,7.04033,0.949413,5532.57,61.6345,0
11,0,3.50076,0.00191996,0.00178282,-0.00226094,-0.000753646,3.42E-06,0,0.979026,72.12,0.11722,0,0.00199203,0,7.41202,5803.4,95.7664,114.643,74.3581,16.0428,514.995,80.4686,0.0433817,7.04033,0.949413,5532.57,61.6345,0
12,0,3.50052,0.00193239,0.00179436,-0.00220742,-0.000735808,0,0,0.979039,71.9989,0.108941,0,0.0022587,0,7.41216,5795.98,95.6923,114.549,74.2881,15.7068,518.95,80.5009,0.0434398,6.94378,0.949849,5532.58,61.407,0
12,0,3.50052,0.00193239,0.00179436,-0.00220742,-0.000735808,0,0,0.979039,71.9989,0.108941,0,0.0022587,0,7.41216,5795.98,95.6923,114.549,74.2881,15.7068,518.95,80.5009,0.0434398,6.94378,0.949849,5532.58,61.407,0
13,0,3.50023,0.00193464,0.00179645,-0.00216325,-0.000721082,0,0,0.979034,71.7556,0.0999577,0,0.00250426,0,7.41212,5779.55,95.487,114.3,74.1005,15.7068,518.95,80.5449,0.0434398,6.94378,0.950378,5532.58,61.1884,0
13,0,3.50023,0.00193464,0.00179645,-0.00216325,-0.000721082,0,0,0.979034,71.7556,0.0999577,0,0.00250426,0,7.41212,5779.55,95.487,114.3,74.1005,15.7068,518.95,80.5449,0.0434398,6.94378,0.950378,5532.58,61.1884,0
14,0,3.50021,0.00194098,0.00180234,-0.00212438,-0.000708126,0,0,0.979008,71.6584,0.0917192,0,0.00272988,0,7.41183,5772.23,95.3603,114.154,73.9887,15.7068,518.95,80.5519,0.0434398,6.94378,0.950241,5532.59,61.4683,0
14,0,3.50021,0.00194098,0.00180234,-0.00212438,-0.000708126,0,0,0.979008,71.6584,0.0917192,0,0.00272988,0,7.41183,5772.23,95.3603,114.154,73.9887,15.7068,518.95,80.5519,0.0434398,6.94378,0.950241,5532.59,61.4683,0
15,0,3.50029,0.00195027,0.00181096,-0.00208443,-0.000694811,7.30E-07,0,0.979007,69.8666,0.0853061,0,0.00293777,0,7.41181,5628.25,94.716,113.984,73.7181,15.7068,518.95,80.5571,0.0434398,6.94378,0.967658,5532.6,61.6931,0
15,0,3.50029,0.00195027,0.00181096,-0.00208443,-0.000694811,7.30E-07,0,0.979007,69.8666,0.0853061,0,0.00293777,0,7.41181,5628.25,94.716,113.984,73.7181,15.7068,518.95,80.5571,0.0434398,6.94378,0.967658,5532.6,61.6931,0
16,0,3.50028,0.0019565,0.00181675,-0.00204378,-0.000681259,0,0,0.979015,73.1332,0.0795578,0,0.00312979,0,7.41188,5891.44,95.0543,113.796,73.5761,15.7068,518.95,80.5576,0.0434398,6.94378,0.927834,5532.6,61.5746,0
16,0,3.50028,0.0019565,0.00181675,-0.00204378,-0.000681259,0,0,0.979015,73.1332,0.0795578,0,0.00312979,0,7.41188,5891.44,95.0543,113.796,73.5761,15.7068,518.95,80.5576,0.0434398,6.94378,0.927834,5532.6,61.5746,0
17,0,3.50026,0.00196124,0.00182115,-0.00200449,-0.000668164,0,0,0.979007,71.2841,0.0743598,0,0.00330737,0,7.4118,5779.61,94.0033,113.17,72.7372,13.8889,517.168,81.0786,0.0437107,6.12194,0.934869,5532.61,61.2454,0
17,0,3.50026,0.00196124,0.00182115,-0.00200449,-0.000668164,0,0,0.979007,71.2841,0.0743598,0,0.00330737,0,7.4118,5779.61,94.0033,113.17,72.7372,13.8889,517.168,81.0786,0.0437107,6.12194,0.934869,5532.61,61.2454,0
18,0,3.5004,0.00197175,0.00183091,-0.00196421,-0.000654738,0,0,0.978968,71.2277,0.069658,0,0.00347191,0,7.4114,5789.7,93.7788,112.93,72.4001,13.8889,517.168,81.2844,0.0437107,6.12194,0.930894,5532.62,60.771,0
18,0,3.5004,0.00197175,0.00183091,-0.00196421,-0.000654738,0,0,0.978968,71.2277,0.069658,0,0.00347191,0,7.4114,5789.7,93.7788,112.93,72.4001,13.8889,517.168,81.2844,0.0437107,6.12194,0.930894,5532.62,60.771,0
19,0,3.50077,0.00199363,0.00185123,-0.00191637,-0.00063879,0,0,0.978885,71.4228,0.0644068,0,0.00362453,0,7.41054,5824.13,93.6366,112.856,72.1986,13.8889,517.168,81.5443,0.0437107,6.12194,0.923898,5532.63,60.4572,0
19,0,3.50077,0.00199363,0.00185123,-0.00191637,-0.00063879,0,0,0.978885,71.4228,0.0644068,0,0.00362453,0,7.41054,5824.13,93.6366,112.856,72.1986,13.8889,517.168,81.5443,0.0437107,6.12194,0.923898,5532.63,60.4572,0
20,0,3.5012,0.00202395,0.00187938,-0.00185669,-0.000618896,0,0,0.978843,71.3702,0.0600806,0,0.00376631,0,7.4101,5828.92,93.5931,112.825,72.1298,13.8889,517.168,81.6716,0.0437107,6.12194,0.922673,5532.64,60.541,0
20,0,3.5012,0.00202395,0.00187938,-0.00185669,-0.000618896,0,0,0.978843,71.3702,0.0600806,0,0.00376631,0,7.4101,5828.92,93.5931,112.825,72.1298,13.8889,517.168,81.6716,0.0437107,6.12194,0.922673,5532.64,60.541,0
21,0,3.50159,0.00205886,0.0019118,-0.00178567,-0.000595224,6.96E-06,0,0.978807,71.268,0.0566113,0,0.00389852,0,7.40975,5829.09,93.5521,112.787,72.0653,13.8889,517.168,81.7911,0.0437107,6.12194,0.922206,5532.65,60.598,0
21,0,3.50159,0.00205886,0.0019118,-0.00178567,-0.000595224,6.96E-06,0,0.978807,71.268,0.0566113,0,0.00389852,0,7.40975,5829.09,93.5521,112.787,72.0653,13.8889,517.168,81.7911,0.0437107,6.12194,0.922206,5532.65,60.598,0
22,0,3.50201,0.0021006,0.00195056,-0.00170392,-0.000567974,1.31E-05,0,0.978746,71.1788,0.0535282,0,0.00402218,0,7.40917,5829.19,93.5131,112.751,72.0087,11.0701,526.724,81.895,0.0445756,4.96866,0.921767,5532.66,60.4652,0
22,0,3.50201,0.0021006,0.00195056,-0.00170392,-0.000567974,1.31E-05,0,0.978746,71.1788,0.0535282,0,0.00402218,0,7.40917,5829.19,93.5131,112.751,72.0087,11.0701,526.724,81.895,0.0445756,4.96866,0.921767,5532.66,60.4652,0
23,0,3.50262,0.00215581,0.00200183,-0.00160813,-0.000536043,6.94E-06,0,0.978643,71.1186,0.0507252,0,0.00413808,0,7.4082,5830.51,93.4753,112.719,71.9585,11.0701,526.724,81.9829,0.0445756,4.96866,0.921146,5532.67,60.1697,0
23,0,3.50262,0.00215581,0.00200183,-0.00160813,-0.000536043,6.94E-06,0,0.978643,71.1186,0.0507252,0,0.00413808,0,7.4082,5830.51,93.4753,112.719,71.9585,11.0701,526.724,81.9829,0.0445756,4.96866,0.921146,5532.67,60.1697,0
24,0,3.50352,0.00223195,0.00207253,-0.00149051,-0.000496836,0,0,0.978503,71.0798,0.0481721,0,0.00424696,0,7.40688,5832.61,93.4382,112.69,71.9122,11.0701,526.724,82.0572,0.0445756,4.96866,0.920408,5532.68,59.7413,0
24,0,3.50352,0.00223195,0.00207253,-0.00149051,-0.000496836,0,0,0.978503,71.0798,0.0481721,0,0.00424696,0,7.40688,5832.61,93.4382,112.69,71.9122,11.0701,526.724,82.0572,0.0445756,4.96866,0.920408,5532.68,59.7413,0
25,0,3.50466,0.00233164,0.0021651,-0.00134263,-0.000447545,0,0,0.978296,70.9369,0.0455242,0,0.0043494,0,7.40492,5829.8,93.3495,112.602,71.8068,11.0701,526.724,82.183,0.0445756,4.96866,0.919887,5532.7,59.3917,0
25,0,3.50466,0.00233164,0.0021651,-0.00134263,-0.000447545,0,0,0.978296,70.9369,0.0455242,0,0.0043494,0,7.40492,5829.8,93.3495,112.602,71.8068,11.0701,526.724,82.183,0.0445756,4.96866,0.919887,5532.7,59.3917,0
26,0,3.50586,0.0024514,0.0022763,-0.00116083,-0.000386943,0,0,0.978147,70.7999,0.0431464,0,0.0044459,0,7.40352,5822.43,93.2914,112.532,71.7382,11.0701,526.724,82.2379,0.0445756,4.96866,0.920423,5532.71,59.4779,0
26,0,3.50586,0.0024514,0.0022763,-0.00116083,-0.000386943,0,0,0.978147,70.7999,0.0431464,0,0.0044459,0,7.40352,5822.43,93.2914,112.532,71.7382,11.0701,526.724,82.2379,0.0445756,4.96866,0.920423,5532.71,59.4779,0
27,0,3.50699,0.00258624,0.00240151,-0.000946481,-0.000315494,6.08E-06,0,0.978034,70.6873,0.0411599,0,0.00453706,0,7.4025,5816.32,93.2321,112.462,71.6717,11.0701,526.724,82.2824,0.0445756,4.96866,0.920749,5532.72,59.5839,0
27,0,3.50699,0.00258624,0.00240151,-0.000946481,-0.000315494,6.08E-06,0,0.978034,70.6873,0.0411599,0,0.00453706,0,7.4025,5816.32,93.2321,112.462,71.6717,11.0701,526.724,82.2824,0.0445756,4.96866,0.920749,5532.72,59.5839,0
28,0,3.50811,0.00273702,0.00254152,-0.000701489,-0.00023383,1.26E-05,0,0.977905,70.6309,0.0393739,0,0.00462337,0,7.4013,5814.06,93.1779,112.404,71.6145,11.0701,526.724,82.3161,0.0445756,4.96866,0.920516,5532.73,59.5011,0
28,0,3.50811,0.00273702,0.00254152,-0.000701489,-0.00023383,1.26E-05,0,0.977905,70.6309,0.0393739,0,0.00462337,0,7.4013,5814.06,93.1779,112.404,71.6145,11.0701,526.724,82.3161,0.0445756,4.96866,0.920516,5532.73,59.5011,0
29,0,3.5094,0.00291304,0.00270497,-0.00042383,-0.000141277,7.60E-06,0,0.977735,70.6235,0.0377335,0,0.00470522,0,7.39933,5815.25,93.1314,112.36,71.5676,8.54701,535.374,82.3416,0.0461673,3.89777,0.919818,5532.74,59.2477,0
29,0,3.5094,0.00291304,0.00270497,-0.00042383,-0.000141277,7.60E-06,0,0.977735,70.6235,0.0377335,0,0.00470522,0,7.39933,5815.25,93.1314,112.36,71.5676,8.54701,535.374,82.3416,0.0461673,3.89777,0.919818,5532.74,59.2477,0
30,0,3.51116,0.00313529,0.00291134,-0.000103718,-3.46E-05,0,0,0.977512,70.6463,0.0362229,0,0.00478296,0,7.39605,5818.57,93.0942,112.328,71.5305,8.54701,535.374,82.3619,0.0461673,3.89777,0.918884,5532.75,58.8572,0
30,0,3.51116,0.00313529,0.00291134,-0.000103718,-3.46E-05,0,0,0.977512,70.6463,0.0362229,0,0.00478296,0,7.39605,5818.57,93.0942,112.328,71.5305,8.54701,535.374,82.3619,0.0461673,3.89777,0.918884,5532.75,58.8572,0
31,0,3.5136,0.00342939,0.00318444,0.000276854,9.23E-05,0,0,0.977122,70.704,0.034751,0,0.0048569,0,7.38955,5825.97,93.0509,112.296,71.4822,8.54701,535.374,82.3995,0.0461673,3.89777,0.917224,5532.76,58.4782,0
31,0,3.5136,0.00342939,0.00318444,0.000276854,9.23E-05,0,0,0.977122,70.704,0.034751,0,0.0048569,0,7.38955,5825.97,93.0509,112.296,71.4822,8.54701,535.374,82.3995,0.0461673,3.89777,0.917224,5532.76,58.4782,0
32,0,3.51623,0.00377713,0.00350734,0.000731841,0.000243947,0,0,0.976796,70.6798,0.0333504,0,0.00492728,0,7.38821,5825.56,93.0389,112.283,71.4629,8.54701,535.374,82.4219,0.0461673,3.89777,0.917146,5532.78,58.5569,0
32,0,3.51623,0.00377713,0.00350734,0.000731841,0.000243947,0,0,0.976796,70.6798,0.0333504,0,0.00492728,0,7.38821,5825.56,93.0389,112.283,71.4629,8.54701,535.374,82.4219,0.0461673,3.89777,0.917146,5532.78,58.5569,0
33,0,3.51828,0.00412715,0.00383235,0.00125153,0.000417175,5.30E-06,0,0.976601,70.5904,0.0321081,0,0.0049944,0,7.3879,5819.99,93.024,112.26,71.4387,8.54701,535.374,82.4474,0.0461673,3.89777,0.917852,5532.79,58.7141,0
33,0,3.51828,0.00412715,0.00383235,0.00125153,0.000417175,5.30E-06,0,0.976601,70.5904,0.0321081,0,0.0049944,0,7.3879,5819.99,93.024,112.26,71.4387,8.54701,535.374,82.4474,0.0461673,3.89777,0.917852,5532.79,58.7141,0
34,0,3.51984,0.00447649,0.00415674,0.00181942,0.000606475,1.35E-05,0,0.976451,70.4599,0.0309704,0,0.00505849,0,7.38773,5811.05,93.0017,112.224,71.4075,8.54701,535.374,82.4731,0.0461673,3.89777,0.919014,5532.8,58.6955,0
34,0,3.51984,0.00447649,0.00415674,0.00181942,0.000606475,1.35E-05,0,0.976451,70.4599,0.0309704,0,0.00505849,0,7.38773,5811.05,93.0017,112.224,71.4075,8.54701,535.374,82.4731,0.0461673,3.89777,0.919014,5532.8,58.6955,0
35,0,3.52106,0.00482412,0.00447954,0.00242287,0.000807625,1.11E-05,0,0.976304,70.3591,0.0299154,0,0.00511975,0,7.38757,5804.3,92.9773,112.19,71.3779,8.54701,535.374,82.4954,0.0461673,3.89777,0.919808,5532.81,58.5022,0
35,0,3.52106,0.00482412,0.00447954,0.00242287,0.000807625,1.11E-05,0,0.976304,70.3591,0.0299154,0,0.00511975,0,7.38757,5804.3,92.9773,112.19,71.3779,8.54701,535.374,82.4954,0.0461673,3.89777,0.919808,5532.81,58.5022,0
36,0,3.5221,0.00517112,0.00480176,0.00305383,0.00101794,0,0,0.976143,70.3152,0.0289343,0,0.00517838,0,7.38732,5801.95,92.9549,112.165,71.3541,8.54701,535.374,82.5135,0.0461673,3.89777,0.919925,5532.83,58.1673,0
36,0,3.5221,0.00517112,0.00480176,0.00305383,0.00101794,0,0,0.976143,70.3152,0.0289343,0,0.00517838,0,7.38732,5801.95,92.9549,112.165,71.3541,8.54701,535.374,82.5135,0.0461673,3.89777,0.919925,5532.83,58.1673,0
37,0,3.5231,0.00552012,0.00512583,0.00370909,0.00123636,0,0,0.975885,70.3521,0.0280132,0,0.00523455,0,7.38675,5806.92,92.923,112.142,71.3243,8.54701,535.374,82.5408,0.0461673,3.89777,0.918772,5532.84,57.7854,0
37,0,3.5231,0.00552012,0.00512583,0.00370909,0.00123636,0,0,0.975885,70.3521,0.0280132,0,0.00523455,0,7.38675,5806.92,92.923,112.142,71.3243,8.54701,535.374,82.5408,0.0461673,3.89777,0.918772,5532.84,57.7854,0
38,0,3.52424,0.00587514,0.00545549,0.00438975,0.00146325,0,0,0.975513,70.3975,0.0271313,0,0.00528839,0,7.38576,5811.53,92.9155,112.143,71.3173,6.71141,540.788,82.5531,0.0479406,3.09094,0.91795,5532.85,57.8507,0
38,0,3.52424,0.00587514,0.00545549,0.00438975,0.00146325,0,0,0.975513,70.3975,0.0271313,0,0.00528839,0,7.38576,5811.53,92.9155,112.143,71.3173,6.71141,540.788,82.5531,0.0479406,3.09094,0.91795,5532.85,57.8507,0
39,0,3.52558,0.00623935,0.00579368,0.00510001,0.0017,4.89E-06,0,0.975184,70.4447,0.0262966,0,0.00534006,0,7.38482,5816.4,92.915,112.151,71.3156,6.71141,540.788,82.5669,0.0479406,3.09094,0.917163,5532.86,58.0576,0
39,0,3.52558,0.00623935,0.00579368,0.00510001,0.0017,4.89E-06,0,0.975184,70.4447,0.0262966,0,0.00534006,0,7.38482,5816.4,92.915,112.151,71.3156,6.71141,540.788,82.5669,0.0479406,3.09094,0.917163,5532.86,58.0576,0
40,0,3.52711,0.00661433,0.00614188,0.00584555,0.00194852,1.62E-05,0,0.974875,70.4814,0.0255141,0,0.00538969,0,7.38396,5820.6,92.92,112.164,71.3179,6.71141,540.788,82.5836,0.0479406,3.09094,0.916543,5532.88,58.106,0
40,0,3.52711,0.00661433,0.00614188,0.00584555,0.00194852,1.62E-05,0,0.974875,70.4814,0.0255141,0,0.00538969,0,7.38396,5820.6,92.92,112.164,71.3179,6.71141,540.788,82.5836,0.0479406,3.09094,0.916543,5532.88,58.106,0
41,0,3.52874,0.00699916,0.00649922,0.00663091,0.0022103,1.87E-05,0,0.974583,70.4839,0.0247836,0,0.00543738,0,7.38325,5822.24,92.9254,112.174,71.3189,6.71141,540.788,82.6039,0.0479406,3.09094,0.916331,5532.89,57.975,0
41,0,3.52874,0.00699916,0.00649922,0.00663091,0.0022103,1.87E-05,0,0.974583,70.4839,0.0247836,0,0.00543738,0,7.38325,5822.24,92.9254,112.174,71.3189,6.71141,540.788,82.6039,0.0479406,3.09094,0.916331,5532.89,57.975,0
42,0,3.53029,0.00738997,0.00686212,0.00745663,0.00248554,6.22E-06,0,0.974332,70.4321,0.0240993,0,0.00548326,0,7.38279,5819.66,92.9239,112.171,71.3114,6.71141,540.788,82.628,0.0479406,3.09094,0.916713,5532.9,57.6972,0
42,0,3.53029,0.00738997,0.00686212,0.00745663,0.00248554,6.22E-06,0,0.974332,70.4321,0.0240993,0,0.00548326,0,7.38279,5819.66,92.9239,112.171,71.3114,6.71141,540.788,82.628,0.0479406,3.09094,0.916713,5532.9,57.6972,0
43,0,3.53164,0.00778156,0.00722574,0.00831829,0.00277276,0,0,0.9741,70.1744,0.0234654,0,0.00552743,0,7.38261,5801.89,92.8775,112.104,71.2524,6.71141,540.788,82.6781,0.0479406,3.09094,0.919016,5532.92,57.3278,0
43,0,3.53164,0.00778156,0.00722574,0.00831829,0.00277276,0,0,0.9741,70.1744,0.0234654,0,0.00552743,0,7.38261,5801.89,92.8775,112.104,71.2524,6.71141,540.788,82.6781,0.0479406,3.09094,0.919016,5532.92,57.3278,0
44,0,3.53275,0.00817009,0.00758652,0.00920831,0.00306944,0,0,0.973844,70.064,0.0228867,0,0.00556998,0,7.38262,5794.18,92.8414,112.061,71.2125,6.71141,540.788,82.6983,0.0479406,3.09094,0.919848,5532.93,57.3597,0
44,0,3.53275,0.00817009,0.00758652,0.00920831,0.00306944,0,0,0.973844,70.064,0.0228867,0,0.00556998,0,7.38262,5794.18,92.8414,112.061,71.2125,6.71141,540.788,82.6983,0.0479406,3.09094,0.919848,5532.93,57.3597,0
45,0,3.53369,0.00855488,0.00794382,0.0101196,0.00337321,4.59E-06,0,0.973651,70.022,0.0222989,0,0.005611,0,7.38257,5791.79,92.8082,112.026,71.179,6.71141,540.788,82.7139,0.0479406,3.09094,0.919866,5532.95,57.5952,0
45,0,3.53369,0.00855488,0.00794382,0.0101196,0.00337321,4.59E-06,0,0.973651,70.022,0.0222989,0,0.005611,0,7.38257,5791.79,92.8082,112.026,71.179,6.71141,540.788,82.7139,0.0479406,3.09094,0.919866,5532.95,57.5952,0
46,0,3.53456,0.00893776,0.00829935,0.0110483,0.00368276,1.86E-05,0,0.973462,70.0377,0.0217304,0,0.00565055,0,7.38239,5793.85,92.7813,112.001,71.1541,6.71141,540.788,82.7247,0.0479406,3.09094,0.919244,5532.96,57.6919,0
46,0,3.53456,0.00893776,0.00829935,0.0110483,0.00368276,1.86E-05,0,0.973462,70.0377,0.0217304,0,0.00565055,0,7.38239,5793.85,92.7813,112.001,71.1541,6.71141,540.788,82.7247,0.0479406,3.09094,0.919244,5532.96,57.6919,0
47,0,3.53549,0.00932152,0.0086557,0.011994,0.003998,2.69E-05,0,0.973238,70.0893,0.0211967,0,0.00568872,0,7.38205,5798.62,92.762,111.986,71.1378,6.71141,540.788,82.732,0.0479406,3.09094,0.918274,5532.97,57.5995,0
47,0,3.53549,0.00932152,0.0086557,0.011994,0.003998,2.69E-05,0,0.973238,70.0893,0.0211967,0,0.00568872,0,7.38205,5798.62,92.762,111.986,71.1378,6.71141,540.788,82.732,0.0479406,3.09094,0.918274,5532.97,57.5995,0
48,0,3.53655,0.00970909,0.00901559,0.0129599,0.00431997,2.32E-05,0,0.972974,70.1572,0.0206949,0,0.00572558,0,7.38156,5804.66,92.7513,111.981,71.1293,6.71141,540.788,82.738,0.0479406,3.09094,0.917197,5532.99,57.3545,0
48,0,3.53655,0.00970909,0.00901559,0.0129599,0.00431997,2.32E-05,0,0.972974,70.1572,0.0206949,0,0.00572558,0,7.38156,5804.66,92.7513,111.981,71.1293,6.71141,540.788,82.738,0.0479406,3.09094,0.917197,5532.99,57.3545,0
49,0,3.53781,0.0101031,0.00938145,0.0139513,0.00465043,6.89E-06,0,0.972639,70.2932,0.0202283,0,0.00576118,0,7.38088,5817.14,92.7581,112.006,71.1346,5.48446,537.207,82.7554,0.0488935,2.51085,0.915286,5533.01,56.9965,0
49,0,3.53781,0.0101031,0.00938145,0.0139513,0.00465043,6.89E-06,0,0.972639,70.2932,0.0202283,0,0.00576118,0,7.38088,5817.14,92.7581,112.006,71.1346,5.48446,537.207,82.7554,0.0488935,2.51085,0.915286,5533.01,56.9965,0
50,0,3.53934,0.0105064,0.0097559,0.0149748,0.00499159,0,0,0.972029,70.3473,0.0198413,0,0.00579561,0,7.37962,5822.59,92.7751,112.032,71.1477,5.48446,537.207,82.7691,0.0488935,2.51085,0.914602,5533.02,56.9837,0
