Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
11,0,3.50268,0.00223809,0.00207823,-0.00217181,-0.000723937,6.13E-06,0,0.979027,72.2747,0.0468824,0,0.000796792,0,7.41203,5812.13,95.8855,114.78,74.4589,16.0428,514.565,80.4172,0.0433738,7.03469,0.949234,5532.57,61.6754,0
11,0,3.50268,0.00223809,0.00207823,-0.00217181,-0.000723937,6.13E-06,0,0.979027,72.2747,0.0468824,0,0.000796792,0,7.41203,5812.13,95.8855,114.78,74.4589,16.0428,514.565,80.4172,0.0433738,7.03469,0.949234,5532.57,61.6754,0
12,0,3.50244,0.00234008,0.00217294,-0.00205849,-0.000686164,0,0,0.97904,72.2386,0.0435675,0,0.000903439,0,7.41217,5809.99,95.8784,114.766,74.4484,16.0428,515.464,80.4277,0.0433707,7.04654,0.94951,5532.58,61.4778,0
12,0,3.50244,0.00234008,0.00217294,-0.00205849,-0.000686164,0,0,0.97904,72.2386,0.0435675,0,0.000903439,0,7.41217,5809.99,95.8784,114.766,74.4484,16.0428,515.464,80.4277,0.0433707,7.04654,0.94951,5532.58,61.4778,0
13,0,3.50163,0.0024046,0.00223285,-0.00196626,-0.00065542,0,0,0.979037,72.2172,0.0399615,0,0.00100163,0,7.41215,5808.41,95.8626,114.746,74.4353,16.0428,515.464,80.4297,0.0433707,7.04654,0.949603,5532.58,61.3053,0
13,0,3.50163,0.0024046,0.00223285,-0.00196626,-0.00065542,0,0,0.979037,72.2172,0.0399615,0,0.00100163,0,7.41215,5808.41,95.8626,114.746,74.4353,16.0428,515.464,80.4297,0.0433707,7.04654,0.949603,5532.58,61.3053,0
14,0,3.5021,0.00250141,0.00232274,-0.00188089,-0.000626962,0,0,0.979021,72.2305,0.0366609,0,0.00109183,0,7.41198,5809.09,95.8519,114.738,74.4298,16.0428,515.464,80.4244,0.0433707,7.04654,0.94938,5532.59,61.6499,0
14,0,3.5021,0.00250141,0.00232274,-0.00188089,-0.000626962,0,0,0.979021,72.2305,0.0366609,0,0.00109183,0,7.41198,5809.09,95.8519,114.738,74.4298,16.0428,515.464,80.4244,0.0433707,7.04654,0.94938,5532.59,61.6499,0
15,0,3.50251,0.00260021,0.00241448,-0.0017792,-0.000593068,5.17E-06,0,0.979031,72.2052,0.0340919,0,0.00117491,0,7.41207,5807.38,95.8359,114.717,74.4131,16.0428,515.464,80.4288,0.0433707,7.04654,0.949492,5532.59,61.9526,0
15,0,3.50251,0.00260021,0.00241448,-0.0017792,-0.000593068,5.17E-06,0,0.979031,72.2052,0.0340919,0,0.00117491,0,7.41207,5807.38,95.8359,114.717,74.4131,16.0428,515.464,80.4288,0.0433707,7.04654,0.949492,5532.59,61.9526,0
16,0,3.50198,0.00266176,0.00247163,-0.00168098,-0.000560325,4.53E-06,0,0.979042,72.17,0.0318141,0,0.00125163,0,7.4122,5804.94,95.8186,114.691,74.3943,15.9574,518.945,80.4343,0.0433943,7.05346,0.949709,5532.6,61.9994,0
16,0,3.50198,0.00266176,0.00247163,-0.00168098,-0.000560325,4.53E-06,0,0.979042,72.17,0.0318141,0,0.00125163,0,7.4122,5804.94,95.8186,114.691,74.3943,15.9574,518.945,80.4343,0.0433943,7.05346,0.949709,5532.6,61.9994,0
17,0,3.50155,0.00271117,0.00251752,-0.00160236,-0.000534119,0,0,0.979035,72.1608,0.0297518,0,0.00132257,0,7.41213,5804.05,95.8027,114.672,74.3808,15.9574,518.945,80.4321,0.0433943,7.05346,0.949686,5532.61,61.8354,0
17,0,3.50155,0.00271117,0.00251752,-0.00160236,-0.000534119,0,0,0.979035,72.1608,0.0297518,0,0.00132257,0,7.41213,5804.05,95.8027,114.672,74.3808,15.9574,518.945,80.4321,0.0433943,7.05346,0.949686,5532.61,61.8354,0
18,0,3.50195,0.002784,0.00258514,-0.00152475,-0.000508251,0,0,0.979018,72.1753,0.0276879,0,0.00138828,0,7.41195,5804.45,95.7679,114.639,74.3549,15.9574,518.945,80.4216,0.0433943,7.05346,0.949255,5532.62,61.567,0
18,0,3.50195,0.002784,0.00258514,-0.00152475,-0.000508251,0,0,0.979018,72.1753,0.0276879,0,0.00138828,0,7.41195,5804.45,95.7679,114.639,74.3549,15.9574,518.945,80.4216,0.0433943,7.05346,0.949255,5532.62,61.567,0
19,0,3.50213,0.00285265,0.00264889,-0.00143623,-0.000478742,0,0,0.97903,72.1402,0.025587,0,0.00144914,0,7.41207,5802.02,95.7461,114.609,74.3313,15.9574,518.945,80.427,0.0433943,7.05346,0.949424,5532.63,61.8123,0
19,0,3.50213,0.00285265,0.00264889,-0.00143623,-0.000478742,0,0,0.97903,72.1402,0.025587,0,0.00144914,0,7.41207,5802.02,95.7461,114.609,74.3313,15.9574,518.945,80.427,0.0433943,7.05346,0.949424,5532.63,61.8123,0
20,0,3.50169,0.00289517,0.00268837,-0.00135357,-0.000451192,2.46E-06,0,0.979035,72.1174,0.0240291,0,0.00150573,0,7.41213,5800.28,95.7259,114.583,74.3116,15.7068,518.436,80.4283,0.0434264,6.93751,0.949494,5532.63,62.1527,0
20,0,3.50169,0.00289517,0.00268837,-0.00135357,-0.000451192,2.46E-06,0,0.979035,72.1174,0.0240291,0,0.00150573,0,7.41213,5800.28,95.7259,114.583,74.3116,15.7068,518.436,80.4283,0.0434264,6.93751,0.949494,5532.63,62.1527,0
21,0,3.50158,0.00293891,0.00272899,-0.00128312,-0.000427706,3.80E-06,0,0.979016,72.1263,0.0226762,0,0.00155852,0,7.41193,5800.55,95.7082,114.566,74.2982,15.7068,518.436,80.4221,0.0434264,6.93751,0.949262,5532.64,62.2467,0
21,0,3.50158,0.00293891,0.00272899,-0.00128312,-0.000427706,3.80E-06,0,0.979016,72.1263,0.0226762,0,0.00155852,0,7.41193,5800.55,95.7082,114.566,74.2982,15.7068,518.436,80.4221,0.0434264,6.93751,0.949262,5532.64,62.2467,0
22,0,3.50203,0.00300246,0.002788,-0.0012067,-0.000402234,0,0,0.979003,72.1452,0.0214481,0,0.00160789,0,7.41179,5801.54,95.6903,114.551,74.2858,15.7068,518.436,80.4147,0.0434264,6.93751,0.948911,5532.65,62.1172,0
22,0,3.50203,0.00300246,0.002788,-0.0012067,-0.000402234,0,0,0.979003,72.1452,0.0214481,0,0.00160789,0,7.41179,5801.54,95.6903,114.551,74.2858,15.7068,518.436,80.4147,0.0434264,6.93751,0.948911,5532.65,62.1172,0
23,0,3.50225,0.00306342,0.00284461,-0.00111881,-0.000372937,0,0,0.979008,72.0914,0.0203088,0,0.00165416,0,7.41184,5797.83,95.6477,114.496,74.2412,15.7068,518.436,80.4233,0.0434264,6.93751,0.949068,5532.66,61.8167,0
23,0,3.50225,0.00306342,0.00284461,-0.00111881,-0.000372937,0,0,0.979008,72.0914,0.0203088,0,0.00165416,0,7.41184,5797.83,95.6477,114.496,74.2412,15.7068,518.436,80.4233,0.0434264,6.93751,0.949068,5532.66,61.8167,0
24,0,3.50211,0.00311027,0.0028881,-0.00103149,-0.000343831,0,0,0.979007,72.0822,0.0190603,0,0.00169756,0,7.41184,5797.04,95.6296,114.474,74.2246,15.3846,519.825,80.4226,0.0435121,6.81204,0.949004,5532.67,61.9148,0
24,0,3.50211,0.00311027,0.0028881,-0.00103149,-0.000343831,0,0,0.979007,72.0822,0.0190603,0,0.00169756,0,7.41184,5797.04,95.6296,114.474,74.2246,15.3846,519.825,80.4226,0.0435121,6.81204,0.949004,5532.67,61.9148,0
25,0,3.50235,0.00316746,0.00294121,-0.000945567,-0.000315189,7.69E-07,0,0.978977,72.1023,0.0180855,0,0.00173836,0,7.41153,5798.16,95.614,114.462,74.2139,15.3846,519.825,80.4158,0.0435121,6.81204,0.948654,5532.67,62.2743,0
25,0,3.50235,0.00316746,0.00294121,-0.000945567,-0.000315189,7.69E-07,0,0.978977,72.1023,0.0180855,0,0.00173836,0,7.41153,5798.16,95.614,114.462,74.2139,15.3846,519.825,80.4158,0.0435121,6.81204,0.948654,5532.67,62.2743,0
26,0,3.50307,0.00324754,0.00301557,-0.000844623,-0.000281541,3.50E-06,0,0.978964,72.1127,0.0172428,0,0.00177684,0,7.41139,5798.76,95.5971,114.447,74.2006,15.3846,519.825,80.4125,0.0435121,6.81204,0.948377,5532.68,62.4212,0
26,0,3.50307,0.00324754,0.00301557,-0.000844623,-0.000281541,3.50E-06,0,0.978964,72.1127,0.0172428,0,0.00177684,0,7.41139,5798.76,95.5971,114.447,74.2006,15.3846,519.825,80.4125,0.0435121,6.81204,0.948377,5532.68,62.4212,0
27,0,3.50357,0.00332949,0.00309167,-0.000725067,-0.000241689,0,0,0.978965,72.0817,0.0164726,0,0.00181321,0,7.41141,5796.78,95.5777,114.421,74.1787,15.3846,519.825,80.4195,0.0435121,6.81204,0.948495,5532.69,62.3327,0
27,0,3.50357,0.00332949,0.00309167,-0.000725067,-0.000241689,0,0,0.978965,72.0817,0.0164726,0,0.00181321,0,7.41141,5796.78,95.5777,114.421,74.1787,15.3846,519.825,80.4195,0.0435121,6.81204,0.948495,5532.69,62.3327,0
28,0,3.50379,0.00340599,0.0031627,-0.00059665,-0.000198883,0,0,0.978963,72.0528,0.0157669,0,0.00184765,0,7.4114,5794.85,95.5602,114.397,74.1596,15.0754,520.144,80.4251,0.04364,6.67933,0.948624,5532.7,62.0564,0
28,0,3.50379,0.00340599,0.0031627,-0.00059665,-0.000198883,0,0,0.978963,72.0528,0.0157669,0,0.00184765,0,7.4114,5794.85,95.5602,114.397,74.1596,15.0754,520.144,80.4251,0.04364,6.67933,0.948624,5532.7,62.0564,0
29,0,3.50433,0.00349668,0.00324692,-0.00045931,-0.000153103,0,0,0.978912,72.0781,0.0150323,0,0.00188028,0,7.4109,5796.34,95.5345,114.375,74.1405,15.0754,520.144,80.4175,0.04364,6.67933,0.948103,5532.71,61.9843,0
29,0,3.50433,0.00349668,0.00324692,-0.00045931,-0.000153103,0,0,0.978912,72.0781,0.0150323,0,0.00188028,0,7.4109,5796.34,95.5345,114.375,74.1405,15.0754,520.144,80.4175,0.04364,6.67933,0.948103,5532.71,61.9843,0
30,0,3.50534,0.00361415,0.003356,-0.000299231,-9.97E-05,2.00E-09,0,0.978885,72.0773,0.0143922,0,0.00191126,0,7.41062,5796.34,95.5203,114.361,74.1277,15.0754,520.144,80.4183,0.04364,6.67933,0.947953,5532.71,62.3362,0
30,0,3.50534,0.00361415,0.003356,-0.000299231,-9.97E-05,2.00E-09,0,0.978885,72.0773,0.0143922,0,0.00191126,0,7.41062,5796.34,95.5203,114.361,74.1277,15.0754,520.144,80.4183,0.04364,6.67933,0.947953,5532.71,62.3362,0
31,0,3.50611,0.00373745,0.00347049,-0.000113528,-3.78E-05,3.36E-06,0,0.978881,72.0412,0.0138288,0,0.00194072,0,7.41058,5794.08,95.5047,114.337,74.1083,15.0754,520.144,80.4273,0.04364,6.67933,0.948154,5532.72,62.5449,0
31,0,3.50611,0.00373745,0.00347049,-0.000113528,-3.78E-05,3.36E-06,0,0.978881,72.0412,0.0138288,0,0.00194072,0,7.41058,5794.08,95.5047,114.337,74.1083,15.0754,520.144,80.4273,0.04364,6.67933,0.948154,5532.72,62.5449,0
32,0,3.50661,0.00386001,0.00358429,8.85E-05,2.95E-05,0,0,0.978869,72.0168,0.0133115,0,0.00196878,0,7.41048,5792.49,95.4917,114.319,74.0938,14.7783,520.383,80.4325,0.0437961,6.55098,0.948275,5532.73,62.506,0
32,0,3.50661,0.00386001,0.00358429,8.85E-05,2.95E-05,0,0,0.978869,72.0168,0.0133115,0,0.00196878,0,7.41048,5792.49,95.4917,114.319,74.0938,14.7783,520.383,80.4325,0.0437961,6.55098,0.948275,5532.73,62.506,0
33,0,3.50735,0.00399727,0.00371175,0.000305571,0.000101857,0,0,0.978831,72.0241,0.0128338,0,0.00199555,0,7.41012,5792.92,95.4821,114.31,74.0865,14.7783,520.383,80.4304,0.0437961,6.55098,0.9481,5532.74,62.2693,0
33,0,3.50735,0.00399727,0.00371175,0.000305571,0.000101857,0,0,0.978831,72.0241,0.0128338,0,0.00199555,0,7.41012,5792.92,95.4821,114.31,74.0865,14.7783,520.383,80.4304,0.0437961,6.55098,0.9481,5532.74,62.2693,0
34,0,3.50845,0.00416036,0.0038632,0.00054904,0.000183013,0,0,0.978777,72.0395,0.0123722,0,0.00202112,0,7.40959,5794.02,95.463,114.294,74.0712,14.7783,520.383,80.4284,0.0437961,6.55098,0.947714,5532.75,62.0586,0
34,0,3.50845,0.00416036,0.0038632,0.00054904,0.000183013,0,0,0.978777,72.0395,0.0123722,0,0.00202112,0,7.40959,5794.02,95.463,114.294,74.0712,14.7783,520.383,80.4284,0.0437961,6.55098,0.947714,5532.75,62.0586,0
35,0,3.50943,0.00433501,0.00402537,0.00082237,0.000274123,0,0,0.978758,72.0009,0.0119353,0,0.00204555,0,7.40942,5791.61,95.451,114.274,74.055,14.7783,520.383,80.438,0.0437961,6.55098,0.94798,5532.76,62.3686,0
35,0,3.50943,0.00433501,0.00402537,0.00082237,0.000274123,0,0,0.978758,72.0009,0.0119353,0,0.00204555,0,7.40942,5791.61,95.451,114.274,74.055,14.7783,520.383,80.438,0.0437961,6.55098,0.94798,5532.76,62.3686,0
36,0,3.51011,0.00451123,0.004189,0.00111682,0.000372273,3.07E-06,0,0.978737,71.9792,0.0115361,0,0.00206894,0,7.40923,5790.18,95.4418,114.26,74.0444,14.4928,520.431,80.4425,0.0439904,6.42553,0.948112,5532.76,62.6409,0
36,0,3.51011,0.00451123,0.004189,0.00111682,0.000372273,3.07E-06,0,0.978737,71.9792,0.0115361,0,0.00206894,0,7.40923,5790.18,95.4418,114.26,74.0444,14.4928,520.431,80.4425,0.0439904,6.42553,0.948112,5532.76,62.6409,0
37,0,3.51094,0.00470101,0.00436522,0.0014291,0.000476367,1.09E-06,0,0.97869,71.9895,0.011167,0,0.00209134,0,7.4088,5790.82,95.4359,114.256,74.0406,14.4928,520.431,80.4398,0.0439904,6.42553,0.94794,5532.77,62.659,0
37,0,3.51094,0.00470101,0.00436522,0.0014291,0.000476367,1.09E-06,0,0.97869,71.9895,0.011167,0,0.00209134,0,7.4088,5790.82,95.4359,114.256,74.0406,14.4928,520.431,80.4398,0.0439904,6.42553,0.94794,5532.77,62.659,0
38,0,3.5121,0.00491571,0.00456459,0.00176852,0.000589505,0,0,0.978641,72.0138,0.010824,0,0.00211283,0,7.40834,5792.42,95.4309,114.256,74.0394,14.4928,520.431,80.4348,0.0439904,6.42553,0.947625,5532.78,62.4676,0
38,0,3.5121,0.00491571,0.00456459,0.00176852,0.000589505,0,0,0.978641,72.0138,0.010824,0,0.00211283,0,7.40834,5792.42,95.4309,114.256,74.0394,14.4928,520.431,80.4348,0.0439904,6.42553,0.947625,5532.78,62.4676,0
39,0,3.51318,0.00514463,0.00477715,0.00213972,0.000713241,0,0,0.97861,71.9614,0.0105055,0,0.00213346,0,7.40806,5789.15,95.4136,114.228,74.0167,14.4928,520.431,80.448,0.0439904,6.42553,0.947972,5532.79,62.1739,0
39,0,3.51318,0.00514463,0.00477715,0.00213972,0.000713241,0,0,0.97861,71.9614,0.0105055,0,0.00213346,0,7.40806,5789.15,95.4136,114.228,74.0167,14.4928,520.431,80.448,0.0439904,6.42553,0.947972,5532.79,62.1739,0
40,0,3.51397,0.00537702,0.00499294,0.00253512,0.00084504,0,0,0.978577,71.9401,0.0102023,0,0.00215328,0,7.40778,5787.72,95.4072,114.217,74.0088,14.2857,519.646,80.452,0.0441985,6.32505,0.948134,5532.8,62.3994,0
40,0,3.51397,0.00537702,0.00499294,0.00253512,0.00084504,0,0,0.978577,71.9401,0.0102023,0,0.00215328,0,7.40778,5787.72,95.4072,114.217,74.0088,14.2857,519.646,80.452,0.0441985,6.32505,0.948134,5532.8,62.3994,0
41,0,3.51481,0.00562041,0.00521895,0.0029492,0.000983068,2.46E-06,0,0.978521,71.951,0.009908,0,0.00217233,0,7.40728,5788.38,95.4039,114.216,74.0076,14.2857,519.646,80.4489,0.0441985,6.32505,0.947988,5532.81,62.7247,0
41,0,3.51481,0.00562041,0.00521895,0.0029492,0.000983068,2.46E-06,0,0.978521,71.951,0.009908,0,0.00217233,0,7.40728,5788.38,95.4039,114.216,74.0076,14.2857,519.646,80.4489,0.0441985,6.32505,0.947988,5532.81,62.7247,0
42,0,3.51597,0.00588765,0.00546711,0.00338879,0.0011296,4.41E-06,0,0.978467,71.9757,0.00963196,0,0.00219066,0,7.40677,5789.98,95.4016,114.218,74.0089,14.2857,519.646,80.4435,0.0441985,6.32505,0.947699,5532.82,62.8052,0
42,0,3.51597,0.00588765,0.00546711,0.00338879,0.0011296,4.41E-06,0,0.978467,71.9757,0.00963196,0,0.00219066,0,7.40677,5789.98,95.4016,114.218,74.0089,14.2857,519.646,80.4435,0.0441985,6.32505,0.947699,5532.82,62.8052,0
43,0,3.51713,0.00617144,0.00573062,0.00386013,0.00128671,0,0,0.978436,71.9634,0.00937432,0,0.00220832,0,7.40651,5789.22,95.3958,114.21,74.0021,14.2857,519.646,80.4468,0.0441985,6.32505,0.947759,5532.83,62.6637,0
43,0,3.51713,0.00617144,0.00573062,0.00386013,0.00128671,0,0,0.978436,71.9634,0.00937432,0,0.00220832,0,7.40651,5789.22,95.3958,114.21,74.0021,14.2857,519.646,80.4468,0.0441985,6.32505,0.947759,5532.83,62.6637,0
44,0,3.51797,0.00645883,0.00599749,0.00435724,0.00145241,0,0,0.978416,71.8993,0.00913481,0,0.00222533,0,7.40635,5784.98,95.3839,114.185,73.984,14.0845,520.957,80.4595,0.0444107,6.25141,0.948323,5532.84,62.3533,0
44,0,3.51797,0.00645883,0.00599749,0.00435724,0.00145241,0,0,0.978416,71.8993,0.00913481,0,0.00222533,0,7.40635,5784.98,95.3839,114.185,73.984,14.0845,520.957,80.4595,0.0444107,6.25141,0.948323,5532.84,62.3533,0
45,0,3.51872,0.00675247,0.00627015,0.00487249,0.00162416,0,0,0.978345,71.9089,0.00892384,0,0.00224174,0,7.40576,5785.52,95.3823,114.185,73.9842,14.0845,520.957,80.4562,0.0444107,6.25141,0.948213,5532.85,62.4456,0
45,0,3.51872,0.00675247,0.00627015,0.00487249,0.00162416,0,0,0.978345,71.9089,0.00892384,0,0.00224174,0,7.40576,5785.52,95.3823,114.185,73.9842,14.0845,520.957,80.4562,0.0444107,6.25141,0.948213,5532.85,62.4456,0
46,0,3.51981,0.00706792,0.00656307,0.00540928,0.00180309,1.51E-06,0,0.978276,71.935,0.00870271,0,0.00225758,0,7.40514,5787.17,95.3818,114.19,73.9873,14.0845,520.957,80.45,0.0444107,6.25141,0.947935,5532.86,62.8036,0
46,0,3.51981,0.00706792,0.00656307,0.00540928,0.00180309,1.51E-06,0,0.978276,71.935,0.00870271,0,0.00225758,0,7.40514,5787.17,95.3818,114.19,73.9873,14.0845,520.957,80.45,0.0444107,6.25141,0.947935,5532.86,62.8036,0
47,0,3.521,0.0074024,0.00687366,0.00597554,0.00199185,6.71E-06,0,0.97824,71.9271,0.00848856,0,0.00227286,0,7.40484,5786.65,95.3779,114.185,73.983,14.0845,520.957,80.4516,0.0444107,6.25141,0.947976,5532.87,62.9509,0
47,0,3.521,0.0074024,0.00687366,0.00597554,0.00199185,6.71E-06,0,0.97824,71.9271,0.00848856,0,0.00227286,0,7.40484,5786.65,95.3779,114.185,73.983,14.0845,520.957,80.4516,0.0444107,6.25141,0.947976,5532.87,62.9509,0
48,0,3.52191,0.00774184,0.00718885,0.00656812,0.00218937,0,0,0.97822,71.8859,0.00828807,0,0.00228763,0,7.4047,5783.93,95.3719,114.17,73.9724,14.0845,520.957,80.4599,0.0444107,6.25141,0.948356,5532.88,62.8632,0
48,0,3.52191,0.00774184,0.00718885,0.00656812,0.00218937,0,0,0.97822,71.8859,0.00828807,0,0.00228763,0,7.4047,5783.93,95.3719,114.17,73.9724,14.0845,520.957,80.4599,0.0444107,6.25141,0.948356,5532.88,62.8632,0
49,0,3.52261,0.00808328,0.00750591,0.00717843,0.00239281,0,0,0.978192,71.8596,0.00809971,0,0.0023019,0,7.40451,5782.1,95.3681,114.161,73.9666,13.8889,521.421,80.4639,0.0446157,6.17016,0.948613,5532.89,62.5886,0
49,0,3.52261,0.00808328,0.00750591,0.00717843,0.00239281,0,0,0.978192,71.8596,0.00809971,0,0.0023019,0,7.40451,5782.1,95.3681,114.161,73.9666,13.8889,521.421,80.4639,0.0446157,6.17016,0.948613,5532.89,62.5886,0
50,0,3.52349,0.00843926,0.00783646,0.00780565,0.00260188,0,0,0.978093,71.8939,0.00794729,0,0.00231571,0,7.40367,5784.13,95.3682,114.167,73.9719,13.8889,521.421,80.4537,0.0446157,6.17016,0.948274,5532.9,62.52,0
