Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
6,0,3.50038,0.00161578,0.00150037,-0.00258634,-0.000862113,6.95E-06,0,0.979043,72.3184,0.0522829,0,0.000405195,0,7.41216,5811.33,95.8488,114.738,74.4301,16.0428,514.516,80.3576,0.0433569,7.03402,0.94897,5532.53,61.3073,0
6,0,3.50038,0.00161578,0.00150037,-0.00258634,-0.000862113,6.95E-06,0,0.979043,72.3184,0.0522829,0,0.000405195,0,7.41216,5811.33,95.8488,114.738,74.4301,16.0428,514.516,80.3576,0.0433569,7.03402,0.94897,5532.53,61.3073,0
7,0,3.5017,0.00176355,0.00163758,-0.0025209,-0.000840302,0,0,0.979032,72.3344,0.0590319,0,0.000538371,0,7.41205,5813.43,95.8628,114.76,74.4441,16.0428,514.516,80.3688,0.0433569,7.03402,0.948777,5532.54,61.069,0
7,0,3.5017,0.00176355,0.00163758,-0.0025209,-0.000840302,0,0,0.979032,72.3344,0.0590319,0,0.000538371,0,7.41205,5813.43,95.8628,114.76,74.4441,16.0428,514.516,80.3688,0.0433569,7.03402,0.948777,5532.54,61.069,0
8,0,3.50195,0.00188603,0.00175131,-0.0024274,-0.000809134,0,0,0.979048,72.2705,0.0645528,0,0.000686336,0,7.41223,5811.11,95.8746,114.764,74.4452,16.0428,514.516,80.4078,0.0433569,7.03402,0.949283,5532.55,61.0356,0
8,0,3.50195,0.00188603,0.00175131,-0.0024274,-0.000809134,0,0,0.979048,72.2705,0.0645528,0,0.000686336,0,7.41223,5811.11,95.8746,114.764,74.4452,16.0428,514.516,80.4078,0.0433569,7.03402,0.949283,5532.55,61.0356,0
9,0,3.50112,0.00195607,0.00181635,-0.00234794,-0.000782646,9.46E-07,0,0.979045,72.253,0.0699191,0,0.000847727,0,7.41221,5810.43,95.8769,114.765,74.4468,16.0428,514.635,80.4178,0.0433751,7.0356,0.949419,5532.55,61.4255,0
9,0,3.50112,0.00195607,0.00181635,-0.00234794,-0.000782646,9.46E-07,0,0.979045,72.253,0.0699191,0,0.000847727,0,7.41221,5810.43,95.8769,114.765,74.4468,16.0428,514.635,80.4178,0.0433751,7.0356,0.949419,5532.55,61.4255,0
10,0,3.50135,0.00204311,0.00189718,-0.00228124,-0.000760413,8.74E-06,0,0.979027,72.2608,0.0752939,0,0.00102165,0,7.41203,5811.19,95.8755,114.767,74.4494,16.0428,514.635,80.4197,0.0433751,7.0356,0.94928,5532.56,61.6712,0
10,0,3.50135,0.00204311,0.00189718,-0.00228124,-0.000760413,8.74E-06,0,0.979027,72.2608,0.0752939,0,0.00102165,0,7.41203,5811.19,95.8755,114.767,74.4494,16.0428,514.635,80.4197,0.0433751,7.0356,0.94928,5532.56,61.6712,0
11,0,3.50199,0.00214222,0.0019892,-0.00219611,-0.000732036,5.67E-06,0,0.979027,72.2486,0.070325,0,0.00119519,0,7.41203,5810.68,95.8655,114.757,74.442,16.0428,514.635,80.4261,0.0433751,7.0356,0.949262,5532.57,61.6685,0
11,0,3.50199,0.00214222,0.0019892,-0.00219611,-0.000732036,5.67E-06,0,0.979027,72.2486,0.070325,0,0.00119519,0,7.41203,5810.68,95.8655,114.757,74.442,16.0428,514.635,80.4261,0.0433751,7.0356,0.949262,5532.57,61.6685,0
12,0,3.50167,0.00220249,0.00204517,-0.00210592,-0.000701975,0,0,0.97904,72.1973,0.0653535,0,0.00135517,0,7.41217,5807.63,95.8466,114.729,74.4211,16.0428,517.662,80.4411,0.0433872,7.07546,0.949563,5532.58,61.4657,0
12,0,3.50167,0.00220249,0.00204517,-0.00210592,-0.000701975,0,0,0.97904,72.1973,0.0653535,0,0.00135517,0,7.41217,5807.63,95.8466,114.729,74.4211,16.0428,517.662,80.4411,0.0433872,7.07546,0.949563,5532.58,61.4657,0
13,0,3.50102,0.00223304,0.00207354,-0.00203389,-0.000677964,0,0,0.979037,72.1326,0.0599479,0,0.00150246,0,7.41215,5803.31,95.7957,114.666,74.3757,16.0428,517.662,80.4534,0.0433872,7.07546,0.949734,5532.58,61.285,0
13,0,3.50102,0.00223304,0.00207354,-0.00203389,-0.000677964,0,0,0.979037,72.1326,0.0599479,0,0.00150246,0,7.41215,5803.31,95.7957,114.666,74.3757,16.0428,517.662,80.4534,0.0433872,7.07546,0.949734,5532.58,61.285,0
14,0,3.50109,0.00227493,0.00211243,-0.00197163,-0.000657211,0,0,0.979021,72.1211,0.0549985,0,0.00163777,0,7.41198,5802.34,95.7622,114.63,74.349,16.0428,517.662,80.4528,0.0433872,7.07546,0.94954,5532.59,61.6175,0
14,0,3.50109,0.00227493,0.00211243,-0.00197163,-0.000657211,0,0,0.979021,72.1211,0.0549985,0,0.00163777,0,7.41198,5802.34,95.7622,114.63,74.349,16.0428,517.662,80.4528,0.0433872,7.07546,0.94954,5532.59,61.6175,0
15,0,3.50114,0.00231379,0.00214852,-0.00190631,-0.000635437,4.15E-06,0,0.97903,72.0702,0.051146,0,0.00176242,0,7.41207,5798.79,95.7197,114.577,74.3084,16.0428,517.662,80.4603,0.0433872,7.07546,0.949674,5532.59,61.9054,0
15,0,3.50114,0.00231379,0.00214852,-0.00190631,-0.000635437,4.15E-06,0,0.97903,72.0702,0.051146,0,0.00176242,0,7.41207,5798.79,95.7197,114.577,74.3084,16.0428,517.662,80.4603,0.0433872,7.07546,0.949674,5532.59,61.9054,0
16,0,3.5008,0.00233332,0.00216665,-0.00184623,-0.00061541,1.97E-06,0,0.979043,72.0079,0.0477312,0,0.00187751,0,7.4122,5794.32,95.6723,114.516,74.2622,15.544,517.244,80.4677,0.0434489,6.85075,0.949906,5532.6,61.9335,0
16,0,3.5008,0.00233332,0.00216665,-0.00184623,-0.00061541,1.97E-06,0,0.979043,72.0079,0.0477312,0,0.00187751,0,7.4122,5794.32,95.6723,114.516,74.2622,15.544,517.244,80.4677,0.0434489,6.85075,0.949906,5532.6,61.9335,0
17,0,3.50052,0.00234552,0.00217799,-0.00179782,-0.000599272,0,0,0.979036,71.9724,0.0446396,0,0.00198395,0,7.41214,5791.4,95.6236,114.458,74.2188,15.544,517.244,80.4669,0.0434489,6.85075,0.949869,5532.61,61.7467,0
17,0,3.50052,0.00234552,0.00217799,-0.00179782,-0.000599272,0,0,0.979036,71.9724,0.0446396,0,0.00198395,0,7.41214,5791.4,95.6236,114.458,74.2188,15.544,517.244,80.4669,0.0434489,6.85075,0.949869,5532.61,61.7467,0
18,0,3.50067,0.00236843,0.00219925,-0.00175207,-0.000584024,0,0,0.979011,71.9516,0.0415476,0,0.00208256,0,7.41187,5788.77,95.52,114.346,74.1316,15.544,517.244,80.4537,0.0434489,6.85075,0.949203,5532.62,61.4508,0
18,0,3.50067,0.00236843,0.00219925,-0.00175207,-0.000584024,0,0,0.979011,71.9516,0.0415476,0,0.00208256,0,7.41187,5788.77,95.52,114.346,74.1316,15.544,517.244,80.4537,0.0434489,6.85075,0.949203,5532.62,61.4508,0
19,0,3.50086,0.00239508,0.00222401,-0.00170034,-0.000566779,0,0,0.979011,71.8974,0.0383976,0,0.00217389,0,7.41186,5784.61,95.4611,114.274,74.0748,15.544,517.244,80.4565,0.0434489,6.85075,0.949261,5532.63,61.6622,0
19,0,3.50086,0.00239508,0.00222401,-0.00170034,-0.000566779,0,0,0.979011,71.8974,0.0383976,0,0.00217389,0,7.41186,5784.61,95.4611,114.274,74.0748,15.544,517.244,80.4565,0.0434489,6.85075,0.949261,5532.63,61.6622,0
20,0,3.50085,0.00241495,0.00224246,-0.00164652,-0.000548841,1.06E-06,0,0.979013,71.8495,0.0360606,0,0.0022588,0,7.41187,5780.78,95.4028,114.204,74.0197,14.7783,521.991,80.4569,0.0436128,6.57015,0.94927,5532.63,61.9656,0
20,0,3.50085,0.00241495,0.00224246,-0.00164652,-0.000548841,1.06E-06,0,0.979013,71.8495,0.0360606,0,0.0022588,0,7.41187,5780.78,95.4028,114.204,74.0197,14.7783,521.991,80.4569,0.0436128,6.57015,0.94927,5532.63,61.9656,0
21,0,3.50092,0.00243584,0.00226186,-0.00159363,-0.000531211,0,0,0.978989,71.8348,0.0340319,0,0.00233804,0,7.41164,5779.15,95.3476,114.142,73.9711,14.7783,521.991,80.4505,0.0436128,6.57015,0.94895,5532.64,62.0198,0
21,0,3.50092,0.00243584,0.00226186,-0.00159363,-0.000531211,0,0,0.978989,71.8348,0.0340319,0,0.00233804,0,7.41164,5779.15,95.3476,114.142,73.9711,14.7783,521.991,80.4505,0.0436128,6.57015,0.94895,5532.64,62.0198,0
22,0,3.50132,0.00247002,0.00229359,-0.00153457,-0.000511523,0,0,0.978951,71.8466,0.0321904,0,0.00241213,0,7.41125,5779.35,95.2952,114.089,73.9275,14.7783,521.991,80.4402,0.0436128,6.57015,0.948358,5532.65,61.8475,0
22,0,3.50132,0.00247002,0.00229359,-0.00153457,-0.000511523,0,0,0.978951,71.8466,0.0321904,0,0.00241213,0,7.41125,5779.35,95.2952,114.089,73.9275,14.7783,521.991,80.4402,0.0436128,6.57015,0.948358,5532.65,61.8475,0
23,0,3.50181,0.00251451,0.00233491,-0.00146159,-0.000487196,0,0,0.978929,71.7902,0.0304822,0,0.00248158,0,7.41102,5774.8,95.1857,113.965,73.8248,14.7783,521.991,80.4399,0.0436128,6.57015,0.94794,5532.66,61.5013,0
23,0,3.50181,0.00251451,0.00233491,-0.00146159,-0.000487196,0,0,0.978929,71.7902,0.0304822,0,0.00248158,0,7.41102,5774.8,95.1857,113.965,73.8248,14.7783,521.991,80.4399,0.0436128,6.57015,0.94794,5532.66,61.5013,0
24,0,3.50216,0.00256067,0.00237776,-0.00137638,-0.000458795,0,0,0.978911,71.7498,0.02861,0,0.00254672,0,7.41083,5771.75,95.1335,113.902,73.7742,14.7783,521.991,80.4428,0.0436128,6.57015,0.947881,5532.67,61.5475,0
24,0,3.50216,0.00256067,0.00237776,-0.00137638,-0.000458795,0,0,0.978911,71.7498,0.02861,0,0.00254672,0,7.41083,5771.75,95.1335,113.902,73.7742,14.7783,521.991,80.4428,0.0436128,6.57015,0.947881,5532.67,61.5475,0
25,0,3.50252,0.00261107,0.00242456,-0.00128242,-0.000427472,9.14E-08,0,0.978868,71.7426,0.0271467,0,0.00260797,0,7.41041,5770.98,95.0869,113.852,73.7321,13.8249,518.091,80.44,0.0439316,6.10428,0.947507,5532.67,61.8535,0
25,0,3.50252,0.00261107,0.00242456,-0.00128242,-0.000427472,9.14E-08,0,0.978868,71.7426,0.0271467,0,0.00260797,0,7.41041,5770.98,95.0869,113.852,73.7321,13.8249,518.091,80.44,0.0439316,6.10428,0.947507,5532.67,61.8535,0
26,0,3.50314,0.00267663,0.00248545,-0.00117575,-0.000391917,2.17E-07,0,0.978805,71.7626,0.0258822,0,0.00266574,0,7.40979,5772.13,95.0452,113.812,73.697,13.8249,518.091,80.4338,0.0439316,6.10428,0.94687,5532.68,61.9481,0
26,0,3.50314,0.00267663,0.00248545,-0.00117575,-0.000391917,2.17E-07,0,0.978805,71.7626,0.0258822,0,0.00266574,0,7.40979,5772.13,95.0452,113.812,73.697,13.8249,518.091,80.4338,0.0439316,6.10428,0.94687,5532.68,61.9481,0
27,0,3.50396,0.00276014,0.00256298,-0.00104783,-0.000349276,0,0,0.978754,71.7698,0.0247262,0,0.00272034,0,7.40928,5772.58,95.0045,113.772,73.6611,13.8249,518.091,80.4318,0.0439316,6.10428,0.94636,5532.69,61.806,0
27,0,3.50396,0.00276014,0.00256298,-0.00104783,-0.000349276,0,0,0.978754,71.7698,0.0247262,0,0.00272034,0,7.40928,5772.58,95.0045,113.772,73.6611,13.8249,518.091,80.4318,0.0439316,6.10428,0.94636,5532.69,61.806,0
28,0,3.50471,0.00285357,0.00264974,-0.000896749,-0.000298916,0,0,0.978723,71.7273,0.0236668,0,0.00277203,0,7.40897,5769.78,94.9618,113.72,73.6171,13.8249,518.091,80.4406,0.0439316,6.10428,0.946361,5532.7,61.4755,0
28,0,3.50471,0.00285357,0.00264974,-0.000896749,-0.000298916,0,0,0.978723,71.7273,0.0236668,0,0.00277203,0,7.40897,5769.78,94.9618,113.72,73.6171,13.8249,518.091,80.4406,0.0439316,6.10428,0.946361,5532.7,61.4755,0
29,0,3.50535,0.00295343,0.00274247,-0.000726422,-0.000242141,0,0,0.978658,71.6569,0.0225648,0,0.00282102,0,7.40837,5765.17,94.8869,113.63,73.5414,12.931,522.287,80.4552,0.0444394,5.75505,0.946309,5532.71,61.3459,0
29,0,3.50535,0.00295343,0.00274247,-0.000726422,-0.000242141,0,0,0.978658,71.6569,0.0225648,0,0.00282102,0,7.40837,5765.17,94.8869,113.63,73.5414,12.931,522.287,80.4552,0.0444394,5.75505,0.946309,5532.71,61.3459,0
30,0,3.50611,0.00306681,0.00284775,-0.000537832,-0.000179277,0,0,0.978562,71.6692,0.0216032,0,0.00286752,0,7.40746,5766.1,94.8576,113.602,73.5158,12.931,522.287,80.4544,0.0444394,5.75505,0.945836,5532.72,61.6399,0
30,0,3.50611,0.00306681,0.00284775,-0.000537832,-0.000179277,0,0,0.978562,71.6692,0.0216032,0,0.00286752,0,7.40746,5766.1,94.8576,113.602,73.5158,12.931,522.287,80.4544,0.0444394,5.75505,0.945836,5532.72,61.6399,0
31,0,3.50716,0.00320232,0.00297359,-0.000324672,-0.000108224,1.56E-06,0,0.978471,71.692,0.0207567,0,0.00291174,0,7.4066,5767.83,94.8316,113.58,73.4941,12.931,522.287,80.4529,0.0444394,5.75505,0.945271,5532.72,61.7938,0
31,0,3.50716,0.00320232,0.00297359,-0.000324672,-0.000108224,1.56E-06,0,0.978471,71.692,0.0207567,0,0.00291174,0,7.4066,5767.83,94.8316,113.58,73.4941,12.931,522.287,80.4529,0.0444394,5.75505,0.945271,5532.72,61.7938,0
32,0,3.5083,0.00335739,0.00311757,-8.03E-05,-2.68E-05,0,0,0.978404,71.6768,0.0199796,0,0.00295387,0,7.40597,5767.07,94.804,113.55,73.4668,12.931,522.287,80.4593,0.0444394,5.75505,0.945096,5532.73,61.7003,0
32,0,3.5083,0.00335739,0.00311757,-8.03E-05,-2.68E-05,0,0,0.978404,71.6768,0.0199796,0,0.00295387,0,7.40597,5767.07,94.804,113.55,73.4668,12.931,522.287,80.4593,0.0444394,5.75505,0.945096,5532.73,61.7003,0
33,0,3.50929,0.0035239,0.00327219,0.000194074,6.47E-05,0,0,0.978354,71.6184,0.0192619,0,0.00299405,0,7.40552,5763.39,94.7747,113.51,73.4329,12.931,522.287,80.4735,0.0444394,5.75505,0.945381,5532.74,61.4098,0
33,0,3.50929,0.0035239,0.00327219,0.000194074,6.47E-05,0,0,0.978354,71.6184,0.0192619,0,0.00299405,0,7.40552,5763.39,94.7747,113.51,73.4329,12.931,522.287,80.4735,0.0444394,5.75505,0.945381,5532.74,61.4098,0
34,0,3.51017,0.00369991,0.00343563,0.00049384,0.000164613,0,0,0.978258,71.5593,0.0185685,0,0.00303242,0,7.40468,5759.75,94.7271,113.451,73.3835,12.1951,522.92,80.4892,0.0450131,5.43451,0.945456,5532.75,61.1452,0
34,0,3.51017,0.00369991,0.00343563,0.00049384,0.000164613,0,0,0.978258,71.5593,0.0185685,0,0.00303242,0,7.40468,5759.75,94.7271,113.451,73.3835,12.1951,522.92,80.4892,0.0450131,5.43451,0.945456,5532.75,61.1452,0
35,0,3.51119,0.00389334,0.00361524,0.000818314,0.000272771,0,0,0.978115,71.5776,0.0179115,0,0.0030691,0,7.40342,5761.18,94.7103,113.437,73.3695,12.1951,522.92,80.4886,0.0450131,5.43451,0.945034,5532.76,61.4004,0
35,0,3.51119,0.00389334,0.00361524,0.000818314,0.000272771,0,0,0.978115,71.5776,0.0179115,0,0.0030691,0,7.40342,5761.18,94.7103,113.437,73.3695,12.1951,522.92,80.4886,0.0450131,5.43451,0.945034,5532.76,61.4004,0
36,0,3.51249,0.00411162,0.00381793,0.00117365,0.000391217,2.77E-06,0,0.977996,71.5994,0.0173111,0,0.00310419,0,7.40235,5762.9,94.6956,113.426,73.3579,12.1951,522.92,80.488,0.0450131,5.43451,0.944589,5532.77,61.6213,0
36,0,3.51249,0.00411162,0.00381793,0.00117365,0.000391217,2.77E-06,0,0.977996,71.5994,0.0173111,0,0.00310419,0,7.40235,5762.9,94.6956,113.426,73.3579,12.1951,522.92,80.488,0.0450131,5.43451,0.944589,5532.77,61.6213,0
37,0,3.51385,0.00435115,0.00404035,0.0015656,0.000521868,8.93E-07,0,0.977908,71.5777,0.016756,0,0.00313781,0,7.40158,5761.68,94.678,113.406,73.3391,12.1951,522.92,80.4955,0.0450131,5.43451,0.944595,5532.78,61.5894,0
37,0,3.51385,0.00435115,0.00404035,0.0015656,0.000521868,8.93E-07,0,0.977908,71.5777,0.016756,0,0.00313781,0,7.40158,5761.68,94.678,113.406,73.3391,12.1951,522.92,80.4955,0.0450131,5.43451,0.944595,5532.78,61.5894,0
38,0,3.51504,0.00460366,0.00427483,0.00199229,0.000664096,0,0,0.97784,71.5133,0.0162402,0,0.00317005,0,7.40102,5757.52,94.6578,113.375,73.3133,12.1951,522.92,80.5098,0.0450131,5.43451,0.945056,5532.79,61.3496,0
38,0,3.51504,0.00460366,0.00427483,0.00199229,0.000664096,0,0,0.97784,71.5133,0.0162402,0,0.00317005,0,7.40102,5757.52,94.6578,113.375,73.3133,12.1951,522.92,80.5098,0.0450131,5.43451,0.945056,5532.79,61.3496,0
39,0,3.51607,0.00486625,0.00451866,0.00244814,0.000816046,0,0,0.977742,71.4491,0.0157609,0,0.003201,0,7.40022,5753.37,94.6261,113.331,73.2788,11.4943,525.535,80.524,0.0456774,5.1475,0.945383,5532.8,61.0089,0
39,0,3.51607,0.00486625,0.00451866,0.00244814,0.000816046,0,0,0.977742,71.4491,0.0157609,0,0.003201,0,7.40022,5753.37,94.6261,113.331,73.2788,11.4943,525.535,80.524,0.0456774,5.1475,0.945383,5532.8,61.0089,0
40,0,3.51721,0.00514679,0.00477916,0.0029312,0.000977067,0,0,0.977563,71.4671,0.0153045,0,0.00323073,0,7.39848,5754.7,94.6163,113.324,73.2715,11.4943,525.535,80.5223,0.0456774,5.1475,0.945052,5532.81,61.1855,0
40,0,3.51721,0.00514679,0.00477916,0.0029312,0.000977067,0,0,0.977563,71.4671,0.0153045,0,0.00323073,0,7.39848,5754.7,94.6163,113.324,73.2715,11.4943,525.535,80.5223,0.0456774,5.1475,0.945052,5532.81,61.1855,0
41,0,3.51872,0.00546021,0.0050702,0.00344809,0.00114936,3.48E-06,0,0.977406,71.4956,0.0148616,0,0.00325931,0,7.39685,5756.79,94.6094,113.322,73.2675,11.4943,525.535,80.5195,0.0456774,5.1475,0.944628,5532.82,61.4648,0
41,0,3.51872,0.00546021,0.0050702,0.00344809,0.00114936,3.48E-06,0,0.977406,71.4956,0.0148616,0,0.00325931,0,7.39685,5756.79,94.6094,113.322,73.2675,11.4943,525.535,80.5195,0.0456774,5.1475,0.944628,5532.82,61.4648,0
42,0,3.5204,0.00580518,0.00539052,0.00400776,0.00133592,7.76E-06,0,0.977291,71.4904,0.0144461,0,0.00328681,0,7.39568,5756.6,94.6007,113.313,73.2586,11.4943,525.535,80.5227,0.0456774,5.1475,0.94456,5532.83,61.5024,0
42,0,3.5204,0.00580518,0.00539052,0.00400776,0.00133592,7.76E-06,0,0.977291,71.4904,0.0144461,0,0.00328681,0,7.39568,5756.6,94.6007,113.313,73.2586,11.4943,525.535,80.5227,0.0456774,5.1475,0.94456,5532.83,61.5024,0
43,0,3.52193,0.00617015,0.00572943,0.0046105,0.00153683,0,0,0.977206,71.4298,0.0140583,0,0.00331328,0,7.39489,5752.56,94.5878,113.29,73.2401,11.4943,525.535,80.5344,0.0456774,5.1475,0.945081,5532.84,61.3199,0
43,0,3.52193,0.00617015,0.00572943,0.0046105,0.00153683,0,0,0.977206,71.4298,0.0140583,0,0.00331328,0,7.39489,5752.56,94.5878,113.29,73.2401,11.4943,525.535,80.5344,0.0456774,5.1475,0.945081,5532.84,61.3199,0
44,0,3.52319,0.00654646,0.00607886,0.00524925,0.00174975,0,0,0.977128,71.3674,0.0136973,0,0.00333879,0,7.39427,5748.28,94.0781,113.267,73.172,11.4943,525.535,80.5449,0.0456774,5.1475,0.940468,5532.85,60.9193,0
44,0,3.52319,0.00654646,0.00607886,0.00524925,0.00174975,0,0,0.977128,71.3674,0.0136973,0,0.00333879,0,7.39427,5748.28,94.0781,113.267,73.172,11.4943,525.535,80.5449,0.0456774,5.1475,0.940468,5532.85,60.9193,0
45,0,3.52436,0.00693638,0.00644093,0.00591786,0.00197262,0,0,0.976954,71.3501,0.0133813,0,0.0033634,0,7.39251,5801.22,93.611,112.756,72.1919,10.9489,530.011,81.3065,0.0463193,4.94331,0.927081,5532.87,60.6635,0
45,0,3.52436,0.00693638,0.00644093,0.00591786,0.00197262,0,0,0.976954,71.3501,0.0133813,0,0.0033634,0,7.39251,5801.22,93.611,112.756,72.1919,10.9489,530.011,81.3065,0.0463193,4.94331,0.927081,5532.87,60.6635,0
46,0,3.52593,0.00736378,0.0068378,0.00661949,0.0022065,3.78E-06,0,0.976747,71.5283,0.01306,0,0.00338715,0,7.38972,5826.57,94.1688,112.872,72.2025,10.9489,530.011,81.4583,0.0463193,4.94331,0.928796,5532.87,60.9327,0
46,0,3.52593,0.00736378,0.0068378,0.00661949,0.0022065,3.78E-06,0,0.976747,71.5283,0.01306,0,0.00338715,0,7.38972,5826.57,94.1688,112.872,72.2025,10.9489,530.011,81.4583,0.0463193,4.94331,0.928796,5532.87,60.9327,0
47,0,3.52787,0.00783677,0.007277,0.00736715,0.00245572,2.23E-05,0,0.976604,71.6567,0.0127364,0,0.00341008,0,7.38865,5808.81,94.6614,113.456,73.0852,10.9489,530.011,81.0644,0.0463193,4.94331,0.936723,5532.88,61.1749,0
47,0,3.52787,0.00783677,0.007277,0.00736715,0.00245572,2.23E-05,0,0.976604,71.6567,0.0127364,0,0.00341008,0,7.38865,5808.81,94.6614,113.456,73.0852,10.9489,530.011,81.0644,0.0463193,4.94331,0.936723,5532.88,61.1749,0
48,0,3.52946,0.00831837,0.0077242,0.00816107,0.00272036,3.03E-05,0,0.976507,71.6463,0.0124318,0,0.00343222,0,7.3885,5801.92,94.8327,113.652,73.3494,10.9489,530.011,80.9801,0.0463193,4.94331,0.939604,5532.89,61.1863,0
48,0,3.52946,0.00831837,0.0077242,0.00816107,0.00272036,3.03E-05,0,0.976507,71.6463,0.0124318,0,0.00343222,0,7.3885,5801.92,94.8327,113.652,73.3494,10.9489,530.011,80.9801,0.0463193,4.94331,0.939604,5532.89,61.1863,0
49,0,3.53059,0.00879534,0.0081671,0.00898766,0.00299589,2.27E-05,0,0.976431,71.3971,0.0121487,0,0.00345362,0,7.38842,5780.78,94.3689,113.65,73.3646,10.9489,530.011,80.9667,0.0463193,4.94331,0.938231,5532.91,60.9446,0
49,0,3.53059,0.00879534,0.0081671,0.00898766,0.00299589,2.27E-05,0,0.976431,71.3971,0.0121487,0,0.00345362,0,7.38842,5780.78,94.3689,113.65,73.3646,10.9489,530.011,80.9667,0.0463193,4.94331,0.938231,5532.91,60.9446,0
50,0,3.5314,0.00926687,0.00860495,0.00983494,0.00327831,7.42E-06,0,0.976346,71.0467,0.0118859,0,0.00347432,0,7.38835,5802.18,93.8608,113.034,72.3479,10.9489,530.011,81.6671,0.0463193,4.94331,0.92953,5532.92,60.5587,0
