Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
9.00,0,3.50005,0.00177768,0.00165071,-0.0024924,-0.000830799,1.01804e-06,0,0.979047,72.2658,0.00466792,0,5.48318e-05,0,7.41233,5811.25,95.886,114.776,74.4539,16.0428,514.533,80.415,0.04337,7.03426,0.949376,5532.7,61.4363,0
10.00,0,3.5005,0.00186419,0.00173103,-0.00245505,-0.000818352,9.1816e-06,0,0.979029,72.2834,0.00507059,0,6.64962e-05,0,7.41215,5812.59,95.8919,114.787,74.4627,16.0428,514.533,80.4139,0.04337,7.03426,0.949221,5532.73,61.6863,0
10.00,0,3.5005,0.00186419,0.00173103,-0.00245505,-0.000818352,9.1816e-06,0,0.979029,72.2834,0.00507059,0,6.64962e-05,0,7.41215,5812.59,95.8919,114.787,74.4627,16.0428,514.533,80.4139,0.04337,7.03426,0.949221,5532.73,61.6863,0
11.00,0,3.50176,0.00199512,0.00185261,-0.00238442,-0.000794807,6.76891e-06,0,0.97903,72.286,0.00545769,0,7.9053e-05,0,7.41216,5812.95,95.8934,114.79,74.4651,16.0428,514.533,80.416,0.04337,7.03426,0.949178,5532.75,61.6899,0
11.00,0,3.50176,0.00199512,0.00185261,-0.00238442,-0.000794807,6.76891e-06,0,0.97903,72.286,0.00545769,0,7.9053e-05,0,7.41216,5812.95,95.8934,114.79,74.4651,16.0428,514.533,80.416,0.04337,7.03426,0.949178,5532.75,61.6899,0
12.00,0,3.50153,0.00208684,0.00193778,-0.00229561,-0.000765204,0,0,0.979043,72.2565,0.00582948,0,9.2456e-05,0,7.41231,5811.24,95.8914,114.782,74.4591,16.0428,514.549,80.425,0.0433559,7.0345,0.949439,5532.78,61.4963,0
12.00,0,3.50153,0.00208684,0.00193778,-0.00229561,-0.000765204,0,0,0.979043,72.2565,0.00582948,0,9.2456e-05,0,7.41231,5811.24,95.8914,114.782,74.4591,16.0428,514.549,80.425,0.0433559,7.0345,0.949439,5532.78,61.4963,0
13.00,0,3.50055,0.00213915,0.00198636,-0.00223086,-0.000743621,0,0,0.979039,72.2541,0.00613405,0,0.000106656,0,7.41229,5810.89,95.8909,114.781,74.46,16.0428,514.549,80.423,0.0433559,7.0345,0.94949,5532.8,61.3292,0
13.00,0,3.50055,0.00213915,0.00198636,-0.00223086,-0.000743621,0,0,0.979039,72.2541,0.00613405,0,0.000106656,0,7.41229,5810.89,95.8909,114.781,74.46,16.0428,514.549,80.423,0.0433559,7.0345,0.94949,5532.8,61.3292,0
14.00,0,3.50147,0.00225152,0.00209069,-0.00216923,-0.000723078,0,0,0.979025,72.2787,0.00642271,0,0.000121594,0,7.41213,5812.34,95.8904,114.786,74.4638,16.0428,514.549,80.4156,0.0433559,7.0345,0.949249,5532.82,61.6812,0
14.00,0,3.50147,0.00225152,0.00209069,-0.00216923,-0.000723078,0,0,0.979025,72.2787,0.00642271,0,0.000121594,0,7.41213,5812.34,95.8904,114.786,74.4638,16.0428,514.549,80.4156,0.0433559,7.0345,0.949249,5532.82,61.6812,0
15.00,0,3.50236,0.00238133,0.00221124,-0.0020745,-0.0006915,5.88856e-06,0,0.979035,72.2655,0.00674558,0,0.000137252,0,7.41223,5811.49,95.8864,114.779,74.458,16.0428,514.549,80.4186,0.0433559,7.0345,0.949346,5532.84,61.9925,0
15.00,0,3.50236,0.00238133,0.00221124,-0.0020745,-0.0006915,5.88856e-06,0,0.979035,72.2655,0.00674558,0,0.000137252,0,7.41223,5811.49,95.8864,114.779,74.458,16.0428,514.549,80.4186,0.0433559,7.0345,0.949346,5532.84,61.9925,0
16.00,0,3.50159,0.00245748,0.00228195,-0.00197912,-0.000659706,6.22277e-06,0,0.979047,72.2432,0.00706406,0,0.000153608,0,7.41237,5810.01,95.8829,114.77,74.4517,16.0428,514.571,80.423,0.0433678,7.0348,0.949552,5532.87,62.0498,0
16.00,0,3.50159,0.00245748,0.00228195,-0.00197912,-0.000659706,6.22277e-06,0,0.979047,72.2432,0.00706406,0,0.000153608,0,7.41237,5810.01,95.8829,114.77,74.4517,16.0428,514.571,80.423,0.0433678,7.0348,0.949552,5532.87,62.0498,0
17.00,0,3.50097,0.00252093,0.00234086,-0.00191362,-0.000637873,0,0,0.979039,72.2471,0.00737328,0,0.000170634,0,7.41231,5810.1,95.8823,114.769,74.4521,16.0428,514.571,80.4199,0.0433678,7.0348,0.94953,5532.89,61.8982,0
17.00,0,3.50097,0.00252093,0.00234086,-0.00191362,-0.000637873,0,0,0.979039,72.2471,0.00737328,0,0.000170634,0,7.41231,5810.1,95.8823,114.769,74.4521,16.0428,514.571,80.4199,0.0433678,7.0348,0.94953,5532.89,61.8982,0
18.00,0,3.50203,0.00264274,0.00245398,-0.00184217,-0.000614055,0,0,0.979025,72.2835,0.00764109,0,0.000188302,0,7.41216,5812.26,95.8812,114.776,74.4565,16.0428,514.571,80.4093,0.0433678,7.0348,0.949167,5532.92,61.6445,0
18.00,0,3.50203,0.00264274,0.00245398,-0.00184217,-0.000614055,0,0,0.979025,72.2835,0.00764109,0,0.000188302,0,7.41216,5812.26,95.8812,114.776,74.4565,16.0428,514.571,80.4093,0.0433678,7.0348,0.949167,5532.92,61.6445,0
19.00,0,3.50242,0.00275833,0.0025613,-0.00174296,-0.000580986,0,0,0.979041,72.2598,0.00785152,0,0.000206562,0,7.41232,5810.81,95.8779,114.767,74.4495,16.0428,514.571,80.4155,0.0433678,7.0348,0.949372,5532.94,61.908,0
19.00,0,3.50242,0.00275833,0.0025613,-0.00174296,-0.000580986,0,0,0.979041,72.2598,0.00785152,0,0.000206562,0,7.41232,5810.81,95.8779,114.767,74.4495,16.0428,514.571,80.4155,0.0433678,7.0348,0.949372,5532.94,61.908,0
20.00,0,3.50122,0.0028127,0.00261179,-0.00165953,-0.000553176,3.42935e-06,0,0.979047,72.2495,0.00812033,0,0.000225405,0,7.41239,5810.1,95.8772,114.764,74.4475,16.0428,514.61,80.4171,0.0433436,7.03533,0.94948,5532.96,62.2684,0
20.00,0,3.50122,0.0028127,0.00261179,-0.00165953,-0.000553176,3.42935e-06,0,0.979047,72.2495,0.00812033,0,0.000225405,0,7.41239,5810.1,95.8772,114.764,74.4475,16.0428,514.61,80.4171,0.0433436,7.03533,0.94948,5532.96,62.2684,0
21.00,0,3.50089,0.00287671,0.00267123,-0.00160794,-0.00053598,6.38328e-06,0,0.979031,72.2699,0.0083962,0,0.000244828,0,7.41223,5811.29,95.879,114.77,74.4522,16.0428,514.61,80.411,0.0433436,7.03533,0.949303,5532.99,62.3838,0
21.00,0,3.50089,0.00287671,0.00267123,-0.00160794,-0.00053598,6.38328e-06,0,0.979031,72.2699,0.0083962,0,0.000244828,0,7.41223,5811.29,95.879,114.77,74.4522,16.0428,514.61,80.411,0.0433436,7.03533,0.949303,5532.99,62.3838,0
22.00,0,3.5018,0.00298915,0.00277564,-0.00154222,-0.000514074,0,0,0.979026,72.2934,0.00866641,0,0.000264812,0,7.41218,5812.77,95.8797,114.776,74.4564,16.0428,514.61,80.4052,0.0433436,7.03533,0.949071,5533.01,62.2775,0
22.00,0,3.5018,0.00298915,0.00277564,-0.00154222,-0.000514074,0,0,0.979026,72.2934,0.00866641,0,0.000264812,0,7.41218,5812.77,95.8797,114.776,74.4564,16.0428,514.61,80.4052,0.0433436,7.03533,0.949071,5533.01,62.2775,0
23.00,0,3.50158,0.00307278,0.00285329,-0.00146153,-0.000487177,0,0,0.979039,72.2551,0.00892319,0,0.000285343,0,7.41232,5810.48,95.876,114.764,74.4467,16.0428,514.61,80.4161,0.0433436,7.03533,0.949407,5533.04,62.0022,0
23.00,0,3.50158,0.00307278,0.00285329,-0.00146153,-0.000487177,0,0,0.979039,72.2551,0.00892319,0,0.000285343,0,7.41232,5810.48,95.876,114.764,74.4467,16.0428,514.61,80.4161,0.0433436,7.03533,0.949407,5533.04,62.0022,0
24.00,0,3.50018,0.00309981,0.00287839,-0.00141029,-0.000470096,0,0,0.979042,72.2607,0.00908726,0,0.000306381,0,7.41237,5810.77,95.8773,114.766,74.449,16.0428,514.683,80.4139,0.0433566,7.03632,0.949373,5533.06,62.1291,0
24.00,0,3.50018,0.00309981,0.00287839,-0.00141029,-0.000470096,0,0,0.979042,72.2607,0.00908726,0,0.000306381,0,7.41237,5810.77,95.8773,114.766,74.449,16.0428,514.683,80.4139,0.0433566,7.03632,0.949373,5533.06,62.1291,0
25.00,0,3.50031,0.00316267,0.00293677,-0.00138229,-0.000460765,1.49755e-06,0,0.979027,72.2888,0.00931445,0,0.000327914,0,7.41221,5812.5,95.8794,114.774,74.4552,16.0428,514.683,80.4066,0.0433566,7.03632,0.949112,5533.09,62.5187,0
25.00,0,3.50031,0.00316267,0.00293677,-0.00138229,-0.000460765,1.49755e-06,0,0.979027,72.2888,0.00931445,0,0.000327914,0,7.41221,5812.5,95.8794,114.774,74.4552,16.0428,514.683,80.4066,0.0433566,7.03632,0.949112,5533.09,62.5187,0
26.00,0,3.5011,0.00325895,0.00302617,-0.00133316,-0.000444388,6.13908e-06,0,0.979033,72.2898,0.00956184,0,0.000349948,0,7.41227,5812.63,95.8782,114.774,74.4541,16.0428,514.683,80.4073,0.0433566,7.03632,0.949079,5533.11,62.6958,0
26.00,0,3.5011,0.00325895,0.00302617,-0.00133316,-0.000444388,6.13908e-06,0,0.979033,72.2898,0.00956184,0,0.000349948,0,7.41227,5812.63,95.8782,114.774,74.4541,16.0428,514.683,80.4073,0.0433566,7.03632,0.949079,5533.11,62.6958,0
27.00,0,3.50037,0.0033062,0.00307004,-0.00128099,-0.000426997,0,0,0.979047,72.2639,0.0098059,0,0.000372474,0,7.41244,5811.08,95.8758,114.766,74.4477,16.0428,514.823,80.4147,0.0433341,7.03818,0.949307,5533.13,62.6386,0
27.00,0,3.50037,0.0033062,0.00307004,-0.00128099,-0.000426997,0,0,0.979047,72.2639,0.0098059,0,0.000372474,0,7.41244,5811.08,95.8758,114.766,74.4477,16.0428,514.823,80.4147,0.0433341,7.03818,0.949307,5533.13,62.6386,0
28.00,0,3.49908,0.00331334,0.00307667,-0.00126546,-0.00042182,0,0,0.97905,72.2547,0.0100469,0,0.000395482,0,7.41248,5810.47,95.8757,114.763,74.4467,16.0428,514.823,80.4164,0.0433341,7.03818,0.949407,5533.16,62.3943,0
28.00,0,3.49908,0.00331334,0.00307667,-0.00126546,-0.00042182,0,0,0.97905,72.2547,0.0100469,0,0.000395482,0,7.41248,5810.47,95.8757,114.763,74.4467,16.0428,514.823,80.4164,0.0433341,7.03818,0.949407,5533.16,62.3943,0
29.00,0,3.49959,0.0033701,0.00312938,-0.00126436,-0.000421453,0,0,0.979032,72.2956,0.0102012,0,0.000418944,0,7.41229,5812.98,95.8777,114.775,74.455,16.0428,514.823,80.4057,0.0433341,7.03818,0.949017,5533.19,62.356,0
29.00,0,3.49959,0.0033701,0.00312938,-0.00126436,-0.000421453,0,0,0.979032,72.2956,0.0102012,0,0.000418944,0,7.41229,5812.98,95.8777,114.775,74.455,16.0428,514.823,80.4057,0.0433341,7.03818,0.949017,5533.19,62.356,0
30.00,0,3.50005,0.00343656,0.00319109,-0.00124207,-0.000414024,2.36907e-07,0,0.979044,72.2754,0.0103935,0,0.00044284,0,7.41242,5811.81,95.8748,114.767,74.4488,16.0428,514.823,80.412,0.0433341,7.03818,0.949179,5533.21,62.7433,0
30.00,0,3.50005,0.00343656,0.00319109,-0.00124207,-0.000414024,2.36907e-07,0,0.979044,72.2754,0.0103935,0,0.00044284,0,7.41242,5811.81,95.8748,114.767,74.4488,16.0428,514.823,80.412,0.0433341,7.03818,0.949179,5533.21,62.7433,0
31.00,0,3.49891,0.00344412,0.00319811,-0.00123079,-0.000410262,5.38568e-06,0,0.979055,72.2545,0.0106181,0,0.00046718,0,7.41254,5810.5,95.8731,114.761,74.4444,16.0428,515.072,80.4171,0.0433436,7.04147,0.949374,5533.23,62.9863,0
31.00,0,3.49891,0.00344412,0.00319811,-0.00123079,-0.000410262,5.38568e-06,0,0.979055,72.2545,0.0106181,0,0.00046718,0,7.41254,5810.5,95.8731,114.761,74.4444,16.0428,515.072,80.4171,0.0433436,7.04147,0.949374,5533.23,62.9863,0
32.00,0,3.49813,0.0034415,0.00319568,-0.00125693,-0.000418977,6.51192e-07,0,0.979044,72.2625,0.0108427,0,0.000491962,0,7.41245,5810.93,95.8738,114.763,74.4466,16.0428,515.072,80.4142,0.0433436,7.04147,0.949311,5533.26,62.9815,0
32.00,0,3.49813,0.0034415,0.00319568,-0.00125693,-0.000418977,6.51192e-07,0,0.979044,72.2625,0.0108427,0,0.000491962,0,7.41245,5810.93,95.8738,114.763,74.4466,16.0428,515.072,80.4142,0.0433436,7.04147,0.949311,5533.26,62.9815,0
33.00,0,3.49885,0.00348532,0.00323637,-0.00128222,-0.000427406,0,0,0.979032,72.2901,0.0110654,0,0.000517177,0,7.41233,5812.63,95.8748,114.77,74.4519,16.0428,515.072,80.407,0.0433436,7.04147,0.949044,5533.29,62.7779,0
33.00,0,3.49885,0.00348532,0.00323637,-0.00128222,-0.000427406,0,0,0.979032,72.2901,0.0110654,0,0.000517177,0,7.41233,5812.63,95.8748,114.77,74.4519,16.0428,515.072,80.407,0.0433436,7.04147,0.949044,5533.29,62.7779,0
34.00,0,3.49894,0.00351797,0.00326669,-0.00128897,-0.000429655,0,0,0.979048,72.2602,0.01123,0,0.000542809,0,7.4125,5810.88,95.8692,114.759,74.4419,16.0428,515.072,80.4161,0.0433436,7.04147,0.949271,5533.31,62.6008,0
34.00,0,3.49894,0.00351797,0.00326669,-0.00128897,-0.000429655,0,0,0.979048,72.2602,0.01123,0,0.000542809,0,7.4125,5810.88,95.8692,114.759,74.4419,16.0428,515.072,80.4161,0.0433436,7.04147,0.949271,5533.31,62.6008,0
35.00,0,3.49756,0.00349847,0.00324858,-0.00131759,-0.000439197,0,0,0.979055,72.2535,0.0113907,0,0.00056883,0,7.41258,5810.41,95.8684,114.756,74.4407,16.0428,515.489,80.417,0.0433296,7.04697,0.949339,5533.34,62.9472,0
35.00,0,3.49756,0.00349847,0.00324858,-0.00131759,-0.000439197,0,0,0.979055,72.2535,0.0113907,0,0.00056883,0,7.41258,5810.41,95.8684,114.756,74.4407,16.0428,515.489,80.417,0.0433296,7.04697,0.949339,5533.34,62.9472,0
36.00,0,3.49711,0.00348995,0.00324066,-0.00137919,-0.000459729,4.18206e-06,0,0.979039,72.2766,0.0115948,0,0.000595251,0,7.41242,5811.8,95.8693,114.762,74.4451,16.0428,515.489,80.4106,0.0433296,7.04697,0.949121,5533.36,63.2533,0
36.00,0,3.49711,0.00348995,0.00324066,-0.00137919,-0.000459729,4.18206e-06,0,0.979039,72.2766,0.0115948,0,0.000595251,0,7.41242,5811.8,95.8693,114.762,74.4451,16.0428,515.489,80.4106,0.0433296,7.04697,0.949121,5533.36,63.2533,0
37.00,0,3.49782,0.0035146,0.00326356,-0.00142974,-0.00047658,2.96897e-06,0,0.979038,72.2924,0.0118034,0,0.000622073,0,7.41241,5812.82,95.868,114.764,74.4466,16.0428,515.489,80.4071,0.0433296,7.04697,0.948942,5533.38,63.3031,0
37.00,0,3.49782,0.0035146,0.00326356,-0.00142974,-0.00047658,2.96897e-06,0,0.979038,72.2924,0.0118034,0,0.000622073,0,7.41241,5812.82,95.868,114.764,74.4466,16.0428,515.489,80.4071,0.0433296,7.04697,0.948942,5533.38,63.3031,0
38.00,0,3.49744,0.00351081,0.00326004,-0.00147029,-0.000490098,0,0,0.979052,72.2695,0.0120112,0,0.000649289,0,7.41256,5811.48,95.864,114.756,74.439,16.0428,516.152,80.414,0.0433317,7.05569,0.94912,5533.41,63.1424,0
38.00,0,3.49744,0.00351081,0.00326004,-0.00147029,-0.000490098,0,0,0.979052,72.2695,0.0120112,0,0.000649289,0,7.41256,5811.48,95.864,114.756,74.439,16.0428,516.152,80.414,0.0433317,7.05569,0.94912,5533.41,63.1424,0
39.00,0,3.4961,0.00348887,0.00323967,-0.00154002,-0.000513339,0,0,0.979057,72.2604,0.0121901,0,0.000676892,0,7.41264,5810.84,95.8613,114.75,74.4359,16.0428,516.152,80.4153,0.0433317,7.05569,0.949194,5533.44,62.8793,0
39.00,0,3.4961,0.00348887,0.00323967,-0.00154002,-0.000513339,0,0,0.979057,72.2604,0.0121901,0,0.000676892,0,7.41264,5810.84,95.8613,114.75,74.4359,16.0428,516.152,80.4153,0.0433317,7.05569,0.949194,5533.44,62.8793,0
40.00,0,3.49622,0.00347196,0.00322396,-0.00163071,-0.000543571,0,0,0.97904,72.2868,0.0123235,0,0.00070485,0,7.41246,5812.48,95.861,114.756,74.4399,16.0428,516.152,80.4086,0.0433317,7.05569,0.948924,5533.46,63.1379,0
40.00,0,3.49622,0.00347196,0.00322396,-0.00163071,-0.000543571,0,0,0.97904,72.2868,0.0123235,0,0.00070485,0,7.41246,5812.48,95.861,114.756,74.4399,16.0428,516.152,80.4086,0.0433317,7.05569,0.948924,5533.46,63.1379,0
41.00,0,3.49684,0.0034745,0.00322632,-0.0017035,-0.000567833,2.58483e-06,0,0.979048,72.2783,0.012508,0,0.000733169,0,7.41255,5812.03,95.8571,114.751,74.4349,16.0428,516.152,80.4118,0.0433317,7.05569,0.948957,5533.49,63.4928,0
41.00,0,3.49684,0.0034745,0.00322632,-0.0017035,-0.000567833,2.58483e-06,0,0.979048,72.2783,0.012508,0,0.000733169,0,7.41255,5812.03,95.8571,114.751,74.4349,16.0428,516.152,80.4118,0.0433317,7.05569,0.948957,5533.49,63.4928,0
42.00,0,3.4961,0.00345363,0.00320694,-0.00177609,-0.000592029,4.26633e-06,0,0.979063,72.2516,0.0127028,0,0.000761854,0,7.41271,5810.41,95.8529,114.741,74.427,16.0428,517.159,80.4191,0.0433297,7.06893,0.949177,5533.51,63.6008,0
42.00,0,3.4961,0.00345363,0.00320694,-0.00177609,-0.000592029,4.26633e-06,0,0.979063,72.2516,0.0127028,0,0.000761854,0,7.41271,5810.41,95.8529,114.741,74.427,16.0428,517.159,80.4191,0.0433297,7.06893,0.949177,5533.51,63.6008,0
43.00,0,3.49509,0.00343097,0.0031859,-0.00188037,-0.000626789,0,0,0.979061,72.2468,0.0128975,0,0.000790901,0,7.41271,5810.06,95.851,114.737,74.4252,16.0428,517.159,80.4196,0.0433297,7.06893,0.949213,5533.54,63.4859,0
43.00,0,3.49509,0.00343097,0.0031859,-0.00188037,-0.000626789,0,0,0.979061,72.2468,0.0128975,0,0.000790901,0,7.41271,5810.06,95.851,114.737,74.4252,16.0428,517.159,80.4196,0.0433297,7.06893,0.949213,5533.54,63.4859,0
44.00,0,3.49552,0.00341149,0.00316782,-0.00199459,-0.000664862,0,0,0.979046,72.2818,0.0130855,0,0.000820304,0,7.41255,5812.25,95.8476,114.742,74.4278,16.0428,517.159,80.411,0.0433297,7.06893,0.94882,5533.57,63.2008,0
44.00,0,3.49552,0.00341149,0.00316782,-0.00199459,-0.000664862,0,0,0.979046,72.2818,0.0130855,0,0.000820304,0,7.41255,5812.25,95.8476,114.742,74.4278,16.0428,517.159,80.411,0.0433297,7.06893,0.94882,5533.57,63.2008,0
45.00,0,3.49588,0.00339219,0.00314989,-0.00209003,-0.000696677,0,0,0.979059,72.2561,0.0132026,0,0.000850038,0,7.41269,5810.73,95.842,114.731,74.4186,16.0428,517.159,80.4186,0.0433297,7.06893,0.949009,5533.59,63.3197,0
45.00,0,3.49588,0.00339219,0.00314989,-0.00209003,-0.000696677,0,0,0.979059,72.2561,0.0132026,0,0.000850038,0,7.41269,5810.73,95.842,114.731,74.4186,16.0428,517.159,80.4186,0.0433297,7.06893,0.949009,5533.59,63.3197,0
46.00,0,3.49491,0.00336962,0.00312893,-0.00219422,-0.000731407,1.07086e-06,0,0.97907,72.2376,0.013367,0,0.000880099,0,7.41281,5809.56,95.8381,114.723,74.4128,15.9574,518.256,80.4229,0.0433196,7.04549,0.949158,5533.62,63.7028,0
46.00,0,3.49491,0.00336962,0.00312893,-0.00219422,-0.000731407,1.07086e-06,0,0.97907,72.2376,0.013367,0,0.000880099,0,7.41281,5809.56,95.8381,114.723,74.4128,15.9574,518.256,80.4229,0.0433196,7.04549,0.949158,5533.62,63.7028,0
47.00,0,3.49433,0.00334676,0.00310771,-0.00232717,-0.000775723,4.71105e-06,0,0.979056,72.2497,0.0135492,0,0.000910495,0,7.41267,5810.26,95.8364,114.723,74.4135,15.9574,518.256,80.4191,0.0433196,7.04549,0.949026,5533.64,63.8725,0
47.00,0,3.49433,0.00334676,0.00310771,-0.00232717,-0.000775723,4.71105e-06,0,0.979056,72.2497,0.0135492,0,0.000910495,0,7.41267,5810.26,95.8364,114.723,74.4135,15.9574,518.256,80.4191,0.0433196,7.04549,0.949026,5533.64,63.8725,0
48.00,0,3.49498,0.00332678,0.00308915,-0.00245523,-0.00081841,0,0,0.979047,72.2745,0.0137319,0,0.000941223,0,7.41258,5811.81,95.8343,114.727,74.4156,15.9574,518.256,80.4131,0.0433196,7.04549,0.94875,5533.67,63.8056,0
48.00,0,3.49498,0.00332678,0.00308915,-0.00245523,-0.00081841,0,0,0.979047,72.2745,0.0137319,0,0.000941223,0,7.41258,5811.81,95.8343,114.727,74.4156,15.9574,518.256,80.4131,0.0433196,7.04549,0.94875,5533.67,63.8056,0
