Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
6.00,0,3.49955,0.0015062,0.00139861,-0.00265092,-0.00088364,7.30048e-06,0,0.979044,72.3189,0.0118597,0,8.99189e-05,0,7.41225,5811.4,95.8489,114.738,74.4302,16.0428,514.516,80.3579,0.0433563,7.03402,0.948958,5532.63,61.3112,0
6.00,0,3.49955,0.0015062,0.00139861,-0.00265092,-0.00088364,7.30048e-06,0,0.979044,72.3189,0.0118597,0,8.99189e-05,0,7.41225,5811.4,95.8489,114.738,74.4302,16.0428,514.516,80.3579,0.0433563,7.03402,0.948958,5532.63,61.3112,0
7.00,0,3.50082,0.00162799,0.00151171,-0.00261063,-0.00087021,0,0,0.979033,72.3358,0.0135189,0,0.000120295,0,7.41216,5813.56,95.8635,114.761,74.4445,16.0428,514.516,80.3691,0.0433563,7.03402,0.94876,5532.66,61.0745,0
7.00,0,3.50082,0.00162799,0.00151171,-0.00261063,-0.00087021,0,0,0.979033,72.3358,0.0135189,0,0.000120295,0,7.41216,5813.56,95.8635,114.761,74.4445,16.0428,514.516,80.3691,0.0433563,7.03402,0.94876,5532.66,61.0745,0
8.00,0,3.50103,0.00172814,0.0016047,-0.0025431,-0.000847702,0,0,0.979049,72.2771,0.0149379,0,0.000154377,0,7.41234,5811.57,95.8791,114.77,74.4485,16.0428,514.516,80.4068,0.0433563,7.03402,0.949252,5532.68,61.0432,0
8.00,0,3.50103,0.00172814,0.0016047,-0.0025431,-0.000847702,0,0,0.979049,72.2771,0.0149379,0,0.000154377,0,7.41234,5811.57,95.8791,114.77,74.4485,16.0428,514.516,80.4068,0.0433563,7.03402,0.949252,5532.68,61.0432,0
9.00,0,3.50005,0.00177735,0.00165039,-0.00249244,-0.000830813,1.01766e-06,0,0.979047,72.2656,0.0163377,0,0.000191911,0,7.41233,5811.24,95.8858,114.775,74.4538,16.0428,514.534,80.4151,0.0433701,7.03427,0.949377,5532.7,61.4362,0
9.00,0,3.50005,0.00177735,0.00165039,-0.00249244,-0.000830813,1.01766e-06,0,0.979047,72.2656,0.0163377,0,0.000191911,0,7.41233,5811.24,95.8858,114.775,74.4538,16.0428,514.534,80.4151,0.0433701,7.03427,0.949377,5532.7,61.4362,0
10.00,0,3.5005,0.00186344,0.00173034,-0.0024551,-0.000818368,9.17926e-06,0,0.979029,72.2831,0.0177471,0,0.000232737,0,7.41215,5812.58,95.8918,114.786,74.4625,16.0428,514.534,80.414,0.0433701,7.03427,0.949221,5532.73,61.6862,0
10.00,0,3.5005,0.00186344,0.00173034,-0.0024551,-0.000818368,9.17926e-06,0,0.979029,72.2831,0.0177471,0,0.000232737,0,7.41215,5812.58,95.8918,114.786,74.4625,16.0428,514.534,80.414,0.0433701,7.03427,0.949221,5532.73,61.6862,0
11.00,0,3.50174,0.00199339,0.00185101,-0.0023847,-0.000794901,6.76139e-06,0,0.97903,72.2856,0.0191019,0,0.000276685,0,7.41216,5812.93,95.8931,114.79,74.4649,16.0428,514.534,80.4162,0.0433701,7.03427,0.949179,5532.75,61.6898,0
11.00,0,3.50174,0.00199339,0.00185101,-0.0023847,-0.000794901,6.76139e-06,0,0.97903,72.2856,0.0191019,0,0.000276685,0,7.41216,5812.93,95.8931,114.79,74.4649,16.0428,514.534,80.4162,0.0433701,7.03427,0.949179,5532.75,61.6898,0
12.00,0,3.50151,0.00208399,0.00193513,-0.00229634,-0.000765447,0,0,0.979043,72.2558,0.0204032,0,0.000323596,0,7.41231,5811.2,95.8908,114.782,74.4586,16.0428,514.583,80.4253,0.0433562,7.03494,0.949439,5532.78,61.4961,0
12.00,0,3.50151,0.00208399,0.00193513,-0.00229634,-0.000765447,0,0,0.979043,72.2558,0.0204032,0,0.000323596,0,7.41231,5811.2,95.8908,114.782,74.4586,16.0428,514.583,80.4253,0.0433562,7.03494,0.949439,5532.78,61.4961,0
13.00,0,3.50054,0.00213519,0.00198267,-0.00223187,-0.000743956,0,0,0.979039,72.2525,0.0214692,0,0.000373297,0,7.41229,5810.8,95.8897,114.779,74.4589,16.0428,514.583,80.4235,0.0433562,7.03494,0.949492,5532.8,61.3289,0
13.00,0,3.50054,0.00213519,0.00198267,-0.00223187,-0.000743956,0,0,0.979039,72.2525,0.0214692,0,0.000373297,0,7.41229,5810.8,95.8897,114.779,74.4589,16.0428,514.583,80.4235,0.0433562,7.03494,0.949492,5532.8,61.3289,0
14.00,0,3.50144,0.00224423,0.00208393,-0.00217079,-0.000723597,0,0,0.979025,72.2764,0.0224795,0,0.000425579,0,7.41213,5812.2,95.8886,114.783,74.4622,16.0428,514.583,80.4163,0.0433562,7.03494,0.949252,5532.82,61.6806,0
14.00,0,3.50144,0.00224423,0.00208393,-0.00217079,-0.000723597,0,0,0.979025,72.2764,0.0224795,0,0.000425579,0,7.41213,5812.2,95.8886,114.783,74.4622,16.0428,514.583,80.4163,0.0433562,7.03494,0.949252,5532.82,61.6806,0
15.00,0,3.50227,0.0023687,0.0021995,-0.00207801,-0.000692671,5.86256e-06,0,0.979035,72.2622,0.0236096,0,0.000480383,0,7.41223,5811.29,95.8837,114.775,74.4556,16.0428,514.583,80.4196,0.0433562,7.03494,0.94935,5532.84,61.9916,0
15.00,0,3.50227,0.0023687,0.0021995,-0.00207801,-0.000692671,5.86256e-06,0,0.979035,72.2622,0.0236096,0,0.000480383,0,7.41223,5811.29,95.8837,114.775,74.4556,16.0428,514.583,80.4196,0.0433562,7.03494,0.94935,5532.84,61.9916,0
16.00,0,3.50152,0.00244018,0.00226588,-0.0019851,-0.000661701,6.14954e-06,0,0.979047,72.2387,0.0247243,0,0.000537629,0,7.41237,5809.74,95.8792,114.765,74.4484,16.0428,514.845,80.4242,0.0433696,7.03841,0.949557,5532.87,62.0483,0
16.00,0,3.50152,0.00244018,0.00226588,-0.0019851,-0.000661701,6.14954e-06,0,0.979047,72.2387,0.0247243,0,0.000537629,0,7.41237,5809.74,95.8792,114.765,74.4484,16.0428,514.845,80.4242,0.0433696,7.03841,0.949557,5532.87,62.0483,0
17.00,0,3.50091,0.00249783,0.00231941,-0.00192118,-0.000640395,0,0,0.97904,72.241,0.0258066,0,0.000597221,0,7.41231,5809.73,95.8772,114.763,74.4476,16.0428,514.845,80.4216,0.0433696,7.03841,0.949537,5532.89,61.8959,0
17.00,0,3.50091,0.00249783,0.00231941,-0.00192118,-0.000640395,0,0,0.97904,72.241,0.0258066,0,0.000597221,0,7.41231,5809.73,95.8772,114.763,74.4476,16.0428,514.845,80.4216,0.0433696,7.03841,0.949537,5532.89,61.8959,0
18.00,0,3.50183,0.0026062,0.00242004,-0.00185313,-0.00061771,0,0,0.979026,72.2732,0.026744,0,0.00065906,0,7.41216,5811.62,95.872,114.765,74.4483,16.0428,514.845,80.4119,0.0433696,7.03841,0.949176,5532.92,61.6412,0
18.00,0,3.50183,0.0026062,0.00242004,-0.00185313,-0.00061771,0,0,0.979026,72.2732,0.026744,0,0.00065906,0,7.41216,5811.62,95.872,114.765,74.4483,16.0428,514.845,80.4119,0.0433696,7.03841,0.949176,5532.92,61.6412,0
19.00,0,3.50212,0.00270537,0.00251213,-0.0017616,-0.0005872,0,0,0.979041,72.2465,0.0274806,0,0.000722967,0,7.41232,5809.97,95.866,114.753,74.4388,16.0428,514.845,80.4188,0.0433696,7.03841,0.949383,5532.94,61.9032,0
19.00,0,3.50212,0.00270537,0.00251213,-0.0017616,-0.0005872,0,0,0.979041,72.2465,0.0274806,0,0.000722967,0,7.41232,5809.97,95.866,114.753,74.4388,16.0428,514.845,80.4188,0.0433696,7.03841,0.949383,5532.94,61.9032,0
20.00,0,3.50104,0.00274826,0.00255195,-0.0016853,-0.000561768,3.32165e-06,0,0.979047,72.2327,0.0284216,0,0.00078892,0,7.41239,5809.03,95.8619,114.746,74.4338,16.0428,515.8,80.4211,0.0433501,7.05099,0.949493,5532.96,62.2616,0
20.00,0,3.50104,0.00274826,0.00255195,-0.0016853,-0.000561768,3.32165e-06,0,0.979047,72.2327,0.0284216,0,0.00078892,0,7.41239,5809.03,95.8619,114.746,74.4338,16.0428,515.8,80.4211,0.0433501,7.05099,0.949493,5532.96,62.2616,0
21.00,0,3.50067,0.00279516,0.0025955,-0.00163787,-0.000545955,6.06978e-06,0,0.979031,72.2488,0.0293872,0,0.0008569,0,7.41223,5809.95,95.8595,114.746,74.4347,16.0428,515.8,80.4159,0.0433501,7.05099,0.949317,5532.99,62.3745,0
21.00,0,3.50067,0.00279516,0.0025955,-0.00163787,-0.000545955,6.06978e-06,0,0.979031,72.2488,0.0293872,0,0.0008569,0,7.41223,5809.95,95.8595,114.746,74.4347,16.0428,515.8,80.4159,0.0433501,7.05099,0.949317,5532.99,62.3745,0
22.00,0,3.50128,0.00287523,0.00266986,-0.00158227,-0.000527425,0,0,0.979026,72.2676,0.0303331,0,0.000926849,0,7.41218,5811.12,95.8553,114.747,74.4344,16.0428,515.8,80.4111,0.0433501,7.05099,0.949083,5533.01,62.265,0
22.00,0,3.50128,0.00287523,0.00266986,-0.00158227,-0.000527425,0,0,0.979026,72.2676,0.0303331,0,0.000926849,0,7.41218,5811.12,95.8553,114.747,74.4344,16.0428,515.8,80.4111,0.0433501,7.05099,0.949083,5533.01,62.265,0
23.00,0,3.50104,0.00292876,0.00271956,-0.0015181,-0.000506033,0,0,0.97904,72.2169,0.0312322,0,0.000998709,0,7.41233,5807.98,95.8384,114.719,74.413,16.0428,515.8,80.4241,0.0433501,7.05099,0.94942,5533.04,61.9856,0
23.00,0,3.50104,0.00292876,0.00271956,-0.0015181,-0.000506033,0,0,0.97904,72.2169,0.0312322,0,0.000998709,0,7.41233,5807.98,95.8384,114.719,74.413,16.0428,515.8,80.4241,0.0433501,7.05099,0.94942,5533.04,61.9856,0
24.00,0,3.49998,0.00293865,0.00272874,-0.00147728,-0.000492427,0,0,0.979044,72.2147,0.0318068,0,0.00107234,0,7.41238,5807.75,95.8314,114.711,74.4077,15.9574,518.14,80.4233,0.0433717,7.044,0.949383,5533.06,62.1069,0
24.00,0,3.49998,0.00293865,0.00272874,-0.00147728,-0.000492427,0,0,0.979044,72.2147,0.0318068,0,0.00107234,0,7.41238,5807.75,95.8314,114.711,74.4077,15.9574,518.14,80.4233,0.0433717,7.044,0.949383,5533.06,62.1069,0
25.00,0,3.49996,0.00296748,0.00275552,-0.00145521,-0.000485072,1.31662e-06,0,0.979028,72.2347,0.0326022,0,0.00114771,0,7.41222,5808.94,95.824,114.708,74.4052,15.9574,518.14,80.4175,0.0433717,7.044,0.949111,5533.09,62.4897,0
25.00,0,3.49996,0.00296748,0.00275552,-0.00145521,-0.000485072,1.31662e-06,0,0.979028,72.2347,0.0326022,0,0.00114771,0,7.41222,5808.94,95.824,114.708,74.4052,15.9574,518.14,80.4175,0.0433717,7.044,0.949111,5533.09,62.4897,0
26.00,0,3.50042,0.00301445,0.00279913,-0.00142233,-0.000474109,5.36683e-06,0,0.979032,72.2277,0.0334684,0,0.00122484,0,7.41226,5808.51,95.812,114.695,74.3946,15.9574,518.14,80.4194,0.0433717,7.044,0.949055,5533.11,62.659,0
26.00,0,3.50042,0.00301445,0.00279913,-0.00142233,-0.000474109,5.36683e-06,0,0.979032,72.2277,0.0334684,0,0.00122484,0,7.41226,5808.51,95.812,114.695,74.3946,15.9574,518.14,80.4194,0.0433717,7.044,0.949055,5533.11,62.659,0
27.00,0,3.50009,0.00303373,0.00281704,-0.00138662,-0.000462205,0,0,0.979046,72.191,0.0343231,0,0.00130368,0,7.41242,5806.2,95.7969,114.673,74.3768,15.873,518.704,80.4283,0.0433548,7.01314,0.949273,5533.13,62.5922,0
27.00,0,3.50009,0.00303373,0.00281704,-0.00138662,-0.000462205,0,0,0.979046,72.191,0.0343231,0,0.00130368,0,7.41242,5806.2,95.7969,114.673,74.3768,15.873,518.704,80.4283,0.0433548,7.01314,0.949273,5533.13,62.5922,0
28.00,0,3.49954,0.00303197,0.0028154,-0.00136745,-0.000455818,0,0,0.979049,72.1686,0.035167,0,0.00138422,0,7.41246,5804.68,95.7823,114.653,74.3624,15.873,518.704,80.4321,0.0433548,7.01314,0.949368,5533.16,62.3365,0
28.00,0,3.49954,0.00303197,0.0028154,-0.00136745,-0.000455818,0,0,0.979049,72.1686,0.035167,0,0.00138422,0,7.41246,5804.68,95.7823,114.653,74.3624,15.873,518.704,80.4321,0.0433548,7.01314,0.949368,5533.16,62.3365,0
29.00,0,3.49984,0.00305209,0.00283409,-0.00135342,-0.000451139,0,0,0.979025,72.1835,0.0357085,0,0.00146634,0,7.41221,5805.41,95.7508,114.625,74.3402,15.873,518.704,80.4257,0.0433548,7.01314,0.948915,5533.19,62.2837,0
29.00,0,3.49984,0.00305209,0.00283409,-0.00135342,-0.000451139,0,0,0.979025,72.1835,0.0357085,0,0.00146634,0,7.41221,5805.41,95.7508,114.625,74.3402,15.873,518.704,80.4257,0.0433548,7.01314,0.948915,5533.19,62.2837,0
30.00,0,3.50025,0.00308014,0.00286013,-0.00132609,-0.000442032,9.22802e-08,0,0.979032,72.1492,0.0363818,0,0.00154999,0,7.41228,5803.21,95.7279,114.595,74.3163,15.873,518.704,80.4334,0.0433548,7.01314,0.949033,5533.21,62.6538,0
30.00,0,3.50025,0.00308014,0.00286013,-0.00132609,-0.000442032,9.22802e-08,0,0.979032,72.1492,0.0363818,0,0.00154999,0,7.41228,5803.21,95.7279,114.595,74.3163,15.873,518.704,80.4334,0.0433548,7.01314,0.949033,5533.21,62.6538,0
31.00,0,3.50011,0.00308906,0.00286841,-0.00129535,-0.000431784,3.93387e-06,0,0.979041,72.1079,0.0371688,0,0.00163519,0,7.41239,5800.46,95.7033,114.561,74.2908,15.625,517.973,80.4414,0.043431,6.89537,0.949222,5533.23,62.8777,0
31.00,0,3.50011,0.00308906,0.00286841,-0.00129535,-0.000431784,3.93387e-06,0,0.979041,72.1079,0.0371688,0,0.00163519,0,7.41239,5800.46,95.7033,114.561,74.2908,15.625,517.973,80.4414,0.043431,6.89537,0.949222,5533.23,62.8777,0
32.00,0,3.50001,0.00309312,0.00287218,-0.00127108,-0.000423693,0,0,0.979029,72.0926,0.0379558,0,0.00172194,0,7.41228,5799.29,95.679,114.533,74.2696,15.625,517.973,80.4422,0.043431,6.89537,0.949157,5533.26,62.8509,0
32.00,0,3.50001,0.00309312,0.00287218,-0.00127108,-0.000423693,0,0,0.979029,72.0926,0.0379558,0,0.00172194,0,7.41228,5799.29,95.679,114.533,74.2696,15.625,517.973,80.4422,0.043431,6.89537,0.949157,5533.26,62.8509,0
33.00,0,3.50043,0.00311411,0.00289167,-0.00124234,-0.000414112,0,0,0.979006,72.1003,0.0387362,0,0.00181021,0,7.41206,5799.61,95.6535,114.509,74.2504,15.625,517.973,80.438,0.043431,6.89537,0.948834,5533.29,62.6223,0
33.00,0,3.50043,0.00311411,0.00289167,-0.00124234,-0.000414112,0,0,0.979006,72.1003,0.0387362,0,0.00181021,0,7.41206,5799.61,95.6535,114.509,74.2504,15.625,517.973,80.438,0.043431,6.89537,0.948834,5533.29,62.6223,0
34.00,0,3.50082,0.00314014,0.00291585,-0.00119974,-0.000399914,0,0,0.979006,72.0324,0.0393144,0,0.00189994,0,7.41206,5795,95.5864,114.428,74.1861,15.625,517.973,80.45,0.043431,6.89537,0.948878,5533.31,62.4154,0
34.00,0,3.50082,0.00314014,0.00291585,-0.00119974,-0.000399914,0,0,0.979006,72.0324,0.0393144,0,0.00189994,0,7.41206,5795,95.5864,114.428,74.1861,15.625,517.973,80.45,0.043431,6.89537,0.948878,5533.31,62.4154,0
35.00,0,3.50085,0.00315562,0.00293022,-0.00115151,-0.000383836,0,0,0.979009,71.9898,0.0398778,0,0.00199104,0,7.4121,5792.02,95.5493,114.381,74.1504,15.1515,517.338,80.4561,0.0435215,6.67906,0.948971,5533.34,62.7259,0
35.00,0,3.50085,0.00315562,0.00293022,-0.00115151,-0.000383836,0,0,0.979009,71.9898,0.0398778,0,0.00199104,0,7.4121,5792.02,95.5493,114.381,74.1504,15.1515,517.338,80.4561,0.0435215,6.67906,0.948971,5533.34,62.7259,0
36.00,0,3.50095,0.00317169,0.00294514,-0.00110355,-0.00036785,2.20193e-06,0,0.978983,71.977,0.0405931,0,0.00208354,0,7.41184,5790.93,95.5119,114.34,74.1186,15.1515,517.338,80.4552,0.0435215,6.67906,0.948754,5533.36,62.994,0
36.00,0,3.50095,0.00317169,0.00294514,-0.00110355,-0.00036785,2.20193e-06,0,0.978983,71.977,0.0405931,0,0.00208354,0,7.41184,5790.93,95.5119,114.34,74.1186,15.1515,517.338,80.4552,0.0435215,6.67906,0.948754,5533.36,62.994,0
37.00,0,3.50139,0.00320219,0.00297346,-0.00104773,-0.000349244,0,0,0.978954,71.9779,0.0413247,0,0.00217744,0,7.41155,5790.75,95.4722,114.301,74.0863,15.1515,517.338,80.4519,0.0435215,6.67906,0.94836,5533.39,63.002,0
37.00,0,3.50139,0.00320219,0.00297346,-0.00104773,-0.000349244,0,0,0.978954,71.9779,0.0413247,0,0.00217744,0,7.41155,5790.75,95.4722,114.301,74.0863,15.1515,517.338,80.4519,0.0435215,6.67906,0.94836,5533.39,63.002,0
38.00,0,3.50182,0.00323862,0.00300729,-0.000978089,-0.00032603,0,0,0.978945,71.9416,0.0420533,0,0.00227273,0,7.41147,5788.21,95.4258,114.247,74.0431,15.1515,517.338,80.4571,0.0435215,6.67906,0.948284,5533.41,62.7945,0
38.00,0,3.50182,0.00323862,0.00300729,-0.000978089,-0.00032603,0,0,0.978945,71.9416,0.0420533,0,0.00227273,0,7.41147,5788.21,95.4258,114.247,74.0431,15.1515,517.338,80.4571,0.0435215,6.67906,0.948284,5533.41,62.7945,0
39.00,0,3.50199,0.00327097,0.00303733,-0.000900001,-0.0003,0,0,0.97894,71.8309,0.0426822,0,0.00236938,0,7.41143,5780.4,95.3226,114.12,73.9437,14.4928,519.234,80.4723,0.0437429,6.41193,0.948467,5533.44,62.4785,0
39.00,0,3.50199,0.00327097,0.00303733,-0.000900001,-0.0003,0,0,0.97894,71.8309,0.0426822,0,0.00236938,0,7.41143,5780.4,95.3226,114.12,73.9437,14.4928,519.234,80.4723,0.0437429,6.41193,0.948467,5533.44,62.4785,0
40.00,0,3.50218,0.00330485,0.00306879,-0.000818127,-0.000272709,0,0,0.978894,71.8152,0.043151,0,0.00246727,0,7.41098,5779.04,95.2707,114.064,73.8987,14.4928,519.234,80.471,0.0437429,6.41193,0.948136,5533.46,62.6752,0
40.00,0,3.50218,0.00330485,0.00306879,-0.000818127,-0.000272709,0,0,0.978894,71.8152,0.043151,0,0.00246727,0,7.41098,5779.04,95.2707,114.064,73.8987,14.4928,519.234,80.471,0.0437429,6.41193,0.948136,5533.46,62.6752,0
41.00,0,3.50265,0.00335234,0.00311288,-0.000727498,-0.000242499,6.69463e-07,0,0.978846,71.8102,0.0437971,0,0.00256643,0,7.4105,5778.43,95.2165,114.008,73.8529,14.4928,519.234,80.4682,0.0437429,6.41193,0.947658,5533.49,62.965,0
41.00,0,3.50265,0.00335234,0.00311288,-0.000727498,-0.000242499,6.69463e-07,0,0.978846,71.8102,0.0437971,0,0.00256643,0,7.4105,5778.43,95.2165,114.008,73.8529,14.4928,519.234,80.4682,0.0437429,6.41193,0.947658,5533.49,62.965,0
42.00,0,3.50317,0.00340901,0.00316551,-0.000622196,-0.000207399,0,0,0.978822,71.7657,0.0444804,0,0.00266688,0,7.41027,5775.23,95.1555,113.937,73.7962,14.4928,519.234,80.4734,0.0437429,6.41193,0.947532,5533.51,63.0032,0
42.00,0,3.50317,0.00340901,0.00316551,-0.000622196,-0.000207399,0,0,0.978822,71.7657,0.0444804,0,0.00266688,0,7.41027,5775.23,95.1555,113.937,73.7962,14.4928,519.234,80.4734,0.0437429,6.41193,0.947532,5533.51,63.0032,0
43.00,0,3.50352,0.00346615,0.00321857,-0.000504812,-0.000168271,0,0,0.978809,71.6909,0.0451637,0,0.0027686,0,7.41014,5769.95,95.0895,113.856,73.7315,14.4928,519.234,80.4837,0.0437429,6.41193,0.947696,5533.54,62.8125,0
43.00,0,3.50352,0.00346615,0.00321857,-0.000504812,-0.000168271,0,0,0.978809,71.6909,0.0451637,0,0.0027686,0,7.41014,5769.95,95.0895,113.856,73.7315,14.4928,519.234,80.4837,0.0437429,6.41193,0.947696,5533.54,62.8125,0
44.00,0,3.50377,0.00352406,0.00327234,-0.000379994,-0.000126665,0,0,0.978779,71.6092,0.0458245,0,0.00287156,0,7.40988,5763.75,94.9575,113.706,73.6109,13.5135,520.456,80.4889,0.0440954,5.9932,0.947301,5533.57,62.446,0
44.00,0,3.50377,0.00352406,0.00327234,-0.000379994,-0.000126665,0,0,0.978779,71.6092,0.0458245,0,0.00287156,0,7.40988,5763.75,94.9575,113.706,73.6109,13.5135,520.456,80.4889,0.0440954,5.9932,0.947301,5533.57,62.446,0
45.00,0,3.50421,0.00359249,0.00333589,-0.000246413,-8.21376e-05,0,0,0.978669,71.605,0.0462367,0,0.0029757,0,7.40882,5763.17,94.892,113.638,73.5546,13.5135,520.456,80.4855,0.0440954,5.9932,0.946695,5533.6,62.4725,0
45.00,0,3.50421,0.00359249,0.00333589,-0.000246413,-8.21376e-05,0,0,0.978669,71.605,0.0462367,0,0.0029757,0,7.40882,5763.17,94.892,113.638,73.5546,13.5135,520.456,80.4855,0.0440954,5.9932,0.946695,5533.6,62.4725,0
46.00,0,3.50487,0.00367627,0.00341368,-9.74198e-05,-3.24733e-05,0,0,0.9786,71.5766,0.0468113,0,0.00308097,0,7.40815,5761,94.8221,113.562,73.4919,13.5135,520.456,80.4871,0.0440954,5.9932,0.946303,5533.62,62.7567,0
46.00,0,3.50487,0.00367627,0.00341368,-9.74198e-05,-3.24733e-05,0,0,0.9786,71.5766,0.0468113,0,0.00308097,0,7.40815,5761,94.8221,113.562,73.4919,13.5135,520.456,80.4871,0.0440954,5.9932,0.946303,5533.62,62.7567,0
47.00,0,3.50547,0.00376734,0.00349824,6.91486e-05,2.30495e-05,0,0,0.978562,71.4982,0.0474502,0,0.00318743,0,7.4078,5755.39,94.7457,113.47,73.4174,13.5135,520.456,80.497,0.0440954,5.9932,0.946405,5533.65,62.8252,0
47.00,0,3.50547,0.00376734,0.00349824,6.91486e-05,2.30495e-05,0,0,0.978562,71.4982,0.0474502,0,0.00318743,0,7.4078,5755.39,94.7457,113.47,73.4174,13.5135,520.456,80.497,0.0440954,5.9932,0.946405,5533.65,62.8252,0
48.00,0,3.50593,0.0038611,0.0035853,0.000249588,8.31958e-05,0,0,0.978524,71.4195,0.048084,0,0.00329505,0,7.40746,5749.68,94.1695,113.377,73.2338,13.5135,520.456,80.5058,0.0440954,5.9932,0.941321,5533.67,62.5897,0
48.00,0,3.50593,0.0038611,0.0035853,0.000249588,8.31958e-05,0,0,0.978524,71.4195,0.048084,0,0.00329505,0,7.40746,5749.68,94.1695,113.377,73.2338,13.5135,520.456,80.5058,0.0440954,5.9932,0.941321,5533.67,62.5897,0
49.00,0,3.50636,0.00396026,0.00367738,0.000441197,0.000147066,0,0,0.978464,71.3726,0.0487181,0,0.00340382,0,7.40692,5784.07,93.7015,112.855,72.4488,12.2449,521.81,81.0405,0.0446801,5.4453,0.930867,5533.7,62.1762,0
