Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
6.00,0,3.49955,0.0015059,0.00139834,-0.0026509,-0.000883632,7.29902e-06,0,0.979044,72.3189,0.0288021,0,0.000218374,0,7.41225,5811.39,95.8488,114.738,74.4301,16.0428,514.516,80.3579,0.0433564,7.03402,0.948958,5532.63,61.3112,0
6.00,0,3.49955,0.0015059,0.00139834,-0.0026509,-0.000883632,7.29902e-06,0,0.979044,72.3189,0.0288021,0,0.000218374,0,7.41225,5811.39,95.8488,114.738,74.4301,16.0428,514.516,80.3579,0.0433564,7.03402,0.948958,5532.63,61.3112,0
7.00,0,3.50081,0.0016268,0.0015106,-0.0026107,-0.000870234,0,0,0.979033,72.3356,0.0328316,0,0.000292145,0,7.41216,5813.55,95.8633,114.761,74.4444,16.0428,514.516,80.3692,0.0433564,7.03402,0.94876,5532.66,61.0744,0
7.00,0,3.50081,0.0016268,0.0015106,-0.0026107,-0.000870234,0,0,0.979033,72.3356,0.0328316,0,0.000292145,0,7.41216,5813.55,95.8633,114.761,74.4444,16.0428,514.516,80.3692,0.0433564,7.03402,0.94876,5532.66,61.0744,0
8.00,0,3.50102,0.00172536,0.00160212,-0.00254356,-0.000847852,0,0,0.979049,72.2762,0.0362778,0,0.000374916,0,7.41234,5811.52,95.8783,114.769,74.448,16.0428,514.516,80.4071,0.0433564,7.03402,0.949252,5532.68,61.043,0
8.00,0,3.50102,0.00172536,0.00160212,-0.00254356,-0.000847852,0,0,0.979049,72.2762,0.0362778,0,0.000374916,0,7.41234,5811.52,95.8783,114.769,74.448,16.0428,514.516,80.4071,0.0433564,7.03402,0.949252,5532.68,61.043,0
9.00,0,3.50006,0.00177284,0.00164621,-0.00249304,-0.000831013,1.01246e-06,0,0.979047,72.2637,0.0396773,0,0.000466071,0,7.41233,5811.14,95.8844,114.774,74.4526,16.0428,514.548,80.4158,0.0433703,7.03446,0.949378,5532.7,61.4358,0
9.00,0,3.50006,0.00177284,0.00164621,-0.00249304,-0.000831013,1.01246e-06,0,0.979047,72.2637,0.0396773,0,0.000466071,0,7.41233,5811.14,95.8844,114.774,74.4526,16.0428,514.548,80.4158,0.0433703,7.03446,0.949378,5532.7,61.4358,0
10.00,0,3.50046,0.00185364,0.00172124,-0.00245579,-0.000818595,9.14737e-06,0,0.979029,72.2797,0.0431001,0,0.000565218,0,7.41215,5812.39,95.8891,114.784,74.4604,16.0428,514.548,80.4153,0.0433703,7.03446,0.949224,5532.73,61.6855,0
10.00,0,3.50046,0.00185364,0.00172124,-0.00245579,-0.000818595,9.14737e-06,0,0.979029,72.2797,0.0431001,0,0.000565218,0,7.41215,5812.39,95.8891,114.784,74.4604,16.0428,514.548,80.4153,0.0433703,7.03446,0.949224,5532.73,61.6855,0
11.00,0,3.50158,0.00197127,0.00183047,-0.00238831,-0.000796102,6.65906e-06,0,0.97903,72.2798,0.0463905,0,0.000671951,0,7.41216,5812.61,95.8886,114.785,74.4611,16.0428,514.548,80.4182,0.0433703,7.03446,0.949185,5532.75,61.6883,0
11.00,0,3.50158,0.00197127,0.00183047,-0.00238831,-0.000796102,6.65906e-06,0,0.97903,72.2798,0.0463905,0,0.000671951,0,7.41216,5812.61,95.8886,114.785,74.4611,16.0428,514.548,80.4182,0.0433703,7.03446,0.949185,5532.75,61.6883,0
12.00,0,3.50134,0.0020483,0.001902,-0.00230555,-0.000768517,0,0,0.979043,72.2464,0.0495509,0,0.000785877,0,7.41231,5810.66,95.8836,114.773,74.4525,16.0428,515.048,80.4284,0.0433601,7.04106,0.94945,5532.78,61.4933,0
12.00,0,3.50134,0.0020483,0.001902,-0.00230555,-0.000768517,0,0,0.979043,72.2464,0.0495509,0,0.000785877,0,7.41231,5810.66,95.8836,114.773,74.4525,16.0428,515.048,80.4284,0.0433601,7.04106,0.94945,5532.78,61.4933,0
13.00,0,3.50048,0.00208698,0.00193791,-0.00224457,-0.00074819,0,0,0.979039,72.2306,0.0521404,0,0.000906581,0,7.41229,5809.53,95.8724,114.759,74.444,16.0428,515.048,80.4303,0.0433601,7.04106,0.949519,5532.8,61.324,0
13.00,0,3.50048,0.00208698,0.00193791,-0.00224457,-0.00074819,0,0,0.979039,72.2306,0.0521404,0,0.000906581,0,7.41229,5809.53,95.8724,114.759,74.444,16.0428,515.048,80.4303,0.0433601,7.04106,0.949519,5532.8,61.324,0
14.00,0,3.50103,0.00216206,0.00200763,-0.00218954,-0.000729847,0,0,0.979025,72.245,0.0545944,0,0.00103355,0,7.41213,5810.36,95.8634,114.754,74.4401,16.0428,515.048,80.4258,0.0433601,7.04106,0.949289,5532.82,61.6721,0
14.00,0,3.50103,0.00216206,0.00200763,-0.00218954,-0.000729847,0,0,0.979025,72.245,0.0545944,0,0.00103355,0,7.41213,5810.36,95.8634,114.754,74.4401,16.0428,515.048,80.4258,0.0433601,7.04106,0.949289,5532.82,61.6721,0
15.00,0,3.50147,0.0022374,0.00207759,-0.00211599,-0.000705329,5.51341e-06,0,0.979034,72.2182,0.0573394,0,0.00116665,0,7.41223,5808.66,95.8478,114.733,74.4241,16.0428,515.048,80.4321,0.0433601,7.04106,0.949403,5532.84,61.9782,0
15.00,0,3.50147,0.0022374,0.00207759,-0.00211599,-0.000705329,5.51341e-06,0,0.979034,72.2182,0.0573394,0,0.00116665,0,7.41223,5808.66,95.8478,114.733,74.4241,16.0428,515.048,80.4321,0.0433601,7.04106,0.949403,5532.84,61.9782,0
16.00,0,3.50091,0.00227167,0.0021094,-0.00204586,-0.000681952,5.17305e-06,0,0.979047,72.1783,0.0600475,0,0.00130569,0,7.41237,5806.06,95.829,114.706,74.4041,15.9574,518.192,80.4406,0.0433881,7.0445,0.949631,5532.87,62.028,0
16.00,0,3.50091,0.00227167,0.0021094,-0.00204586,-0.000681952,5.17305e-06,0,0.979047,72.1783,0.0600475,0,0.00130569,0,7.41237,5806.06,95.829,114.706,74.4041,15.9574,518.192,80.4406,0.0433881,7.0445,0.949631,5532.87,62.028,0
17.00,0,3.50045,0.0022911,0.00212745,-0.00199569,-0.000665231,0,0,0.97904,72.1601,0.0626773,0,0.00145042,0,7.41231,5804.75,95.8086,114.681,74.3868,15.9574,518.192,80.4427,0.0433881,7.0445,0.949631,5532.89,61.8658,0
17.00,0,3.50045,0.0022911,0.00212745,-0.00199569,-0.000665231,0,0,0.97904,72.1601,0.0626773,0,0.00145042,0,7.41231,5804.75,95.8086,114.681,74.3868,15.9574,518.192,80.4427,0.0433881,7.0445,0.949631,5532.89,61.8658,0
18.00,0,3.50068,0.00232566,0.00215954,-0.00194905,-0.000649684,0,0,0.979024,72.1399,0.0649572,0,0.00160061,0,7.41214,5803.25,95.7522,114.623,74.3416,15.9574,518.192,80.4443,0.0433881,7.0445,0.949284,5532.92,61.5972,0
18.00,0,3.50068,0.00232566,0.00215954,-0.00194905,-0.000649684,0,0,0.979024,72.1399,0.0649572,0,0.00160061,0,7.41214,5803.25,95.7522,114.623,74.3416,15.9574,518.192,80.4443,0.0433881,7.0445,0.949284,5532.92,61.5972,0
19.00,0,3.50071,0.00235217,0.00218416,-0.00189677,-0.000632257,0,0,0.979037,72.0778,0.0667491,0,0.00175583,0,7.41227,5799.19,95.7109,114.569,74.3006,15.9574,518.192,80.4573,0.0433881,7.0445,0.949514,5532.94,61.8391,0
19.00,0,3.50071,0.00235217,0.00218416,-0.00189677,-0.000632257,0,0,0.979037,72.0778,0.0667491,0,0.00175583,0,7.41227,5799.19,95.7109,114.569,74.3006,15.9574,518.192,80.4573,0.0433881,7.0445,0.949514,5532.94,61.8391,0
20.00,0,3.50035,0.00235836,0.0021899,-0.0018509,-0.000616966,2.18959e-06,0,0.979043,72.0211,0.0690363,0,0.00191603,0,7.41234,5795.32,95.664,114.511,74.257,15.625,518.765,80.4669,0.0434107,6.90518,0.949653,5532.96,62.1725,0
20.00,0,3.50035,0.00235836,0.0021899,-0.0018509,-0.000616966,2.18959e-06,0,0.979043,72.0211,0.0690363,0,0.00191603,0,7.41234,5795.32,95.664,114.511,74.257,15.625,518.765,80.4669,0.0434107,6.90518,0.949653,5532.96,62.1725,0
21.00,0,3.5002,0.00236302,0.00219423,-0.00181471,-0.000604905,2.55645e-06,0,0.979024,71.9889,0.0713855,0,0.00208116,0,7.41215,5792.94,95.6116,114.452,74.2123,15.625,518.765,80.47,0.0434107,6.90518,0.949487,5532.99,62.2543,0
21.00,0,3.5002,0.00236302,0.00219423,-0.00181471,-0.000604905,2.55645e-06,0,0.979024,71.9889,0.0713855,0,0.00208116,0,7.41215,5792.94,95.6116,114.452,74.2123,15.625,518.765,80.47,0.0434107,6.90518,0.949487,5532.99,62.2543,0
22.00,0,3.50037,0.00237604,0.00220633,-0.00177772,-0.000592572,0,0,0.979008,71.9608,0.0736875,0,0.00225109,0,7.41199,5790.84,95.5502,114.386,74.1608,15.625,518.765,80.4721,0.0434107,6.90518,0.949183,5533.01,62.1058,0
22.00,0,3.50037,0.00237604,0.00220633,-0.00177772,-0.000592572,0,0,0.979008,71.9608,0.0736875,0,0.00225109,0,7.41199,5790.84,95.5502,114.386,74.1608,15.625,518.765,80.4721,0.0434107,6.90518,0.949183,5533.01,62.1058,0
23.00,0,3.50044,0.00238697,0.00221647,-0.00173649,-0.000578831,0,0,0.979011,71.7905,0.0758788,0,0.00242566,0,7.41202,5778.89,95.389,114.191,74.0105,15.625,518.765,80.4966,0.0434107,6.90518,0.949438,5533.04,61.7777,0
23.00,0,3.50044,0.00238697,0.00221647,-0.00173649,-0.000578831,0,0,0.979011,71.7905,0.0758788,0,0.00242566,0,7.41202,5778.89,95.389,114.191,74.0105,15.625,518.765,80.4966,0.0434107,6.90518,0.949438,5533.04,61.7777,0
24.00,0,3.50037,0.00239129,0.00222049,-0.001696,-0.000565334,0,0,0.97901,71.711,0.0772858,0,0.00260457,0,7.41202,5773,95.295,114.081,73.9256,14.7783,515.47,80.5037,0.0435804,6.49232,0.949406,5533.06,61.8349,0
24.00,0,3.50037,0.00239129,0.00222049,-0.001696,-0.000565334,0,0,0.97901,71.711,0.0772858,0,0.00260457,0,7.41202,5773,95.295,114.081,73.9256,14.7783,515.47,80.5037,0.0435804,6.49232,0.949406,5533.06,61.8349,0
25.00,0,3.50042,0.00239801,0.00222673,-0.00165707,-0.000552356,2.64537e-08,0,0.978973,71.6582,0.0792224,0,0.00278771,0,7.41163,5768.8,95.1937,113.968,73.8373,14.7783,515.47,80.5045,0.0435804,6.49232,0.949021,5533.09,62.1431,0
25.00,0,3.50042,0.00239801,0.00222673,-0.00165707,-0.000552356,2.64537e-08,0,0.978973,71.6582,0.0792224,0,0.00278771,0,7.41163,5768.8,95.1937,113.968,73.8373,14.7783,515.47,80.5045,0.0435804,6.49232,0.949021,5533.09,62.1431,0
26.00,0,3.5007,0.00241405,0.00224161,-0.00161338,-0.000537792,0,0,0.97894,71.6053,0.081335,0,0.00297514,0,7.41129,5764.55,95.0826,113.846,73.7404,14.7783,515.47,80.5045,0.0435804,6.49232,0.948538,5533.11,62.2286,0
26.00,0,3.5007,0.00241405,0.00224161,-0.00161338,-0.000537792,0,0,0.97894,71.6053,0.081335,0,0.00297514,0,7.41129,5764.55,95.0826,113.846,73.7404,14.7783,515.47,80.5045,0.0435804,6.49232,0.948538,5533.11,62.2286,0
27.00,0,3.50097,0.00243415,0.00226028,-0.00156128,-0.000520427,0,0,0.978926,71.5061,0.0834207,0,0.00316677,0,7.41115,5757.02,94.9573,113.701,73.6257,14.7783,515.47,80.5109,0.0435804,6.49232,0.948442,5533.14,62.0642,0
27.00,0,3.50097,0.00243415,0.00226028,-0.00156128,-0.000520427,0,0,0.978926,71.5061,0.0834207,0,0.00316677,0,7.41115,5757.02,94.9573,113.701,73.6257,14.7783,515.47,80.5109,0.0435804,6.49232,0.948442,5533.14,62.0642,0
28.00,0,3.50114,0.00245381,0.00227854,-0.0015031,-0.000501033,0,0,0.978917,71.3851,0.0854509,0,0.00336252,0,7.41106,5747.79,94.3223,113.541,73.362,14.7783,515.47,80.5181,0.0435804,6.49232,0.943318,5533.16,61.651,0
28.00,0,3.50114,0.00245381,0.00227854,-0.0015031,-0.000501033,0,0,0.978917,71.3851,0.0854509,0,0.00336252,0,7.41106,5747.79,94.3223,113.541,73.362,14.7783,515.47,80.5181,0.0435804,6.49232,0.943318,5533.16,61.651,0
29.00,0,3.5013,0.00247556,0.00229874,-0.00144076,-0.000480255,0,0,0.978866,71.2227,0.0870591,0,0.00356224,0,7.41056,5788.52,93.5776,112.72,72.2183,13.1004,521.118,81.2735,0.0440341,5.8176,0.928932,5533.19,61.2066,0
29.00,0,3.5013,0.00247556,0.00229874,-0.00144076,-0.000480255,0,0,0.978866,71.2227,0.0870591,0,0.00356224,0,7.41056,5788.52,93.5776,112.72,72.2183,13.1004,521.118,81.2735,0.0440341,5.8176,0.928932,5533.19,61.2066,0
30.00,0,3.50168,0.00250777,0.00232864,-0.00137122,-0.000457074,0,0,0.978759,71.3266,0.088465,0,0.00376567,0,7.40951,5807.9,93.4956,112.673,72.0967,13.1004,521.118,81.4268,0.0440341,5.8176,0.924971,5533.22,61.2094,0
30.00,0,3.50168,0.00250777,0.00232864,-0.00137122,-0.000457074,0,0,0.978759,71.3266,0.088465,0,0.00376567,0,7.40951,5807.9,93.4956,112.673,72.0967,13.1004,521.118,81.4268,0.0440341,5.8176,0.924971,5533.22,61.2094,0
31.00,0,3.50225,0.00255353,0.00237113,-0.00128812,-0.000429374,3.1207e-06,0,0.978681,71.3742,0.0902638,0,0.00397286,0,7.40874,5821.95,93.4482,112.66,72.0256,13.1004,521.118,81.5694,0.0440341,5.8176,0.922235,5533.24,61.2859,0
31.00,0,3.50225,0.00255353,0.00237113,-0.00128812,-0.000429374,3.1207e-06,0,0.978681,71.3742,0.0902638,0,0.00397286,0,7.40874,5821.95,93.4482,112.66,72.0256,13.1004,521.118,81.5694,0.0440341,5.8176,0.922235,5533.24,61.2859,0
32.00,0,3.50283,0.00260811,0.00242182,-0.00118853,-0.000396176,1.04399e-05,0,0.97863,71.284,0.0921542,0,0.0041838,0,7.40825,5824.88,93.3988,112.621,71.9502,13.1004,521.118,81.7138,0.0440341,5.8176,0.921246,5533.27,61.1849,0
32.00,0,3.50283,0.00260811,0.00242182,-0.00118853,-0.000396176,1.04399e-05,0,0.97863,71.284,0.0921542,0,0.0041838,0,7.40825,5824.88,93.3988,112.621,71.9502,13.1004,521.118,81.7138,0.0440341,5.8176,0.921246,5533.27,61.1849,0
33.00,0,3.50333,0.00266827,0.00247768,-0.00107394,-0.000357979,7.93283e-06,0,0.97858,71.1274,0.0940288,0,0.00439843,0,7.40779,5821.66,93.3416,112.562,71.8691,13.1004,521.118,81.8484,0.0440341,5.8176,0.921142,5533.3,60.9088,0
33.00,0,3.50333,0.00266827,0.00247768,-0.00107394,-0.000357979,7.93283e-06,0,0.97858,71.1274,0.0940288,0,0.00439843,0,7.40779,5821.66,93.3416,112.562,71.8691,13.1004,521.118,81.8484,0.0440341,5.8176,0.921142,5533.3,60.9088,0
34.00,0,3.50383,0.00273554,0.00254015,-0.000945737,-0.000315246,0,0,0.978509,70.9806,0.095888,0,0.0046167,0,7.40714,5817.83,93.2773,112.495,71.7882,10.4167,530.043,81.9637,0.0450216,4.70404,0.921059,5533.33,60.4886,0
34.00,0,3.50383,0.00273554,0.00254015,-0.000945737,-0.000315246,0,0,0.978509,70.9806,0.095888,0,0.0046167,0,7.40714,5817.83,93.2773,112.495,71.7882,10.4167,530.043,81.9637,0.0450216,4.70404,0.921059,5533.33,60.4886,0
35.00,0,3.50447,0.00281558,0.00261447,-0.000801742,-0.000267247,0,0,0.97835,70.7857,0.097479,0,0.00483851,0,7.40564,5814.22,93.1323,112.353,71.6268,10.4167,530.043,82.1384,0.0450216,4.70404,0.920071,5533.36,60.0175,0
35.00,0,3.50447,0.00281558,0.00261447,-0.000801742,-0.000267247,0,0,0.97835,70.7857,0.097479,0,0.00483851,0,7.40564,5814.22,93.1323,112.353,71.6268,10.4167,530.043,82.1384,0.0450216,4.70404,0.920071,5533.36,60.0175,0
36.00,0,3.50546,0.00291964,0.00271109,-0.000634946,-0.000211649,0,0,0.978087,70.7172,0.0986909,0,0.00506364,0,7.40301,5813.2,93.0538,112.275,71.5447,10.4167,530.043,82.2035,0.0450216,4.70404,0.919387,5533.39,59.9866,0
36.00,0,3.50546,0.00291964,0.00271109,-0.000634946,-0.000211649,0,0,0.978087,70.7172,0.0986909,0,0.00506364,0,7.40301,5813.2,93.0538,112.275,71.5447,10.4167,530.043,82.2035,0.0450216,4.70404,0.919387,5533.39,59.9866,0
37.00,0,3.50675,0.00305147,0.00283351,-0.000436023,-0.000145341,3.09034e-06,0,0.977884,70.6291,0.100293,0,0.00529209,0,7.40102,5809.89,92.9683,112.187,71.4564,10.4167,530.043,82.2592,0.0450216,4.70404,0.918992,5533.41,60.0872,0
37.00,0,3.50675,0.00305147,0.00283351,-0.000436023,-0.000145341,3.09034e-06,0,0.977884,70.6291,0.100293,0,0.00529209,0,7.40102,5809.89,92.9683,112.187,71.4564,10.4167,530.043,82.2592,0.0450216,4.70404,0.918992,5533.41,60.0872,0
38.00,0,3.50811,0.00320629,0.00297727,-0.000199545,-6.65151e-05,1.03393e-05,0,0.977736,70.496,0.102024,0,0.00552388,0,7.39962,5802.37,92.8716,112.08,71.3566,10.4167,530.043,82.3078,0.0450216,4.70404,0.919145,5533.44,60.0196,0
38.00,0,3.50811,0.00320629,0.00297727,-0.000199545,-6.65151e-05,1.03393e-05,0,0.977736,70.496,0.102024,0,0.00552388,0,7.39962,5802.37,92.8716,112.08,71.3566,10.4167,530.043,82.3078,0.0450216,4.70404,0.919145,5533.44,60.0196,0
39.00,0,3.50937,0.00337793,0.00313665,7.38382e-05,2.46127e-05,7.33728e-06,0,0.977608,70.3267,0.103748,0,0.00575898,0,7.39848,5791.31,92.7637,111.954,71.245,10.4167,530.043,82.3486,0.0450216,4.70404,0.919741,5533.47,59.7633,0
39.00,0,3.50937,0.00337793,0.00313665,7.38382e-05,2.46127e-05,7.33728e-06,0,0.977608,70.3267,0.103748,0,0.00575898,0,7.39848,5791.31,92.7637,111.954,71.245,10.4167,530.043,82.3486,0.0450216,4.70404,0.919741,5533.47,59.7633,0
40.00,0,3.51051,0.00356358,0.00330903,0.000380492,0.000126831,0,0,0.977479,70.189,0.105464,0,0.00599733,0,7.39737,5782.25,92.6551,111.831,71.135,10.4167,530.043,82.3811,0.0450216,4.70404,0.920012,5533.5,59.3532,0
40.00,0,3.51051,0.00356358,0.00330903,0.000380492,0.000126831,0,0,0.977479,70.189,0.105464,0,0.00599733,0,7.39737,5782.25,92.6551,111.831,71.135,10.4167,530.043,82.3811,0.0450216,4.70404,0.920012,5533.5,59.3532,0
41.00,0,3.51167,0.00376818,0.00349903,0.000718665,0.000239555,0,0,0.977289,70.1023,0.107036,0,0.00623888,0,7.39526,5778.47,92.4676,111.635,70.9515,10.4167,530.043,82.4291,0.0450216,4.70404,0.918581,5533.53,58.849,0
41.00,0,3.51167,0.00376818,0.00349903,0.000718665,0.000239555,0,0,0.977289,70.1023,0.107036,0,0.00623888,0,7.39526,5778.47,92.4676,111.635,70.9515,10.4167,530.043,82.4291,0.0450216,4.70404,0.918581,5533.53,58.849,0
42.00,0,3.51321,0.00401215,0.00372557,0.0010933,0.000364434,0,0,0.976934,70.1238,0.108102,0,0.0064834,0,7.38968,5781.56,92.3944,111.564,70.881,10.4167,530.043,82.4479,0.0450216,4.70404,0.917292,5533.56,58.7465,0
42.00,0,3.51321,0.00401215,0.00372557,0.0010933,0.000364434,0,0,0.976934,70.1238,0.108102,0,0.0064834,0,7.38968,5781.56,92.3944,111.564,70.881,10.4167,530.043,82.4479,0.0450216,4.70404,0.917292,5533.56,58.7465,0
43.00,0,3.51519,0.00430963,0.0040018,0.00151772,0.000505906,1.57881e-06,0,0.976645,70.1619,0.109525,0,0.00673086,0,7.38817,5785.96,92.3374,111.511,70.8244,6.96056,538.368,82.4659,0.0470306,3.1921,0.915967,5533.59,58.8489,0
43.00,0,3.51519,0.00430963,0.0040018,0.00151772,0.000505906,1.57881e-06,0,0.976645,70.1619,0.109525,0,0.00673086,0,7.38817,5785.96,92.3374,111.511,70.8244,6.96056,538.368,82.4659,0.0470306,3.1921,0.915967,5533.59,58.8489,0
44.00,0,3.51695,0.00461479,0.00428517,0.00199284,0.000664281,9.538e-06,0,0.976366,70.2032,0.111105,0,0.00698129,0,7.38736,5790.69,92.2985,111.478,70.7828,6.96056,538.368,82.4847,0.0470306,3.1921,0.914785,5533.62,58.8172,0
44.00,0,3.51695,0.00461479,0.00428517,0.00199284,0.000664281,9.538e-06,0,0.976366,70.2032,0.111105,0,0.00698129,0,7.38736,5790.69,92.2985,111.478,70.7828,6.96056,538.368,82.4847,0.0470306,3.1921,0.914785,5533.62,58.8172,0
45.00,0,3.51862,0.0049287,0.00457665,0.00251392,0.000837973,1.03517e-05,0,0.976061,70.2352,0.112691,0,0.00723467,0,7.38646,5794.84,92.2746,111.46,70.7554,6.96056,538.368,82.5062,0.0470306,3.1921,0.913856,5533.65,58.603,0
45.00,0,3.51862,0.0049287,0.00457665,0.00251392,0.000837973,1.03517e-05,0,0.976061,70.2352,0.112691,0,0.00723467,0,7.38646,5794.84,92.2746,111.46,70.7554,6.96056,538.368,82.5062,0.0470306,3.1921,0.913856,5533.65,58.603,0
46.00,0,3.52028,0.00525212,0.00487697,0.00307985,0.00102662,0,0,0.975751,70.2387,0.114273,0,0.00749096,0,7.38558,5796.95,92.2584,111.448,70.7344,6.96056,538.368,82.5322,0.0470306,3.1921,0.913331,5533.68,58.242,0
46.00,0,3.52028,0.00525212,0.00487697,0.00307985,0.00102662,0,0,0.975751,70.2387,0.114273,0,0.00749096,0,7.38558,5796.95,92.2584,111.448,70.7344,6.96056,538.368,82.5322,0.0470306,3.1921,0.913331,5533.68,58.242,0
47.00,0,3.5219,0.00558377,0.00518493,0.00368972,0.00122991,0,0,0.975433,70.1087,0.115801,0,0.0077501,0,7.38478,5790.73,92.2181,111.405,70.6811,6.96056,538.368,82.5965,0.0470306,3.1921,0.913847,5533.71,57.7709,0
47.00,0,3.5219,0.00558377,0.00518493,0.00368972,0.00122991,0,0,0.975433,70.1087,0.115801,0,0.0077501,0,7.38478,5790.73,92.2181,111.405,70.6811,6.96056,538.368,82.5965,0.0470306,3.1921,0.913847,5533.71,57.7709,0
48.00,0,3.52342,0.00592117,0.00549823,0.00434089,0.00144696,0,0,0.975008,69.976,0.116781,0,0.00801193,0,7.38397,5782.14,92.1809,111.36,70.6381,6.96056,538.368,82.6302,0.0470306,3.1921,0.914793,5533.74,57.6392,0
48.00,0,3.52342,0.00592117,0.00549823,0.00434089,0.00144696,0,0,0.975008,69.976,0.116781,0,0.00801193,0,7.38397,5782.14,92.1809,111.36,70.6381,6.96056,538.368,82.6302,0.0470306,3.1921,0.914793,5533.74,57.6392,0
49.00,0,3.52478,0.00626073,0.00581354,0.00502864,0.00167621,8.25194e-07,0,0.974752,69.811,0.118065,0,0.0082764,0,7.38367,5770.64,92.1254,111.297,70.5792,6.96056,538.368,82.6609,0.0470306,3.1921,0.91601,5533.77,57.7787,0
