Time(s),totalNaloxone_mg,m_AfferentChemoreceptor_Hz ,m_CentralFrequencyDelta_Per_min ,m_CentralPressureDelta_cmH2O ,m_PeripheralFrequencyDelta_Per_min ,m_PeripheralPressureDelta_cmH2O ,m_OxygenAutoregulatorHeart ,m_OxygenAutoregulatorMuscle ,OxygenSaturation,HeartRate(1/min),Fentanyl-PlasmaConcentration(ug/mL),Naloxone-PlasmaConcentration,Fentanyl-EffectSiteConcentration(ug/mL),Naloxone-EffectSiteConcentration,ArterialBloodPH,CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),RespirationRate(1/min),TidalVolume(mL),HeartStrokeVolume(mL),EndTidalCarbonDioxideFraction,TotalAlveolarVentilation(L/min),SystemicVascularResistance(mmHg_s/mL),BloodVolume(mL),MeanUrineOutput(mL/hr),NeuromuscularBlockLevel
14.00,0,3.50125,0.00220739,0.00204972,-0.00217892,-0.000726307,0,0,0.979025,72.2636,0.0417481,0,0.000790363,0,7.41213,5811.45,95.8783,114.771,74.4532,16.0428,514.772,80.4202,0.0433578,7.03742,0.949267,5532.82,61.6771,0
15.00,0,3.50188,0.00230738,0.00214257,-0.00209539,-0.000698464,5.71968e-06,0,0.979035,72.2442,0.043847,0,0.000892143,0,7.41223,5810.22,95.869,114.758,74.4427,16.0428,514.772,80.4247,0.0433578,7.03742,0.949372,5532.84,61.9861,0
15.00,0,3.50188,0.00230738,0.00214257,-0.00209539,-0.000698464,5.71968e-06,0,0.979035,72.2442,0.043847,0,0.000892143,0,7.41223,5810.22,95.869,114.758,74.4427,16.0428,514.772,80.4247,0.0433578,7.03742,0.949372,5532.84,61.9861,0
16.00,0,3.50121,0.00235897,0.00219047,-0.00201384,-0.000671281,5.74829e-06,0,0.979047,72.2139,0.0459174,0,0.000998459,0,7.41237,5808.24,95.8586,114.741,74.4303,16.0428,516.38,80.431,0.043379,7.05861,0.949587,5532.87,62.04,0
16.00,0,3.50121,0.00235897,0.00219047,-0.00201384,-0.000671281,5.74829e-06,0,0.979047,72.2139,0.0459174,0,0.000998459,0,7.41237,5808.24,95.8586,114.741,74.4303,16.0428,516.38,80.431,0.043379,7.05861,0.949587,5532.87,62.04,0
17.00,0,3.50066,0.0023943,0.00222328,-0.00195708,-0.000652358,0,0,0.97904,72.2077,0.0479278,0,0.00110913,0,7.41231,5807.69,95.849,114.73,74.4226,16.0428,516.38,80.4304,0.043379,7.05861,0.949575,5532.89,61.8836,0
17.00,0,3.50066,0.0023943,0.00222328,-0.00195708,-0.000652358,0,0,0.97904,72.2077,0.0479278,0,0.00110913,0,7.41231,5807.69,95.849,114.73,74.4226,16.0428,516.38,80.4304,0.043379,7.05861,0.949575,5532.89,61.8836,0
18.00,0,3.50111,0.00245612,0.00228069,-0.00190197,-0.00063399,0,0,0.979026,72.217,0.0496698,0,0.00122398,0,7.41216,5808.12,95.8224,114.706,74.4041,16.0428,516.38,80.4259,0.043379,7.05861,0.949226,5532.92,61.6231,0
18.00,0,3.50111,0.00245612,0.00228069,-0.00190197,-0.00063399,0,0,0.979026,72.217,0.0496698,0,0.00122398,0,7.41216,5808.12,95.8224,114.706,74.4041,16.0428,516.38,80.4259,0.043379,7.05861,0.949226,5532.92,61.6231,0
19.00,0,3.50116,0.00250543,0.00232647,-0.00183638,-0.000612128,0,0,0.979041,72.1748,0.0510388,0,0.00134267,0,7.41232,5805.43,95.8014,114.676,74.3812,16.0428,516.38,80.4357,0.043379,7.05861,0.949445,5532.94,61.8767,0
19.00,0,3.50116,0.00250543,0.00232647,-0.00183638,-0.000612128,0,0,0.979041,72.1748,0.0510388,0,0.00134267,0,7.41232,5805.43,95.8014,114.676,74.3812,16.0428,516.38,80.4357,0.043379,7.05861,0.949445,5532.94,61.8767,0
20.00,0,3.50051,0.00252005,0.00234005,-0.00178208,-0.000594026,2.82445e-06,0,0.979047,72.1424,0.0527869,0,0.00146516,0,7.41239,5803.25,95.7789,114.647,74.3596,15.873,513.189,80.4415,0.0433635,6.94267,0.949566,5532.96,62.2245,0
20.00,0,3.50051,0.00252005,0.00234005,-0.00178208,-0.000594026,2.82445e-06,0,0.979047,72.1424,0.0527869,0,0.00146516,0,7.41239,5803.25,95.7789,114.647,74.3596,15.873,513.189,80.4415,0.0433635,6.94267,0.949566,5532.96,62.2245,0
21.00,0,3.50026,0.00253339,0.00235243,-0.0017447,-0.000581567,4.54078e-06,0,0.97903,72.1373,0.0545816,0,0.00159142,0,7.41222,5802.75,95.7548,114.622,74.3407,15.873,513.189,80.4404,0.0433635,6.94267,0.949392,5532.99,62.3243,0
21.00,0,3.50026,0.00253339,0.00235243,-0.0017447,-0.000581567,4.54078e-06,0,0.97903,72.1373,0.0545816,0,0.00159142,0,7.41222,5802.75,95.7548,114.622,74.3407,15.873,513.189,80.4404,0.0433635,6.94267,0.949392,5532.99,62.3243,0
22.00,0,3.50051,0.00255994,0.00237709,-0.00170557,-0.000568522,0,0,0.979021,72.1344,0.0563399,0,0.00172134,0,7.41212,5802.45,95.7254,114.592,74.3179,15.873,513.189,80.4395,0.0433635,6.94267,0.949131,5533.01,62.198,0
22.00,0,3.50051,0.00255994,0.00237709,-0.00170557,-0.000568522,0,0,0.979021,72.1344,0.0563399,0,0.00172134,0,7.41212,5802.45,95.7254,114.592,74.3179,15.873,513.189,80.4395,0.0433635,6.94267,0.949131,5533.01,62.198,0
23.00,0,3.5005,0.00257759,0.00239348,-0.00166161,-0.00055387,0,0,0.97903,72.0247,0.0580122,0,0.00185482,0,7.41222,5795.14,95.643,114.488,74.2376,15.873,513.189,80.4605,0.0433635,6.94267,0.949459,5533.04,61.8973,0
23.00,0,3.5005,0.00257759,0.00239348,-0.00166161,-0.00055387,0,0,0.97903,72.0247,0.0580122,0,0.00185482,0,7.41222,5795.14,95.643,114.488,74.2376,15.873,513.189,80.4605,0.0433635,6.94267,0.949459,5533.04,61.8973,0
24.00,0,3.50024,0.00258093,0.00239657,-0.00162304,-0.000541014,0,0,0.979031,71.9842,0.0590834,0,0.0019916,0,7.41224,5792.22,95.5954,114.432,74.1951,15.4639,514.187,80.4652,0.0434687,6.77701,0.949433,5533.06,61.9901,0
24.00,0,3.50024,0.00258093,0.00239657,-0.00162304,-0.000541014,0,0,0.979031,71.9842,0.0590834,0,0.0019916,0,7.41224,5792.22,95.5954,114.432,74.1951,15.4639,514.187,80.4652,0.0434687,6.77701,0.949433,5533.06,61.9901,0
25.00,0,3.50028,0.00258921,0.00240426,-0.00158919,-0.000529729,5.25078e-07,0,0.979004,71.9671,0.0605622,0,0.0021316,0,7.41196,5790.8,95.5433,114.376,74.1518,15.4639,514.187,80.4646,0.0434687,6.77701,0.949114,5533.09,62.3392,0
25.00,0,3.50028,0.00258921,0.00240426,-0.00158919,-0.000529729,5.25078e-07,0,0.979004,71.9671,0.0605622,0,0.0021316,0,7.41196,5790.8,95.5433,114.376,74.1518,15.4639,514.187,80.4646,0.0434687,6.77701,0.949114,5533.09,62.3392,0
26.00,0,3.50058,0.00260734,0.0024211,-0.00154956,-0.000516521,1.947e-06,0,0.978993,71.9321,0.0621741,0,0.00227487,0,7.41185,5788.22,95.482,114.308,74.0984,15.4639,514.187,80.4678,0.0434687,6.77701,0.948889,5533.11,62.4698,0
26.00,0,3.50058,0.00260734,0.0024211,-0.00154956,-0.000516521,1.947e-06,0,0.978993,71.9321,0.0621741,0,0.00227487,0,7.41185,5788.22,95.482,114.308,74.0984,15.4639,514.187,80.4678,0.0434687,6.77701,0.948889,5533.11,62.4698,0
27.00,0,3.50071,0.00262267,0.00243534,-0.00150327,-0.00050109,0,0,0.978998,71.8514,0.063765,0,0.00242135,0,7.4119,5782.57,95.4098,114.22,74.0294,15.4639,514.187,80.4796,0.0434687,6.77701,0.94905,5533.14,62.357,0
27.00,0,3.50071,0.00262267,0.00243534,-0.00150327,-0.00050109,0,0,0.978998,71.8514,0.063765,0,0.00242135,0,7.4119,5782.57,95.4098,114.22,74.0294,15.4639,514.187,80.4796,0.0434687,6.77701,0.94905,5533.14,62.357,0
28.00,0,3.50071,0.0026329,0.00244483,-0.00145592,-0.000485307,0,0,0.978997,71.7708,0.0653367,0,0.00257097,0,7.41191,5776.75,95.3313,114.125,73.956,14.6341,516.722,80.4888,0.0436695,6.44476,0.949172,5533.16,62.0476,0
28.00,0,3.50071,0.0026329,0.00244483,-0.00145592,-0.000485307,0,0,0.978997,71.7708,0.0653367,0,0.00257097,0,7.41191,5776.75,95.3313,114.125,73.956,14.6341,516.722,80.4888,0.0436695,6.44476,0.949172,5533.16,62.0476,0
29.00,0,3.50085,0.00264771,0.00245858,-0.00140747,-0.000469156,0,0,0.978942,71.6883,0.0663519,0,0.00272357,0,7.41136,5770.1,95.1609,113.935,73.807,14.6341,516.722,80.4887,0.0436695,6.44476,0.948451,5533.19,61.9297,0
29.00,0,3.50085,0.00264771,0.00245858,-0.00140747,-0.000469156,0,0,0.978942,71.6883,0.0663519,0,0.00272357,0,7.41136,5770.1,95.1609,113.935,73.807,14.6341,516.722,80.4887,0.0436695,6.44476,0.948451,5533.19,61.9297,0
30.00,0,3.50123,0.0026739,0.00248291,-0.00135127,-0.000450424,0,0,0.978902,71.6376,0.0676058,0,0.002879,0,7.41095,5766.12,95.0641,113.828,73.7213,14.6341,516.722,80.4901,0.0436695,6.44476,0.948076,5533.21,62.2242,0
30.00,0,3.50123,0.0026739,0.00248291,-0.00135127,-0.000450424,0,0,0.978902,71.6376,0.0676058,0,0.002879,0,7.41095,5766.12,95.0641,113.828,73.7213,14.6341,516.722,80.4901,0.0436695,6.44476,0.948076,5533.21,62.2242,0
31.00,0,3.50156,0.00270344,0.00251034,-0.00128481,-0.000428272,0,0,0.97889,71.5391,0.0690716,0,0.00303733,0,7.41083,5758.8,94.9563,113.7,73.6199,14.6341,516.722,80.4986,0.0436695,6.44476,0.948131,5533.24,62.3671,0
31.00,0,3.50156,0.00270344,0.00251034,-0.00128481,-0.000428272,0,0,0.97889,71.5391,0.0690716,0,0.00303733,0,7.41083,5758.8,94.9563,113.7,73.6199,14.6341,516.722,80.4986,0.0436695,6.44476,0.948131,5533.24,62.3671,0
32.00,0,3.50176,0.00273251,0.00253733,-0.00121142,-0.000403806,0,0,0.978875,71.4414,0.0705395,0,0.00319856,0,7.41068,5751.37,94.843,113.567,73.5144,13.2159,526.576,80.5048,0.0440983,5.92697,0.948143,5533.26,62.2498,0
32.00,0,3.50176,0.00273251,0.00253733,-0.00121142,-0.000403806,0,0,0.978875,71.4414,0.0705395,0,0.00319856,0,7.41068,5751.37,94.843,113.567,73.5144,13.2159,526.576,80.5048,0.0440983,5.92697,0.948143,5533.26,62.2498,0
33.00,0,3.50199,0.00276499,0.00256749,-0.00113279,-0.000377595,0,0,0.978836,71.3761,0.071975,0,0.00336262,0,7.41031,5746.11,94.2292,113.437,73.2827,13.2159,526.576,80.5047,0.0440983,5.92697,0.942584,5533.29,61.8729,0
33.00,0,3.50199,0.00276499,0.00256749,-0.00113279,-0.000377595,0,0,0.978836,71.3761,0.071975,0,0.00336262,0,7.41031,5746.11,94.2292,113.437,73.2827,13.2159,526.576,80.5047,0.0440983,5.92697,0.942584,5533.29,61.8729,0
34.00,0,3.50242,0.00280847,0.00260787,-0.00104517,-0.000348388,0,0,0.978749,71.3082,0.0732812,0,0.00352944,0,7.40946,5794.14,93.5361,112.685,72.1806,13.2159,526.576,81.2549,0.0440983,5.92697,0.927573,5533.32,61.3702,0
34.00,0,3.50242,0.00280847,0.00260787,-0.00104517,-0.000348388,0,0,0.978749,71.3082,0.0732812,0,0.00352944,0,7.40946,5794.14,93.5361,112.685,72.1806,13.2159,526.576,81.2549,0.0440983,5.92697,0.927573,5533.32,61.3702,0
35.00,0,3.50301,0.00286547,0.0026608,-0.000942609,-0.000314203,0,0,0.978644,71.3741,0.0741792,0,0.00369886,0,7.40843,5811.07,93.4726,112.653,72.0711,13.2159,526.576,81.4171,0.0440983,5.92697,0.924205,5533.35,61.268,0
35.00,0,3.50301,0.00286547,0.0026608,-0.000942609,-0.000314203,0,0,0.978644,71.3741,0.0741792,0,0.00369886,0,7.40843,5811.07,93.4726,112.653,72.0711,13.2159,526.576,81.4171,0.0440983,5.92697,0.924205,5533.35,61.268,0
36.00,0,3.50357,0.00292989,0.00272061,-0.000823756,-0.000274585,1.57173e-06,0,0.97859,71.3697,0.0753928,0,0.00387083,0,7.40793,5821.68,93.4429,112.649,72.0086,13.2159,526.576,81.5707,0.0440983,5.92697,0.922204,5533.37,61.3704,0
36.00,0,3.50357,0.00292989,0.00272061,-0.000823756,-0.000274585,1.57173e-06,0,0.97859,71.3697,0.0753928,0,0.00387083,0,7.40793,5821.68,93.4429,112.649,72.0086,13.2159,526.576,81.5707,0.0440983,5.92697,0.922204,5533.37,61.3704,0
37.00,0,3.50404,0.00299895,0.00278473,-0.000691118,-0.000230373,1.07456e-05,0,0.978536,71.3038,0.0767293,0,0.00404541,0,7.40743,5826.58,93.42,112.641,71.9585,13.2159,526.576,81.7149,0.0440983,5.92697,0.921179,5533.4,61.3376,0
37.00,0,3.50404,0.00299895,0.00278473,-0.000691118,-0.000230373,1.07456e-05,0,0.978536,71.3038,0.0767293,0,0.00404541,0,7.40743,5826.58,93.42,112.641,71.9585,13.2159,526.576,81.7149,0.0440983,5.92697,0.921179,5533.4,61.3376,0
38.00,0,3.50456,0.0030759,0.0028562,-0.000545613,-0.000181871,1.37491e-05,0,0.97845,71.2188,0.0780629,0,0.00422256,0,7.40667,5828.87,93.3951,112.627,71.912,11.0294,530.023,81.8445,0.044897,4.97975,0.920546,5533.43,61.1234,0
38.00,0,3.50456,0.0030759,0.0028562,-0.000545613,-0.000181871,1.37491e-05,0,0.97845,71.2188,0.0780629,0,0.00422256,0,7.40667,5828.87,93.3951,112.627,71.912,11.0294,530.023,81.8445,0.044897,4.97975,0.920546,5533.43,61.1234,0
39.00,0,3.50527,0.0031678,0.00294153,-0.000383598,-0.000127866,2.79856e-06,0,0.978321,71.1359,0.0793885,0,0.00440225,0,7.40548,5830.16,93.3649,112.605,71.8653,11.0294,530.023,81.958,0.044897,4.97975,0.920011,5533.45,60.7602,0
39.00,0,3.50527,0.0031678,0.00294153,-0.000383598,-0.000127866,2.79856e-06,0,0.978321,71.1359,0.0793885,0,0.00440225,0,7.40548,5830.16,93.3649,112.605,71.8653,11.0294,530.023,81.958,0.044897,4.97975,0.920011,5533.45,60.7602,0
40.00,0,3.50624,0.0032806,0.00304627,-0.000197582,-6.58606e-05,0,0,0.978153,70.9456,0.0806607,0,0.00458441,0,7.40392,5827.7,93.2763,112.523,71.7536,11.0294,530.023,82.1432,0.044897,4.97975,0.919439,5533.49,60.2829,0
40.00,0,3.50624,0.0032806,0.00304627,-0.000197582,-6.58606e-05,0,0,0.978153,70.9456,0.0806607,0,0.00458441,0,7.40392,5827.7,93.2763,112.523,71.7536,11.0294,530.023,82.1432,0.044897,4.97975,0.919439,5533.49,60.2829,0
41.00,0,3.50737,0.00341464,0.00317074,1.86681e-05,6.2227e-06,0,0,0.977926,70.7846,0.0814786,0,0.00476891,0,7.40183,5819.9,93.2072,112.444,71.6746,11.0294,530.023,82.2199,0.044897,4.97975,0.919929,5533.51,60.143,0
41.00,0,3.50737,0.00341464,0.00317074,1.86681e-05,6.2227e-06,0,0,0.977926,70.7846,0.0814786,0,0.00476891,0,7.40183,5819.9,93.2072,112.444,71.6746,11.0294,530.023,82.2199,0.044897,4.97975,0.919929,5533.51,60.143,0
42.00,0,3.50846,0.00356403,0.00330945,0.000265963,8.86544e-05,1.701e-06,0,0.977795,70.5986,0.08256,0,0.0049557,0,7.40067,5809.11,93.1219,112.343,71.5809,11.0294,530.023,82.2836,0.044897,4.97975,0.920724,5533.54,60.2701,0
42.00,0,3.50846,0.00356403,0.00330945,0.000265963,8.86544e-05,1.701e-06,0,0.977795,70.5986,0.08256,0,0.0049557,0,7.40067,5809.11,93.1219,112.343,71.5809,11.0294,530.023,82.2836,0.044897,4.97975,0.920724,5533.54,60.2701,0
43.00,0,3.50944,0.0037249,0.00345884,0.000541269,0.000180423,1.0868e-05,0,0.977682,70.4546,0.0837814,0,0.00514482,0,7.3997,5800.65,93.0308,112.239,71.4862,11.0294,530.023,82.3317,0.044897,4.97975,0.921086,5533.57,60.285,0
43.00,0,3.50944,0.0037249,0.00345884,0.000541269,0.000180423,1.0868e-05,0,0.977682,70.4546,0.0837814,0,0.00514482,0,7.3997,5800.65,93.0308,112.239,71.4862,11.0294,530.023,82.3317,0.044897,4.97975,0.921086,5533.57,60.285,0
44.00,0,3.51043,0.00390032,0.00362173,0.0008426,0.000280867,1.34192e-05,0,0.977542,70.374,0.0850133,0,0.00533625,0,7.39831,5796.48,92.9408,112.142,71.3973,11.0294,530.023,82.3667,0.044897,4.97975,0.920778,5533.6,60.102,0
44.00,0,3.51043,0.00390032,0.00362173,0.0008426,0.000280867,1.34192e-05,0,0.977542,70.374,0.0850133,0,0.00533625,0,7.39831,5796.48,92.9408,112.142,71.3973,11.0294,530.023,82.3667,0.044897,4.97975,0.920778,5533.6,60.102,0
45.00,0,3.51167,0.00410364,0.00381052,0.00117342,0.000391142,1.78755e-06,0,0.977357,70.345,0.0862405,0,0.00552996,0,7.39587,5795.9,92.8562,112.056,71.316,8.21918,531.51,82.3925,0.0464631,3.72288,0.919957,5533.63,59.7575,0
45.00,0,3.51167,0.00410364,0.00381052,0.00117342,0.000391142,1.78755e-06,0,0.977357,70.345,0.0862405,0,0.00552996,0,7.39587,5795.9,92.8562,112.056,71.316,8.21918,531.51,82.3925,0.0464631,3.72288,0.919957,5533.63,59.7575,0
46.00,0,3.51342,0.0043583,0.00404699,0.00154568,0.000515225,0,0,0.977117,70.3659,0.0874538,0,0.00572589,0,7.39192,5800.34,92.7161,111.92,71.1809,8.21918,531.51,82.4311,0.0464631,3.72288,0.917734,5533.66,59.2834,0
46.00,0,3.51342,0.0043583,0.00404699,0.00154568,0.000515225,0,0,0.977117,70.3659,0.0874538,0,0.00572589,0,7.39192,5800.34,92.7161,111.92,71.1809,8.21918,531.51,82.4311,0.0464631,3.72288,0.917734,5533.66,59.2834,0
47.00,0,3.51558,0.00466745,0.00433406,0.00197483,0.000658277,0,0,0.976677,70.3764,0.0882203,0,0.00592393,0,7.38813,5802.47,92.6637,111.869,71.1275,8.21918,531.51,82.4491,0.0464631,3.72288,0.916824,5533.69,59.0635,0
47.00,0,3.51558,0.00466745,0.00433406,0.00197483,0.000658277,0,0,0.976677,70.3764,0.0882203,0,0.00592393,0,7.38813,5802.47,92.6637,111.869,71.1275,8.21918,531.51,82.4491,0.0464631,3.72288,0.916824,5533.69,59.0635,0
48.00,0,3.51745,0.0049843,0.00462828,0.00246,0.000819999,6.38151e-07,0,0.976369,70.3512,0.0891716,0,0.00612398,0,7.38739,5801.77,92.6183,111.822,71.079,8.21918,531.51,82.4686,0.0464631,3.72288,0.916437,5533.72,59.1845,0
48.00,0,3.51745,0.0049843,0.00462828,0.00246,0.000819999,6.38151e-07,0,0.976369,70.3512,0.0891716,0,0.00612398,0,7.38739,5801.77,92.6183,111.822,71.079,8.21918,531.51,82.4686,0.0464631,3.72288,0.916437,5533.72,59.1845,0
49.00,0,3.51904,0.00530406,0.0049252,0.00299144,0.000997146,9.15322e-06,0,0.976151,70.2726,0.0902808,0,0.00632609,0,7.38698,5796.86,92.5706,111.768,71.028,8.21918,531.51,82.491,0.0464631,3.72288,0.916692,5533.75,59.2365,0
