Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,27.1089,24.9972,72.8245,0,7.35611,5825.22,0.999736,94.7932,113.136,74.0911,0.0441628,13.9535,148.035,526.579,0.936058,37.3996,4877.32,71.2258,0,0.000802587,125.999,0
7,0,0,0,0,0,27.1591,25.0212,72.8702,0,7.35575,5830.18,0.999692,94.8218,113.181,74.1158,0.0441628,13.9535,128.875,526.579,0.935581,37.3998,4876.2,71.4548,0,0.000802514,106.595,0
7,0,0,0,0,0,27.1591,25.0212,72.8702,0,7.35575,5830.18,0.999692,94.8218,113.181,74.1158,0.0441628,13.9535,128.875,526.579,0.935581,37.3998,4876.2,71.4548,0,0.000802514,106.595,0
8,0,0,0,0,0,27.1471,25.0389,72.8762,0,7.3557,5832.63,0.999648,94.8485,113.216,74.1351,0.0441628,13.9535,105.947,526.579,0.935487,37.3999,4875.1,71.4321,0,0.000802485,86.4925,1.77E-17
8,0,0,0,0,0,27.1471,25.0389,72.8762,0,7.3557,5832.63,0.999648,94.8485,113.216,74.1351,0.0441628,13.9535,105.947,526.579,0.935487,37.3999,4875.1,71.4321,0,0.000802485,86.4925,1.77E-17
9,0,0,0,0,0,27.1318,25.0473,72.8281,0,7.35589,5831.53,0.999604,94.8724,113.233,74.1456,0.0441628,13.9535,87.5804,526.579,0.93593,37.3999,4874.03,71.1964,0,0.000802492,71.1625,0
9,0,0,0,0,0,27.1318,25.0473,72.8281,0,7.35589,5831.53,0.999604,94.8724,113.233,74.1456,0.0441628,13.9535,87.5804,526.579,0.93593,37.3999,4874.03,71.1964,0,0.000802492,71.1625,0
10,0,0,0,0,0,27.1524,25.0633,72.7689,0,7.35602,5829.02,0.99956,94.9104,113.263,74.1762,0.0442076,13.9535,89.8938,526.706,0.936759,37.4,4872.97,70.8199,0,0.000802528,77.8579,0
10,0,0,0,0,0,27.1524,25.0633,72.7689,0,7.35602,5829.02,0.99956,94.9104,113.263,74.1762,0.0442076,13.9535,89.8938,526.706,0.936759,37.4,4872.97,70.8199,0,0.000802528,77.8579,0
11,0,0,0,0,0,27.2132,25.0702,72.7853,0,7.35558,5829.58,0.999516,94.92,113.277,74.1918,0.0442076,13.9535,146.313,526.706,0.936782,37.4001,4871.86,70.9374,0,0.000802486,125.45,3.53E-17
11,0,0,0,0,0,27.2132,25.0702,72.7853,0,7.35558,5829.58,0.999516,94.92,113.277,74.1918,0.0442076,13.9535,146.313,526.706,0.936782,37.4001,4871.86,70.9374,0,0.000802486,125.45,3.53E-17
12,0,0,0,0,0,27.1837,25.0706,72.7895,0,7.35544,5829.24,0.999472,94.9212,113.279,74.1972,0.0442076,13.9535,135.699,526.706,0.936865,37.4003,4870.74,71.2333,0,0.000802412,112.805,0
12,0,0,0,0,0,27.1837,25.0706,72.7895,0,7.35544,5829.24,0.999472,94.9212,113.279,74.1972,0.0442076,13.9535,135.699,526.706,0.936865,37.4003,4870.74,71.2333,0,0.000802412,112.805,0
13,0,0,0,0,0,27.1516,25.0616,72.7511,0,7.35562,5826.24,0.999428,94.9163,113.263,74.1896,0.0442076,13.9535,111.266,526.706,0.937312,37.4004,4869.63,71.2911,0,0.000802376,91.0844,1.77E-17
13,0,0,0,0,0,27.1516,25.0616,72.7511,0,7.35562,5826.24,0.999428,94.9163,113.263,74.1896,0.0442076,13.9535,111.266,526.706,0.937312,37.4004,4869.63,71.2911,0,0.000802376,91.0844,1.77E-17
14,0,0,0,0,0,27.1315,25.0525,72.7183,0,7.3558,5823.12,0.999384,94.9098,113.246,74.1834,0.044245,13.9535,91.8363,526.833,0.937758,37.4004,4868.56,71.1174,0,0.000802382,74.6536,-3.53E-17
14,0,0,0,0,0,27.1315,25.0525,72.7183,0,7.3558,5823.12,0.999384,94.9098,113.246,74.1834,0.044245,13.9535,91.8363,526.833,0.937758,37.4004,4868.56,71.1174,0,0.000802382,74.6536,-3.53E-17
15,0,0,0,0,0,27.1831,25.0469,72.7603,0,7.3557,5822.45,0.99934,94.8916,113.23,74.1833,0.044245,13.9535,76.2785,526.833,0.937703,37.4004,4867.5,70.7576,0,0.000802427,62.1722,0
15,0,0,0,0,0,27.1831,25.0469,72.7603,0,7.3557,5822.45,0.99934,94.8916,113.23,74.1833,0.044245,13.9535,76.2785,526.833,0.937703,37.4004,4867.5,70.7576,0,0.000802427,62.1722,0
16,0,0,0,0,0,27.1626,25.0382,72.7923,0,7.35522,5822.88,0.999296,94.8779,113.219,74.1786,0.044245,13.9535,140.523,526.833,0.937506,37.4005,4866.41,70.7169,0,0.000802428,121.461,0
16,0,0,0,0,0,27.1626,25.0382,72.7923,0,7.35522,5822.88,0.999296,94.8779,113.219,74.1786,0.044245,13.9535,140.523,526.833,0.937506,37.4005,4866.41,70.7169,0,0.000802428,121.461,0
17,0,0,0,0,0,27.1258,25.0256,72.7779,0,7.35536,5820.81,0.999252,94.8623,113.196,74.1632,0.044245,13.9535,142.574,526.833,0.937691,37.4006,4865.28,71.0294,0,0.000802361,119.283,0
17,0,0,0,0,0,27.1258,25.0256,72.7779,0,7.35536,5820.81,0.999252,94.8623,113.196,74.1632,0.044245,13.9535,142.574,526.833,0.937691,37.4006,4865.28,71.0294,0,0.000802361,119.283,0
18,0,0,0,0,0,27.0939,25.0141,72.7594,0,7.35556,5818.39,0.999208,94.8492,113.174,74.1507,0.0442677,13.9535,116.685,526.96,0.937958,37.4007,4864.17,71.1513,0,0.000802326,95.7595,0
18,0,0,0,0,0,27.0939,25.0141,72.7594,0,7.35556,5818.39,0.999208,94.8492,113.174,74.1507,0.0442677,13.9535,116.685,526.96,0.937958,37.4007,4864.17,71.1513,0,0.000802326,95.7595,0
19,0,0,0,0,0,27.1261,25.008,72.7721,0,7.35553,5817.64,0.999164,94.8383,113.162,74.1463,0.0442677,13.9535,96.1883,526.96,0.937978,37.4007,4863.09,71.028,0,0.000802338,78.2117,0
19,0,0,0,0,0,27.1261,25.008,72.7721,0,7.35553,5817.64,0.999164,94.8383,113.162,74.1463,0.0442677,13.9535,96.1883,526.96,0.937978,37.4007,4863.09,71.028,0,0.000802338,78.2117,0
20,0,0,0,0,0,27.1426,25.006,72.8168,0,7.35518,5818.77,0.99912,94.8278,113.157,74.1464,0.0442677,13.9535,79.6156,526.96,0.9377,37.4007,4862.03,70.7079,0,0.000802394,64.6794,-3.54E-17
20,0,0,0,0,0,27.1426,25.006,72.8168,0,7.35518,5818.77,0.99912,94.8278,113.157,74.1464,0.0442677,13.9535,79.6156,526.96,0.9377,37.4007,4862.03,70.7079,0,0.000802394,64.6794,-3.54E-17
21,0,0,0,0,0,27.1033,24.9928,72.8515,0,7.3551,5818.63,0.999076,94.8032,113.134,74.1303,0.0442677,13.9535,129.195,526.96,0.937495,37.4007,4860.96,70.5043,0,0.000802438,112.601,0
21,0,0,0,0,0,27.1033,24.9928,72.8515,0,7.3551,5818.63,0.999076,94.8032,113.134,74.1303,0.0442677,13.9535,129.195,526.96,0.937495,37.4007,4860.96,70.5043,0,0.000802438,112.601,0
22,0,0,0,0,0,27.0718,24.9831,72.8314,0,7.35537,5816.46,0.999032,94.7933,113.115,74.1192,0.0442677,13.9535,146.985,526.96,0.937755,37.4008,4859.84,70.7963,0,0.000802391,124.198,0
22,0,0,0,0,0,27.0718,24.9831,72.8314,0,7.35537,5816.46,0.999032,94.7933,113.115,74.1192,0.0442677,13.9535,146.985,526.96,0.937755,37.4008,4859.84,70.7963,0,0.000802391,124.198,0
23,0,0,0,0,0,27.0811,24.9787,72.8388,0,7.3554,5815.68,0.998988,94.7859,113.106,74.1165,0.0442787,13.9535,122.416,527.09,0.937817,37.4009,4858.72,70.9853,0,0.000802363,100.746,0
23,0,0,0,0,0,27.0811,24.9787,72.8388,0,7.3554,5815.68,0.998988,94.7859,113.106,74.1165,0.0442787,13.9535,122.416,527.09,0.937817,37.4009,4858.72,70.9853,0,0.000802363,100.746,0
24,0,0,0,0,0,27.1276,24.9783,72.8785,0,7.35509,5816.72,0.998944,94.7788,113.105,74.1187,0.0442787,13.9535,100.783,527.09,0.937588,37.4009,4857.64,70.9176,0,0.000802389,82.0123,0
24,0,0,0,0,0,27.1276,24.9783,72.8785,0,7.35509,5816.72,0.998944,94.7788,113.105,74.1187,0.0442787,13.9535,100.783,527.09,0.937588,37.4009,4857.64,70.9176,0,0.000802389,82.0123,0
25,0,0,0,0,0,27.0971,24.9775,72.9211,0,7.35488,5818.09,0.998901,94.7698,113.103,74.1187,0.0442787,13.9535,83.3778,527.09,0.937289,37.4008,4856.57,70.6425,0,0.000802459,67.6616,0
25,0,0,0,0,0,27.0971,24.9775,72.9211,0,7.35488,5818.09,0.998901,94.7698,113.103,74.1187,0.0442787,13.9535,83.3778,527.09,0.937289,37.4008,4856.57,70.6425,0,0.000802459,67.6616,0
26,0,0,0,0,0,27.0569,24.9595,72.8921,0,7.35511,5814.79,0.998857,94.7507,113.071,74.0972,0.0442787,13.9535,111.313,527.09,0.93765,37.4007,4855.51,70.3242,0,0.000802544,97.5158,0
26,0,0,0,0,0,27.0569,24.9595,72.8921,0,7.35511,5814.79,0.998857,94.7507,113.071,74.0972,0.0442787,13.9535,111.313,527.09,0.93765,37.4007,4855.51,70.3242,0,0.000802544,97.5158,0
27,0,0,0,0,0,27.0462,24.9549,72.893,0,7.3553,5813.71,0.998813,94.7443,113.061,74.0945,0.044282,13.9535,147.727,527.222,0.937769,37.4008,4854.4,70.5554,0,0.000802534,125.563,-3.54E-17
27,0,0,0,0,0,27.0462,24.9549,72.893,0,7.3553,5813.71,0.998813,94.7443,113.061,74.0945,0.044282,13.9535,147.727,527.222,0.937769,37.4008,4854.4,70.5554,0,0.000802534,125.563,-3.54E-17
28,0,0,0,0,0,27.1076,24.9544,72.9276,0,7.35503,5814.47,0.998769,94.7376,113.059,74.0969,0.044282,13.9535,128.516,527.222,0.93759,37.4009,4853.28,70.8057,0,0.000802524,106.132,0
28,0,0,0,0,0,27.1076,24.9544,72.9276,0,7.35503,5814.47,0.998769,94.7376,113.059,74.0969,0.044282,13.9535,128.516,527.222,0.93759,37.4009,4853.28,70.8057,0,0.000802524,106.132,0
29,0,0,0,0,0,27.0838,24.954,72.9714,0,7.3548,5815.87,0.998725,94.7288,113.058,74.0976,0.044282,13.9535,105.644,527.222,0.937287,37.4008,4852.19,70.7975,0,0.000802568,86.0975,0
29,0,0,0,0,0,27.0838,24.954,72.9714,0,7.3548,5815.87,0.998725,94.7288,113.058,74.0976,0.044282,13.9535,105.644,527.222,0.937287,37.4008,4852.19,70.7975,0,0.000802568,86.0975,0
30,0,0,0,0,0,27.052,24.9465,72.9717,0,7.3549,5815.09,0.998681,94.7178,113.044,74.0876,0.044282,13.9535,87.3342,527.222,0.937313,37.4007,4851.12,70.5707,0,0.000802656,70.8378,0
30,0,0,0,0,0,27.052,24.9465,72.9717,0,7.3549,5815.09,0.998681,94.7178,113.044,74.0876,0.044282,13.9535,87.3342,527.222,0.937313,37.4007,4851.12,70.5707,0,0.000802656,70.8378,0
31,0,0,0,0,0,27.0178,24.9299,72.9428,0,7.35516,5811.52,0.998637,94.7012,113.014,74.0715,0.0442818,14.0187,89.7335,527.359,0.937742,37.4006,4850.07,70.1994,0,0.000802776,77.5811,1.77E-17
31,0,0,0,0,0,27.0178,24.9299,72.9428,0,7.35516,5811.52,0.998637,94.7012,113.014,74.0715,0.0442818,14.0187,89.7335,527.359,0.937742,37.4006,4850.07,70.1994,0,0.000802776,77.5811,1.77E-17
32,0,0,0,0,0,27.0634,24.9287,72.9741,0,7.35503,5812.05,0.998593,94.6937,113.011,74.0729,0.0442818,14.0187,145.878,527.359,0.93759,37.4006,4848.97,70.3185,0,0.00080282,124.801,0
32,0,0,0,0,0,27.0634,24.9287,72.9741,0,7.35503,5812.05,0.998593,94.6937,113.011,74.0729,0.0442818,14.0187,145.878,527.359,0.93759,37.4006,4848.97,70.3185,0,0.00080282,124.801,0
33,0,0,0,0,0,27.0695,24.9282,73.0194,0,7.35476,5813.49,0.998549,94.6841,113.009,74.0734,0.0442818,14.0187,135.027,527.359,0.937273,37.4006,4847.85,70.6121,0,0.000802837,111.973,0
33,0,0,0,0,0,27.0695,24.9282,73.0194,0,7.35476,5813.49,0.998549,94.6841,113.009,74.0734,0.0442818,14.0187,135.027,527.359,0.937273,37.4006,4847.85,70.6121,0,0.000802837,111.973,0
34,0,0,0,0,0,27.0362,24.9209,73.0251,0,7.35485,5812.99,0.998505,94.6722,112.996,74.0636,0.0442818,14.0187,110.773,527.359,0.937243,37.4006,4846.75,70.6659,0,0.000802901,90.4679,0
34,0,0,0,0,0,27.0362,24.9209,73.0251,0,7.35485,5812.99,0.998505,94.6722,112.996,74.0636,0.0442818,14.0187,110.773,527.359,0.937243,37.4006,4846.75,70.6659,0,0.000802901,90.4679,0
35,0,0,0,0,0,27.0039,24.9102,72.9996,0,7.35512,5810.77,0.998461,94.6617,112.976,74.0501,0.0442818,14.0187,91.4796,527.359,0.937505,37.4004,4845.68,70.4893,0,0.00080301,74.2008,0
35,0,0,0,0,0,27.0039,24.9102,72.9996,0,7.35512,5810.77,0.998461,94.6617,112.976,74.0501,0.0442818,14.0187,91.4796,527.359,0.937505,37.4004,4845.68,70.4893,0,0.00080301,74.2008,0
36,0,0,0,0,0,27.0223,24.9035,73.0221,0,7.35527,5809.73,0.998417,94.645,112.958,74.0448,0.0442838,14.0187,76.0829,531.074,0.937523,37.4003,4844.63,70.1283,0,0.000803163,61.9086,-1.77E-17
36,0,0,0,0,0,27.0223,24.9035,73.0221,0,7.35527,5809.73,0.998417,94.645,112.958,74.0448,0.0442838,14.0187,76.0829,531.074,0.937523,37.4003,4844.63,70.1283,0,0.000803163,61.9086,-1.77E-17
37,0,0,0,0,0,27.0537,24.9,73.069,0,7.35488,5811.22,0.998373,94.6345,112.956,74.0449,0.0442838,14.0187,140.217,531.074,0.937187,37.4002,4843.55,70.0883,0,0.000803276,120.906,0
37,0,0,0,0,0,27.0537,24.9,73.069,0,7.35488,5811.22,0.998373,94.6345,112.956,74.0449,0.0442838,14.0187,140.217,531.074,0.937187,37.4002,4843.55,70.0883,0,0.000803276,120.906,0
38,0,0,0,0,0,27.0183,24.8931,73.0807,0,7.35491,5811.07,0.998329,94.6216,112.943,74.0352,0.0442838,14.0187,141.881,531.074,0.93709,37.4002,4842.43,70.399,0,0.000803328,118.361,0
38,0,0,0,0,0,27.0183,24.8931,73.0807,0,7.35491,5811.07,0.998329,94.6216,112.943,74.0352,0.0442838,14.0187,141.881,531.074,0.93709,37.4002,4842.43,70.399,0,0.000803328,118.361,0
39,0,0,0,0,0,26.9846,24.8818,73.0564,0,7.35519,5809,0.998285,94.6098,112.922,74.0203,0.0442838,14.0187,116.173,531.074,0.937315,37.4001,4841.33,70.5177,0,0.000803415,95.1313,0
39,0,0,0,0,0,26.9846,24.8818,73.0564,0,7.35519,5809,0.998285,94.6098,112.922,74.0203,0.0442838,14.0187,116.173,531.074,0.937315,37.4001,4841.33,70.5177,0,0.000803415,95.1313,0
40,0,0,0,0,0,26.981,24.8743,73.048,0,7.35538,5807.52,0.998242,94.6006,112.908,74.0131,0.044266,14.0187,95.8162,531.201,0.93747,37.3999,4840.25,70.3933,0,0.000803555,77.7592,0
40,0,0,0,0,0,26.981,24.8743,73.048,0,7.35538,5807.52,0.998242,94.6006,112.908,74.0131,0.044266,14.0187,95.8162,531.201,0.93747,37.3999,4840.25,70.3933,0,0.000803555,77.7592,0
41,0,0,0,0,0,27.0366,24.8715,73.0746,0,7.35522,5807.82,0.998198,94.5913,112.902,74.0123,0.044266,14.0187,79.3389,531.201,0.937336,37.3997,4839.2,70.0734,0,0.000803743,64.3405,0
41,0,0,0,0,0,27.0366,24.8715,73.0746,0,7.35522,5807.82,0.998198,94.5913,112.902,74.0123,0.044266,14.0187,79.3389,531.201,0.937336,37.3997,4839.2,70.0734,0,0.000803743,64.3405,0
42,0,0,0,0,0,26.9993,24.8636,73.1404,0,7.35498,5809.59,0.998154,94.5663,112.888,74.0024,0.044266,14.0187,128.982,531.201,0.936817,37.3995,4838.13,69.8717,0,0.000803927,112.194,0
42,0,0,0,0,0,26.9993,24.8636,73.1404,0,7.35498,5809.59,0.998154,94.5663,112.888,74.0024,0.044266,14.0187,128.982,531.201,0.936817,37.3995,4838.13,69.8717,0,0.000803927,112.194,0
43,0,0,0,0,0,26.964,24.8519,73.1175,0,7.35528,5807.7,0.99811,94.5537,112.866,73.9865,0.044266,14.0187,146.508,531.201,0.937004,37.3995,4837.01,70.1631,0,0.000804023,123.546,0
43,0,0,0,0,0,26.964,24.8519,73.1175,0,7.35528,5807.7,0.99811,94.5537,112.866,73.9865,0.044266,14.0187,146.508,531.201,0.937004,37.3995,4837.01,70.1631,0,0.000804023,123.546,0
44,0,0,0,0,0,26.9437,24.8439,73.1067,0,7.35549,5806.18,0.998066,94.5438,112.851,73.9779,0.0442569,14.0187,121.862,531.332,0.937158,37.3994,4835.91,70.3486,0,0.000804139,100.11,0
44,0,0,0,0,0,26.9437,24.8439,73.1067,0,7.35549,5806.18,0.998066,94.5438,112.851,73.9779,0.0442569,14.0187,121.862,531.332,0.937158,37.3994,4835.91,70.3486,0,0.000804139,100.11,0
45,0,0,0,0,0,26.9973,24.8407,73.1307,0,7.35537,5806.38,0.998022,94.5341,112.844,73.9763,0.0442569,14.0187,100.36,531.332,0.937037,37.3992,4834.83,70.2785,0,0.000804313,81.5371,0
45,0,0,0,0,0,26.9973,24.8407,73.1307,0,7.35537,5806.38,0.998022,94.5341,112.844,73.9763,0.0442569,14.0187,100.36,531.332,0.937037,37.3992,4834.83,70.2785,0,0.000804313,81.5371,0
46,0,0,0,0,0,26.9857,24.8397,73.179,0,7.35508,5807.96,0.997978,95.0045,112.841,73.9758,0.0442569,14.0187,81.3063,531.332,0.941638,37.399,4833.76,70.0528,0,0.00080453,66.0501,-1.77E-17
46,0,0,0,0,0,26.9857,24.8397,73.179,0,7.35508,5807.96,0.997978,95.0045,112.841,73.9758,0.0442569,14.0187,81.3063,531.332,0.941638,37.399,4833.76,70.0528,0,0.00080453,66.0501,-1.77E-17
47,0,0,0,0,0,27.1904,25.0933,73.1818,0,7.35528,5748.48,0.997934,95.441,113.303,75.0474,0.0442569,14.0187,135.323,531.332,0.955911,37.3988,4832.68,70.0033,0,0.000804734,117.374,0
47,0,0,0,0,0,27.1904,25.0933,73.1818,0,7.35528,5748.48,0.997934,95.441,113.303,75.0474,0.0442569,14.0187,135.323,531.332,0.955911,37.3988,4832.68,70.0033,0,0.000804734,117.374,0
48,0,0,0,0,0,27.0954,25.0128,74.8427,0,7.35558,5868.76,0.99789,95.3789,113.173,75.0239,0.044259,14.0187,144.275,531.468,0.935673,37.3987,4831.56,70.3428,0,0.000804872,121.366,-3.53E-17
48,0,0,0,0,0,27.0954,25.0128,74.8427,0,7.35558,5868.76,0.99789,95.3789,113.173,75.0239,0.044259,14.0187,144.275,531.468,0.935673,37.3987,4831.56,70.3428,0,0.000804872,121.366,-3.53E-17
49,0,0,0,0,0,26.834,24.6839,72.9184,0,7.35552,5747.51,0.997846,94.3974,112.587,74.0763,0.044259,14.0187,118.432,531.468,0.945186,37.3986,4830.47,70.4655,0,0.000805056,97.1278,0
49,0,0,0,0,0,26.834,24.6839,72.9184,0,7.35552,5747.51,0.997846,94.3974,112.587,74.0763,0.044259,14.0187,118.432,531.468,0.945186,37.3986,4830.47,70.4655,0,0.000805056,97.1278,0
50,0,0,0,0,0,26.7605,24.5827,72.9339,0,7.35522,5753.47,0.997803,94.2176,112.381,73.8106,0.044259,14.0187,97.5235,531.468,0.942341,37.3983,4829.39,70.3169,0,0.000805295,79.1219,0
50,0,0,0,0,0,26.7605,24.5827,72.9339,0,7.35522,5753.47,0.997803,94.2176,112.381,73.8106,0.044259,14.0187,97.5235,531.468,0.942341,37.3983,4829.39,70.3169,0,0.000805295,79.1219,0
51,0,0,0,0,0,26.7302,24.5803,73.1551,0,7.35516,5768.35,0.997759,94.1511,112.361,73.7453,0.044259,14.0187,80.5547,531.468,0.939234,37.398,4828.34,69.9637,0,0.000805577,65.3351,-1.77E-17
51,0,0,0,0,0,26.7302,24.5803,73.1551,0,7.35516,5768.35,0.997759,94.1511,112.361,73.7453,0.044259,14.0187,80.5547,531.468,0.939234,37.398,4828.34,69.9637,0,0.000805577,65.3351,-1.77E-17
52,0,0,0,0,0,26.9617,24.8595,73.4294,0,7.35557,5751.42,0.997715,95.0041,112.837,74.52,0.044259,14.0187,135.345,531.468,0.950904,37.3978,4827.27,69.8522,0,0.000805823,117.14,0
52,0,0,0,0,0,26.9617,24.8595,73.4294,0,7.35557,5751.42,0.997715,95.0041,112.837,74.52,0.044259,14.0187,135.345,531.468,0.950904,37.3978,4827.27,69.8522,0,0.000805823,117.14,0
53,0,0,0,0,0,27.023,24.9104,71.7389,0,7.35565,5606.11,0.997671,94.6258,112.952,74.7406,0.0442487,14.0187,141.13,531.608,0.971512,37.3977,4826.14,70.2711,0,0.000805978,117.644,0
53,0,0,0,0,0,27.023,24.9104,71.7389,0,7.35565,5606.11,0.997671,94.6258,112.952,74.7406,0.0442487,14.0187,141.13,531.608,0.971512,37.3977,4826.14,70.2711,0,0.000805978,117.644,0
54,0,0,0,0,0,27.0368,24.8755,73.4017,0,7.35535,5725.48,0.997627,95.0849,112.904,74.7839,0.0442487,14.0187,112.799,531.608,0.956056,37.3975,4825.04,70.4541,0,0.00080619,92.2257,0
54,0,0,0,0,0,27.0368,24.8755,73.4017,0,7.35535,5725.48,0.997627,95.0849,112.904,74.7839,0.0442487,14.0187,112.799,531.608,0.956056,37.3975,4825.04,70.4541,0,0.00080619,92.2257,0
55,0,0,0,0,0,26.9542,24.8178,73.3072,0,7.35522,5711.76,0.997583,95.0251,112.804,74.7528,0.0442487,14.0187,90.9383,531.608,0.957719,37.3972,4823.97,70.3268,0,0.000806472,73.7583,0
55,0,0,0,0,0,26.9542,24.8178,73.3072,0,7.35522,5711.76,0.997583,95.0251,112.804,74.7528,0.0442487,14.0187,90.9383,531.608,0.957719,37.3972,4823.97,70.3268,0,0.000806472,73.7583,0
56,0,0,0,0,0,26.8234,24.7009,73.2083,0,7.35545,5691.68,0.997539,94.8845,112.596,74.6685,0.0442487,14.0187,89.8678,531.608,0.959605,37.3969,4822.92,69.9819,0,0.000806804,77.4186,1.77E-17
56,0,0,0,0,0,26.8234,24.7009,73.2083,0,7.35545,5691.68,0.997539,94.8845,112.596,74.6685,0.0442487,14.0187,89.8678,531.608,0.959605,37.3969,4822.92,69.9819,0,0.000806804,77.4186,1.77E-17
57,0,0,0,0,0,26.7802,24.6585,73.2449,0,7.35573,5686.81,0.997495,94.8107,112.512,74.6148,0.0442454,14.0187,145.868,531.754,0.959646,37.3967,4821.81,70.1727,0,0.000807048,124.149,0
57,0,0,0,0,0,26.7802,24.6585,73.2449,0,7.35573,5686.81,0.997495,94.8107,112.512,74.6148,0.0442454,14.0187,145.868,531.754,0.959646,37.3967,4821.81,70.1727,0,0.000807048,124.149,0
58,0,0,0,0,0,26.8126,24.6244,73.3301,0,7.35547,5685.32,0.997452,94.7382,112.444,74.5565,0.0442454,14.0187,126.932,531.754,0.959132,37.3966,4820.69,70.4776,0,0.000807274,104.586,0
58,0,0,0,0,0,26.8126,24.6244,73.3301,0,7.35547,5685.32,0.997452,94.7382,112.444,74.5565,0.0442454,14.0187,126.932,531.754,0.959132,37.3966,4820.69,70.4776,0,0.000807274,104.586,0
