Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,27.013,24.8917,72.9799,0,7.3561,5839.77,0.999736,94.5491,112.936,73.8823,0.044163,13.9535,147.838,526.579,0.931242,37.3995,4874.83,71.0676,0,0.000802597,126.156,-3.53E-17
6,0,0,0,0,0,27.013,24.8917,72.9799,0,7.3561,5839.77,0.999736,94.5491,112.936,73.8823,0.044163,13.9535,147.838,526.579,0.931242,37.3995,4874.83,71.0676,0,0.000802597,126.156,-3.53E-17
7,0,0,0,0,0,27.0662,24.9189,73.036,0,7.35574,5845.67,0.999692,94.5799,112.986,73.9078,0.044163,13.9535,128.462,526.579,0.93065,37.3997,4873.29,71.2678,0,0.000802524,106.553,0
7,0,0,0,0,0,27.0662,24.9189,73.036,0,7.35574,5845.67,0.999692,94.5799,112.986,73.9078,0.044163,13.9535,128.462,526.579,0.93065,37.3997,4873.29,71.2678,0,0.000802524,106.553,0
8,0,0,0,0,0,27.0572,24.94,73.0466,0,7.35569,5848.8,0.999648,94.611,113.027,73.9296,0.044163,13.9535,105.538,526.579,0.930502,37.3998,4871.78,71.2178,0,0.000802495,86.4372,0
8,0,0,0,0,0,27.0572,24.94,73.0466,0,7.35569,5848.8,0.999648,94.611,113.027,73.9296,0.044163,13.9535,105.538,526.579,0.930502,37.3998,4871.78,71.2178,0,0.000802495,86.4372,0
9,0,0,0,0,0,27.0449,24.9518,72.9991,0,7.35588,5848.16,0.999604,94.6406,113.051,73.9436,0.044163,13.9535,87.1783,526.579,0.930934,37.3998,4870.3,70.9572,0,0.000802502,71.1009,1.77E-17
9,0,0,0,0,0,27.0449,24.9518,72.9991,0,7.35588,5848.16,0.999604,94.6406,113.051,73.9436,0.044163,13.9535,87.1783,526.579,0.930934,37.3998,4870.3,70.9572,0,0.000802502,71.1009,1.77E-17
10,0,0,0,0,0,27.0704,24.9732,72.935,0,7.356,5845.73,0.99956,94.6888,113.091,73.9826,0.0442097,13.9535,89.7991,526.701,0.931862,37.3998,4868.84,70.5588,0,0.000802538,78.0904,0
10,0,0,0,0,0,27.0704,24.9732,72.935,0,7.356,5845.73,0.99956,94.6888,113.091,73.9826,0.0442097,13.9535,89.7991,526.701,0.931862,37.3998,4868.84,70.5588,0,0.000802538,78.0904,0
11,0,0,0,0,0,27.1323,24.981,72.9478,0,7.35556,5846.01,0.999516,94.701,113.107,74.001,0.0442097,13.9535,146.194,526.701,0.931964,37.4,4867.32,70.6576,0,0.000802496,125.651,0
11,0,0,0,0,0,27.1323,24.981,72.9478,0,7.35556,5846.01,0.999516,94.701,113.107,74.001,0.0442097,13.9535,146.194,526.701,0.931964,37.4,4867.32,70.6576,0,0.000802496,125.651,0
12,0,0,0,0,0,27.1026,24.9813,72.9486,0,7.35541,5845.3,0.999472,94.7034,113.109,74.0079,0.0442097,13.9535,135.331,526.701,0.932121,37.4001,4865.77,70.9337,0,0.000802423,112.787,0
12,0,0,0,0,0,27.1026,24.9813,72.9486,0,7.35541,5845.3,0.999472,94.7034,113.109,74.0079,0.0442097,13.9535,135.331,526.701,0.932121,37.4001,4865.77,70.9337,0,0.000802423,112.787,0
13,0,0,0,0,0,27.0697,24.9716,72.9073,0,7.35559,5841.95,0.999428,94.6988,113.092,74.0009,0.0442097,13.9535,110.885,526.701,0.932628,37.4002,4864.25,70.9715,0,0.00080239,91.0476,0
13,0,0,0,0,0,27.0697,24.9716,72.9073,0,7.35559,5841.95,0.999428,94.6988,113.092,74.0009,0.0442097,13.9535,110.885,526.701,0.932628,37.4002,4864.25,70.9715,0,0.00080239,91.0476,0
14,0,0,0,0,0,27.0484,24.9612,72.873,0,7.35576,5838.45,0.999384,94.6914,113.073,73.9948,0.0442484,13.9535,91.4487,526.818,0.933128,37.4002,4862.76,70.7787,0,0.000802399,74.6005,0
14,0,0,0,0,0,27.0484,24.9612,72.873,0,7.35576,5838.45,0.999384,94.6914,113.073,73.9948,0.0442484,13.9535,91.4487,526.818,0.933128,37.4002,4862.76,70.7787,0,0.000802399,74.6005,0
15,0,0,0,0,0,27.0986,24.9539,72.916,0,7.35567,5836.9,0.99934,94.6672,113.048,73.9926,0.0442484,13.9535,75.9984,526.818,0.93316,37.4002,4861.31,70.4007,0,0.000802449,62.2364,0
15,0,0,0,0,0,27.0986,24.9539,72.916,0,7.35567,5836.9,0.99934,94.6672,113.048,73.9926,0.0442484,13.9535,75.9984,526.818,0.93316,37.4002,4861.31,70.4007,0,0.000802449,62.2364,0
16,0,0,0,0,0,27.0734,24.94,72.9501,0,7.35519,5836.94,0.999296,94.6491,113.033,73.9854,0.0442484,13.9535,140.425,526.818,0.932983,37.4002,4859.8,70.3443,0,0.000802455,121.657,0
16,0,0,0,0,0,27.0734,24.94,72.9501,0,7.35519,5836.94,0.999296,94.6491,113.033,73.9854,0.0442484,13.9535,140.425,526.818,0.932983,37.4002,4859.8,70.3443,0,0.000802455,121.657,0
17,0,0,0,0,0,27.034,24.9246,72.9384,0,7.35532,5834.61,0.999252,94.6291,113.005,73.9671,0.0442484,13.9535,142.187,526.818,0.933168,37.4003,4858.25,70.6392,0,0.000802396,119.199,0
17,0,0,0,0,0,27.034,24.9246,72.9384,0,7.35532,5834.61,0.999252,94.6291,113.005,73.9671,0.0442484,13.9535,142.187,526.818,0.933168,37.4003,4858.25,70.6392,0,0.000802396,119.199,0
18,0,0,0,0,0,26.9995,24.9105,72.9235,0,7.35553,5831.96,0.999208,94.6116,112.978,73.9521,0.0442693,13.9535,116.27,526.93,0.933428,37.4004,4856.73,70.7418,0,0.000802369,95.6761,0
18,0,0,0,0,0,26.9995,24.9105,72.9235,0,7.35553,5831.96,0.999208,94.6116,112.978,73.9521,0.0442693,13.9535,116.27,526.93,0.933428,37.4004,4856.73,70.7418,0,0.000802369,95.6761,0
19,0,0,0,0,0,27.0296,24.9018,72.9408,0,7.35549,5830.98,0.999164,94.5961,112.961,73.9451,0.0442693,13.9535,95.768,526.93,0.933441,37.4004,4855.24,70.5996,0,0.000802392,78.1175,-1.77E-17
19,0,0,0,0,0,27.0296,24.9018,72.9408,0,7.35549,5830.98,0.999164,94.5961,112.961,73.9451,0.0442693,13.9535,95.768,526.93,0.933441,37.4004,4855.24,70.5996,0,0.000802392,78.1175,-1.77E-17
20,0,0,0,0,0,27.0438,24.8972,72.9903,0,7.35514,5831.87,0.99912,94.5805,112.951,73.9424,0.0442693,13.9535,79.1999,526.93,0.933155,37.4003,4853.78,70.261,0,0.000802461,64.5798,0
20,0,0,0,0,0,27.0438,24.8972,72.9903,0,7.35514,5831.87,0.99912,94.5805,112.951,73.9424,0.0442693,13.9535,79.1999,526.93,0.933155,37.4003,4853.78,70.261,0,0.000802461,64.5798,0
21,0,0,0,0,0,26.9993,24.8785,73.0347,0,7.35506,5831.42,0.999076,94.5459,112.917,73.9199,0.0442693,13.9535,129.126,526.93,0.932906,37.4003,4852.3,70.0414,0,0.000802519,112.794,0
21,0,0,0,0,0,26.9993,24.8785,73.0347,0,7.35506,5831.42,0.999076,94.5459,112.917,73.9199,0.0442693,13.9535,129.126,526.93,0.932906,37.4003,4852.3,70.0414,0,0.000802519,112.794,0
22,0,0,0,0,0,26.9657,24.8666,73.0194,0,7.35534,5829.18,0.999032,94.532,112.895,73.9061,0.0442693,13.9535,146.705,526.93,0.933138,37.4004,4850.75,70.3163,0,0.000802488,124.197,3.54E-17
22,0,0,0,0,0,26.9657,24.8666,73.0194,0,7.35534,5829.18,0.999032,94.532,112.895,73.9061,0.0442693,13.9535,146.705,526.93,0.933138,37.4004,4850.75,70.3163,0,0.000802488,124.197,3.54E-17
23,0,0,0,0,0,26.9732,24.8601,73.0318,0,7.35537,5828.29,0.998988,94.5205,112.881,73.9012,0.044277,13.9535,121.95,527.038,0.93318,37.4004,4849.22,70.4858,0,0.000802478,100.593,0
23,0,0,0,0,0,26.9732,24.8601,73.0318,0,7.35537,5828.29,0.998988,94.5205,112.881,73.9012,0.044277,13.9535,121.95,527.038,0.93318,37.4004,4849.22,70.4858,0,0.000802478,100.593,0
24,0,0,0,0,0,27.018,24.8576,73.0765,0,7.35505,5829.15,0.998944,94.5089,112.876,73.9011,0.044277,13.9535,100.323,527.038,0.932938,37.4004,4847.73,70.3989,0,0.000802524,81.8667,1.77E-17
24,0,0,0,0,0,27.018,24.8576,73.0765,0,7.35505,5829.15,0.998944,94.5089,112.876,73.9011,0.044277,13.9535,100.323,527.038,0.932938,37.4004,4847.73,70.3989,0,0.000802524,81.8667,1.77E-17
25,0,0,0,0,0,26.9853,24.8546,73.1239,0,7.35485,5830.36,0.998901,94.4952,112.87,73.8982,0.044277,13.9535,82.93,527.038,0.932623,37.4003,4846.26,70.1053,0,0.000802618,67.5242,0
25,0,0,0,0,0,26.9853,24.8546,73.1239,0,7.35485,5830.36,0.998901,94.4952,112.87,73.8982,0.044277,13.9535,82.93,527.038,0.932623,37.4003,4846.26,70.1053,0,0.000802618,67.5242,0
26,0,0,0,0,0,26.9409,24.8321,73.1033,0,7.35508,5826.96,0.998857,94.4686,112.83,73.8714,0.044277,13.9535,111.263,527.038,0.932929,37.4001,4844.8,69.7707,0,0.000802727,97.7148,-1.77E-17
26,0,0,0,0,0,26.9409,24.8321,73.1033,0,7.35508,5826.96,0.998857,94.4686,112.83,73.8714,0.044277,13.9535,111.263,527.038,0.932929,37.4001,4844.8,69.7707,0,0.000802727,97.7148,-1.77E-17
27,0,0,0,0,0,26.9284,24.8257,73.1086,0,7.35529,5825.77,0.998813,94.4586,112.817,73.8668,0.0442758,13.9535,147.475,527.144,0.933031,37.4002,4843.27,69.986,0,0.000802743,125.555,3.54E-17
27,0,0,0,0,0,26.9284,24.8257,73.1086,0,7.35529,5825.77,0.998813,94.4586,112.817,73.8668,0.0442758,13.9535,147.475,527.144,0.933031,37.4002,4843.27,69.986,0,0.000802743,125.555,3.54E-17
28,0,0,0,0,0,26.9885,24.8232,73.1478,0,7.35501,5826.35,0.998769,94.4477,112.811,73.867,0.0442758,13.9535,127.996,527.144,0.932844,37.4002,4841.73,70.2173,0,0.000802763,105.908,0
28,0,0,0,0,0,26.9885,24.8232,73.1478,0,7.35501,5826.35,0.998769,94.4477,112.811,73.867,0.0442758,13.9535,127.996,527.144,0.932844,37.4002,4841.73,70.2173,0,0.000802763,105.908,0
29,0,0,0,0,0,26.9626,24.8207,73.1959,0,7.35479,5827.56,0.998725,94.9179,112.806,73.8651,0.0442758,13.9535,103.043,527.144,0.937494,37.4001,4840.22,70.2616,0,0.000802827,84.1384,1.77E-17
29,0,0,0,0,0,26.9626,24.8207,73.1959,0,7.35479,5827.56,0.998725,94.9179,112.806,73.8651,0.0442758,13.9535,103.043,527.144,0.937494,37.4001,4840.22,70.2616,0,0.000802827,84.1384,1.77E-17
30,0,0,0,0,0,27.1441,25.0478,73.2005,0,7.35489,5785.69,0.998681,95.2957,113.217,74.6725,0.0442758,13.9535,83.1177,527.144,0.948189,37.4,4838.75,70.0676,0,0.000802945,67.7712,1.77E-17
30,0,0,0,0,0,27.1441,25.0478,73.2005,0,7.35489,5785.69,0.998681,95.2957,113.217,74.6725,0.0442758,13.9535,83.1177,527.144,0.948189,37.4,4838.75,70.0676,0,0.000802945,67.7712,1.77E-17
31,0,0,0,0,0,27.0726,24.99,74.851,0,7.35521,5886.55,0.998637,95.289,113.131,74.874,0.044273,14.0187,120.27,527.251,0.931858,37.3999,4837.27,69.8461,0,0.000803087,105.426,0
31,0,0,0,0,0,27.0726,24.99,74.851,0,7.35521,5886.55,0.998637,95.289,113.131,74.874,0.044273,14.0187,120.27,527.251,0.931858,37.3999,4837.27,69.8461,0,0.000803087,105.426,0
32,0,0,0,0,0,26.8144,24.6551,72.9421,0,7.35506,5765.3,0.998593,94.3057,112.543,73.9686,0.044273,14.0187,146.536,527.251,0.941246,37.3998,4835.74,70.0765,0,0.000803157,124.309,0
32,0,0,0,0,0,26.8144,24.6551,72.9421,0,7.35506,5765.3,0.998593,94.3057,112.543,73.9686,0.044273,14.0187,146.536,527.251,0.941246,37.3998,4835.74,70.0765,0,0.000803157,124.309,0
33,0,0,0,0,0,26.7289,24.5542,72.9618,0,7.3548,5771.07,0.998549,94.1229,112.334,73.701,0.044273,14.0187,124.227,527.251,0.93842,37.3998,4834.21,70.2312,0,0.000803244,102.471,0
33,0,0,0,0,0,26.7289,24.5542,72.9618,0,7.3548,5771.07,0.998549,94.1229,112.334,73.701,0.044273,14.0187,124.227,527.251,0.93842,37.3998,4834.21,70.2312,0,0.000803244,102.471,0
34,0,0,0,0,0,26.6973,24.5493,73.1666,0,7.35487,5784.65,0.998505,94.0536,112.306,73.6309,0.044273,14.0187,102.086,527.251,0.935519,37.3996,4832.72,70.1207,0,0.00080338,83.1865,0
34,0,0,0,0,0,26.6973,24.5493,73.1666,0,7.35487,5784.65,0.998505,94.0536,112.306,73.6309,0.044273,14.0187,102.086,527.251,0.935519,37.3996,4832.72,70.1207,0,0.00080338,83.1865,0
35,0,0,0,0,0,26.6861,24.5621,73.3399,0,7.35515,5796.98,0.998461,94.5068,112.322,73.603,0.044273,14.0187,82.6095,527.251,0.938232,37.3994,4831.26,69.8539,0,0.00080355,67.2434,0
35,0,0,0,0,0,26.6861,24.5621,73.3399,0,7.35515,5796.98,0.998461,94.5068,112.322,73.603,0.044273,14.0187,82.6095,527.251,0.938232,37.3994,4831.26,69.8539,0,0.00080355,67.2434,0
36,0,0,0,0,0,27.0032,24.8825,73.5356,0,7.35524,5760.5,0.998417,95.0134,112.894,74.6327,0.0442576,14.0187,128.99,530.922,0.949457,37.3992,4829.78,69.6799,0,0.000803723,112.42,0
36,0,0,0,0,0,27.0032,24.8825,73.5356,0,7.35524,5760.5,0.998417,95.0134,112.894,74.6327,0.0442576,14.0187,128.99,530.922,0.949457,37.3992,4829.78,69.6799,0,0.000803723,112.42,0
37,0,0,0,0,0,27.0032,24.8446,71.6931,0,7.35493,5605.25,0.998373,94.5022,112.845,74.6324,0.0442576,14.0187,144.384,530.922,0.970298,37.3992,4828.22,70.0724,0,0.000803809,121.538,-3.54E-17
37,0,0,0,0,0,27.0032,24.8446,71.6931,0,7.35493,5605.25,0.998373,94.5022,112.845,74.6324,0.0442576,14.0187,144.384,530.922,0.970298,37.3992,4828.22,70.0724,0,0.000803809,121.538,-3.54E-17
38,0,0,0,0,0,26.9172,24.782,73.3386,0,7.35496,5725.94,0.998329,94.9161,112.737,74.5935,0.0442576,14.0187,115.395,530.922,0.954173,37.3991,4826.69,70.2699,0,0.00080394,94.7536,0
38,0,0,0,0,0,26.9172,24.782,73.3386,0,7.35496,5725.94,0.998329,94.9161,112.737,74.5935,0.0442576,14.0187,115.395,530.922,0.954173,37.3991,4826.69,70.2699,0,0.00080394,94.7536,0
39,0,0,0,0,0,26.835,24.7177,73.2565,0,7.35523,5713.86,0.998285,94.842,112.619,74.5532,0.0442576,14.0187,92.8556,530.922,0.955411,37.3989,4825.21,70.1478,0,0.000804138,75.5604,0
39,0,0,0,0,0,26.835,24.7177,73.2565,0,7.35523,5713.86,0.998285,94.842,112.619,74.5532,0.0442576,14.0187,92.8556,530.922,0.955411,37.3989,4825.21,70.1478,0,0.000804138,75.5604,0
40,0,0,0,0,0,26.7896,24.6644,73.2975,0,7.35545,5700.89,0.998242,94.688,112.433,74.4458,0.044245,14.0187,81.144,531.01,0.955964,37.3986,4823.76,69.7809,0,0.000804394,68.4693,0
40,0,0,0,0,0,26.7896,24.6644,73.2975,0,7.35545,5700.89,0.998242,94.688,112.433,74.4458,0.044245,14.0187,81.144,531.01,0.955964,37.3986,4823.76,69.7809,0,0.000804394,68.4693,0
41,0,0,0,0,0,26.771,24.5795,73.396,0,7.35517,5700.2,0.998198,94.6128,112.363,74.3851,0.044245,14.0187,144.648,531.01,0.955295,37.3985,4822.24,69.8739,0,0.000804585,123.742,-3.54E-17
41,0,0,0,0,0,26.771,24.5795,73.396,0,7.35517,5700.2,0.998198,94.6128,112.363,74.3851,0.044245,14.0187,144.648,531.01,0.955295,37.3985,4822.24,69.8739,0,0.000804585,123.742,-3.54E-17
42,0,0,0,0,0,26.7111,24.5475,75.3318,0,7.3551,5846.14,0.998154,95.0626,112.299,75.3628,0.044245,14.0187,130.002,531.01,0.93606,37.3984,4820.7,70.1815,0,0.000804742,107.554,0
42,0,0,0,0,0,26.7111,24.5475,75.3318,0,7.3551,5846.14,0.998154,95.0626,112.299,75.3628,0.044245,14.0187,130.002,531.01,0.93606,37.3984,4820.7,70.1815,0,0.000804742,107.554,0
43,0,0,0,0,0,26.6596,24.5185,73.53,0,7.35533,5702.19,0.99811,94.5117,112.243,74.3459,0.044245,14.0187,104.206,531.01,0.953918,37.3981,4819.2,70.1774,0,0.00080496,84.923,0
43,0,0,0,0,0,26.6596,24.5185,73.53,0,7.35533,5702.19,0.99811,94.5117,112.243,74.3459,0.044245,14.0187,104.206,531.01,0.953918,37.3981,4819.2,70.1774,0,0.00080496,84.923,0
44,0,0,0,0,0,26.6256,24.4958,73.5679,0,7.35559,5701.65,0.998066,94.476,112.198,74.3193,0.0442308,14.0187,84.1283,531.097,0.953644,37.3978,4817.73,69.8969,0,0.00080524,68.2616,-1.77E-17
44,0,0,0,0,0,26.6256,24.4958,73.5679,0,7.35559,5701.65,0.998066,94.476,112.198,74.3193,0.0442308,14.0187,84.1283,531.097,0.953644,37.3978,4817.73,69.8969,0,0.00080524,68.2616,-1.77E-17
45,0,0,0,0,0,26.6631,24.474,73.7079,0,7.35546,5707.34,0.998022,94.4401,112.157,74.3007,0.0442308,14.0187,120.35,531.097,0.952346,37.3975,4816.27,69.589,0,0.000805544,104.939,0
45,0,0,0,0,0,26.6631,24.474,73.7079,0,7.35546,5707.34,0.998022,94.4401,112.157,74.3007,0.0442308,14.0187,120.35,531.097,0.952346,37.3975,4816.27,69.589,0,0.000805544,104.939,0
46,0,0,0,0,0,26.6493,24.4708,73.7774,0,7.35524,5710.64,0.997978,94.4317,112.149,74.3012,0.0442308,14.0187,145.122,531.097,0.951725,37.3973,4814.73,69.8842,0,0.000805749,122.215,-3.53E-17
46,0,0,0,0,0,26.6493,24.4708,73.7774,0,7.35524,5710.64,0.997978,94.4317,112.149,74.3012,0.0442308,14.0187,145.122,531.097,0.951725,37.3973,4814.73,69.8842,0,0.000805749,122.215,-3.53E-17
47,0,0,0,0,0,26.6145,24.4616,73.7903,0,7.35542,5709.74,0.997934,94.4184,112.132,74.294,0.0442308,14.0187,117.498,531.097,0.951754,37.3971,4813.21,70.0559,0,0.000805981,96.2839,0
47,0,0,0,0,0,26.6145,24.4616,73.7903,0,7.35542,5709.74,0.997934,94.4184,112.132,74.294,0.0442308,14.0187,117.498,531.097,0.951754,37.3971,4813.21,70.0559,0,0.000805981,96.2839,0
48,0,0,0,0,0,26.5821,24.4507,73.7816,0,7.3557,5707.44,0.99789,94.404,112.112,74.2831,0.0442125,14.0187,94.5983,531.184,0.952003,37.3968,4811.72,69.9161,0,0.00080628,76.7514,0
48,0,0,0,0,0,26.5821,24.4507,73.7816,0,7.3557,5707.44,0.99789,94.404,112.112,74.2831,0.0442125,14.0187,94.5983,531.184,0.952003,37.3968,4811.72,69.9161,0,0.00080628,76.7514,0
49,0,0,0,0,0,26.6147,24.4437,73.8369,0,7.35578,5708.93,0.997846,94.3897,112.093,74.2779,0.0442125,14.0187,76.6107,531.184,0.951639,37.3964,4810.28,69.5334,0,0.000806641,62.234,-1.77E-17
49,0,0,0,0,0,26.6147,24.4437,73.8369,0,7.35578,5708.93,0.997846,94.3897,112.093,74.2779,0.0442125,14.0187,76.6107,531.184,0.951639,37.3964,4810.28,69.5334,0,0.000806641,62.234,-1.77E-17
50,0,0,0,0,0,26.6307,24.4406,73.8867,0,7.35538,5711.37,0.997803,94.3869,112.092,74.282,0.0442125,14.0187,142.303,531.184,0.95122,37.3961,4808.78,69.5249,0,0.000806955,121.87,0
50,0,0,0,0,0,26.6307,24.4406,73.8867,0,7.35538,5711.37,0.997803,94.3869,112.092,74.282,0.0442125,14.0187,142.303,531.184,0.95122,37.3961,4808.78,69.5249,0,0.000806955,121.87,0
51,0,0,0,0,0,26.5957,24.4333,73.8916,0,7.35547,5710.25,0.997759,94.3767,112.079,74.2777,0.0442125,14.0187,132.961,531.184,0.951318,37.3958,4807.24,69.8384,0,0.000807214,109.986,0
51,0,0,0,0,0,26.5957,24.4333,73.8916,0,7.35547,5710.25,0.997759,94.3767,112.079,74.2777,0.0442125,14.0187,132.961,531.184,0.951318,37.3958,4807.24,69.8384,0,0.000807214,109.986,0
52,0,0,0,0,0,26.5612,24.4213,73.8685,0,7.35575,5707,0.997715,94.3613,112.057,74.2658,0.0442125,14.0187,106.531,531.184,0.951713,37.3955,4805.73,69.8631,0,0.000807533,86.7383,1.76E-17
52,0,0,0,0,0,26.5612,24.4213,73.8685,0,7.35575,5707,0.997715,94.3613,112.057,74.2658,0.0442125,14.0187,106.531,531.184,0.951713,37.3955,4805.73,69.8631,0,0.000807533,86.7383,1.76E-17
53,0,0,0,0,0,26.5675,24.4115,73.8653,0,7.35589,5705.34,0.997671,94.3477,112.038,74.2559,0.0441902,14.0187,86.0051,531.274,0.951863,37.3951,4804.27,69.6084,0,0.00080792,69.6671,0
53,0,0,0,0,0,26.5675,24.4115,73.8653,0,7.35589,5705.34,0.997671,94.3477,112.038,74.2559,0.0441902,14.0187,86.0051,531.274,0.951863,37.3951,4804.27,69.6084,0,0.00080792,69.6671,0
54,0,0,0,0,0,26.6064,24.4032,73.948,0,7.35557,5708.81,0.997627,94.3327,112.023,74.2537,0.0441902,14.0187,110.826,531.274,0.95116,37.3946,4802.82,69.2553,0,0.000808347,96.6865,0
54,0,0,0,0,0,26.6064,24.4032,73.948,0,7.35557,5708.81,0.997627,94.3327,112.023,74.2537,0.0441902,14.0187,110.826,531.274,0.95116,37.3946,4802.82,69.2553,0,0.000808347,96.6865,0
55,0,0,0,0,0,26.5687,24.3956,73.9655,0,7.35549,5708.56,0.997583,94.3207,112.009,74.2488,0.0441902,14.0187,145.679,531.274,0.951093,37.3943,4801.29,69.5157,0,0.000808674,122.928,0
55,0,0,0,0,0,26.5687,24.3956,73.9655,0,7.35549,5708.56,0.997583,94.3207,112.009,74.2488,0.0441902,14.0187,145.679,531.274,0.951093,37.3943,4801.29,69.5157,0,0.000808674,122.928,0
56,0,0,0,0,0,26.5316,24.382,73.9451,0,7.35576,5705.41,0.997539,94.3024,111.984,74.2347,0.0441902,14.0187,120.184,531.274,0.951441,37.394,4799.76,69.7218,0,0.000809014,98.5379,0
56,0,0,0,0,0,26.5316,24.382,73.9451,0,7.35576,5705.41,0.997539,94.3024,111.984,74.2347,0.0441902,14.0187,120.184,531.274,0.951441,37.394,4799.76,69.7218,0,0.000809014,98.5379,0
57,0,0,0,0,0,26.516,24.3699,73.9375,0,7.35594,5703.32,0.997495,94.2853,111.961,74.2215,0.0441799,14.0187,96.7042,531.367,0.951624,37.3935,4798.28,69.6118,0,0.000809425,78.418,0
57,0,0,0,0,0,26.516,24.3699,73.9375,0,7.35594,5703.32,0.997495,94.2853,111.961,74.2215,0.0441799,14.0187,96.7042,531.367,0.951624,37.3935,4798.28,69.6118,0,0.000809425,78.418,0
58,0,0,0,0,0,26.5735,24.3625,73.9647,0,7.35581,5703.93,0.997452,94.2731,111.947,74.2147,0.0441799,14.0187,78.2182,531.367,0.95141,37.393,4796.83,69.252,0,0.000809903,63.4073,-3.52E-17
58,0,0,0,0,0,26.5735,24.3625,73.9647,0,7.35581,5703.93,0.997452,94.2731,111.947,74.2147,0.0441799,14.0187,78.2182,531.367,0.95141,37.393,4796.83,69.252,0,0.000809903,63.4073,-3.52E-17
59,0,0,0,0,0,26.5366,24.352,74.0498,0,7.3555,5707.34,0.997408,94.2537,111.928,74.2103,0.0441799,14.0187,138.845,531.367,0.95067,37.3925,4795.35,69.1549,0,0.000810354,119.286,0
