Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
12,0,0,0,0,0,26.9325,24.7943,73.4475,0,7.3554,5810.9,0.999472,94.7396,112.727,74.1845,0.0442174,13.9535,115.429,526.688,0.938018,37.4,4855.8,70.7696,0,0.00080241,95.5962,0
12,0,0,0,0,0,26.9325,24.7943,73.4475,0,7.3554,5810.9,0.999472,94.7396,112.727,74.1845,0.0442174,13.9535,115.429,526.688,0.938018,37.4,4855.8,70.7696,0,0.00080241,95.5962,0
13,0,0,0,0,0,26.9591,24.8501,73.5253,0,7.35555,5805.02,0.999428,94.8465,112.845,74.3975,0.0442174,13.9535,92.6927,526.688,0.940095,37.4,4853.48,70.6182,0,0.00080241,76.1962,1.77E-17
13,0,0,0,0,0,26.9591,24.8501,73.5253,0,7.35555,5805.02,0.999428,94.8465,112.845,74.3975,0.0442174,13.9535,92.6927,526.688,0.940095,37.4,4853.48,70.6182,0,0.00080241,76.1962,1.77E-17
14,0,0,0,0,0,26.8632,24.758,73.2614,0,7.35574,5769.38,0.999384,94.7756,112.695,74.3871,0.0442483,13.9535,81.1185,526.775,0.945192,37.4,4851.22,70.2301,0,0.000802461,69.2616,0
14,0,0,0,0,0,26.8632,24.758,73.2614,0,7.35574,5769.38,0.999384,94.7756,112.695,74.3871,0.0442483,13.9535,81.1185,526.775,0.945192,37.4,4851.22,70.2301,0,0.000802461,69.2616,0
15,0,0,0,0,0,26.8787,24.712,73.2375,0,7.35542,5759.53,0.99934,94.7177,112.61,74.3605,0.0442483,13.9535,145.169,526.775,0.946218,37.4001,4848.86,70.3113,0,0.000802446,125.314,3.54E-17
15,0,0,0,0,0,26.8787,24.712,73.2375,0,7.35542,5759.53,0.99934,94.7177,112.61,74.3605,0.0442483,13.9535,145.169,526.775,0.946218,37.4001,4848.86,70.3113,0,0.000802446,125.314,3.54E-17
16,0,0,0,0,0,26.8274,24.6697,73.2749,0,7.35517,5753.45,0.999296,94.648,112.53,74.3268,0.0442483,13.9535,130.378,526.775,0.946505,37.4002,4846.46,70.6065,0,0.000802397,108.894,0
16,0,0,0,0,0,26.8274,24.6697,73.2749,0,7.35517,5753.45,0.999296,94.648,112.53,74.3268,0.0442483,13.9535,130.378,526.775,0.946505,37.4002,4846.46,70.6065,0,0.000802397,108.894,0
17,0,0,0,0,0,26.7581,24.6221,73.2992,0,7.35527,5747.65,0.999252,94.5722,112.439,74.2764,0.0442483,13.9535,104.199,526.775,0.946684,37.4002,4844.12,70.5827,0,0.000802406,85.7897,1.77E-17
17,0,0,0,0,0,26.7581,24.6221,73.2992,0,7.35527,5747.65,0.999252,94.5722,112.439,74.2764,0.0442483,13.9535,104.199,526.775,0.946684,37.4002,4844.12,70.5827,0,0.000802406,85.7897,1.77E-17
18,0,0,0,0,0,26.6945,24.5765,73.321,0,7.35549,5742.43,0.999208,94.4999,112.352,74.2244,0.0442503,13.9535,83.8566,526.839,0.946805,37.4001,4841.84,70.2743,0,0.00080247,68.7901,0
18,0,0,0,0,0,26.6945,24.5765,73.321,0,7.35549,5742.43,0.999208,94.4999,112.352,74.2244,0.0442503,13.9535,83.8566,526.839,0.946805,37.4001,4841.84,70.2743,0,0.00080247,68.7901,0
19,0,0,0,0,0,26.6715,24.5091,73.4663,0,7.35541,5741.61,0.999164,94.3873,112.23,74.149,0.0442503,13.9535,120.482,526.839,0.945803,37.4,4839.57,69.9342,0,0.000802555,105.999,0
19,0,0,0,0,0,26.6715,24.5091,73.4663,0,7.35541,5741.61,0.999164,94.3873,112.23,74.149,0.0442503,13.9535,120.482,526.839,0.945803,37.4,4839.57,69.9342,0,0.000802555,105.999,0
20,0,0,0,0,0,26.6752,24.4927,73.569,0,7.35502,5745.7,0.99912,94.3573,112.195,74.1314,0.0442503,13.9535,145.369,526.839,0.94484,37.4001,4837.17,70.1977,0,0.000802542,123.427,0
20,0,0,0,0,0,26.6752,24.4927,73.569,0,7.35502,5745.7,0.99912,94.3573,112.195,74.1314,0.0442503,13.9535,145.369,526.839,0.94484,37.4001,4837.17,70.1977,0,0.000802542,123.427,0
21,0,0,0,0,0,26.6321,24.4761,73.6291,0,7.35507,5746.59,0.999076,94.3303,112.162,74.1172,0.0442503,13.9535,117.452,526.839,0.944437,37.4001,4834.8,70.3355,0,0.000802554,97.0827,0
21,0,0,0,0,0,26.6321,24.4761,73.6291,0,7.35507,5746.59,0.999076,94.3303,112.162,74.1172,0.0442503,13.9535,117.452,526.839,0.944437,37.4001,4834.8,70.3355,0,0.000802554,97.0827,0
22,0,0,0,0,0,26.5918,24.4575,73.6484,0,7.35531,5744.67,0.999032,94.3036,112.126,74.0998,0.0442503,13.9535,94.3264,526.839,0.9445,37.4,4832.5,70.1591,0,0.000802628,77.244,1.77E-17
22,0,0,0,0,0,26.5918,24.4575,73.6484,0,7.35531,5744.67,0.999032,94.3036,112.126,74.0998,0.0442503,13.9535,94.3264,526.839,0.9445,37.4,4832.5,70.1591,0,0.000802628,77.244,1.77E-17
23,0,0,0,0,0,26.5923,24.4429,73.7274,0,7.35545,5745.15,0.998988,94.2703,112.081,74.0829,0.0442397,13.9535,76.3205,526.885,0.944125,37.3998,4830.25,69.7388,0,0.000802759,62.663,-1.77E-17
23,0,0,0,0,0,26.5923,24.4429,73.7274,0,7.35545,5745.15,0.998988,94.2703,112.081,74.0829,0.0442397,13.9535,76.3205,526.885,0.944125,37.3998,4830.25,69.7388,0,0.000802759,62.663,-1.77E-17
24,0,0,0,0,0,26.6283,24.4299,73.7973,0,7.35501,5748.03,0.998944,94.2633,112.073,74.0857,0.0442397,13.9535,142.537,526.885,0.943607,37.3998,4827.92,69.6972,0,0.000802843,122.94,-3.54E-17
24,0,0,0,0,0,26.6283,24.4299,73.7973,0,7.35501,5748.03,0.998944,94.2633,112.073,74.0857,0.0442397,13.9535,142.537,526.885,0.943607,37.3998,4827.92,69.6972,0,0.000802843,122.94,-3.54E-17
25,0,0,0,0,0,26.5914,24.4231,73.8366,0,7.35495,5748.51,0.998901,94.2529,112.06,74.0852,0.0442397,13.9535,133.014,526.885,0.943447,37.3998,4825.52,69.9784,0,0.000802876,110.829,0
25,0,0,0,0,0,26.5914,24.4231,73.8366,0,7.35495,5748.51,0.998901,94.2529,112.06,74.0852,0.0442397,13.9535,133.014,526.885,0.943447,37.3998,4825.52,69.9784,0,0.000802876,110.829,0
26,0,0,0,0,0,26.5546,24.4094,73.8284,0,7.35518,5745.35,0.998857,94.2356,112.035,74.0749,0.0442397,13.9535,106.341,526.885,0.943813,37.3996,4823.19,69.9699,0,0.000802967,87.2711,0
26,0,0,0,0,0,26.5546,24.4094,73.8284,0,7.35518,5745.35,0.998857,94.2356,112.035,74.0749,0.0442397,13.9535,106.341,526.885,0.943813,37.3996,4823.19,69.9699,0,0.000802967,87.2711,0
27,0,0,0,0,0,26.5356,24.3961,73.8239,0,7.35538,5742.59,0.998813,94.2183,112.01,74.0638,0.0442485,13.9535,85.6631,526.916,0.944111,37.3994,4820.91,69.6816,0,0.000803122,69.9927,1.77E-17
27,0,0,0,0,0,26.5356,24.3961,73.8239,0,7.35538,5742.59,0.998813,94.2183,112.01,74.0638,0.0442485,13.9535,85.6631,526.916,0.944111,37.3994,4820.91,69.6816,0,0.000803122,69.9927,1.77E-17
28,0,0,0,0,0,26.5852,24.3807,73.9064,0,7.35514,5744.26,0.998769,94.1965,111.982,74.0588,0.0442485,13.9535,110.946,526.916,0.943662,37.3992,4818.66,69.2971,0,0.000803317,97.5007,-1.77E-17
28,0,0,0,0,0,26.5852,24.3807,73.9064,0,7.35514,5744.26,0.998769,94.1965,111.982,74.0588,0.0442485,13.9535,110.946,526.916,0.943662,37.3992,4818.66,69.2971,0,0.000803317,97.5007,-1.77E-17
29,0,0,0,0,0,26.5546,24.3738,73.9499,0,7.35487,5745.14,0.998725,94.1851,111.969,74.0578,0.0442485,13.9535,145.833,526.916,0.943426,37.3991,4816.27,69.5295,0,0.000803417,123.822,-3.54E-17
29,0,0,0,0,0,26.5546,24.3738,73.9499,0,7.35487,5745.14,0.998725,94.1851,111.969,74.0578,0.0442485,13.9535,145.833,526.916,0.943426,37.3991,4816.27,69.5295,0,0.000803417,123.822,-3.54E-17
30,0,0,0,0,0,26.5153,24.3588,73.9442,0,7.35506,5742.13,0.998681,94.1653,111.941,74.046,0.0442485,13.9535,120.087,526.916,0.943738,37.399,4813.9,69.7068,0,0.000803532,99.1293,0
30,0,0,0,0,0,26.5153,24.3588,73.9442,0,7.35506,5742.13,0.998681,94.1653,111.941,74.046,0.0442485,13.9535,120.087,526.916,0.943738,37.399,4813.9,69.7068,0,0.000803532,99.1293,0
31,0,0,0,0,0,26.4808,24.3426,73.9333,0,7.3553,5738.8,0.998637,94.1435,111.911,74.0308,0.0442566,14.0187,96.4288,526.93,0.944084,37.3987,4811.6,69.5669,0,0.000803717,78.7851,0
31,0,0,0,0,0,26.4808,24.3426,73.9333,0,7.3553,5738.8,0.998637,94.1435,111.911,74.0308,0.0442566,14.0187,96.4288,526.93,0.944084,37.3987,4811.6,69.5669,0,0.000803717,78.7851,0
32,0,0,0,0,0,26.5174,24.3301,73.9527,0,7.3553,5737.85,0.998593,94.1254,111.887,74.0204,0.0442566,14.0187,77.8329,526.93,0.944075,37.3984,4809.35,69.177,0,0.000803968,63.6195,1.77E-17
32,0,0,0,0,0,26.5174,24.3301,73.9527,0,7.3553,5737.85,0.998593,94.1254,111.887,74.0204,0.0442566,14.0187,77.8329,526.93,0.944075,37.3984,4809.35,69.177,0,0.000803968,63.6195,1.77E-17
33,0,0,0,0,0,26.5086,24.3133,74.0592,0,7.35488,5741.04,0.998549,94.0984,111.857,74.0141,0.0442566,14.0187,139.034,526.93,0.943319,37.3982,4807.04,69.054,0,0.000804197,120.128,0
33,0,0,0,0,0,26.5086,24.3133,74.0592,0,7.35488,5741.04,0.998549,94.0984,111.857,74.0141,0.0442566,14.0187,139.034,526.93,0.943319,37.3982,4807.04,69.054,0,0.000804197,120.128,0
34,0,0,0,0,0,26.4675,24.2984,74.0654,0,7.35502,5738.92,0.998505,94.0772,111.829,74.0019,0.0442566,14.0187,136.038,526.93,0.943472,37.398,4804.65,69.3473,0,0.000804357,113.343,0
34,0,0,0,0,0,26.4675,24.2984,74.0654,0,7.35502,5738.92,0.998505,94.0772,111.829,74.0019,0.0442566,14.0187,136.038,526.93,0.943472,37.398,4804.65,69.3473,0,0.000804357,113.343,0
35,0,0,0,0,0,26.428,24.2805,74.0541,0,7.35529,5735.53,0.998461,94.0528,111.796,73.9844,0.0442566,14.0187,108.67,526.93,0.943798,37.3977,4802.32,69.3748,0,0.000804576,89.0733,1.77E-17
35,0,0,0,0,0,26.428,24.2805,74.0541,0,7.35529,5735.53,0.998461,94.0528,111.796,73.9844,0.0442566,14.0187,108.67,526.93,0.943798,37.3977,4802.32,69.3748,0,0.000804576,89.0733,1.77E-17
36,0,0,0,0,0,26.44,24.2661,74.0683,0,7.35539,5734.18,0.998417,94.0316,111.769,73.9709,0.0442417,14.0187,87.5204,530.477,0.943824,37.3973,4800.04,69.1154,0,0.000804867,71.3515,0
36,0,0,0,0,0,26.44,24.2661,74.0683,0,7.35539,5734.18,0.998417,94.0316,111.769,73.9709,0.0442417,14.0187,87.5204,530.477,0.943824,37.3973,4800.04,69.1154,0,0.000804867,71.3515,0
37,0,0,0,0,0,26.4585,24.2476,74.1786,0,7.35509,5737.67,0.998373,94.001,111.735,73.961,0.0442417,14.0187,100.246,530.477,0.942978,37.3969,4797.8,68.7005,0,0.000805215,87.7786,-1.77E-17
37,0,0,0,0,0,26.4585,24.2476,74.1786,0,7.35509,5737.67,0.998373,94.001,111.735,73.961,0.0442417,14.0187,100.246,530.477,0.942978,37.3969,4797.8,68.7005,0,0.000805215,87.7786,-1.77E-17
38,0,0,0,0,0,26.4161,24.2339,74.198,0,7.35508,5736.63,0.998329,93.9802,111.71,73.9499,0.0442417,14.0187,145.652,530.477,0.942958,37.3967,4795.44,68.8835,0,0.000805472,123.783,0
38,0,0,0,0,0,26.4161,24.2339,74.198,0,7.35508,5736.63,0.998329,93.9802,111.71,73.9499,0.0442417,14.0187,145.652,530.477,0.942958,37.3967,4795.44,68.8835,0,0.000805472,123.783,0
39,0,0,0,0,0,26.3751,24.2157,74.1875,0,7.35539,5733.38,0.998285,93.9549,111.676,73.9315,0.0442417,14.0187,122.708,530.477,0.94325,37.3964,4793.07,69.09,0,0.000805731,101.253,0
39,0,0,0,0,0,26.3751,24.2157,74.1875,0,7.35539,5733.38,0.998285,93.9549,111.676,73.9315,0.0442417,14.0187,122.708,530.477,0.94325,37.3964,4793.07,69.09,0,0.000805731,101.253,0
40,0,0,0,0,0,26.3641,24.2,74.1959,0,7.35557,5731.64,0.998242,93.9319,111.647,73.9158,0.0441952,14.0187,98.4844,530.444,0.94332,37.396,4790.77,68.9792,0,0.000806068,80.3477,0
40,0,0,0,0,0,26.3641,24.2,74.1959,0,7.35557,5731.64,0.998242,93.9319,111.647,73.9158,0.0441952,14.0187,98.4844,530.444,0.94332,37.396,4790.77,68.9792,0,0.000806068,80.3477,0
41,0,0,0,0,0,26.4141,24.1892,74.2395,0,7.3554,5732.58,0.998198,93.9137,111.626,73.9068,0.0441952,14.0187,79.488,530.444,0.942999,37.3954,4788.52,68.6126,0,0.000806478,64.8181,0
41,0,0,0,0,0,26.4141,24.1892,74.2395,0,7.3554,5732.58,0.998198,93.9137,111.626,73.9068,0.0441952,14.0187,79.488,530.444,0.942999,37.3954,4788.52,68.6126,0,0.000806478,64.8181,0
42,0,0,0,0,0,26.3636,24.1681,74.3362,0,7.3552,5735.1,0.998154,93.8788,111.588,73.8931,0.0441952,14.0187,134.185,530.444,0.942268,37.395,4786.24,68.408,0,0.000806888,116.232,0
42,0,0,0,0,0,26.3636,24.1681,74.3362,0,7.3552,5735.1,0.998154,93.8788,111.588,73.8931,0.0441952,14.0187,134.185,530.444,0.942268,37.395,4786.24,68.408,0,0.000806888,116.232,0
43,0,0,0,0,0,26.3215,24.1499,74.3278,0,7.35552,5732.1,0.99811,93.8532,111.555,73.8745,0.0441952,14.0187,139.035,530.444,0.942517,37.3946,4783.85,68.6989,0,0.000807214,115.938,0
43,0,0,0,0,0,26.3215,24.1499,74.3278,0,7.35552,5732.1,0.99811,93.8532,111.555,73.8745,0.0441952,14.0187,139.035,530.444,0.942517,37.3946,4783.85,68.6989,0,0.000807214,115.938,0
44,0,0,0,0,0,26.2926,24.1331,74.3299,0,7.35574,5729.95,0.998066,93.8287,111.523,73.857,0.044167,14.0187,110.983,530.4,0.942638,37.3942,4781.52,68.758,0,0.000807597,90.9083,-1.77E-17
44,0,0,0,0,0,26.2926,24.1331,74.3299,0,7.35574,5729.95,0.998066,93.8287,111.523,73.857,0.044167,14.0187,110.983,530.4,0.942638,37.3942,4781.52,68.758,0,0.000807597,90.9083,-1.77E-17
45,0,0,0,0,0,26.34,24.121,74.3666,0,7.35566,5730.41,0.998022,93.8088,111.5,73.8459,0.044167,14.0187,89.3514,530.4,0.942377,37.3936,4779.25,68.524,0,0.000808061,72.7307,3.53E-17
45,0,0,0,0,0,26.34,24.121,74.3666,0,7.35566,5730.41,0.998022,93.8088,111.5,73.8459,0.044167,14.0187,89.3514,530.4,0.942377,37.3936,4779.25,68.524,0,0.000808061,72.7307,3.53E-17
46,0,0,0,0,0,26.3103,24.1009,74.475,0,7.35536,5733.89,0.997978,93.7737,111.464,73.8324,0.044167,14.0187,89.5266,530.4,0.941486,37.393,4777.02,68.0917,0,0.000808592,77.5627,1.77E-17
46,0,0,0,0,0,26.3103,24.1009,74.475,0,7.35536,5733.89,0.997978,93.7737,111.464,73.8324,0.044167,14.0187,89.5266,530.4,0.941486,37.393,4777.02,68.0917,0,0.000808592,77.5627,1.77E-17
47,0,0,0,0,0,26.2673,24.0833,74.471,0,7.3556,5731.33,0.997934,93.7485,111.432,73.8141,0.044167,14.0187,144.881,530.4,0.941667,37.3925,4774.67,68.2102,0,0.00080904,123.305,3.53E-17
47,0,0,0,0,0,26.2673,24.0833,74.471,0,7.3556,5731.33,0.997934,93.7485,111.432,73.8141,0.044167,14.0187,144.881,530.4,0.941667,37.3925,4774.67,68.2102,0,0.00080904,123.305,3.53E-17
48,0,0,0,0,0,26.2286,24.0659,74.4678,0,7.35588,5728.89,0.99789,93.7235,111.4,73.7954,0.0441542,14.0187,125.359,530.344,0.94183,37.3921,4772.31,68.4405,0,0.000809476,103.45,0
48,0,0,0,0,0,26.2286,24.0659,74.4678,0,7.35588,5728.89,0.99789,93.7235,111.4,73.7954,0.0441542,14.0187,125.359,530.344,0.94183,37.3921,4772.31,68.4405,0,0.000809476,103.45,0
49,0,0,0,0,0,26.2566,24.0532,74.4969,0,7.35587,5728.85,0.997846,93.7026,111.375,73.7828,0.0441542,14.0187,100.545,530.344,0.941641,37.3915,4770.01,68.3584,0,0.000809992,81.9557,0
49,0,0,0,0,0,26.2566,24.0532,74.4969,0,7.35587,5728.85,0.997846,93.7026,111.375,73.7828,0.0441542,14.0187,100.545,530.344,0.941641,37.3915,4770.01,68.3584,0,0.000809992,81.9557,0
50,0,0,0,0,0,26.2679,24.0448,74.5574,0,7.35556,5731.12,0.997803,93.686,111.359,73.7766,0.0441542,14.0187,81.1343,530.344,0.941117,37.3908,4767.76,68.0146,0,0.000810588,66.0474,0
50,0,0,0,0,0,26.2679,24.0448,74.5574,0,7.35556,5731.12,0.997803,93.686,111.359,73.7766,0.0441542,14.0187,81.1343,530.344,0.941117,37.3908,4767.76,68.0146,0,0.000810588,66.0474,0
51,0,0,0,0,0,26.2149,24.0184,74.6143,0,7.3556,5731.01,0.997759,93.6452,111.313,73.7535,0.0441542,14.0187,127.844,530.344,0.940756,37.3901,4765.5,67.7372,0,0.0008112,111.072,0
51,0,0,0,0,0,26.2149,24.0184,74.6143,0,7.3556,5731.01,0.997759,93.6452,111.313,73.7535,0.0441542,14.0187,127.844,530.344,0.940756,37.3901,4765.5,67.7372,0,0.0008112,111.072,0
52,0,0,0,0,0,26.175,24.0012,74.6064,0,7.35595,5728.35,0.997715,93.6206,111.281,73.7346,0.0441542,14.0187,141.89,530.344,0.940959,37.3895,4763.13,68.0161,0,0.000811717,118.846,0
52,0,0,0,0,0,26.175,24.0012,74.6064,0,7.35595,5728.35,0.997715,93.6206,111.281,73.7346,0.0441542,14.0187,141.89,530.344,0.940959,37.3895,4763.13,68.0161,0,0.000811717,118.846,0
53,0,0,0,0,0,26.1784,23.9879,74.6268,0,7.35601,5727.76,0.997671,93.5995,111.255,73.721,0.0441353,14.0187,113.334,530.273,0.940859,37.3889,4760.79,68.1082,0,0.000812285,92.8108,0
53,0,0,0,0,0,26.1784,23.9879,74.6268,0,7.35601,5727.76,0.997671,93.5995,111.255,73.721,0.0441353,14.0187,113.334,530.273,0.940859,37.3889,4760.79,68.1082,0,0.000812285,92.8108,0
54,0,0,0,0,0,26.2177,23.9792,74.6812,0,7.35573,5729.62,0.997627,93.5827,111.238,73.714,0.0441353,14.0187,91.2053,530.273,0.9404,37.3881,4758.53,67.9009,0,0.00081294,74.1576,1.76E-17
54,0,0,0,0,0,26.2177,23.9792,74.6812,0,7.35573,5729.62,0.997627,93.5827,111.238,73.714,0.0441353,14.0187,91.2053,530.273,0.9404,37.3881,4758.53,67.9009,0,0.00081294,74.1576,1.76E-17
55,0,0,0,0,0,26.1646,23.9555,74.7533,0,7.35554,5730.68,0.997583,93.5443,111.197,73.6943,0.0441353,14.0187,80.5364,530.273,0.939874,37.3873,4756.3,67.4684,0,0.000813668,68.1895,1.76E-17
55,0,0,0,0,0,26.1646,23.9555,74.7533,0,7.35554,5730.68,0.997583,93.5443,111.197,73.6943,0.0441353,14.0187,80.5364,530.273,0.939874,37.3873,4756.3,67.4684,0,0.000813668,68.1895,1.76E-17
56,0,0,0,0,0,26.1234,23.938,74.7422,0,7.35595,5727.86,0.997539,93.5198,111.165,73.675,0.0441353,14.0187,143.446,530.273,0.940104,37.3866,4753.98,67.5119,0,0.000814327,122.32,3.52E-17
56,0,0,0,0,0,26.1234,23.938,74.7422,0,7.35595,5727.86,0.997539,93.5198,111.165,73.675,0.0441353,14.0187,143.446,530.273,0.940104,37.3866,4753.98,67.5119,0,0.000814327,122.32,3.52E-17
57,0,0,0,0,0,26.1057,23.9239,74.7544,0,7.35611,5726.67,0.997495,93.498,111.138,73.6601,0.0441041,14.0187,128.092,530.192,0.940093,37.3859,4751.62,67.7638,0,0.000814957,105.741,0
57,0,0,0,0,0,26.1057,23.9239,74.7544,0,7.35611,5726.67,0.997495,93.498,111.138,73.6601,0.0441041,14.0187,128.092,530.192,0.940093,37.3859,4751.62,67.7638,0,0.000814957,105.741,0
58,0,0,0,0,0,26.1624,23.9143,74.8018,0,7.35588,5728,0.997452,93.4802,111.119,73.6519,0.0441041,14.0187,102.654,530.192,0.939712,37.3851,4749.32,67.7128,0,0.000815669,83.6257,0
58,0,0,0,0,0,26.1624,23.9143,74.8018,0,7.35588,5728,0.997452,93.4802,111.119,73.6519,0.0441041,14.0187,102.654,530.192,0.939712,37.3851,4749.32,67.7128,0,0.000815669,83.6257,0
