Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,27.077,24.962,72.8762,0,7.3561,5830.09,0.999736,94.7119,113.069,74.0215,0.0441629,13.9535,147.969,526.579,0.934448,37.3996,4876.49,71.173,0,0.00080259,126.051,0
6,0,0,0,0,0,27.077,24.962,72.8762,0,7.3561,5830.09,0.999736,94.7119,113.069,74.0215,0.0441629,13.9535,147.969,526.579,0.934448,37.3996,4876.49,71.173,0,0.00080259,126.051,0
7,0,0,0,0,0,27.1282,24.9872,72.9253,0,7.35575,5835.36,0.999692,94.7413,113.116,74.0465,0.0441629,13.9535,128.738,526.579,0.933933,37.3998,4875.23,71.3925,0,0.000802518,106.582,0
7,0,0,0,0,0,27.1282,24.9872,72.9253,0,7.35575,5835.36,0.999692,94.7413,113.116,74.0465,0.0441629,13.9535,128.738,526.579,0.933933,37.3998,4875.23,71.3925,0,0.000802518,106.582,0
8,0,0,0,0,0,27.1172,25.006,72.9329,0,7.3557,5838.03,0.999648,94.7696,113.153,74.0667,0.0441629,13.9535,105.811,526.579,0.933822,37.3999,4873.99,71.3607,0,0.000802488,86.4747,1.77E-17
8,0,0,0,0,0,27.1172,25.006,72.9329,0,7.3557,5838.03,0.999648,94.7696,113.153,74.0667,0.0441629,13.9535,105.811,526.579,0.933822,37.3999,4873.99,71.3607,0,0.000802488,86.4747,1.77E-17
9,0,0,0,0,0,27.1029,25.0155,72.885,0,7.35589,5837.08,0.999604,94.7953,113.173,74.0784,0.0441629,13.9535,87.4468,526.579,0.934262,37.3999,4872.78,71.1167,0,0.000802495,71.1425,1.77E-17
9,0,0,0,0,0,27.1029,25.0155,72.885,0,7.35589,5837.08,0.999604,94.7953,113.173,74.0784,0.0441629,13.9535,87.4468,526.579,0.934262,37.3999,4872.78,71.1167,0,0.000802495,71.1425,1.77E-17
10,0,0,0,0,0,27.1251,25.0333,72.8241,0,7.35601,5834.59,0.99956,94.8368,113.206,74.1118,0.0442083,13.9535,89.8622,526.704,0.935125,37.3999,4871.59,70.7329,0,0.000802531,77.9354,1.77E-17
10,0,0,0,0,0,27.1251,25.0333,72.8241,0,7.35601,5834.59,0.99956,94.8368,113.206,74.1118,0.0442083,13.9535,89.8622,526.704,0.935125,37.3999,4871.59,70.7329,0,0.000802531,77.9354,1.77E-17
11,0,0,0,0,0,27.1863,25.0405,72.8393,0,7.35558,5835.06,0.999516,94.8472,113.22,74.1283,0.0442083,13.9535,146.273,526.704,0.935174,37.4001,4870.34,70.8442,0,0.000802489,125.517,0
11,0,0,0,0,0,27.1863,25.0405,72.8393,0,7.35558,5835.06,0.999516,94.8472,113.22,74.1283,0.0442083,13.9535,146.273,526.704,0.935174,37.4001,4870.34,70.8442,0,0.000802489,125.517,0
12,0,0,0,0,0,27.1567,25.0408,72.8424,0,7.35543,5834.6,0.999472,94.8488,113.222,74.1342,0.0442083,13.9535,135.577,526.704,0.935282,37.4002,4869.08,71.1335,0,0.000802416,112.799,0
12,0,0,0,0,0,27.1567,25.0408,72.8424,0,7.35543,5834.6,0.999472,94.8488,113.222,74.1342,0.0442083,13.9535,135.577,526.704,0.935282,37.4002,4869.08,71.1335,0,0.000802416,112.799,0
13,0,0,0,0,0,27.1243,25.0316,72.803,0,7.35561,5831.48,0.999428,94.844,113.206,74.1268,0.0442083,13.9535,111.139,526.704,0.935749,37.4003,4867.84,71.1847,0,0.000802381,91.0726,0
13,0,0,0,0,0,27.1243,25.0316,72.803,0,7.35561,5831.48,0.999428,94.844,113.206,74.1268,0.0442083,13.9535,111.139,526.704,0.935749,37.4003,4867.84,71.1847,0,0.000802381,91.0726,0
14,0,0,0,0,0,27.1038,25.0221,72.7697,0,7.35579,5828.23,0.999384,94.8372,113.188,74.1206,0.0442462,13.9535,91.7075,526.828,0.936214,37.4003,4866.62,71.0046,0,0.000802387,74.6363,0
14,0,0,0,0,0,27.1038,25.0221,72.7697,0,7.35579,5828.23,0.999384,94.8372,113.188,74.1206,0.0442462,13.9535,91.7075,526.828,0.936214,37.4003,4866.62,71.0046,0,0.000802387,74.6363,0
15,0,0,0,0,0,27.155,25.0159,72.8121,0,7.35569,5827.27,0.99934,94.817,113.169,74.1198,0.0442462,13.9535,76.1853,526.828,0.936187,37.4003,4865.43,70.6388,0,0.000802434,62.1937,1.77E-17
15,0,0,0,0,0,27.155,25.0159,72.8121,0,7.35569,5827.27,0.99934,94.817,113.169,74.1198,0.0442462,13.9535,76.1853,526.828,0.936187,37.4003,4865.43,70.6388,0,0.000802434,62.1937,1.77E-17
16,0,0,0,0,0,27.1329,25.0055,72.8448,0,7.35521,5827.57,0.999296,94.8018,113.157,74.1143,0.0442462,13.9535,140.49,526.828,0.935997,37.4004,4864.2,70.5928,0,0.000802437,121.526,0
16,0,0,0,0,0,27.1329,25.0055,72.8448,0,7.35521,5827.57,0.999296,94.8018,113.157,74.1143,0.0442462,13.9535,140.49,526.828,0.935997,37.4004,4864.2,70.5928,0,0.000802437,121.526,0
17,0,0,0,0,0,27.0953,24.992,72.8312,0,7.35534,5825.42,0.999252,94.7847,113.132,74.0979,0.0442462,13.9535,142.445,526.828,0.936182,37.4005,4862.93,70.8995,0,0.000802373,119.256,-3.54E-17
17,0,0,0,0,0,27.0953,24.992,72.8312,0,7.35534,5825.42,0.999252,94.7847,113.132,74.0979,0.0442462,13.9535,142.445,526.828,0.936182,37.4005,4862.93,70.8995,0,0.000802373,119.256,-3.54E-17
18,0,0,0,0,0,27.0625,24.9796,72.8139,0,7.35555,5822.92,0.999208,94.7702,113.109,74.0846,0.0442683,13.9535,116.548,526.951,0.936446,37.4006,4861.69,71.0149,0,0.00080234,95.7322,0
18,0,0,0,0,0,27.0625,24.9796,72.8139,0,7.35555,5822.92,0.999208,94.7702,113.109,74.0846,0.0442683,13.9535,116.548,526.951,0.936446,37.4006,4861.69,71.0149,0,0.00080234,95.7322,0
19,0,0,0,0,0,27.094,24.9726,72.8282,0,7.35552,5822.09,0.999164,94.7577,113.095,74.0793,0.0442683,13.9535,96.0488,526.951,0.936464,37.4006,4860.47,70.8854,0,0.000802355,78.1807,0
19,0,0,0,0,0,27.094,24.9726,72.8282,0,7.35552,5822.09,0.999164,94.7577,113.095,74.0793,0.0442683,13.9535,96.0488,526.951,0.936464,37.4006,4860.47,70.8854,0,0.000802355,78.1807,0
20,0,0,0,0,0,27.1097,24.9698,72.8745,0,7.35517,5823.14,0.99912,94.7456,113.089,74.0785,0.0442683,13.9535,79.4776,526.951,0.936184,37.4006,4859.28,70.5591,0,0.000802415,64.6466,0
20,0,0,0,0,0,27.1097,24.9698,72.8745,0,7.35517,5823.14,0.99912,94.7456,113.089,74.0785,0.0442683,13.9535,79.4776,526.951,0.936184,37.4006,4859.28,70.5591,0,0.000802415,64.6466,0
21,0,0,0,0,0,27.0687,24.9547,72.9124,0,7.35509,5822.9,0.999076,94.7177,113.062,74.0603,0.0442683,13.9535,129.172,526.951,0.935965,37.4006,4858.07,70.3502,0,0.000802464,112.665,0
21,0,0,0,0,0,27.0687,24.9547,72.9124,0,7.35509,5822.9,0.999076,94.7177,113.062,74.0603,0.0442683,13.9535,129.172,526.951,0.935965,37.4006,4858.07,70.3502,0,0.000802464,112.665,0
22,0,0,0,0,0,27.0365,24.9444,72.8939,0,7.35536,5820.71,0.999032,94.7065,113.042,74.0484,0.0442683,13.9535,146.892,526.951,0.936216,37.4007,4856.8,70.6366,0,0.000802423,124.198,-3.54E-17
22,0,0,0,0,0,27.0365,24.9444,72.8939,0,7.35536,5820.71,0.999032,94.7065,113.042,74.0484,0.0442683,13.9535,146.892,526.951,0.936216,37.4007,4856.8,70.6366,0,0.000802423,124.198,-3.54E-17
23,0,0,0,0,0,27.0453,24.9392,72.9029,0,7.35539,5819.89,0.998988,94.6978,113.031,74.045,0.0442782,13.9535,122.262,527.074,0.936272,37.4007,4855.55,70.819,0,0.000802401,100.696,0
23,0,0,0,0,0,27.0453,24.9392,72.9029,0,7.35539,5819.89,0.998988,94.6978,113.031,74.045,0.0442782,13.9535,122.262,527.074,0.936272,37.4007,4855.55,70.819,0,0.000802401,100.696,0
24,0,0,0,0,0,27.0912,24.9382,72.9442,0,7.35508,5820.87,0.998944,94.6892,113.028,74.0465,0.0442782,13.9535,100.631,527.074,0.936039,37.4007,4854.33,70.745,0,0.000802433,81.9644,0
24,0,0,0,0,0,27.0912,24.9382,72.9442,0,7.35508,5820.87,0.998944,94.6892,113.028,74.0465,0.0442782,13.9535,100.631,527.074,0.936039,37.4007,4854.33,70.745,0,0.000802433,81.9644,0
25,0,0,0,0,0,27.06,24.9367,72.9884,0,7.35487,5822.19,0.998901,94.6787,113.025,74.0455,0.0442782,13.9535,83.2295,527.074,0.935735,37.4006,4853.13,70.4638,0,0.000802511,67.6164,0
25,0,0,0,0,0,27.06,24.9367,72.9884,0,7.35487,5822.19,0.998901,94.6787,113.025,74.0455,0.0442782,13.9535,83.2295,527.074,0.935735,37.4006,4853.13,70.4638,0,0.000802511,67.6164,0
26,0,0,0,0,0,27.0184,24.9171,72.9621,0,7.3551,5818.85,0.998857,94.6572,112.99,74.0223,0.0442782,13.9535,111.296,527.074,0.936079,37.4005,4851.94,70.1401,0,0.000802603,97.5818,0
26,0,0,0,0,0,27.0184,24.9171,72.9621,0,7.3551,5818.85,0.998857,94.6572,112.99,74.0223,0.0442782,13.9535,111.296,527.074,0.936079,37.4005,4851.94,70.1401,0,0.000802603,97.5818,0
27,0,0,0,0,0,27.0071,24.9119,72.9645,0,7.3553,5817.74,0.998813,94.6495,112.98,74.019,0.04428,13.9535,147.643,527.199,0.936192,37.4006,4850.68,70.366,0,0.000802602,125.56,0
27,0,0,0,0,0,27.0071,24.9119,72.9645,0,7.3553,5817.74,0.998813,94.6495,112.98,74.019,0.04428,13.9535,147.643,527.199,0.936192,37.4006,4850.68,70.366,0,0.000802602,125.56,0
28,0,0,0,0,0,27.068,24.9108,73.0006,0,7.35502,5818.43,0.998769,94.6415,112.977,74.0206,0.04428,13.9535,128.344,527.199,0.936011,37.4006,4849.43,70.61,0,0.000802602,106.058,0
28,0,0,0,0,0,27.068,24.9108,73.0006,0,7.35502,5818.43,0.998769,94.6415,112.977,74.0206,0.04428,13.9535,128.344,527.199,0.936011,37.4006,4849.43,70.61,0,0.000802602,106.058,0
29,0,0,0,0,0,27.0435,24.9097,73.0458,0,7.3548,5819.77,0.998725,94.6311,112.974,74.0205,0.04428,13.9535,105.479,527.199,0.935704,37.4006,4848.2,70.5955,0,0.000802656,86.0328,1.77E-17
29,0,0,0,0,0,27.0435,24.9097,73.0458,0,7.3548,5819.77,0.998725,94.6311,112.974,74.0205,0.04428,13.9535,105.479,527.199,0.935704,37.4006,4848.2,70.5955,0,0.000802656,86.0328,1.77E-17
30,0,0,0,0,0,27.011,24.9014,73.0474,0,7.35489,5818.96,0.998681,94.6188,112.959,74.0095,0.04428,13.9535,87.1757,527.199,0.935721,37.4005,4847,70.3626,0,0.000802755,70.7801,0
30,0,0,0,0,0,27.011,24.9014,73.0474,0,7.35489,5818.96,0.998681,94.6188,112.959,74.0095,0.04428,13.9535,87.1757,527.199,0.935721,37.4005,4847,70.3626,0,0.000802755,70.7801,0
31,0,0,0,0,0,26.9755,24.8834,73.0213,0,7.35516,5815.35,0.998637,94.5998,112.926,73.9919,0.044278,14.0187,89.6935,527.327,0.936134,37.4003,4845.81,69.9858,0,0.000802888,77.6322,-1.77E-17
31,0,0,0,0,0,26.9755,24.8834,73.0213,0,7.35516,5815.35,0.998637,94.5998,112.926,73.9919,0.044278,14.0187,89.6935,527.327,0.936134,37.4003,4845.81,69.9858,0,0.000802888,77.6322,-1.77E-17
32,0,0,0,0,0,27.0206,24.8816,73.0541,0,7.35503,5815.82,0.998593,94.5909,112.922,73.9925,0.044278,14.0187,145.805,527.327,0.935979,37.4003,4844.57,70.1,0,0.000802944,124.797,0
32,0,0,0,0,0,27.0206,24.8816,73.0541,0,7.35503,5815.82,0.998593,94.5909,112.922,73.9925,0.044278,14.0187,145.805,527.327,0.935979,37.4003,4844.57,70.1,0,0.000802944,124.797,0
33,0,0,0,0,0,27.0259,24.8803,73.1008,0,7.35476,5817.18,0.998549,94.5797,112.919,73.9922,0.044278,14.0187,134.836,527.327,0.935659,37.4003,4843.31,70.3876,0,0.000802975,111.873,0
33,0,0,0,0,0,27.0259,24.8803,73.1008,0,7.35476,5817.18,0.998549,94.5797,112.919,73.9922,0.044278,14.0187,134.836,527.327,0.935659,37.4003,4843.31,70.3876,0,0.000802975,111.873,0
34,0,0,0,0,0,26.9919,24.8723,73.1078,0,7.35486,5816.66,0.998505,94.5664,112.904,73.9812,0.044278,14.0187,110.593,527.327,0.93562,37.4002,4842.08,70.435,0,0.000803054,90.3842,0
34,0,0,0,0,0,26.9919,24.8723,73.1078,0,7.35486,5816.66,0.998505,94.5664,112.904,73.9812,0.044278,14.0187,110.593,527.327,0.93562,37.4002,4842.08,70.435,0,0.000803054,90.3842,0
35,0,0,0,0,0,26.9589,24.8608,73.0836,0,7.35513,5814.43,0.998461,94.5546,112.883,73.9669,0.044278,14.0187,91.309,527.327,0.935871,37.4001,4840.87,70.2524,0,0.00080318,74.1287,0
35,0,0,0,0,0,26.9589,24.8608,73.0836,0,7.35513,5814.43,0.998461,94.5546,112.883,73.9669,0.044278,14.0187,91.309,527.327,0.935871,37.4001,4840.87,70.2524,0,0.00080318,74.1287,0
36,0,0,0,0,0,26.9768,24.8535,73.1091,0,7.35527,5813.31,0.998417,94.5353,112.862,73.9601,0.0442781,14.0187,75.9666,531.029,0.935878,37.3999,4839.69,69.8857,0,0.00080335,61.8999,0
36,0,0,0,0,0,26.9768,24.8535,73.1091,0,7.35527,5813.31,0.998417,94.5353,112.862,73.9601,0.0442781,14.0187,75.9666,531.029,0.935878,37.3999,4839.69,69.8857,0,0.00080335,61.8999,0
37,0,0,0,0,0,27.0068,24.8485,73.1576,0,7.35489,5814.73,0.998373,94.5231,112.859,73.9593,0.0442781,14.0187,140.16,531.029,0.935538,37.3998,4838.46,69.8409,0,0.000803481,120.909,0
37,0,0,0,0,0,27.0068,24.8485,73.1576,0,7.35489,5814.73,0.998373,94.5231,112.859,73.9593,0.0442781,14.0187,140.16,531.029,0.935538,37.3998,4838.46,69.8409,0,0.000803481,120.909,0
38,0,0,0,0,0,26.9707,24.8407,73.1706,0,7.35492,5814.55,0.998329,94.5086,112.844,73.9484,0.0442781,14.0187,141.677,531.029,0.935432,37.3997,4837.2,70.146,0,0.000803551,118.222,0
38,0,0,0,0,0,26.9707,24.8407,73.1706,0,7.35492,5814.55,0.998329,94.5086,112.844,73.9484,0.0442781,14.0187,141.677,531.029,0.935432,37.3997,4837.2,70.146,0,0.000803551,118.222,0
39,0,0,0,0,0,26.9362,24.8287,73.1477,0,7.35521,5812.48,0.998285,94.4956,112.822,73.9326,0.0442781,14.0187,115.976,531.029,0.935644,37.3996,4835.97,70.2581,0,0.000803659,95.0256,0
39,0,0,0,0,0,26.9362,24.8287,73.1477,0,7.35521,5812.48,0.998285,94.4956,112.822,73.9326,0.0442781,14.0187,115.976,531.029,0.935644,37.3996,4835.97,70.2581,0,0.000803659,95.0256,0
40,0,0,0,0,0,26.9321,24.8206,73.1407,0,7.35539,5810.97,0.998242,94.4851,112.806,73.9247,0.0442584,14.0187,95.6311,531.144,0.935791,37.3994,4834.76,70.1276,0,0.00080382,77.6702,0
40,0,0,0,0,0,26.9321,24.8206,73.1407,0,7.35539,5810.97,0.998242,94.4851,112.806,73.9247,0.0442584,14.0187,95.6311,531.144,0.935791,37.3994,4834.76,70.1276,0,0.00080382,77.6702,0
41,0,0,0,0,0,26.9872,24.8171,73.169,0,7.35524,5811.22,0.998198,94.4744,112.799,73.9232,0.0442584,14.0187,79.0198,531.144,0.935653,37.3992,4833.57,69.8024,0,0.000804031,64.2621,0
41,0,0,0,0,0,26.9872,24.8171,73.169,0,7.35524,5811.22,0.998198,94.4744,112.799,73.9232,0.0442584,14.0187,79.0198,531.144,0.935653,37.3992,4833.57,69.8024,0,0.000804031,64.2621,0
42,0,0,0,0,0,27.1732,25.055,71.4926,0,7.35502,5634.38,0.998154,94.8357,113.211,74.7302,0.0442584,14.0187,140.378,531.144,0.968866,37.399,4832.34,69.8182,0,0.0008042,121.254,0
42,0,0,0,0,0,27.1732,25.055,71.4926,0,7.35502,5634.38,0.998154,94.8357,113.211,74.7302,0.0442584,14.0187,140.378,531.144,0.968866,37.399,4832.34,69.8182,0,0.0008042,121.254,0
43,0,0,0,0,0,27.1579,25.065,73.2172,0,7.35531,5752.67,0.99811,95.377,113.253,74.9721,0.0442584,14.0187,138.227,531.144,0.954565,37.399,4831.07,70.2736,0,0.000804295,115.192,0
43,0,0,0,0,0,27.1579,25.065,73.2172,0,7.35531,5752.67,0.99811,95.377,113.253,74.9721,0.0442584,14.0187,138.227,531.144,0.954565,37.399,4831.07,70.2736,0,0.000804295,115.192,0
44,0,0,0,0,0,27.0739,24.9869,74.8836,0,7.35553,5873.23,0.998066,95.3145,113.123,74.9483,0.0442523,14.0187,112.77,531.263,0.934323,37.3989,4829.83,70.3719,0,0.000804464,92.4042,0
44,0,0,0,0,0,27.0739,24.9869,74.8836,0,7.35553,5873.23,0.998066,95.3145,113.123,74.9483,0.0442523,14.0187,112.77,531.263,0.934323,37.3989,4829.83,70.3719,0,0.000804464,92.4042,0
45,0,0,0,0,0,26.8337,24.661,72.9616,0,7.35543,5751.94,0.998022,94.333,112.536,74.0207,0.0442523,14.0187,93.0007,531.263,0.943806,37.3986,4828.63,70.1799,0,0.000804697,75.502,1.77E-17
45,0,0,0,0,0,26.8337,24.661,72.9616,0,7.35543,5751.94,0.998022,94.333,112.536,74.0207,0.0442523,14.0187,93.0007,531.263,0.943806,37.3986,4828.63,70.1799,0,0.000804697,75.502,1.77E-17
46,0,0,0,0,0,26.7285,24.5575,73.198,0,7.35514,5772.39,0.997978,94.5626,112.307,73.6875,0.0442523,14.0187,76.8957,531.263,0.942863,37.3983,4827.45,69.7821,0,0.000804977,62.543,0
46,0,0,0,0,0,26.7285,24.5575,73.198,0,7.35514,5772.39,0.997978,94.5626,112.307,73.6875,0.0442523,14.0187,76.8957,531.263,0.942863,37.3983,4827.45,69.7821,0,0.000804977,62.543,0
47,0,0,0,0,0,26.931,24.8082,73.3703,0,7.35535,5744.1,0.997934,94.9248,112.748,74.472,0.0442523,14.0187,143.237,531.263,0.951289,37.3982,4826.22,69.8316,0,0.000805184,122.996,0
47,0,0,0,0,0,26.931,24.8082,73.3703,0,7.35535,5744.1,0.997934,94.9248,112.748,74.472,0.0442523,14.0187,143.237,531.263,0.951289,37.3982,4826.22,69.8316,0,0.000805184,122.996,0
48,0,0,0,0,0,26.9471,24.85,71.7173,0,7.35564,5601.99,0.99789,94.5239,112.842,74.6628,0.0442382,14.0187,134.038,531.384,0.971139,37.3981,4824.95,70.2253,0,0.00080533,111.171,0
48,0,0,0,0,0,26.9471,24.85,71.7173,0,7.35564,5601.99,0.99789,94.5239,112.842,74.6628,0.0442382,14.0187,134.038,531.384,0.971139,37.3981,4824.95,70.2253,0,0.00080533,111.171,0
49,0,0,0,0,0,26.9497,24.8108,73.3946,0,7.35562,5722.57,0.997846,94.9724,112.784,74.6781,0.0442382,14.0187,107.334,531.384,0.955364,37.3979,4823.72,70.3216,0,0.000805542,87.5784,0
49,0,0,0,0,0,26.9497,24.8108,73.3946,0,7.35562,5722.57,0.997846,94.9724,112.784,74.6781,0.0442382,14.0187,107.334,531.384,0.955364,37.3979,4823.72,70.3216,0,0.000805542,87.5784,0
50,0,0,0,0,0,26.9186,24.7563,73.3359,0,7.35531,5710.96,0.997803,94.9099,112.688,74.6435,0.0442382,14.0187,86.595,531.384,0.956649,37.3976,4822.52,70.1237,0,0.000805826,70.256,1.77E-17
50,0,0,0,0,0,26.9186,24.7563,73.3359,0,7.35531,5710.96,0.997803,94.9099,112.688,74.6435,0.0442382,14.0187,86.595,531.384,0.956649,37.3976,4822.52,70.1237,0,0.000805826,70.256,1.77E-17
51,0,0,0,0,0,26.7966,24.6531,73.3215,0,7.35531,5696.25,0.997759,94.7688,112.504,74.5485,0.0442382,14.0187,110.817,531.384,0.95763,37.3973,4821.33,69.8107,0,0.000806145,96.8473,0
51,0,0,0,0,0,26.7966,24.6531,73.3215,0,7.35531,5696.25,0.997759,94.7688,112.504,74.5485,0.0442382,14.0187,110.817,531.384,0.95763,37.3973,4821.33,69.8107,0,0.000806145,96.8473,0
52,0,0,0,0,0,26.7344,24.6105,73.3371,0,7.35569,5691.2,0.997715,94.6999,112.421,74.5003,0.0442382,14.0187,146.151,531.384,0.957755,37.3971,4820.07,70.102,0,0.000806358,123.609,-3.53E-17
52,0,0,0,0,0,26.7344,24.6105,73.3371,0,7.35569,5691.2,0.997715,94.6999,112.421,74.5003,0.0442382,14.0187,146.151,531.384,0.957755,37.3971,4820.07,70.102,0,0.000806358,123.609,-3.53E-17
53,0,0,0,0,0,26.7194,24.5776,73.3933,0,7.35575,5689.41,0.997671,94.6386,112.356,74.4546,0.0442355,14.0187,120.714,531.509,0.957413,37.3969,4818.82,70.3351,0,0.000806583,99.1059,0
53,0,0,0,0,0,26.7194,24.5776,73.3933,0,7.35575,5689.41,0.997671,94.6386,112.356,74.4546,0.0442355,14.0187,120.714,531.509,0.957413,37.3969,4818.82,70.3351,0,0.000806583,99.1059,0
54,0,0,0,0,0,26.7445,24.5543,73.4852,0,7.35547,5692.83,0.997627,94.5977,112.309,74.4252,0.0442355,14.0187,97.1089,531.509,0.956414,37.3966,4817.61,70.2447,0,0.00080688,78.7908,0
54,0,0,0,0,0,26.7445,24.5543,73.4852,0,7.35547,5692.83,0.997627,94.5977,112.309,74.4252,0.0442355,14.0187,97.1089,531.509,0.956414,37.3966,4817.61,70.2447,0,0.00080688,78.7908,0
55,0,0,0,0,0,26.7003,24.5395,73.5784,0,7.35529,5696.67,0.997583,94.5695,112.279,74.4031,0.0442355,14.0187,78.547,531.509,0.955483,37.3963,4816.42,69.899,0,0.000807236,63.6662,-1.76E-17
55,0,0,0,0,0,26.7003,24.5395,73.5784,0,7.35529,5696.67,0.997583,94.5695,112.279,74.4031,0.0442355,14.0187,78.547,531.509,0.955483,37.3963,4816.42,69.899,0,0.000807236,63.6662,-1.76E-17
56,0,0,0,0,0,26.6442,24.5049,73.6334,0,7.35567,5695.46,0.997539,94.5187,112.216,74.3684,0.0442355,14.0187,139.037,531.509,0.955172,37.396,4815.21,69.8105,0,0.000807558,119.577,0
56,0,0,0,0,0,26.6442,24.5049,73.6334,0,7.35567,5695.46,0.997539,94.5187,112.216,74.3684,0.0442355,14.0187,139.037,531.509,0.955172,37.396,4815.21,69.8105,0,0.000807558,119.577,0
57,0,0,0,0,0,26.6308,24.4951,75.5154,0,7.35585,5839.05,0.997495,95.0063,112.196,75.3747,0.0442134,14.0187,136.578,531.639,0.936694,37.3958,4813.95,70.1435,0,0.000807802,113.211,0
57,0,0,0,0,0,26.6308,24.4951,75.5154,0,7.35585,5839.05,0.997495,95.0063,112.196,75.3747,0.0442134,14.0187,136.578,531.639,0.936694,37.3958,4813.95,70.1435,0,0.000807802,113.211,0
58,0,0,0,0,0,26.6921,24.4922,73.7157,0,7.35562,5698.3,0.997452,94.4965,112.189,74.3657,0.0442134,14.0187,109.332,531.639,0.954488,37.3955,4812.71,70.2135,0,0.000808104,89.0323,1.76E-17
58,0,0,0,0,0,26.6921,24.4922,73.7157,0,7.35562,5698.3,0.997452,94.4965,112.189,74.3657,0.0442134,14.0187,109.332,531.639,0.954488,37.3955,4812.71,70.2135,0,0.000808104,89.0323,1.76E-17
59,0,0,0,0,0,26.6658,24.4932,73.7776,0,7.35537,5701.64,0.997408,94.4956,112.19,74.3711,0.0442134,14.0187,88.2538,531.639,0.953935,37.3951,4811.52,69.9964,0,0.000808475,71.3995,1.76E-17
