Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,0.0711826,73.6987,0,7.35608,5718.26,0.999736,93.2909,110.256,73.9188,0.0451132,10.4167,117.931,574.644,0.939431,37.4927,4928.17,68.2369,0,0.000795734,105.087,0
6,0,0,0,0,0,0.0711826,73.6987,0,7.35608,5718.26,0.999736,93.2909,110.256,73.9188,0.0451132,10.4167,117.931,574.644,0.939431,37.4927,4928.17,68.2369,0,0.000795734,105.087,0
7,0,0,0,0,0,0.0712569,73.6318,0,7.35617,5702.39,0.999692,93.2849,110.231,73.9229,0.0451526,10.4167,141.469,571.967,0.942015,37.4928,4924.51,68.4418,0,0.000795631,121.533,0
7,0,0,0,0,0,0.0712569,73.6318,0,7.35617,5702.39,0.999692,93.2849,110.231,73.9229,0.0451526,10.4167,141.469,571.967,0.942015,37.4928,4924.51,68.4418,0,0.000795631,121.533,0
8,0,0,0,0,0,0.0713682,73.5683,0,7.35574,5688.37,0.999648,93.234,110.154,73.896,0.0451526,10.4167,115.161,571.967,0.943829,37.4929,4920.89,68.5259,0,0.000795557,95.9797,0
8,0,0,0,0,0,0.0713682,73.5683,0,7.35574,5688.37,0.999648,93.234,110.154,73.896,0.0451526,10.4167,115.161,571.967,0.943829,37.4929,4920.89,68.5259,0,0.000795557,95.9797,0
9,0,0,0,0,0,0.0714959,73.5665,0,7.35517,5680.29,0.999604,93.174,110.074,73.8587,0.0451526,10.4167,93.2352,571.967,0.944567,37.4929,4917.37,68.3071,0,0.000795539,76.9007,1.76E-17
9,0,0,0,0,0,0.0714959,73.5665,0,7.35517,5680.29,0.999604,93.174,110.074,73.8587,0.0451526,10.4167,93.2352,571.967,0.944567,37.4929,4917.37,68.3071,0,0.000795539,76.9007,1.76E-17
10,0,0,0,0,0,0.0716157,73.5813,0,7.35494,5674.01,0.99956,93.1103,109.991,73.8161,0.0451526,10.4167,75.8387,571.967,0.94497,37.4928,4913.93,67.8486,0,0.000795562,62.6559,0
10,0,0,0,0,0,0.0716157,73.5813,0,7.35494,5674.01,0.99956,93.1103,109.991,73.8161,0.0451526,10.4167,75.8387,571.967,0.94497,37.4928,4913.93,67.8486,0,0.000795562,62.6559,0
11,0,0,0,0,0,0.0718383,73.5615,0,7.3554,5658.53,0.999516,92.9742,109.813,73.7285,0.0451526,10.4167,138.343,571.967,0.94617,37.4928,4910.37,67.7381,0,0.000795523,120.843,0
11,0,0,0,0,0,0.0718383,73.5615,0,7.3554,5658.53,0.999516,92.9742,109.813,73.7285,0.0451526,10.4167,138.343,571.967,0.94617,37.4928,4910.37,67.7381,0,0.000795523,120.843,0
12,0,0,0,0,0,0.071963,73.6018,0,7.35573,5655.31,0.999472,92.9166,109.74,73.691,0.0451526,10.4167,129.475,571.967,0.946129,37.4929,4906.72,67.9324,0,0.000795427,108.853,0
12,0,0,0,0,0,0.071963,73.6018,0,7.35573,5655.31,0.999472,92.9166,109.74,73.691,0.0451526,10.4167,129.475,571.967,0.946129,37.4929,4906.72,67.9324,0,0.000795427,108.853,0
13,0,0,0,0,0,0.0720992,73.687,0,7.35571,5655.9,0.999428,92.8699,109.683,73.6597,0.045212,10.4167,104.361,572.405,0.945568,37.4929,4903.16,67.8514,0,0.000795386,86.1749,0
13,0,0,0,0,0,0.0720992,73.687,0,7.35571,5655.9,0.999428,92.8699,109.683,73.6597,0.045212,10.4167,104.361,572.405,0.945568,37.4929,4903.16,67.8514,0,0.000795386,86.1749,0
14,0,0,0,0,0,0.0722438,73.801,0,7.35529,5658.97,0.999384,92.8332,109.641,73.6345,0.045212,10.4167,84.7692,572.405,0.944699,37.4928,4899.69,67.5046,0,0.000795405,69.6441,0
14,0,0,0,0,0,0.0722438,73.801,0,7.35529,5658.97,0.999384,92.8332,109.641,73.6345,0.045212,10.4167,84.7692,572.405,0.944699,37.4928,4899.69,67.5046,0,0.000795405,69.6441,0
15,0,0,0,0,0,0.0725018,73.9935,0,7.35462,5663.36,0.99934,92.7736,109.572,73.5926,0.045212,10.4167,108.295,572.405,0.943413,37.4927,4896.25,67.063,0,0.000795451,96.0915,0
15,0,0,0,0,0,0.0725018,73.9935,0,7.35462,5663.36,0.99934,92.7736,109.572,73.5926,0.045212,10.4167,108.295,572.405,0.943413,37.4927,4896.25,67.063,0,0.000795451,96.0915,0
16,0,0,0,0,0,0.0725964,73.9955,0,7.35467,5658.9,0.999296,92.7383,109.524,73.5714,0.045212,10.4167,141.334,572.405,0.94382,37.4927,4892.62,67.2058,0,0.000795395,121.12,0
16,0,0,0,0,0,0.0725964,73.9955,0,7.35467,5658.9,0.999296,92.7383,109.524,73.5714,0.045212,10.4167,141.334,572.405,0.94382,37.4927,4892.62,67.2058,0,0.000795395,121.12,0
17,0,0,0,0,0,0.0726867,73.9827,0,7.35505,5653.68,0.999252,92.7034,109.475,73.552,0.045212,10.4167,117.178,572.405,0.944359,37.4927,4889.02,67.2974,0,0.00079534,97.2802,0
17,0,0,0,0,0,0.0726867,73.9827,0,7.35505,5653.68,0.999252,92.7034,109.475,73.552,0.045212,10.4167,117.178,572.405,0.944359,37.4927,4889.02,67.2974,0,0.00079534,97.2802,0
18,0,0,0,0,0,0.0727842,74.0026,0,7.35533,5651.13,0.999208,92.674,109.436,73.5351,0.045212,10.4167,94.9149,572.405,0.944509,37.4926,4885.51,67.0921,0,0.000795347,77.8781,0
18,0,0,0,0,0,0.0727842,74.0026,0,7.35533,5651.13,0.999208,92.674,109.436,73.5351,0.045212,10.4167,94.9149,572.405,0.944509,37.4926,4885.51,67.0921,0,0.000795347,77.8781,0
19,0,0,0,0,0,0.072892,74.0622,0,7.35533,5651.62,0.999164,92.6504,109.407,73.5205,0.0452363,10.4167,77.2792,572.532,0.944213,37.4925,4882.08,66.6516,0,0.000795415,63.4365,0
19,0,0,0,0,0,0.072892,74.0622,0,7.35533,5651.62,0.999164,92.6504,109.407,73.5205,0.0452363,10.4167,77.2792,572.532,0.944213,37.4925,4882.08,66.6516,0,0.000795415,63.4365,0
20,0,0,0,0,0,0.0727105,76.1265,0,7.35451,5800.58,0.99912,93.0924,109.368,74.4652,0.0452363,10.4167,135.005,572.532,0.924602,37.4923,4878.56,66.4635,0,0.00079546,117.712,0
20,0,0,0,0,0,0.0727105,76.1265,0,7.35451,5800.58,0.99912,93.0924,109.368,74.4652,0.0452363,10.4167,135.005,572.532,0.924602,37.4923,4878.56,66.4635,0,0.00079546,117.712,0
21,0,0,0,0,0,0.0732163,74.2954,0,7.35418,5657.19,0.999076,92.5943,109.343,73.5025,0.0452363,10.4167,132.035,572.532,0.942806,37.4923,4874.93,66.6722,0,0.00079544,110.667,0
21,0,0,0,0,0,0.0732163,74.2954,0,7.35418,5657.19,0.999076,92.5943,109.343,73.5025,0.0452363,10.4167,132.035,572.532,0.942806,37.4923,4874.93,66.6722,0,0.00079544,110.667,0
22,0,0,0,0,0,0.073688,72.4844,0,7.35437,5515.59,0.999032,92.1109,109.303,73.4653,0.0452363,10.4167,106.426,572.532,0.961801,37.4922,4871.38,66.6318,0,0.000795463,87.5418,0
22,0,0,0,0,0,0.073688,72.4844,0,7.35437,5515.59,0.999032,92.1109,109.303,73.4653,0.0452363,10.4167,106.426,572.532,0.961801,37.4922,4871.38,66.6318,0,0.000795463,87.5418,0
23,0,0,0,0,0,0.0733626,74.2506,0,7.35475,5646.31,0.998988,92.5337,109.258,73.4473,0.0452363,10.4167,86.4748,572.532,0.944053,37.492,4867.91,66.3218,0,0.000795541,70.721,0
23,0,0,0,0,0,0.0733626,74.2506,0,7.35475,5646.31,0.998988,92.5337,109.258,73.4473,0.0452363,10.4167,86.4748,572.532,0.944053,37.492,4867.91,66.3218,0,0.000795541,70.721,0
24,0,0,0,0,0,0.0731265,76.1966,0,7.35506,5786.42,0.998944,92.9551,109.187,74.3793,0.0452432,10.4167,98.1463,572.332,0.925623,37.4917,4864.49,65.8633,0,0.000795666,86.458,0
24,0,0,0,0,0,0.0731265,76.1966,0,7.35506,5786.42,0.998944,92.9551,109.187,74.3793,0.0452432,10.4167,98.1463,572.332,0.925623,37.4917,4864.49,65.8633,0,0.000795666,86.458,0
25,0,0,0,0,0,0.0736471,74.3919,0,7.35474,5645.36,0.998901,92.4573,109.163,73.4236,0.0452432,10.4167,141.136,572.332,0.943508,37.4916,4860.89,65.9732,0,0.000795712,120.751,0
25,0,0,0,0,0,0.0736471,74.3919,0,7.35474,5645.36,0.998901,92.4573,109.163,73.4236,0.0452432,10.4167,141.136,572.332,0.943508,37.4916,4860.89,65.9732,0,0.000795712,120.751,0
26,0,0,0,0,0,0.0737552,74.4844,0,7.3542,5648.29,0.998857,92.4379,109.143,73.4201,0.0452432,10.4167,119.522,572.332,0.942853,37.4915,4857.29,66.1067,0,0.000795767,98.935,0
26,0,0,0,0,0,0.0737552,74.4844,0,7.3542,5648.29,0.998857,92.4379,109.143,73.4201,0.0452432,10.4167,119.522,572.332,0.942853,37.4915,4857.29,66.1067,0,0.000795767,98.935,0
27,0,0,0,0,0,0.0738449,74.5394,0,7.35398,5648.59,0.998813,92.4146,109.116,73.411,0.0452432,10.4167,96.8108,572.332,0.942594,37.4912,4853.79,65.9432,0,0.000795887,79.1348,-1.76E-17
27,0,0,0,0,0,0.0738449,74.5394,0,7.35398,5648.59,0.998813,92.4146,109.116,73.411,0.0452432,10.4167,96.8108,572.332,0.942594,37.4912,4853.79,65.9432,0,0.000795887,79.1348,-1.76E-17
28,0,0,0,0,0,0.0739139,74.5252,0,7.35417,5643.99,0.998769,92.3836,109.074,73.389,0.0452432,10.4167,78.8498,572.332,0.943069,37.4909,4850.36,65.5382,0,0.000796058,64.4338,0
28,0,0,0,0,0,0.0739139,74.5252,0,7.35417,5643.99,0.998769,92.3836,109.074,73.389,0.0452432,10.4167,78.8498,572.332,0.943069,37.4909,4850.36,65.5382,0,0.000796058,64.4338,0
29,0,0,0,0,0,0.0740583,74.5067,0,7.35481,5635.56,0.998725,92.3206,108.988,73.3446,0.0452432,10.4167,130.326,572.332,0.943883,37.4906,4846.89,65.284,0,0.000796219,113.696,0
29,0,0,0,0,0,0.0740583,74.5067,0,7.35481,5635.56,0.998725,92.3206,108.988,73.3446,0.0452432,10.4167,130.326,572.332,0.943883,37.4906,4846.89,65.284,0,0.000796219,113.696,0
30,0,0,0,0,0,0.0741502,74.5593,0,7.35496,5635.7,0.998681,92.2941,108.957,73.332,0.0452338,10.4167,134.689,571.862,0.943611,37.4905,4843.26,65.5004,0,0.00079631,112.782,0
30,0,0,0,0,0,0.0741502,74.5593,0,7.35496,5635.7,0.998681,92.2941,108.957,73.332,0.0452338,10.4167,134.689,571.862,0.943611,37.4905,4843.26,65.5004,0,0.00079631,112.782,0
31,0,0,0,0,0,0.0742548,74.6432,0,7.35462,5638.05,0.998637,92.2706,108.932,73.3242,0.0452338,10.4167,108.508,571.862,0.943004,37.4902,4839.72,65.5,0,0.000796463,88.9866,0
31,0,0,0,0,0,0.0742548,74.6432,0,7.35462,5638.05,0.998637,92.2706,108.932,73.3242,0.0452338,10.4167,108.508,571.862,0.943004,37.4902,4839.72,65.5,0,0.000796463,88.9866,0
32,0,0,0,0,0,0.0743614,74.7372,0,7.3541,5641.16,0.998593,92.2488,108.911,73.3186,0.0452338,10.4167,88.1698,571.862,0.942291,37.4898,4836.26,65.2253,0,0.000796688,71.8164,0
32,0,0,0,0,0,0.0743614,74.7372,0,7.3541,5641.16,0.998593,92.2488,108.911,73.3186,0.0452338,10.4167,88.1698,571.862,0.942291,37.4898,4836.26,65.2253,0,0.000796688,71.8164,0
33,0,0,0,0,0,0.0745161,74.7826,0,7.35391,5637.57,0.998549,92.1925,108.842,73.2842,0.0452338,10.4167,87.9756,571.862,0.942368,37.4894,4832.86,64.7624,0,0.000796965,76.3914,1.76E-17
33,0,0,0,0,0,0.0745161,74.7826,0,7.35391,5637.57,0.998549,92.1925,108.842,73.2842,0.0452338,10.4167,87.9756,571.862,0.942368,37.4894,4832.86,64.7624,0,0.000796965,76.3914,1.76E-17
34,0,0,0,0,0,0.0745799,74.7556,0,7.35446,5632.33,0.998505,92.1596,108.796,73.2586,0.0452338,10.4167,140.307,571.862,0.94293,37.4891,4829.29,64.8195,0,0.000797157,120.028,0
34,0,0,0,0,0,0.0745799,74.7556,0,7.35446,5632.33,0.998505,92.1596,108.796,73.2586,0.0452338,10.4167,140.307,571.862,0.94293,37.4891,4829.29,64.8195,0,0.000797157,120.028,0
35,0,0,0,0,0,0.0746545,74.7643,0,7.35484,5629.51,0.998461,92.1293,108.757,73.2388,0.0452338,10.4167,121.893,571.862,0.943115,37.4888,4825.7,64.9818,0,0.000797338,100.753,0
35,0,0,0,0,0,0.0746545,74.7643,0,7.35484,5629.51,0.998461,92.1293,108.757,73.2388,0.0452338,10.4167,121.893,571.862,0.943115,37.4888,4825.7,64.9818,0,0.000797338,100.753,0
36,0,0,0,0,0,0.074744,74.8169,0,7.35491,5629.68,0.998417,92.1021,108.725,73.2257,0.0452148,10.4167,98.6837,571.195,0.94283,37.4884,4822.2,64.852,0,0.000797598,80.4283,3.52E-17
36,0,0,0,0,0,0.074744,74.8169,0,7.35491,5629.68,0.998417,92.1021,108.725,73.2257,0.0452148,10.4167,98.6837,571.195,0.94283,37.4884,4822.2,64.852,0,0.000797598,80.4283,3.52E-17
37,0,0,0,0,0,0.0748471,74.9012,0,7.35457,5632.03,0.998373,92.0772,108.7,73.2169,0.0452148,10.4167,80.3796,571.195,0.942209,37.4879,4818.78,64.477,0,0.000797936,65.41,0
37,0,0,0,0,0,0.0748471,74.9012,0,7.35457,5632.03,0.998373,92.0772,108.7,73.2169,0.0452148,10.4167,80.3796,571.195,0.942209,37.4879,4818.78,64.477,0,0.000797936,65.41,0
38,0,0,0,0,0,0.0750406,73.2238,0,7.35392,5498.43,0.998329,92.0278,108.651,73.1975,0.0452148,10.4167,130.649,571.195,0.964638,37.4874,4815.31,64.2463,0,0.000798275,113.532,0
38,0,0,0,0,0,0.0750406,73.2238,0,7.35392,5498.43,0.998329,92.0278,108.651,73.1975,0.0452148,10.4167,130.649,571.195,0.964638,37.4874,4815.31,64.2463,0,0.000798275,113.532,0
39,0,0,0,0,0,0.0743475,75.0459,0,7.35406,5592.14,0.998285,92.8516,109.036,74.2952,0.0452148,10.4167,131.216,571.195,0.957315,37.4871,4811.67,64.602,0,0.000798511,109.279,0
39,0,0,0,0,0,0.0743475,75.0459,0,7.35406,5592.14,0.998285,92.8516,109.036,74.2952,0.0452148,10.4167,131.216,571.195,0.957315,37.4871,4811.67,64.602,0,0.000798511,109.279,0
40,0,0,0,0,0,0.0743021,75.0189,0,7.35446,5569.87,0.998242,92.8999,109.072,74.3323,0.0452148,10.4167,103.442,571.195,0.961675,37.4867,4808.11,64.6726,0,0.000798815,84.53,0
40,0,0,0,0,0,0.0743021,75.0189,0,7.35446,5569.87,0.998242,92.8999,109.072,74.3323,0.0452148,10.4167,103.442,571.195,0.961675,37.4867,4808.11,64.6726,0,0.000798815,84.53,0
41,0,0,0,0,0,0.0747593,74.8668,0,7.3548,5543.05,0.998198,92.3418,108.942,73.3244,0.0452148,10.4167,83.7305,571.195,0.96031,37.4861,4804.69,64.3552,0,0.000799222,68.1565,0
41,0,0,0,0,0,0.0747593,74.8668,0,7.3548,5543.05,0.998198,92.3418,108.942,73.3244,0.0452148,10.4167,83.7305,571.195,0.96031,37.4861,4804.69,64.3552,0,0.000799222,68.1565,0
42,0,0,0,0,0,0.0750508,76.7238,0,7.35478,5710.43,0.998154,92.087,108.099,73.7783,0.045192,10.453,107.477,570.391,0.929536,37.4855,4801.29,63.8996,0,0.000799689,94.2056,0
42,0,0,0,0,0,0.0750508,76.7238,0,7.35478,5710.43,0.998154,92.087,108.099,73.7783,0.045192,10.453,107.477,570.391,0.929536,37.4855,4801.29,63.8996,0,0.000799689,94.2056,0
43,0,0,0,0,0,0.0756922,73.2613,0,7.35417,5452.35,0.99811,91.5495,108.046,72.8845,0.045192,10.453,138.988,570.391,0.967669,37.485,4797.69,64.1119,0,0.000800049,117.03,0
43,0,0,0,0,0,0.0756922,73.2613,0,7.35417,5452.35,0.99811,91.5495,108.046,72.8845,0.045192,10.453,138.988,570.391,0.967669,37.485,4797.69,64.1119,0,0.000800049,117.03,0
44,0,0,0,0,0,0.0750967,75.3679,0,7.35392,5567.84,0.998066,92.3784,108.48,73.9473,0.045192,10.453,110.347,570.391,0.956543,37.4845,4794.12,64.2414,0,0.000800436,90.2172,0
44,0,0,0,0,0,0.0750967,75.3679,0,7.35392,5567.84,0.998066,92.3784,108.48,73.9473,0.045192,10.453,110.347,570.391,0.956543,37.4845,4794.12,64.2414,0,0.000800436,90.2172,0
45,0,0,0,0,0,0.0751006,75.5023,0,7.35408,5560.1,0.998022,92.4542,108.573,73.9925,0.045192,10.453,87.6738,570.391,0.95872,37.4839,4790.66,64.0348,0,0.000800906,71.1586,0
45,0,0,0,0,0,0.0751006,75.5023,0,7.35408,5560.1,0.998022,92.4542,108.573,73.9925,0.045192,10.453,87.6738,570.391,0.95872,37.4839,4790.66,64.0348,0,0.000800906,71.1586,0
46,0,0,0,0,0,0.0752167,75.2643,0,7.35467,5522.37,0.997978,92.3336,108.377,73.929,0.045192,10.453,107.875,570.391,0.964004,37.4832,4787.25,63.6647,0,0.000801435,94.3646,0
46,0,0,0,0,0,0.0752167,75.2643,0,7.35467,5522.37,0.997978,92.3336,108.377,73.929,0.045192,10.453,107.875,570.391,0.964004,37.4832,4787.25,63.6647,0,0.000801435,94.3646,0
47,0,0,0,0,0,0.0753319,75.2482,0,7.35507,5512,0.997934,92.248,108.266,73.8718,0.0451559,10.453,138.27,573.301,0.964906,37.4827,4783.65,63.9116,0,0.000801871,116.398,0
47,0,0,0,0,0,0.0753319,75.2482,0,7.35507,5512,0.997934,92.248,108.266,73.8718,0.0451559,10.453,138.27,573.301,0.964906,37.4827,4783.65,63.9116,0,0.000801871,116.398,0
48,0,0,0,0,0,0.0754786,75.3212,0,7.35487,5508.17,0.99789,92.1638,108.169,73.8096,0.0451559,10.453,109.795,573.301,0.964682,37.4821,4780.09,64.0148,0,0.00080236,89.6332,0
48,0,0,0,0,0,0.0754786,75.3212,0,7.35487,5508.17,0.99789,92.1638,108.169,73.8096,0.0451559,10.453,109.795,573.301,0.964682,37.4821,4780.09,64.0148,0,0.00080236,89.6332,0
49,0,0,0,0,0,0.0756429,75.4451,0,7.35438,5508.28,0.997846,92.084,108.084,73.7466,0.0451559,10.453,87.2162,573.301,0.963818,37.4814,4776.65,63.7646,0,0.00080295,70.6347,-1.76E-17
49,0,0,0,0,0,0.0756429,75.4451,0,7.35438,5508.28,0.997846,92.084,108.084,73.7466,0.0451559,10.453,87.2162,573.301,0.963818,37.4814,4776.65,63.7646,0,0.00080295,70.6347,-1.76E-17
50,0,0,0,0,0,0.0759305,75.6239,0,7.35412,5506.74,0.997803,91.9376,107.926,73.632,0.0451559,10.453,107.643,573.301,0.962555,37.4806,4773.26,63.3519,0,0.0008036,93.9301,-1.76E-17
50,0,0,0,0,0,0.0759305,75.6239,0,7.35412,5506.74,0.997803,91.9376,107.926,73.632,0.0451559,10.453,107.643,573.301,0.962555,37.4806,4773.26,63.3519,0,0.0008036,93.9301,-1.76E-17
51,0,0,0,0,0,0.0760474,75.6473,0,7.35459,5503.14,0.997759,91.8749,107.85,73.5876,0.0451559,10.453,137.731,573.301,0.962535,37.4799,4769.67,63.5585,0,0.000804139,115.601,0
51,0,0,0,0,0,0.0760474,75.6473,0,7.35459,5503.14,0.997759,91.8749,107.85,73.5876,0.0451559,10.453,137.731,573.301,0.962535,37.4799,4769.67,63.5585,0,0.000804139,115.601,0
52,0,0,0,0,0,0.0761654,75.6903,0,7.355,5501.3,0.997715,91.8231,107.79,73.55,0.0451559,10.453,109.333,573.301,0.962326,37.4792,4766.13,63.6265,0,0.000804717,89.0354,0
52,0,0,0,0,0,0.0761654,75.6903,0,7.355,5501.3,0.997715,91.8231,107.79,73.55,0.0451559,10.453,109.333,573.301,0.962326,37.4792,4766.13,63.6265,0,0.000804717,89.0354,0
53,0,0,0,0,0,0.0762914,75.7699,0,7.3552,5502.1,0.997671,91.7803,107.747,73.5162,0.0451005,10.453,86.9189,572.287,0.961752,37.4784,4762.69,63.3521,0,0.000805395,70.2373,1.76E-17
53,0,0,0,0,0,0.0762914,75.7699,0,7.3552,5502.1,0.997671,91.7803,107.747,73.5162,0.0451005,10.453,86.9189,572.287,0.961752,37.4784,4762.69,63.3521,0,0.000805395,70.2373,1.76E-17
54,0,0,0,0,0,0.0765628,75.9965,0,7.35486,5508.89,0.997627,91.7124,107.693,73.4562,0.0451005,10.453,107.728,572.287,0.959904,37.4775,4759.31,62.9254,0,0.000806147,93.794,0
54,0,0,0,0,0,0.0765628,75.9965,0,7.35486,5508.89,0.997627,91.7124,107.693,73.4562,0.0451005,10.453,107.728,572.287,0.959904,37.4775,4759.31,62.9254,0,0.000806147,93.794,0
55,0,0,0,0,0,0.0766834,76.0946,0,7.35426,5512,0.997583,91.6846,107.673,73.4303,0.0451005,10.453,137.492,572.287,0.959101,37.4767,4755.73,63.1241,0,0.000806801,115.076,0
55,0,0,0,0,0,0.0766834,76.0946,0,7.35426,5512,0.997583,91.6846,107.673,73.4303,0.0451005,10.453,137.492,572.287,0.959101,37.4767,4755.73,63.1241,0,0.000806801,115.076,0
56,0,0,0,0,0,0.0767702,76.1243,0,7.35428,5511.53,0.997539,91.6583,107.644,73.4099,0.0451005,10.453,109.079,572.287,0.958937,37.4759,4752.2,63.1848,0,0.000807495,88.6407,0
56,0,0,0,0,0,0.0767702,76.1243,0,7.35428,5511.53,0.997539,91.6583,107.644,73.4099,0.0451005,10.453,109.079,572.287,0.958937,37.4759,4752.2,63.1848,0,0.000807495,88.6407,0
57,0,0,0,0,0,0.0768356,76.1,0,7.3546,5508.04,0.997495,91.6347,107.609,73.3963,0.0451005,10.453,86.7809,572.287,0.959327,37.4749,4748.77,62.9087,0,0.000808278,70.0215,1.75E-17
57,0,0,0,0,0,0.0768356,76.1,0,7.3546,5508.04,0.997495,91.6347,107.609,73.3963,0.0451005,10.453,86.7809,572.287,0.959327,37.4749,4748.77,62.9087,0,0.000808278,70.0215,1.75E-17
58,0,0,0,0,0,0.0769781,76.1149,0,7.35514,5503.96,0.997452,91.594,107.557,73.3696,0.0451005,10.453,107.662,572.287,0.95967,37.4739,4745.39,62.4841,0,0.000809126,93.617,-1.75E-17
58,0,0,0,0,0,0.0769781,76.1149,0,7.35514,5503.96,0.997452,91.594,107.557,73.3696,0.0451005,10.453,107.662,572.287,0.95967,37.4739,4745.39,62.4841,0,0.000809126,93.617,-1.75E-17
59,0,0,0,0,0,0.0770709,76.1775,0,7.35524,5504.8,0.997408,91.5718,107.538,73.3505,0.0450688,10.4895,137.314,571.241,0.959318,37.473,4741.82,62.6856,0,0.000809879,114.744,0
59,0,0,0,0,0,0.0770709,76.1775,0,7.35524,5504.8,0.997408,91.5718,107.538,73.3505,0.0450688,10.4895,137.314,571.241,0.959318,37.473,4741.82,62.6856,0,0.000809879,114.744,0
60,0,0,0,0,0,0.0771751,76.2624,0,7.35479,5506.89,0.997364,91.5475,107.521,73.328,0.0450688,10.4895,108.874,571.241,0.958727,37.472,4738.29,62.7483,0,0.000810687,88.3293,0
60,0,0,0,0,0,0.0771751,76.2624,0,7.35479,5506.89,0.997364,91.5475,107.521,73.328,0.0450688,10.4895,108.874,571.241,0.958727,37.472,4738.29,62.7483,0,0.000810687,88.3293,0
61,0,0,0,0,0,0.0772736,76.341,0,7.35433,5508.74,0.99732,91.5213,107.501,73.3035,0.0450688,10.4895,86.6239,571.241,0.958159,37.4709,4734.87,62.4735,0,0.0008116,69.7988,-1.75E-17
61,0,0,0,0,0,0.0772736,76.341,0,7.35433,5508.74,0.99732,91.5213,107.501,73.3035,0.0450688,10.4895,86.6239,571.241,0.958159,37.4709,4734.87,62.4735,0,0.0008116,69.7988,-1.75E-17
