Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
17,0,0,0,0,0,0.0696165,73.1124,0,7.35723,5837,0.999252,96.4752,116.719,74.1102,0.0423801,15.4639,86.3513,424.08,0.950833,37.5061,4788.82,80.1501,0,0.000798311,69.4233,0
18,0,0,0,0,0,0.0691642,73.5741,0,7.35697,5830.19,0.999208,97.3809,117.254,74.9589,0.0423801,15.4639,114.252,424.08,0.961315,37.5059,4786.23,79.7329,0,0.000798365,98.9253,0
18,0,0,0,0,0,0.0691642,73.5741,0,7.35697,5830.19,0.999208,97.3809,117.254,74.9589,0.0423801,15.4639,114.252,424.08,0.961315,37.5059,4786.23,79.7329,0,0.000798365,98.9253,0
19,0,0,0,0,0,0.0691438,73.667,0,7.35705,5825.41,0.999164,97.4768,117.361,75.1664,0.0423801,15.4639,152.57,424.08,0.963115,37.506,4783.47,80.0378,0,0.000798308,127.583,0
19,0,0,0,0,0,0.0691438,73.667,0,7.35705,5825.41,0.999164,97.4768,117.361,75.1664,0.0423801,15.4639,152.57,424.08,0.963115,37.506,4783.47,80.0378,0,0.000798308,127.583,0
20,0,0,0,0,0,0.0691686,73.5299,0,7.3572,5803.97,0.99912,97.4374,117.29,75.18,0.0423843,15.4639,124.306,424.223,0.966285,37.506,4780.74,80.2802,0,0.000798268,101.196,0
20,0,0,0,0,0,0.0691686,73.5299,0,7.3572,5803.97,0.99912,97.4374,117.29,75.18,0.0423843,15.4639,124.306,424.223,0.966285,37.506,4780.74,80.2802,0,0.000798268,101.196,0
21,0,0,0,0,0,0.0692198,73.4152,0,7.35714,5788.79,0.999076,97.375,117.175,75.1339,0.0423843,15.4639,98.2574,424.223,0.968189,37.5059,4778.09,80.1521,0,0.000798304,79.1724,0
21,0,0,0,0,0,0.0692198,73.4152,0,7.35714,5788.79,0.999076,97.375,117.175,75.1339,0.0423843,15.4639,98.2574,424.223,0.968189,37.5059,4778.09,80.1521,0,0.000798304,79.1724,0
22,0,0,0,0,0,0.0693004,73.3959,0,7.35692,5779.2,0.999032,97.3067,117.078,75.0977,0.0423843,15.4639,78.0911,424.223,0.969102,37.5057,4775.5,79.7311,0,0.000798407,62.8673,1.80E-17
22,0,0,0,0,0,0.0693004,73.3959,0,7.35692,5779.2,0.999032,97.3067,117.078,75.0977,0.0423843,15.4639,78.0911,424.223,0.969102,37.5057,4775.5,79.7311,0,0.000798407,62.8673,1.80E-17
23,0,0,0,0,0,0.0695002,73.4578,0,7.35705,5766.94,0.998988,97.1461,116.887,75.0037,0.0423843,15.4639,144.161,424.223,0.969525,37.5056,4772.85,79.5959,0,0.000798476,122.486,0
23,0,0,0,0,0,0.0695002,73.4578,0,7.35705,5766.94,0.998988,97.1461,116.887,75.0037,0.0423843,15.4639,144.161,424.223,0.969525,37.5056,4772.85,79.5959,0,0.000798476,122.486,0
24,0,0,0,0,0,0.0696137,73.5096,0,7.35721,5763.41,0.998944,97.0697,116.801,74.9538,0.042365,15.4639,141.587,424.355,0.969346,37.5056,4770.09,79.9248,0,0.000798468,116.071,0
24,0,0,0,0,0,0.0696137,73.5096,0,7.35721,5763.41,0.998944,97.0697,116.801,74.9538,0.042365,15.4639,141.587,424.355,0.969346,37.5056,4770.09,79.9248,0,0.000798468,116.071,0
25,0,0,0,0,0,0.0697295,73.5941,0,7.35709,5764.77,0.998901,97.0143,116.734,74.914,0.042365,15.4639,111.345,424.355,0.968563,37.5055,4767.41,79.948,0,0.00079852,89.8666,-1.80E-17
25,0,0,0,0,0,0.0697295,73.5941,0,7.35709,5764.77,0.998901,97.0143,116.734,74.914,0.042365,15.4639,111.345,424.355,0.968563,37.5055,4767.41,79.948,0,0.00079852,89.8666,-1.80E-17
26,0,0,0,0,0,0.0698404,73.6968,0,7.35693,5767.89,0.998857,96.9745,116.687,74.8928,0.042365,15.4639,88.3187,424.355,0.967652,37.5053,4764.8,79.6431,0,0.000798642,70.8601,0
26,0,0,0,0,0,0.0698404,73.6968,0,7.35693,5767.89,0.998857,96.9745,116.687,74.8928,0.042365,15.4639,88.3187,424.355,0.967652,37.5053,4764.8,79.6431,0,0.000798642,70.8601,0
27,0,0,0,0,0,0.070025,73.8128,0,7.35705,5768.33,0.998813,96.9059,116.601,74.8552,0.042365,15.4639,102.164,424.355,0.966922,37.505,4762.23,79.1628,0,0.000798811,88.0155,1.80E-17
27,0,0,0,0,0,0.070025,73.8128,0,7.35705,5768.33,0.998813,96.9059,116.601,74.8552,0.042365,15.4639,102.164,424.355,0.966922,37.505,4762.23,79.1628,0,0.000798811,88.0155,1.80E-17
28,0,0,0,0,0,0.070113,73.8588,0,7.35726,5768.33,0.998769,96.8796,116.568,74.8406,0.0423494,15.4639,151.75,424.462,0.966677,37.5049,4759.51,79.3521,0,0.000798876,126.623,0
28,0,0,0,0,0,0.070113,73.8588,0,7.35726,5768.33,0.998769,96.8796,116.568,74.8406,0.0423494,15.4639,151.75,424.462,0.966677,37.5049,4759.51,79.3521,0,0.000798876,126.623,0
29,0,0,0,0,0,0.0702024,73.9234,0,7.3571,5770.13,0.998725,96.8615,116.545,74.8344,0.0423494,15.4639,126.749,424.462,0.966217,37.5048,4756.78,79.5737,0,0.000798943,102.804,0
29,0,0,0,0,0,0.0702024,73.9234,0,7.3571,5770.13,0.998725,96.8615,116.545,74.8344,0.0423494,15.4639,126.749,424.462,0.966217,37.5048,4756.78,79.5737,0,0.000798943,102.804,0
30,0,0,0,0,0,0.0702834,73.9894,0,7.357,5772.24,0.998681,96.847,116.529,74.8327,0.0423494,15.4639,100.22,424.462,0.965746,37.5045,4754.14,79.4361,0,0.000799086,80.4018,0
30,0,0,0,0,0,0.0702834,73.9894,0,7.357,5772.24,0.998681,96.847,116.529,74.8327,0.0423494,15.4639,100.22,424.462,0.965746,37.5045,4754.14,79.4361,0,0.000799086,80.4018,0
31,0,0,0,0,0,0.0703509,74.0164,0,7.35712,5771.39,0.998637,96.8283,116.504,74.8247,0.0423494,15.4639,79.7248,424.462,0.965725,37.5042,4751.56,79.0116,0,0.000799295,63.872,0
31,0,0,0,0,0,0.0703509,74.0164,0,7.35712,5771.39,0.998637,96.8283,116.504,74.8247,0.0423494,15.4639,79.7248,424.462,0.965725,37.5042,4751.56,79.0116,0,0.000799295,63.872,0
32,0,0,0,0,0,0.0704832,74.0509,0,7.35731,5768.55,0.998593,96.79,116.452,74.8045,0.0423497,15.4639,138.961,424.54,0.965863,37.5039,4748.94,78.7709,0,0.000799493,118.033,0
32,0,0,0,0,0,0.0704832,74.0509,0,7.35731,5768.55,0.998593,96.79,116.452,74.8045,0.0423497,15.4639,138.961,424.54,0.965863,37.5039,4748.94,78.7709,0,0.000799493,118.033,0
33,0,0,0,0,0,0.070555,74.1,0,7.35713,5769.67,0.998549,96.7762,116.435,74.8015,0.0423497,15.4639,144.848,424.54,0.965562,37.5038,4746.2,79.0906,0,0.000799603,118.514,3.59E-17
33,0,0,0,0,0,0.070555,74.1,0,7.35713,5769.67,0.998549,96.7762,116.435,74.8015,0.0423497,15.4639,144.848,424.54,0.965562,37.5038,4746.2,79.0906,0,0.000799603,118.514,3.59E-17
34,0,0,0,0,0,0.0706185,74.1444,0,7.35709,5770.35,0.998505,96.7608,116.417,74.7981,0.0423497,15.4639,113.922,424.54,0.965319,37.5035,4743.51,79.1501,0,0.000799772,91.6969,0
34,0,0,0,0,0,0.0706185,74.1444,0,7.35709,5770.35,0.998505,96.7608,116.417,74.7981,0.0423497,15.4639,113.922,424.54,0.965319,37.5035,4743.51,79.1501,0,0.000799772,91.6969,0
35,0,0,0,0,0,0.0706737,74.1525,0,7.35724,5768.19,0.998461,96.7389,116.387,74.7861,0.0423497,15.4639,90.3862,424.54,0.965484,37.5031,4740.91,78.8781,0,0.000800014,72.2819,0
35,0,0,0,0,0,0.0706737,74.1525,0,7.35724,5768.19,0.998461,96.7389,116.387,74.7861,0.0423497,15.4639,90.3862,424.54,0.965484,37.5031,4740.91,78.8781,0,0.000800014,72.2819,0
36,0,0,0,0,0,0.0707953,74.1881,0,7.35738,5765.43,0.998417,96.6956,116.33,74.762,0.0423388,15.4639,90.8279,424.588,0.965554,37.5027,4738.35,78.3859,0,0.000800316,77.3599,0
36,0,0,0,0,0,0.0707953,74.1881,0,7.35738,5765.43,0.998417,96.6956,116.33,74.762,0.0423388,15.4639,90.8279,424.588,0.965554,37.5027,4738.35,78.3859,0,0.000800316,77.3599,0
37,0,0,0,0,0,0.0708627,74.2409,0,7.35717,5766.69,0.998373,96.6782,116.31,74.7569,0.0423388,15.4639,150.927,424.588,0.965192,37.5024,4735.65,78.5117,0,0.00080053,125.897,3.59E-17
37,0,0,0,0,0,0.0708627,74.2409,0,7.35717,5766.69,0.998373,96.6782,116.31,74.7569,0.0423388,15.4639,150.927,424.588,0.965192,37.5024,4735.65,78.5117,0,0.00080053,125.897,3.59E-17
38,0,0,0,0,0,0.070921,74.2772,0,7.35719,5766.63,0.998329,96.6575,116.285,74.7484,0.0423388,15.4639,129.765,424.588,0.965017,37.5021,4732.93,78.7673,0,0.000800731,105.112,0
38,0,0,0,0,0,0.070921,74.2772,0,7.35719,5766.63,0.998329,96.6575,116.285,74.7484,0.0423388,15.4639,129.765,424.588,0.965017,37.5021,4732.93,78.7673,0,0.000800731,105.112,0
39,0,0,0,0,0,0.0709746,74.283,0,7.35737,5764.23,0.998285,96.6316,116.251,74.7323,0.0423388,15.4639,102.56,424.588,0.965178,37.5017,4730.29,78.6679,0,0.000801008,82.1066,-1.80E-17
39,0,0,0,0,0,0.0709746,74.283,0,7.35737,5764.23,0.998285,96.6316,116.251,74.7323,0.0423388,15.4639,102.56,424.588,0.965178,37.5017,4730.29,78.6679,0,0.000801008,82.1066,-1.80E-17
40,0,0,0,0,0,0.0710327,74.2966,0,7.35748,5762.47,0.998242,96.6065,116.218,74.7168,0.042315,15.4639,81.5856,424.607,0.965239,37.5012,4727.71,78.2743,0,0.000801359,65.1671,0
40,0,0,0,0,0,0.0710327,74.2966,0,7.35748,5762.47,0.998242,96.6065,116.218,74.7168,0.042315,15.4639,81.5856,424.607,0.965239,37.5012,4727.71,78.2743,0,0.000801359,65.1671,0
41,0,0,0,0,0,0.0711646,74.3936,0,7.35726,5764.26,0.998198,96.5661,116.172,74.7005,0.042315,15.4639,132.129,424.607,0.964577,37.5007,4725.12,77.9575,0,0.000801723,112.444,0
41,0,0,0,0,0,0.0711646,74.3936,0,7.35726,5764.26,0.998198,96.5661,116.172,74.7005,0.042315,15.4639,132.129,424.607,0.964577,37.5007,4725.12,77.9575,0,0.000801723,112.444,0
42,0,0,0,0,0,0.0712203,74.4215,0,7.35731,5763.56,0.998154,96.5425,116.143,74.6884,0.042315,15.4639,148.031,424.607,0.964477,37.5004,4722.39,78.2653,0,0.000801989,121.562,3.59E-17
42,0,0,0,0,0,0.0712203,74.4215,0,7.35731,5763.56,0.998154,96.5425,116.143,74.6884,0.042315,15.4639,148.031,424.607,0.964477,37.5004,4722.39,78.2653,0,0.000801989,121.562,3.59E-17
43,0,0,0,0,0,0.0712741,74.4278,0,7.35749,5761.27,0.99811,96.5157,116.108,74.6709,0.042315,15.4639,116.551,424.607,0.96461,37.5,4719.7,78.3632,0,0.000802303,93.6781,0
43,0,0,0,0,0,0.0712741,74.4278,0,7.35749,5761.27,0.99811,96.5157,116.108,74.6709,0.042315,15.4639,116.551,424.607,0.96461,37.5,4719.7,78.3632,0,0.000802303,93.6781,0
44,0,0,0,0,0,0.0713341,74.4495,0,7.35755,5760.15,0.998066,96.4909,116.077,74.6562,0.0423038,15.4639,92.4469,424.59,0.964567,37.4995,4717.1,78.1221,0,0.000802698,73.7567,0
44,0,0,0,0,0,0.0713341,74.4495,0,7.35755,5760.15,0.998066,96.4909,116.077,74.6562,0.0423038,15.4639,92.4469,424.59,0.964567,37.4995,4717.1,78.1221,0,0.000802698,73.7567,0
45,0,0,0,0,0,0.0714014,74.5523,0,7.35734,5762.38,0.998022,96.4499,116.032,74.64,0.0423038,15.4639,81.2086,424.59,0.963824,37.4988,4714.55,77.6307,0,0.000803164,67.5401,-1.79E-17
45,0,0,0,0,0,0.0714014,74.5523,0,7.35734,5762.38,0.998022,96.4499,116.032,74.64,0.0423038,15.4639,81.2086,424.59,0.963824,37.4988,4714.55,77.6307,0,0.000803164,67.5401,-1.79E-17
46,0,0,0,0,0,0.0715183,74.5706,0,7.3574,5761.02,0.997978,96.4246,116,74.6251,0.0423038,15.4639,149.279,424.59,0.963816,37.4984,4711.88,77.6721,0,0.000803559,124.605,0
46,0,0,0,0,0,0.0715183,74.5706,0,7.3574,5761.02,0.997978,96.4246,116,74.6251,0.0423038,15.4639,149.279,424.59,0.963816,37.4984,4711.88,77.6721,0,0.000803559,124.605,0
47,0,0,0,0,0,0.0715725,74.5786,0,7.3576,5758.94,0.997934,96.398,115.966,74.6075,0.0422998,15.544,132.794,424.542,0.963915,37.4979,4709.16,77.9499,0,0.000803919,107.46,0
47,0,0,0,0,0,0.0715725,74.5786,0,7.3576,5758.94,0.997934,96.398,115.966,74.6075,0.0422998,15.544,132.794,424.542,0.963915,37.4979,4709.16,77.9499,0,0.000803919,107.46,0
48,0,0,0,0,0,0.0716342,74.6077,0,7.35758,5758.46,0.99789,96.3746,115.937,74.5942,0.0422998,15.544,104.887,424.542,0.963779,37.4973,4706.52,77.8847,0,0.000804359,83.8174,0
48,0,0,0,0,0,0.0716342,74.6077,0,7.35758,5758.46,0.99789,96.3746,115.937,74.5942,0.0422998,15.544,104.887,424.542,0.963779,37.4973,4706.52,77.8847,0,0.000804359,83.8174,0
49,0,0,0,0,0,0.071701,74.662,0,7.35737,5759.85,0.997846,96.3547,115.916,74.5866,0.0422998,15.544,83.4156,424.542,0.963368,37.4967,4703.95,77.5188,0,0.00080488,66.4712,0
49,0,0,0,0,0,0.071701,74.662,0,7.35737,5759.85,0.997846,96.3547,115.916,74.5866,0.0422998,15.544,83.4156,424.542,0.963368,37.4967,4703.95,77.5188,0,0.00080488,66.4712,0
50,0,0,0,0,0,0.0718108,74.7173,0,7.35747,5758.79,0.997803,96.308,115.86,74.561,0.0422998,15.544,123.559,424.542,0.963116,37.496,4701.38,77.1343,0,0.000805433,105.374,0
50,0,0,0,0,0,0.0718108,74.7173,0,7.35747,5758.79,0.997803,96.308,115.86,74.561,0.0422998,15.544,123.559,424.542,0.963116,37.496,4701.38,77.1343,0,0.000805433,105.374,0
51,0,0,0,0,0,0.0718648,74.7283,0,7.35772,5757.09,0.997759,96.2829,115.828,74.5446,0.0422857,15.544,149.629,427.287,0.963167,37.4955,4698.66,77.4156,0,0.000805878,123.084,0
51,0,0,0,0,0,0.0718648,74.7283,0,7.35772,5757.09,0.997759,96.2829,115.828,74.5446,0.0422857,15.544,149.629,427.287,0.963167,37.4955,4698.66,77.4156,0,0.000805878,123.084,0
52,0,0,0,0,0,0.0719269,74.7647,0,7.35764,5757.24,0.997715,96.2612,115.803,74.5335,0.0422857,15.544,119.215,427.287,0.962945,37.4949,4695.98,77.5521,0,0.000806364,95.7007,0
52,0,0,0,0,0,0.0719269,74.7647,0,7.35764,5757.24,0.997715,96.2612,115.803,74.5335,0.0422857,15.544,119.215,427.287,0.962945,37.4949,4695.98,77.5521,0,0.000806364,95.7007,0
53,0,0,0,0,0,0.071991,74.821,0,7.35747,5758.82,0.997671,96.2418,115.783,74.5267,0.0422857,15.544,94.5261,427.287,0.962507,37.4941,4693.38,77.3428,0,0.000806939,75.2764,0
53,0,0,0,0,0,0.071991,74.821,0,7.35747,5758.82,0.997671,96.2418,115.783,74.5267,0.0422857,15.544,94.5261,427.287,0.962507,37.4941,4693.38,77.3428,0,0.000806939,75.2764,0
54,0,0,0,0,0,0.0720449,74.8595,0,7.35752,5756.69,0.997627,96.193,115.724,74.4972,0.0422857,15.544,75.9157,427.287,0.962412,37.4933,4690.84,76.867,0,0.000807591,60.7862,1.79E-17
54,0,0,0,0,0,0.0720449,74.8595,0,7.35752,5756.69,0.997627,96.193,115.724,74.4972,0.0422857,15.544,75.9157,427.287,0.962412,37.4933,4690.84,76.867,0,0.000807591,60.7862,1.79E-17
55,0,0,0,0,0,0.0721495,74.8766,0,7.35785,5755.46,0.997583,96.1685,115.694,74.4818,0.0422473,15.544,146.762,427.167,0.962389,37.4926,4688.2,76.8158,0,0.000808191,122.652,3.58E-17
55,0,0,0,0,0,0.0721495,74.8766,0,7.35785,5755.46,0.997583,96.1685,115.694,74.4818,0.0422473,15.544,146.762,427.167,0.962389,37.4926,4688.2,76.8158,0,0.000808191,122.652,3.58E-17
56,0,0,0,0,0,0.0722128,74.9211,0,7.35773,5756.18,0.997539,96.1471,115.67,74.4719,0.0422473,15.544,135.902,427.167,0.962073,37.492,4685.49,77.1118,0,0.000808738,109.895,0
56,0,0,0,0,0,0.0722128,74.9211,0,7.35773,5756.18,0.997539,96.1471,115.67,74.4719,0.0422473,15.544,135.902,427.167,0.962073,37.492,4685.49,77.1118,0,0.000808738,109.895,0
57,0,0,0,0,0,0.072274,74.9761,0,7.35763,5757.66,0.997495,96.1265,115.65,74.4642,0.0422473,15.544,107.256,427.167,0.96164,37.4912,4682.85,77.0824,0,0.000809368,85.6035,0
57,0,0,0,0,0,0.072274,74.9761,0,7.35763,5757.66,0.997495,96.1265,115.65,74.4642,0.0422473,15.544,107.256,427.167,0.96164,37.4912,4682.85,77.0824,0,0.000809368,85.6035,0
58,0,0,0,0,0,0.072325,74.9976,0,7.35773,5756.77,0.997452,96.1015,115.62,74.4491,0.0422473,15.544,85.2795,427.167,0.961558,37.4903,4680.28,76.7448,0,0.000810083,67.8239,0
58,0,0,0,0,0,0.072325,74.9976,0,7.35773,5756.77,0.997452,96.1015,115.62,74.4491,0.0422473,15.544,85.2795,427.167,0.961558,37.4903,4680.28,76.7448,0,0.000810083,67.8239,0
59,0,0,0,0,0,0.0716719,75.0282,0,7.35798,5711.36,0.997408,96.9788,115.998,75.2897,0.0422315,15.544,132.15,427.006,0.978431,37.4895,4677.69,76.5058,0,0.000810811,112.089,0
59,0,0,0,0,0,0.0716719,75.0282,0,7.35798,5711.36,0.997408,96.9788,115.998,75.2897,0.0422315,15.544,132.15,427.006,0.978431,37.4895,4677.69,76.5058,0,0.000810811,112.089,0
60,0,0,0,0,0,0.0716528,75.0786,0,7.35784,5694.83,0.997364,97.0162,116.029,75.4818,0.0422315,15.544,143.302,427.006,0.981666,37.4888,4674.94,76.9719,0,0.000811428,116.622,-3.57E-17
60,0,0,0,0,0,0.0716528,75.0786,0,7.35784,5694.83,0.997364,97.0162,116.029,75.4818,0.0422315,15.544,143.302,427.006,0.981666,37.4888,4674.94,76.9719,0,0.000811428,116.622,-3.57E-17
61,0,0,0,0,0,0.0721297,74.9616,0,7.35777,5670.53,0.99732,96.3877,115.878,75.3033,0.0422315,15.544,112.37,427.006,0.979239,37.488,4672.29,77.0362,0,0.000812148,89.9653,1.78E-17
61,0,0,0,0,0,0.0721297,74.9616,0,7.35777,5670.53,0.99732,96.3877,115.878,75.3033,0.0422315,15.544,112.37,427.006,0.979239,37.488,4672.29,77.0362,0,0.000812148,89.9653,1.78E-17
