Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
13,0,0,0,0,0,0.0710668,73.7624,0,7.3591,5798.16,0.999428,94.2661,112.602,73.6617,0.0435403,13.6986,127.567,471.732,0.9349,37.782,4373.33,70.025,0,0.000762742,106.064,0
13,0,0,0,0,0,0.0710668,73.7624,0,7.3591,5798.16,0.999428,94.2661,112.602,73.6617,0.0435403,13.6986,127.567,471.732,0.9349,37.782,4373.33,70.025,0,0.000762742,106.064,0
14,0,0,0,0,0,0.0712052,73.8708,0,7.3587,5801.09,0.999384,94.2304,112.56,73.6461,0.0435403,13.6986,101.435,471.732,0.934096,37.7819,4370.08,69.8831,0,0.000762694,83.4423,0
14,0,0,0,0,0,0.0712052,73.8708,0,7.3587,5801.09,0.999384,94.2304,112.56,73.6461,0.0435403,13.6986,101.435,471.732,0.934096,37.7819,4370.08,69.8831,0,0.000762694,83.4423,0
15,0,0,0,0,0,0.0713256,73.9472,0,7.35867,5801.91,0.99934,94.1966,112.518,73.6305,0.0435403,13.6986,81.1979,471.732,0.933655,37.7817,4366.92,69.4707,0,0.000762697,66.7553,2.05E-17
15,0,0,0,0,0,0.0713256,73.9472,0,7.35867,5801.91,0.99934,94.1966,112.518,73.6305,0.0435403,13.6986,81.1979,471.732,0.933655,37.7817,4366.92,69.4707,0,0.000762697,66.7553,2.05E-17
16,0,0,0,0,0,0.0715401,74.0084,0,7.35904,5797.62,0.999296,94.1319,112.431,73.5921,0.0435403,13.6986,129.968,471.732,0.933756,37.7816,4363.74,69.1282,0,0.000762696,113.284,0
16,0,0,0,0,0,0.0715401,74.0084,0,7.35904,5797.62,0.999296,94.1319,112.431,73.5921,0.0435403,13.6986,129.968,471.732,0.933756,37.7816,4363.74,69.1282,0,0.000762696,113.284,0
17,0,0,0,0,0,0.0716505,74.0627,0,7.35901,5797.75,0.999252,94.1084,112.401,73.5819,0.0435524,13.6986,144.966,471.763,0.933532,37.7816,4360.39,69.3599,0,0.000762594,121.931,0
17,0,0,0,0,0,0.0716505,74.0627,0,7.35901,5797.75,0.999252,94.1084,112.401,73.5819,0.0435524,13.6986,144.966,471.763,0.933532,37.7816,4360.39,69.3599,0,0.000762594,121.931,0
18,0,0,0,0,0,0.0717626,74.1381,0,7.3586,5799.6,0.999208,94.09,112.378,73.5783,0.0435524,13.6986,114.837,471.763,0.933084,37.7814,4357.1,69.4028,0,0.000762532,94.643,0
18,0,0,0,0,0,0.0717626,74.1381,0,7.3586,5799.6,0.999208,94.09,112.378,73.5783,0.0435524,13.6986,114.837,471.763,0.933084,37.7814,4357.1,69.4028,0,0.000762532,94.643,0
19,0,0,0,0,0,0.0718625,74.2009,0,7.35844,5800.51,0.999164,94.0706,112.355,73.5741,0.0435524,13.6986,91.6948,471.763,0.932779,37.7812,4353.9,69.1374,0,0.000762533,75.1328,0
19,0,0,0,0,0,0.0718625,74.2009,0,7.35844,5800.51,0.999164,94.0706,112.355,73.5741,0.0435524,13.6986,91.6948,471.763,0.932779,37.7812,4353.9,69.1374,0,0.000762533,75.1328,0
20,0,0,0,0,0,0.0719489,74.2195,0,7.35864,5794.23,0.99912,94.0176,112.281,73.544,0.0435524,13.6986,80.8404,471.763,0.933322,37.781,4350.77,68.6426,0,0.000762583,68.9845,2.05E-17
20,0,0,0,0,0,0.0719489,74.2195,0,7.35864,5794.23,0.99912,94.0176,112.281,73.544,0.0435524,13.6986,80.8404,471.763,0.933322,37.781,4350.77,68.6426,0,0.000762583,68.9845,2.05E-17
21,0,0,0,0,0,0.0721267,74.2484,0,7.35891,5792.63,0.999076,93.9929,112.248,73.5316,0.0435767,13.6986,146.318,471.733,0.933363,37.7808,4347.5,68.6379,0,0.000762555,124.919,-4.11E-17
21,0,0,0,0,0,0.0721267,74.2484,0,7.35891,5792.63,0.999076,93.9929,112.248,73.5316,0.0435767,13.6986,146.318,471.733,0.933363,37.7808,4347.5,68.6379,0,0.000762555,124.919,-4.11E-17
22,0,0,0,0,0,0.0722268,74.3071,0,7.35856,5793.26,0.999032,93.9715,112.221,73.5247,0.0435767,13.6986,130.353,471.733,0.93308,37.7807,4344.17,68.8504,0,0.000762493,107.995,0
22,0,0,0,0,0,0.0722268,74.3071,0,7.35856,5793.26,0.999032,93.9715,112.221,73.5247,0.0435767,13.6986,130.353,471.733,0.93308,37.7807,4344.17,68.8504,0,0.000762493,107.995,0
23,0,0,0,0,0,0.0723231,74.3734,0,7.35829,5794.4,0.998988,93.9502,112.196,73.5192,0.0435767,13.6986,103.647,471.733,0.932714,37.7805,4340.93,68.7515,0,0.000762496,84.913,0
23,0,0,0,0,0,0.0723231,74.3734,0,7.35829,5794.4,0.998988,93.9502,112.196,73.5192,0.0435767,13.6986,103.647,471.733,0.932714,37.7805,4340.93,68.7515,0,0.000762496,84.913,0
24,0,0,0,0,0,0.0724061,74.3999,0,7.35839,5792.48,0.998944,93.9226,112.161,73.5054,0.0435767,13.6986,82.9903,471.733,0.932777,37.7802,4337.77,68.3773,0,0.000762558,67.9115,-2.06E-17
24,0,0,0,0,0,0.0724061,74.3999,0,7.35839,5792.48,0.998944,93.9226,112.161,73.5054,0.0435767,13.6986,82.9903,471.733,0.932777,37.7802,4337.77,68.3773,0,0.000762558,67.9115,-2.06E-17
25,0,0,0,0,0,0.0725725,74.4219,0,7.35876,5786.35,0.998901,93.8613,112.078,73.4679,0.0435631,13.6986,121.715,471.643,0.933207,37.7799,4334.62,67.9861,0,0.000762636,106.111,0
25,0,0,0,0,0,0.0725725,74.4219,0,7.35876,5786.35,0.998901,93.8613,112.078,73.4679,0.0435631,13.6986,121.715,471.643,0.933207,37.7799,4334.62,67.9861,0,0.000762636,106.111,0
26,0,0,0,0,0,0.0726689,74.4742,0,7.35862,5786.38,0.998857,93.835,112.046,73.4562,0.0435631,13.6986,146.34,471.643,0.932968,37.7797,4331.29,68.2048,0,0.000762611,123.033,0
26,0,0,0,0,0,0.0726689,74.4742,0,7.35862,5786.38,0.998857,93.835,112.046,73.4562,0.0435631,13.6986,146.34,471.643,0.932968,37.7797,4331.29,68.2048,0,0.000762611,123.033,0
27,0,0,0,0,0,0.0727678,74.5467,0,7.35825,5787.89,0.998813,93.8108,112.019,73.4484,0.0435631,13.6986,117.311,471.643,0.932511,37.7795,4328,68.2914,0,0.00076262,96.3937,0
27,0,0,0,0,0,0.0727678,74.5467,0,7.35825,5787.89,0.998813,93.8108,112.019,73.4484,0.0435631,13.6986,117.311,471.643,0.932511,37.7795,4328,68.2914,0,0.00076262,96.3937,0
28,0,0,0,0,0,0.0728543,74.594,0,7.35825,5787.54,0.998769,93.7828,111.986,73.4356,0.0435631,13.6986,93.6641,471.643,0.932317,37.7792,4324.81,68.0628,0,0.000762697,76.4571,0
28,0,0,0,0,0,0.0728543,74.594,0,7.35825,5787.54,0.998769,93.7828,111.986,73.4356,0.0435631,13.6986,93.6641,471.643,0.932317,37.7792,4324.81,68.0628,0,0.000762697,76.4571,0
29,0,0,0,0,0,0.0729329,74.6153,0,7.35851,5781.58,0.998725,93.7186,111.901,73.3944,0.0435631,13.6986,75.7419,471.643,0.932687,37.7788,4321.69,67.5901,0,0.000762829,62.2683,0
29,0,0,0,0,0,0.0729329,74.6153,0,7.35851,5781.58,0.998725,93.7186,111.901,73.3944,0.0435631,13.6986,75.7419,471.643,0.932687,37.7788,4321.69,67.5901,0,0.000762829,62.2683,0
30,0,0,0,0,0,0.0731072,74.6595,0,7.35871,5781.12,0.998681,93.6907,111.867,73.3802,0.0435575,13.6986,143.829,471.502,0.932509,37.7785,4318.45,67.5068,0,0.000762907,122.744,0
30,0,0,0,0,0,0.0731072,74.6595,0,7.35871,5781.12,0.998681,93.6907,111.867,73.3802,0.0435575,13.6986,143.829,471.502,0.932509,37.7785,4318.45,67.5068,0,0.000762907,122.744,0
31,0,0,0,0,0,0.0732056,74.7306,0,7.35832,5782.65,0.998637,93.6659,111.84,73.3712,0.0435575,13.6986,133.165,471.502,0.932045,37.7783,4315.13,67.7392,0,0.000762935,110.064,0
31,0,0,0,0,0,0.0732056,74.7306,0,7.35832,5782.65,0.998637,93.6659,111.84,73.3712,0.0435575,13.6986,133.165,471.502,0.932045,37.7783,4315.13,67.7392,0,0.000762935,110.064,0
32,0,0,0,0,0,0.0732952,74.7937,0,7.35819,5783.63,0.998593,93.64,111.811,73.3609,0.0435575,13.6986,105.826,471.502,0.931657,37.7779,4311.89,67.6765,0,0.000763028,86.433,-2.06E-17
32,0,0,0,0,0,0.0732952,74.7937,0,7.35819,5783.63,0.998593,93.64,111.811,73.3609,0.0435575,13.6986,105.826,471.502,0.931657,37.7779,4311.89,67.6765,0,0.000763028,86.433,-2.06E-17
33,0,0,0,0,0,0.0733725,74.8102,0,7.35839,5781.29,0.998549,93.6091,111.772,73.3415,0.0435575,13.6986,84.7413,471.502,0.931752,37.7775,4308.74,67.3328,0,0.000763185,69.0785,-2.06E-17
33,0,0,0,0,0,0.0733725,74.8102,0,7.35839,5781.29,0.998549,93.6091,111.772,73.3415,0.0435575,13.6986,84.7413,471.502,0.931752,37.7775,4308.74,67.3328,0,0.000763185,69.0785,-2.06E-17
34,0,0,0,0,0,0.0735354,74.8501,0,7.35871,5777.15,0.998505,93.5492,111.695,73.3045,0.0435611,13.6986,111.903,471.296,0.931871,37.7771,4305.62,66.8985,0,0.000763376,97.5418,0
34,0,0,0,0,0,0.0735354,74.8501,0,7.35871,5777.15,0.998505,93.5492,111.695,73.3045,0.0435611,13.6986,111.903,471.296,0.931871,37.7771,4305.62,66.8985,0,0.000763376,97.5418,0
35,0,0,0,0,0,0.0736306,74.9132,0,7.35845,5778.15,0.998461,93.5236,111.667,73.2941,0.0435611,13.6986,146.777,471.296,0.931482,37.7768,4302.31,67.0858,0,0.000763465,123.296,0
35,0,0,0,0,0,0.0736306,74.9132,0,7.35845,5778.15,0.998461,93.5236,111.667,73.2941,0.0435611,13.6986,146.777,471.296,0.931482,37.7768,4302.31,67.0858,0,0.000763465,123.296,0
36,0,0,0,0,0,0.0737231,74.9845,0,7.35818,5779.76,0.998417,93.4984,111.64,73.285,0.0435611,13.6986,119.778,471.296,0.931,37.7764,4299.03,67.2084,0,0.000763577,98.1877,0
36,0,0,0,0,0,0.0737231,74.9845,0,7.35818,5779.76,0.998417,93.4984,111.64,73.285,0.0435611,13.6986,119.778,471.296,0.931,37.7764,4299.03,67.2084,0,0.000763577,98.1877,0
37,0,0,0,0,0,0.0733776,75.0152,0,7.3583,5778.52,0.998373,93.9591,111.605,73.2679,0.0435611,13.6986,93.6774,471.296,0.936004,37.776,4295.83,67.073,0,0.000763748,76.2334,-2.06E-17
37,0,0,0,0,0,0.0733776,75.0152,0,7.3583,5778.52,0.998373,93.9591,111.605,73.2679,0.0435611,13.6986,93.6774,471.296,0.936004,37.776,4295.83,67.073,0,0.000763748,76.2334,-2.06E-17
38,0,0,0,0,0,0.0731151,75.0401,0,7.35864,5711.43,0.998329,94.3444,111.999,74.256,0.0435611,13.6986,90.6824,471.296,0.951064,37.7755,4292.7,66.6935,0,0.000763987,78.3541,2.06E-17
38,0,0,0,0,0,0.0731151,75.0401,0,7.35864,5711.43,0.998329,94.3444,111.999,74.256,0.0435611,13.6986,90.6824,471.296,0.951064,37.7755,4292.7,66.6935,0,0.000763987,78.3541,2.06E-17
39,0,0,0,0,0,0.0736186,74.9315,0,7.35867,5685.7,0.998285,93.7478,111.846,74.0469,0.0435325,13.7615,145.82,471.038,0.949097,37.7752,4289.42,66.8094,0,0.000764158,123.249,0
39,0,0,0,0,0,0.0736186,74.9315,0,7.35867,5685.7,0.998285,93.7478,111.846,74.0469,0.0435325,13.7615,145.82,471.038,0.949097,37.7752,4289.42,66.8094,0,0.000764158,123.249,0
40,0,0,0,0,0,0.0740905,74.8779,0,7.3583,5709.24,0.998242,93.2175,111.231,73.3099,0.0435325,13.7615,125.316,471.038,0.939647,37.7748,4286.14,66.9623,0,0.000764334,102.896,0
40,0,0,0,0,0,0.0740905,74.8779,0,7.3583,5709.24,0.998242,93.2175,111.231,73.3099,0.0435325,13.7615,125.316,471.038,0.939647,37.7748,4286.14,66.9623,0,0.000764334,102.896,0
41,0,0,0,0,0,0.0743373,74.9013,0,7.35829,5715.02,0.998198,93.0126,110.994,73.0159,0.0435325,13.7615,99.8389,471.038,0.936583,37.7743,4282.95,66.7767,0,0.000764579,81.1331,0
41,0,0,0,0,0,0.0743373,74.9013,0,7.35829,5715.02,0.998198,93.0126,110.994,73.0159,0.0435325,13.7615,99.8389,471.038,0.936583,37.7743,4282.95,66.7767,0,0.000764579,81.1331,0
42,0,0,0,0,0,0.0740921,75.1244,0,7.35857,5732.95,0.998154,93.4373,110.948,72.9342,0.0435325,13.7615,78.3323,471.038,0.938125,37.7737,4279.83,66.3756,0,0.000764875,63.8438,2.06E-17
42,0,0,0,0,0,0.0740921,75.1244,0,7.35857,5732.95,0.998154,93.4373,110.948,72.9342,0.0435325,13.7615,78.3323,471.038,0.938125,37.7737,4279.83,66.3756,0,0.000764875,63.8438,2.06E-17
43,0,0,0,0,0,0.0739324,75.5239,0,7.3589,5701.77,0.99811,93.8886,111.478,73.9609,0.0435194,13.7615,143.072,473.751,0.948052,37.7733,4276.6,66.3234,0,0.000765128,121.504,0
43,0,0,0,0,0,0.0739324,75.5239,0,7.3589,5701.77,0.99811,93.8886,111.478,73.9609,0.0435194,13.7615,143.072,473.751,0.948052,37.7733,4276.6,66.3234,0,0.000765128,121.504,0
44,0,0,0,0,0,0.0740155,75.4843,0,7.35858,5686.55,0.998066,93.8419,111.403,73.9712,0.0435194,13.7615,128.497,473.751,0.950124,37.7729,4273.28,66.6371,0,0.000765327,105.56,0
44,0,0,0,0,0,0.0740155,75.4843,0,7.35858,5686.55,0.998066,93.8419,111.403,73.9712,0.0435194,13.7615,128.497,473.751,0.950124,37.7729,4273.28,66.6371,0,0.000765327,105.56,0
45,0,0,0,0,0,0.0741196,75.4272,0,7.35842,5672.03,0.998022,93.7597,111.287,73.9251,0.0435194,13.7615,99.8332,473.751,0.951711,37.7723,4270.06,66.5721,0,0.000765616,81.1045,-2.06E-17
45,0,0,0,0,0,0.0741196,75.4272,0,7.35842,5672.03,0.998022,93.7597,111.287,73.9251,0.0435194,13.7615,99.8332,473.751,0.951711,37.7723,4270.06,66.5721,0,0.000765616,81.1045,-2.06E-17
46,0,0,0,0,0,0.074231,75.3932,0,7.3586,5660.41,0.997978,93.669,111.166,73.863,0.0435194,13.7615,78.1596,473.751,0.952727,37.7717,4266.95,66.1707,0,0.000765989,63.5672,-2.06E-17
46,0,0,0,0,0,0.074231,75.3932,0,7.3586,5660.41,0.997978,93.669,111.166,73.863,0.0435194,13.7615,78.1596,473.751,0.952727,37.7717,4266.95,66.1707,0,0.000765989,63.5672,-2.06E-17
47,0,0,0,0,0,0.0744949,75.463,0,7.3591,5648.74,0.997934,93.4987,110.957,73.7484,0.0434907,13.7615,142.362,473.348,0.952936,37.7712,4263.74,66.0753,0,0.000766324,120.623,0
47,0,0,0,0,0,0.0744949,75.463,0,7.3591,5648.74,0.997934,93.4987,110.957,73.7484,0.0434907,13.7615,142.362,473.348,0.952936,37.7712,4263.74,66.0753,0,0.000766324,120.623,0
48,0,0,0,0,0,0.0746487,75.5699,0,7.35893,5648.71,0.99789,93.4257,110.878,73.7046,0.0434907,13.7615,127.786,473.348,0.952195,37.7707,4260.43,66.3397,0,0.000766598,104.699,0
48,0,0,0,0,0,0.0746487,75.5699,0,7.35893,5648.71,0.99789,93.4257,110.878,73.7046,0.0434907,13.7615,127.786,473.348,0.952195,37.7707,4260.43,66.3397,0,0.000766598,104.699,0
49,0,0,0,0,0,0.0748033,75.6975,0,7.35863,5650.89,0.997846,93.3616,110.813,73.668,0.0434907,13.7615,99.3266,473.348,0.951182,37.7701,4257.23,66.232,0,0.000766961,80.4802,2.05E-17
49,0,0,0,0,0,0.0748033,75.6975,0,7.35863,5650.89,0.997846,93.3616,110.813,73.668,0.0434907,13.7615,99.3266,473.348,0.951182,37.7701,4257.23,66.232,0,0.000766961,80.4802,2.05E-17
50,0,0,0,0,0,0.0749395,75.794,0,7.35866,5652.03,0.997803,93.3041,110.754,73.6312,0.0434907,13.7615,77.8093,473.348,0.950417,37.7693,4254.13,65.7978,0,0.000767407,63.1429,0
50,0,0,0,0,0,0.0749395,75.794,0,7.35866,5652.03,0.997803,93.3041,110.754,73.6312,0.0434907,13.7615,77.8093,473.348,0.950417,37.7693,4254.13,65.7978,0,0.000767407,63.1429,0
51,0,0,0,0,0,0.0751731,75.9006,0,7.35924,5651.19,0.997759,93.2157,110.655,73.5672,0.0434907,13.7615,142.169,473.348,0.949696,37.7687,4250.93,65.6805,0,0.000767812,120.128,0
51,0,0,0,0,0,0.0751731,75.9006,0,7.35924,5651.19,0.997759,93.2157,110.655,73.5672,0.0434907,13.7615,142.169,473.348,0.949696,37.7687,4250.93,65.6805,0,0.000767812,120.128,0
52,0,0,0,0,0,0.0752887,75.9745,0,7.35926,5652.71,0.997715,93.1856,110.626,73.5509,0.0434491,13.7615,127.356,472.895,0.949163,37.7682,4247.63,65.9264,0,0.000768154,104.086,0
52,0,0,0,0,0,0.0752887,75.9745,0,7.35926,5652.71,0.997715,93.1856,110.626,73.5509,0.0434491,13.7615,127.356,472.895,0.949163,37.7682,4247.63,65.9264,0,0.000768154,104.086,0
53,0,0,0,0,0,0.0754044,76.065,0,7.35891,5655.51,0.997671,93.1609,110.607,73.5417,0.0434491,13.7615,99.081,472.895,0.948473,37.7674,4244.44,65.8081,0,0.000768588,80.1098,2.05E-17
53,0,0,0,0,0,0.0754044,76.065,0,7.35891,5655.51,0.997671,93.1609,110.607,73.5417,0.0434491,13.7615,99.081,472.895,0.948473,37.7674,4244.44,65.8081,0,0.000768588,80.1098,2.05E-17
54,0,0,0,0,0,0.0755055,76.1396,0,7.35875,5657.61,0.997627,93.1379,110.588,73.5319,0.0434491,13.7615,77.6627,472.895,0.947918,37.7666,4241.34,65.3706,0,0.000769109,62.9252,0
54,0,0,0,0,0,0.0755055,76.1396,0,7.35875,5657.61,0.997627,93.1379,110.588,73.5319,0.0434491,13.7615,77.6627,472.895,0.947918,37.7666,4241.34,65.3706,0,0.000769109,62.9252,0
55,0,0,0,0,0,0.0756595,76.1648,0,7.35926,5654.75,0.997583,93.0933,110.533,73.4985,0.0434491,13.7615,142.095,472.895,0.948008,37.7659,4238.15,65.2553,0,0.000769589,119.845,0
55,0,0,0,0,0,0.0756595,76.1648,0,7.35926,5654.75,0.997583,93.0933,110.533,73.4985,0.0434491,13.7615,142.095,472.895,0.948008,37.7659,4238.15,65.2553,0,0.000769589,119.845,0
56,0,0,0,0,0,0.0757381,76.1895,0,7.35942,5653.79,0.997539,93.0737,110.51,73.4887,0.0434415,13.8249,127.127,472.377,0.948001,37.7653,4234.85,65.502,0,0.000770004,103.734,0
56,0,0,0,0,0,0.0757381,76.1895,0,7.35942,5653.79,0.997539,93.0737,110.51,73.4887,0.0434415,13.8249,127.127,472.377,0.948001,37.7653,4234.85,65.502,0,0.000770004,103.734,0
57,0,0,0,0,0,0.0758263,76.2421,0,7.35915,5654.3,0.997495,93.0535,110.491,73.4824,0.0434415,13.8249,98.9341,472.377,0.947741,37.7645,4231.67,65.3857,0,0.000770514,79.884,4.10E-17
57,0,0,0,0,0,0.0758263,76.2421,0,7.35915,5654.3,0.997495,93.0535,110.491,73.4824,0.0434415,13.8249,98.9341,472.377,0.947741,37.7645,4231.67,65.3857,0,0.000770514,79.884,4.10E-17
58,0,0,0,0,0,0.0759146,76.3055,0,7.35884,5655.38,0.997452,93.0307,110.471,73.475,0.0434415,13.8249,77.5593,472.377,0.947358,37.7636,4228.58,64.9507,0,0.000771116,62.7731,0
58,0,0,0,0,0,0.0759146,76.3055,0,7.35884,5655.38,0.997452,93.0307,110.471,73.475,0.0434415,13.8249,77.5593,472.377,0.947358,37.7636,4228.58,64.9507,0,0.000771116,62.7731,0
59,0,0,0,0,0,0.0760532,76.3289,0,7.35924,5651.56,0.997408,92.9754,110.404,73.4362,0.0434415,13.8249,141.957,472.377,0.947491,37.7627,4225.39,64.8377,0,0.000771677,119.56,0
59,0,0,0,0,0,0.0760532,76.3289,0,7.35924,5651.56,0.997408,92.9754,110.404,73.4362,0.0434415,13.8249,141.957,472.377,0.947491,37.7627,4225.39,64.8377,0,0.000771677,119.56,0
60,0,0,0,0,0,0.0761239,76.3394,0,7.35953,5649.3,0.997364,92.9477,110.369,73.4184,0.0434119,13.8249,126.863,474.875,0.947613,37.762,4222.1,65.0829,0,0.000772172,103.387,0
60,0,0,0,0,0,0.0761239,76.3394,0,7.35953,5649.3,0.997364,92.9477,110.369,73.4184,0.0434119,13.8249,126.863,474.875,0.947613,37.762,4222.1,65.0829,0,0.000772172,103.387,0
61,0,0,0,0,0,0.0762075,76.3826,0,7.35943,5648.75,0.99732,92.9195,110.34,73.4052,0.0434119,13.8249,98.7407,474.875,0.947443,37.7611,4218.92,64.9645,0,0.000772763,79.6387,0
