Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
9,0,0,0,0,0,0.0687695,73.1427,0,7.36863,5812.78,0.999604,95.7008,115.324,74.4167,0.0413457,15.3061,139.516,431.305,0.947114,37.4575,5174.25,77.1543,0,0.000804002,116.987,0
9,0,0,0,0,0,0.0687695,73.1427,0,7.36863,5812.78,0.999604,95.7008,115.324,74.4167,0.0413457,15.3061,139.516,431.305,0.947114,37.4575,5174.25,77.1543,0,0.000804002,116.987,0
10,0,0,0,0,0,0.069186,73.1322,0,7.36872,5844.37,0.99956,95.2299,114.782,73.7395,0.0413808,15.3061,112.956,431.364,0.937202,37.4575,5171.32,77.0615,0,0.000803983,93.1031,0
10,0,0,0,0,0,0.069186,73.1322,0,7.36872,5844.37,0.99956,95.2299,114.782,73.7395,0.0413808,15.3061,112.956,431.364,0.937202,37.4575,5171.32,77.0615,0,0.000803983,93.1031,0
11,0,0,0,0,0,0.0689826,73.176,0,7.36866,5855.71,0.999516,95.6092,114.638,73.5004,0.0413808,15.3061,90.1092,431.364,0.939302,37.4575,5168.44,76.7688,0,0.000803989,73.7215,1.66E-17
11,0,0,0,0,0,0.0689826,73.176,0,7.36866,5855.71,0.999516,95.6092,114.638,73.5004,0.0413808,15.3061,90.1092,431.364,0.939302,37.4575,5168.44,76.7688,0,0.000803989,73.7215,1.66E-17
12,0,0,0,0,0,0.0688584,73.6257,0,7.36841,5838.68,0.999472,96.0949,115.262,74.5393,0.0413808,15.3061,90.31,431.364,0.947084,37.4574,5165.62,76.2983,0,0.000804028,78.9204,0
12,0,0,0,0,0,0.0688584,73.6257,0,7.36841,5838.68,0.999472,96.0949,115.262,74.5393,0.0413808,15.3061,90.31,431.364,0.947084,37.4574,5165.62,76.2983,0,0.000804028,78.9204,0
13,0,0,0,0,0,0.0688937,73.547,0,7.36844,5823.98,0.999428,96.0795,115.226,74.5669,0.0413808,15.3061,149.231,431.364,0.949342,37.4575,5162.64,76.434,0,0.00080399,128.014,0
13,0,0,0,0,0,0.0688937,73.547,0,7.36844,5823.98,0.999428,96.0795,115.226,74.5669,0.0413808,15.3061,149.231,431.364,0.949342,37.4575,5162.64,76.434,0,0.00080399,128.014,0
14,0,0,0,0,0,0.068951,73.4368,0,7.36853,5808.25,0.999384,96.0263,115.141,74.5361,0.0413923,15.3061,128.795,431.411,0.951386,37.4576,5159.63,76.6937,0,0.000803937,107.037,0
14,0,0,0,0,0,0.068951,73.4368,0,7.36853,5808.25,0.999384,96.0263,115.141,74.5361,0.0413923,15.3061,128.795,431.411,0.951386,37.4576,5159.63,76.6937,0,0.000803937,107.037,0
15,0,0,0,0,0,0.0690267,73.4,0,7.36841,5799.97,0.99934,95.9759,115.061,74.5002,0.0413923,15.3061,102.001,431.411,0.952244,37.4575,5156.71,76.6034,0,0.000803939,83.6579,1.66E-17
15,0,0,0,0,0,0.0690267,73.4,0,7.36841,5799.97,0.99934,95.9759,115.061,74.5002,0.0413923,15.3061,102.001,431.411,0.952244,37.4575,5156.71,76.6034,0,0.000803939,83.6579,1.66E-17
16,0,0,0,0,0,0.069122,73.4321,0,7.3682,5795.04,0.999296,95.922,114.998,74.4762,0.0413923,15.3061,81.3147,431.411,0.952517,37.4574,5153.87,76.2196,0,0.000803991,66.5193,0
16,0,0,0,0,0,0.069122,73.4321,0,7.3682,5795.04,0.999296,95.922,114.998,74.4762,0.0413923,15.3061,81.3147,431.411,0.952517,37.4574,5153.87,76.2196,0,0.000803991,66.5193,0
17,0,0,0,0,0,0.0693055,73.4988,0,7.36824,5788.54,0.999252,95.8132,114.863,74.406,0.0413923,15.3061,130.48,431.411,0.952506,37.4573,5151.01,75.9014,0,0.000804045,114.123,0
17,0,0,0,0,0,0.0693055,73.4988,0,7.36824,5788.54,0.999252,95.8132,114.863,74.406,0.0413923,15.3061,130.48,431.411,0.952506,37.4573,5151.01,75.9014,0,0.000804045,114.123,0
18,0,0,0,0,0,0.0694,73.5392,0,7.36834,5786.65,0.999208,95.7679,114.805,74.3768,0.0413955,15.3061,146.433,431.449,0.952374,37.4574,5148,76.1887,0,0.000804016,123.476,0
18,0,0,0,0,0,0.0694,73.5392,0,7.36834,5786.65,0.999208,95.7679,114.805,74.3768,0.0413955,15.3061,146.433,431.449,0.952374,37.4574,5148,76.1887,0,0.000804016,123.476,0
19,0,0,0,0,0,0.069501,73.608,0,7.36819,5787.37,0.999164,95.7329,114.76,74.3577,0.0413955,15.3061,115.612,431.449,0.951918,37.4574,5145.04,76.2739,0,0.000804019,95.1275,0
19,0,0,0,0,0,0.069501,73.608,0,7.36819,5787.37,0.999164,95.7329,114.76,74.3577,0.0413955,15.3061,115.612,431.449,0.951918,37.4574,5145.04,76.2739,0,0.000804019,95.1275,0
20,0,0,0,0,0,0.0695987,73.6894,0,7.36802,5789.41,0.99912,95.7054,114.727,74.3467,0.0413955,15.3061,91.9395,431.449,0.951326,37.4572,5142.17,76.028,0,0.000804078,75.0352,0
20,0,0,0,0,0,0.0695987,73.6894,0,7.36802,5789.41,0.99912,95.7054,114.727,74.3467,0.0413955,15.3061,91.9395,431.449,0.951326,37.4572,5142.17,76.028,0,0.000804078,75.0352,0
21,0,0,0,0,0,0.0696833,73.7612,0,7.36805,5787.02,0.999076,95.648,114.652,74.3163,0.0413955,15.3061,80.6548,431.449,0.951183,37.4571,5139.36,75.5365,0,0.000804184,68.5949,-1.66E-17
21,0,0,0,0,0,0.0696833,73.7612,0,7.36805,5787.02,0.999076,95.648,114.652,74.3163,0.0413955,15.3061,80.6548,431.449,0.951183,37.4571,5139.36,75.5365,0,0.000804184,68.5949,-1.66E-17
22,0,0,0,0,0,0.069845,73.7947,0,7.3682,5786.12,0.999032,95.6239,114.619,74.3032,0.0414015,15.3061,147.349,431.474,0.951111,37.457,5136.41,75.5614,0,0.000804228,126.212,0
22,0,0,0,0,0,0.069845,73.7947,0,7.3682,5786.12,0.999032,95.6239,114.619,74.3032,0.0414015,15.3061,147.349,431.474,0.951111,37.457,5136.41,75.5614,0,0.000804228,126.212,0
23,0,0,0,0,0,0.069931,73.8511,0,7.36802,5787.24,0.998988,95.6065,114.597,74.2973,0.0414015,15.3061,131.523,431.474,0.950776,37.457,5133.42,75.8203,0,0.000804241,108.961,0
23,0,0,0,0,0,0.069931,73.8511,0,7.36802,5787.24,0.998988,95.6065,114.597,74.2973,0.0414015,15.3061,131.523,431.474,0.950776,37.457,5133.42,75.8203,0,0.000804241,108.961,0
24,0,0,0,0,0,0.07001,73.9105,0,7.36791,5788.68,0.998944,95.5914,114.579,74.2949,0.0414015,15.3061,104.186,431.474,0.950416,37.4568,5130.5,75.748,0,0.000804311,85.1154,0
24,0,0,0,0,0,0.07001,73.9105,0,7.36791,5788.68,0.998944,95.5914,114.579,74.2949,0.0414015,15.3061,104.186,431.474,0.950416,37.4568,5130.5,75.748,0,0.000804311,85.1154,0
25,0,0,0,0,0,0.070077,73.932,0,7.36797,5787.18,0.998901,95.5715,114.552,74.286,0.0414015,15.3061,83.1011,431.474,0.950486,37.4566,5127.67,75.3834,0,0.000804437,67.6727,-1.66E-17
25,0,0,0,0,0,0.070077,73.932,0,7.36797,5787.18,0.998901,95.5715,114.552,74.286,0.0414015,15.3061,83.1011,431.474,0.950486,37.4566,5127.67,75.3834,0,0.000804437,67.6727,-1.66E-17
26,0,0,0,0,0,0.070213,73.9639,0,7.36809,5783.64,0.998857,95.5306,114.495,74.2638,0.0414097,15.3846,122.154,431.485,0.950704,37.4564,5124.83,74.9995,0,0.000804581,106.815,0
26,0,0,0,0,0,0.070213,73.9639,0,7.36809,5783.64,0.998857,95.5306,114.495,74.2638,0.0414097,15.3846,122.154,431.485,0.950704,37.4564,5124.83,74.9995,0,0.000804581,106.815,0
27,0,0,0,0,0,0.0702879,74.0138,0,7.36791,5784.6,0.998813,95.5159,114.476,74.2602,0.0414097,15.3846,147.77,431.485,0.950424,37.4563,5121.84,75.2643,0,0.00080464,124.565,0
27,0,0,0,0,0,0.0702879,74.0138,0,7.36791,5784.6,0.998813,95.5159,114.476,74.2602,0.0414097,15.3846,147.77,431.485,0.950424,37.4563,5121.84,75.2643,0,0.00080464,124.565,0
28,0,0,0,0,0,0.0703547,74.0587,0,7.36786,5785.11,0.998769,95.5,114.457,74.2564,0.0414097,15.3846,118.271,431.485,0.950206,37.4562,5118.88,75.3922,0,0.000804727,97.0718,0
28,0,0,0,0,0,0.0703547,74.0587,0,7.36786,5785.11,0.998769,95.5,114.457,74.2564,0.0414097,15.3846,118.271,431.485,0.950206,37.4562,5118.88,75.3922,0,0.000804727,97.0718,0
29,0,0,0,0,0,0.070413,74.0666,0,7.36797,5782.72,0.998725,95.4778,114.427,74.2443,0.0414097,15.3846,94.0667,431.485,0.950399,37.4559,5116.01,75.184,0,0.000804877,76.5126,0
29,0,0,0,0,0,0.070413,74.0666,0,7.36797,5782.72,0.998725,95.4778,114.427,74.2443,0.0414097,15.3846,94.0667,431.485,0.950399,37.4559,5116.01,75.184,0,0.000804877,76.5126,0
30,0,0,0,0,0,0.0704732,74.1023,0,7.36809,5779.61,0.998681,95.4345,114.369,74.2203,0.0414125,15.3846,75.6596,434.388,0.95052,37.4556,5113.2,74.7167,0,0.00080508,61.825,1.66E-17
30,0,0,0,0,0,0.0704732,74.1023,0,7.36809,5779.61,0.998681,95.4345,114.369,74.2203,0.0414125,15.3846,75.6596,434.388,0.95052,37.4556,5113.2,74.7167,0,0.00080508,61.825,1.66E-17
31,0,0,0,0,0,0.0706121,74.1554,0,7.36792,5780.78,0.998637,95.4177,114.349,74.2155,0.0414125,15.3846,144.902,434.388,0.950182,37.4554,5110.29,74.6603,0,0.000805242,124.146,3.32E-17
31,0,0,0,0,0,0.0706121,74.1554,0,7.36792,5780.78,0.998637,95.4177,114.349,74.2155,0.0414125,15.3846,144.902,434.388,0.950182,37.4554,5110.29,74.6603,0,0.000805242,124.146,3.32E-17
32,0,0,0,0,0,0.0706736,74.1924,0,7.36792,5780.64,0.998593,95.3978,114.325,74.2078,0.0414125,15.3846,134.627,434.388,0.950028,37.4552,5107.3,74.9432,0,0.000805361,111.388,0
32,0,0,0,0,0,0.0706736,74.1924,0,7.36792,5780.64,0.998593,95.3978,114.325,74.2078,0.0414125,15.3846,134.627,434.388,0.950028,37.4552,5107.3,74.9432,0,0.000805361,111.388,0
33,0,0,0,0,0,0.0707296,74.1975,0,7.36807,5778.05,0.998549,95.3725,114.291,74.1923,0.0414125,15.3846,106.585,434.388,0.950221,37.455,5104.38,74.9122,0,0.000805539,86.8783,-3.32E-17
33,0,0,0,0,0,0.0707296,74.1975,0,7.36807,5778.05,0.998549,95.3725,114.291,74.1923,0.0414125,15.3846,106.585,434.388,0.950221,37.455,5104.38,74.9122,0,0.000805539,86.8783,-3.32E-17
34,0,0,0,0,0,0.0707901,74.2097,0,7.36819,5776.06,0.998505,95.3478,114.258,74.177,0.0413796,15.3846,85.0129,434.352,0.95032,37.4546,5101.55,74.5818,0,0.000805777,69.0037,1.66E-17
34,0,0,0,0,0,0.0707901,74.2097,0,7.36819,5776.06,0.998505,95.3478,114.258,74.177,0.0413796,15.3846,85.0129,434.352,0.95032,37.4546,5101.55,74.5818,0,0.000805777,69.0037,1.66E-17
35,0,0,0,0,0,0.0709276,74.3055,0,7.36804,5777.57,0.998461,95.3081,114.212,74.161,0.0413796,15.3846,112.197,434.352,0.949718,37.4542,5098.74,74.1533,0,0.000806052,98.0815,0
35,0,0,0,0,0,0.0709276,74.3055,0,7.36804,5777.57,0.998461,95.3081,114.212,74.161,0.0413796,15.3846,112.197,434.352,0.949718,37.4542,5098.74,74.1533,0,0.000806052,98.0815,0
36,0,0,0,0,0,0.0709859,74.3346,0,7.36806,5776.86,0.998417,95.2851,114.184,74.1496,0.0413796,15.3846,148.245,434.352,0.949626,37.454,5095.76,74.3839,0,0.000806242,124.988,-3.32E-17
36,0,0,0,0,0,0.0709859,74.3346,0,7.36806,5776.86,0.998417,95.2851,114.184,74.1496,0.0413796,15.3846,148.245,434.352,0.949626,37.454,5095.76,74.3839,0,0.000806242,124.988,-3.32E-17
37,0,0,0,0,0,0.0710415,74.34,0,7.36824,5774.37,0.998373,95.2584,114.148,74.1323,0.0413796,15.3846,120.974,434.352,0.949785,37.4537,5092.8,74.5501,0,0.000806452,99.1486,0
37,0,0,0,0,0,0.0710415,74.34,0,7.36824,5774.37,0.998373,95.2584,114.148,74.1323,0.0413796,15.3846,120.974,434.352,0.949785,37.4537,5092.8,74.5501,0,0.000806452,99.1486,0
38,0,0,0,0,0,0.0711032,74.3598,0,7.36832,5773.01,0.998329,95.2334,114.117,74.1172,0.0413562,15.3846,96.187,434.286,0.949778,37.4533,5089.93,74.3761,0,0.000806729,78.0431,0
38,0,0,0,0,0,0.0711032,74.3598,0,7.36832,5773.01,0.998329,95.2334,114.117,74.1172,0.0413562,15.3846,96.187,434.286,0.949778,37.4533,5089.93,74.3761,0,0.000806729,78.0431,0
39,0,0,0,0,0,0.0711727,74.4073,0,7.36818,5773.77,0.998285,95.2124,114.092,74.1078,0.0413562,15.3846,76.8754,434.286,0.949464,37.4529,5087.13,73.9364,0,0.000807066,62.423,-1.66E-17
39,0,0,0,0,0,0.0711727,74.4073,0,7.36818,5773.77,0.998285,95.2124,114.092,74.1078,0.0413562,15.3846,76.8754,434.286,0.949464,37.4529,5087.13,73.9364,0,0.000807066,62.423,-1.66E-17
40,0,0,0,0,0,0.0712945,74.4831,0,7.36821,5773.8,0.998242,95.1673,114.039,74.0862,0.0413562,15.3846,141.272,434.286,0.949047,37.4525,5084.25,73.789,0,0.000807383,121.205,0
40,0,0,0,0,0,0.0712945,74.4831,0,7.36821,5773.8,0.998242,95.1673,114.039,74.0862,0.0413562,15.3846,141.272,434.286,0.949047,37.4525,5084.25,73.789,0,0.000807383,121.205,0
41,0,0,0,0,0,0.07135,74.4899,0,7.36841,5771.54,0.998198,95.1403,114.004,74.0683,0.0413562,15.3846,137.742,434.286,0.949167,37.4521,5081.27,74.0817,0,0.000807642,113.89,0
41,0,0,0,0,0,0.07135,74.4899,0,7.36841,5771.54,0.998198,95.1403,114.004,74.0683,0.0413562,15.3846,137.742,434.286,0.949167,37.4521,5081.27,74.0817,0,0.000807642,113.89,0
42,0,0,0,0,0,0.0714129,74.517,0,7.36844,5770.83,0.998154,95.1162,113.974,74.0541,0.041343,15.3846,108.971,434.186,0.949061,37.4517,5078.36,74.087,0,0.000807959,88.6649,0
42,0,0,0,0,0,0.0714129,74.517,0,7.36844,5770.83,0.998154,95.1162,113.974,74.0541,0.041343,15.3846,108.971,434.186,0.949061,37.4517,5078.36,74.087,0,0.000807959,88.6649,0
43,0,0,0,0,0,0.071482,74.5706,0,7.36828,5772.11,0.99811,95.0959,113.952,74.0457,0.041343,15.3846,86.8972,434.186,0.948668,37.4512,5075.53,73.7865,0,0.000808344,70.355,0
43,0,0,0,0,0,0.071482,74.5706,0,7.36828,5772.11,0.99811,95.0959,113.952,74.0457,0.041343,15.3846,86.8972,434.186,0.948668,37.4512,5075.53,73.7865,0,0.000808344,70.355,0
44,0,0,0,0,0,0.0715971,74.6331,0,7.36829,5771.41,0.998066,95.0495,113.897,74.0211,0.041343,15.3846,101.083,434.186,0.948357,37.4506,5072.74,73.3243,0,0.000808777,88.0841,0
44,0,0,0,0,0,0.0715971,74.6331,0,7.36829,5771.41,0.998066,95.0495,113.897,74.0211,0.041343,15.3846,101.083,434.186,0.948357,37.4506,5072.74,73.3243,0,0.000808777,88.0841,0
45,0,0,0,0,0,0.0716521,74.6423,0,7.36854,5769.49,0.998022,95.0237,113.864,74.0038,0.0413231,15.3846,148.101,434.053,0.948433,37.4502,5069.78,73.5037,0,0.00080913,124.901,0
45,0,0,0,0,0,0.0716521,74.6423,0,7.36854,5769.49,0.998022,95.0237,113.864,74.0038,0.0413231,15.3846,148.101,434.053,0.948433,37.4502,5069.78,73.5037,0,0.00080913,124.901,0
46,0,0,0,0,0,0.0717154,74.6758,0,7.36853,5769.36,0.997978,95.0012,113.838,73.9915,0.0413231,15.3846,123.704,434.053,0.948249,37.4498,5066.83,73.7033,0,0.00080949,101.277,0
46,0,0,0,0,0,0.0717154,74.6758,0,7.36853,5769.36,0.997978,95.0012,113.838,73.9915,0.0413231,15.3846,123.704,434.053,0.948249,37.4498,5066.83,73.7033,0,0.00080949,101.277,0
47,0,0,0,0,0,0.0717827,74.7324,0,7.36836,5770.93,0.997934,94.9817,113.817,73.9842,0.0413231,15.3846,98.3141,434.053,0.947818,37.4492,5063.96,73.5625,0,0.000809923,79.6216,-1.66E-17
47,0,0,0,0,0,0.0717827,74.7324,0,7.36836,5770.93,0.997934,94.9817,113.817,73.9842,0.0413231,15.3846,98.3141,434.053,0.947818,37.4492,5063.96,73.5625,0,0.000809923,79.6216,-1.66E-17
48,0,0,0,0,0,0.0718403,74.7729,0,7.36836,5771.31,0.99789,94.9599,113.793,73.9741,0.0413231,15.3846,78.5751,434.053,0.947559,37.4486,5061.16,73.1493,0,0.000810421,63.6329,1.66E-17
48,0,0,0,0,0,0.0718403,74.7729,0,7.36836,5771.31,0.99789,94.9599,113.793,73.9741,0.0413231,15.3846,78.5751,434.053,0.947559,37.4486,5061.16,73.1493,0,0.000810421,63.6329,1.66E-17
49,0,0,0,0,0,0.0719471,74.7926,0,7.36862,5767.68,0.997846,94.9091,113.729,73.9403,0.0412947,15.3846,136.349,433.888,0.947683,37.448,5058.32,72.9175,0,0.000810917,117.219,0
49,0,0,0,0,0,0.0719471,74.7926,0,7.36862,5767.68,0.997846,94.9091,113.729,73.9403,0.0412947,15.3846,136.349,433.888,0.947683,37.448,5058.32,72.9175,0,0.000810917,117.219,0
50,0,0,0,0,0,0.0720115,74.8326,0,7.36858,5768.02,0.997803,94.8874,113.704,73.9293,0.0412947,15.3846,140.892,433.888,0.947428,37.4475,5055.34,73.2121,0,0.000811343,116.496,0
50,0,0,0,0,0,0.0720115,74.8326,0,7.36858,5768.02,0.997803,94.8874,113.704,73.9293,0.0412947,15.3846,140.892,433.888,0.947428,37.4475,5055.34,73.2121,0,0.000811343,116.496,0
51,0,0,0,0,0,0.0720769,74.8899,0,7.36844,5769.62,0.997759,94.8676,113.684,73.9222,0.0412947,15.3846,111.394,433.888,0.946989,37.4469,5052.43,73.2545,0,0.000811825,90.5296,0
51,0,0,0,0,0,0.0720769,74.8899,0,7.36844,5769.62,0.997759,94.8676,113.684,73.9222,0.0412947,15.3846,111.394,433.888,0.946989,37.4469,5052.43,73.2545,0,0.000811825,90.5296,0
52,0,0,0,0,0,0.0721315,74.9198,0,7.36848,5769.24,0.997715,94.8442,113.657,73.9094,0.0412947,15.3846,88.8065,433.888,0.946837,37.4462,5049.6,72.9837,0,0.000812379,71.7584,0
52,0,0,0,0,0,0.0721315,74.9198,0,7.36848,5769.24,0.997715,94.8442,113.657,73.9094,0.0412947,15.3846,88.8065,433.888,0.946837,37.4462,5049.6,72.9837,0,0.000812379,71.7584,0
53,0,0,0,0,0,0.0722399,74.9433,0,7.36865,5765.94,0.997671,94.7936,113.593,73.8758,0.0412754,15.3846,89.9137,433.685,0.946909,37.4455,5046.83,72.5053,0,0.000812993,77.5474,0
53,0,0,0,0,0,0.0722399,74.9433,0,7.36865,5765.94,0.997671,94.7936,113.593,73.8758,0.0412754,15.3846,89.9137,433.685,0.946909,37.4455,5046.83,72.5053,0,0.000812993,77.5474,0
54,0,0,0,0,0,0.0723057,74.9901,0,7.36861,5766.78,0.997627,94.7727,113.57,73.8662,0.0412754,15.3846,147.385,433.685,0.946581,37.4449,5043.9,72.6213,0,0.000813534,124.375,0
54,0,0,0,0,0,0.0723057,74.9901,0,7.36861,5766.78,0.997627,94.7727,113.57,73.8662,0.0412754,15.3846,147.385,433.685,0.946581,37.4449,5043.9,72.6213,0,0.000813534,124.375,0
55,0,0,0,0,0,0.0719452,75.0455,0,7.36851,5768.23,0.997583,95.2595,113.55,73.8585,0.0412754,15.3846,123.704,433.685,0.951421,37.4443,5040.92,72.9451,0,0.000814054,101.103,0
55,0,0,0,0,0,0.0719452,75.0455,0,7.36851,5768.23,0.997583,95.2595,113.55,73.8585,0.0412754,15.3846,123.704,433.685,0.951421,37.4443,5040.92,72.9451,0,0.000814054,101.103,0
56,0,0,0,0,0,0.0716608,75.0653,0,7.36859,5726.03,0.997539,95.6435,113.968,74.695,0.0412754,15.3846,95.8812,433.685,0.962462,37.4436,5038.05,72.8991,0,0.000814657,77.6029,0
56,0,0,0,0,0,0.0716608,75.0653,0,7.36859,5726.03,0.997539,95.6435,113.968,74.695,0.0412754,15.3846,95.8812,433.685,0.962462,37.4436,5038.05,72.8991,0,0.000814657,77.6029,0
57,0,0,0,0,0,0.0716178,74.9247,0,7.36872,5680.98,0.997495,95.0884,113.864,74.7022,0.0412687,15.3846,75.3664,433.45,0.964252,37.4428,5035.25,72.5215,0,0.000815348,61.1988,0
57,0,0,0,0,0,0.0716178,74.9247,0,7.36872,5680.98,0.997495,95.0884,113.864,74.7022,0.0412687,15.3846,75.3664,433.45,0.964252,37.4428,5035.25,72.5215,0,0.000815348,61.1988,0
58,0,0,0,0,0,0.0725047,74.8374,0,7.36864,5701.84,0.997452,94.5511,113.236,73.9276,0.0412687,15.3846,143.287,433.45,0.955096,37.442,5032.38,72.4478,0,0.000816021,121.769,0
58,0,0,0,0,0,0.0725047,74.8374,0,7.36864,5701.84,0.997452,94.5511,113.236,73.9276,0.0412687,15.3846,143.287,433.45,0.955096,37.442,5032.38,72.4478,0,0.000816021,121.769,0
59,0,0,0,0,0,0.0727229,74.8502,0,7.36855,5707.3,0.997408,94.3491,113.001,73.6332,0.0412687,15.3846,132.625,433.45,0.952083,37.4413,5029.43,72.6698,0,0.000816653,108.784,0
59,0,0,0,0,0,0.0727229,74.8502,0,7.36855,5707.3,0.997408,94.3491,113.001,73.6332,0.0412687,15.3846,132.625,433.45,0.952083,37.4413,5029.43,72.6698,0,0.000816653,108.784,0
60,0,0,0,0,0,0.072459,75.0779,0,7.36864,5725.18,0.997364,94.7916,112.957,73.5565,0.0412687,15.3846,102.898,433.45,0.953764,37.4405,5026.54,72.6517,0,0.000817336,83.1422,0
60,0,0,0,0,0,0.072459,75.0779,0,7.36864,5725.18,0.997364,94.7916,112.957,73.5565,0.0412687,15.3846,102.898,433.45,0.953764,37.4405,5026.54,72.6517,0,0.000817336,83.1422,0
61,0,0,0,0,0,0.0722461,75.302,0,7.36876,5701.01,0.99732,95.1874,113.419,74.3934,0.0412497,15.3846,80.1447,433.184,0.961988,37.4396,5023.74,72.3194,0,0.000818096,64.7496,0
61,0,0,0,0,0,0.0722461,75.302,0,7.36876,5701.01,0.99732,95.1874,113.419,74.3934,0.0412497,15.3846,80.1447,433.184,0.961988,37.4396,5023.74,72.3194,0,0.000818096,64.7496,0
