Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
13,0,0,0,0,0,0.068843,73.3412,0,7.37232,5815.93,0.999428,94.348,112.242,73.8799,0.0406528,16.3043,110.451,418.076,0.93349,37.438,5297.54,70.3126,0,0.000806431,99.2071,0
14,0,0,0,0,0,0.0688028,73.3731,0,7.37242,5803.07,0.999384,94.4389,112.344,74.0932,0.0406713,16.3043,145.313,418.09,0.936516,37.4381,5294.67,70.5894,0,0.000806383,126.052,0
14,0,0,0,0,0,0.0688028,73.3731,0,7.37242,5803.07,0.999384,94.4389,112.344,74.0932,0.0406713,16.3043,145.313,418.09,0.936516,37.4381,5294.67,70.5894,0,0.000806383,126.052,0
15,0,0,0,0,0,0.0688043,73.24,0,7.37232,5785.62,0.99934,94.422,112.276,74.1085,0.0406713,16.3043,119.831,418.09,0.93918,37.4382,5291.82,70.8121,0,0.000806347,100.879,0
15,0,0,0,0,0,0.0688043,73.24,0,7.37232,5785.62,0.99934,94.422,112.276,74.1085,0.0406713,16.3043,119.831,418.09,0.93918,37.4382,5291.82,70.8121,0,0.000806347,100.879,0
16,0,0,0,0,0,0.069232,73.1368,0,7.37217,5769.67,0.999296,93.8821,112.175,73.9742,0.0406713,16.3043,97.9628,418.09,0.936187,37.4381,5289.06,70.6376,0,0.000806374,81.5936,0
16,0,0,0,0,0,0.069232,73.1368,0,7.37217,5769.67,0.999296,93.8821,112.175,73.9742,0.0406713,16.3043,97.9628,418.09,0.936187,37.4381,5289.06,70.6376,0,0.000806374,81.5936,0
17,0,0,0,0,0,0.0696165,73.0868,0,7.37218,5796.41,0.999252,93.4085,111.622,73.2228,0.0406713,16.3043,80.768,418.09,0.926999,37.438,5286.37,70.2159,0,0.000806441,67.1029,0
17,0,0,0,0,0,0.0696165,73.0868,0,7.37218,5796.41,0.999252,93.4085,111.622,73.2228,0.0406713,16.3043,80.768,418.09,0.926999,37.438,5286.37,70.2159,0,0.000806441,67.1029,0
18,0,0,0,0,0,0.0695587,73.2849,0,7.37225,5818.41,0.999208,93.6873,111.44,72.9153,0.0406674,16.3043,119.746,418.101,0.926427,37.4378,5283.66,69.8175,0,0.00080651,107.005,0
18,0,0,0,0,0,0.0695587,73.2849,0,7.37225,5818.41,0.999208,93.6873,111.44,72.9153,0.0406674,16.3043,119.746,418.101,0.926427,37.4378,5283.66,69.8175,0,0.00080651,107.005,0
19,0,0,0,0,0,0.0693528,73.4996,0,7.3721,5798.13,0.999164,94.097,111.926,73.726,0.0406674,16.3043,144.294,418.101,0.933927,37.4378,5280.8,70.1008,0,0.000806488,124.347,0
19,0,0,0,0,0,0.0693528,73.4996,0,7.3721,5798.13,0.999164,94.097,111.926,73.726,0.0406674,16.3043,144.294,418.101,0.933927,37.4378,5280.8,70.1008,0,0.000806488,124.347,0
20,0,0,0,0,0,0.0693226,73.6306,0,7.37206,5795.76,0.99912,94.2138,112.059,73.957,0.0406674,16.3043,116.531,418.101,0.935539,37.4378,5277.96,70.2777,0,0.000806487,97.6739,0
20,0,0,0,0,0,0.0693226,73.6306,0,7.37206,5795.76,0.99912,94.2138,112.059,73.957,0.0406674,16.3043,116.531,418.101,0.935539,37.4378,5277.96,70.2777,0,0.000806487,97.6739,0
21,0,0,0,0,0,0.0693326,73.5083,0,7.37215,5775.68,0.999076,94.1917,112.014,73.9883,0.0406674,16.3043,93.4837,418.101,0.938581,37.4377,5275.21,70.1354,0,0.000806543,77.6397,0
21,0,0,0,0,0,0.0693326,73.5083,0,7.37215,5775.68,0.999076,94.1917,112.014,73.9883,0.0406674,16.3043,93.4837,418.101,0.938581,37.4377,5275.21,70.1354,0,0.000806543,77.6397,0
22,0,0,0,0,0,0.0693794,73.3323,0,7.37221,5746.85,0.999032,94.0545,111.813,73.8976,0.040672,16.3934,75.5223,418.106,0.941886,37.4376,5272.52,69.7381,0,0.000806647,62.9001,0
22,0,0,0,0,0,0.0693794,73.3323,0,7.37221,5746.85,0.999032,94.0545,111.813,73.8976,0.040672,16.3934,75.5223,418.106,0.941886,37.4376,5272.52,69.7381,0,0.000806647,62.9001,0
23,0,0,0,0,0,0.0695396,73.3607,0,7.37202,5740.82,0.998988,93.9848,111.731,73.8593,0.040672,16.3934,140.978,418.106,0.942162,37.4375,5269.73,69.7087,0,0.000806714,123.664,0
23,0,0,0,0,0,0.0695396,73.3607,0,7.37202,5740.82,0.998988,93.9848,111.731,73.8593,0.040672,16.3934,140.978,418.106,0.942162,37.4375,5269.73,69.7087,0,0.000806714,123.664,0
24,0,0,0,0,0,0.0696322,73.3991,0,7.37207,5736.74,0.998944,93.9141,111.647,73.8123,0.040672,16.3934,131.639,418.106,0.94211,37.4374,5266.87,69.9929,0,0.000806742,111.32,0
24,0,0,0,0,0,0.0696322,73.3991,0,7.37207,5736.74,0.998944,93.9141,111.647,73.8123,0.040672,16.3934,131.639,418.106,0.94211,37.4374,5266.87,69.9929,0,0.000806742,111.32,0
25,0,0,0,0,0,0.0697274,73.438,0,7.3722,5733.72,0.998901,93.8494,111.566,73.7658,0.0406719,16.3934,105.12,420.89,0.941947,37.4373,5264.08,69.9787,0,0.000806818,87.4438,0
25,0,0,0,0,0,0.0697274,73.438,0,7.3722,5733.72,0.998901,93.8494,111.566,73.7658,0.0406719,16.3934,105.12,420.89,0.941947,37.4373,5264.08,69.9787,0,0.000806818,87.4438,0
26,0,0,0,0,0,0.0698299,73.501,0,7.37219,5733.05,0.998857,93.7956,111.499,73.7296,0.0406719,16.3934,84.5715,420.89,0.941514,37.4371,5261.37,69.6783,0,0.000806945,70.0369,0
26,0,0,0,0,0,0.0698299,73.501,0,7.37219,5733.05,0.998857,93.7956,111.499,73.7296,0.0406719,16.3934,84.5715,420.89,0.941514,37.4371,5261.37,69.6783,0,0.000806945,70.0369,0
27,0,0,0,0,0,0.0700312,73.6675,0,7.37207,5736.31,0.998813,93.7169,111.405,73.6851,0.0406719,16.3934,109.602,420.89,0.940202,37.4369,5258.68,69.277,0,0.0008071,97.862,0
27,0,0,0,0,0,0.0700312,73.6675,0,7.37207,5736.31,0.998813,93.7169,111.405,73.6851,0.0406719,16.3934,109.602,420.89,0.940202,37.4369,5258.68,69.277,0,0.0008071,97.862,0
28,0,0,0,0,0,0.0701177,73.7105,0,7.37221,5735.37,0.998769,93.681,111.36,73.6629,0.0406719,16.3934,144.04,420.89,0.940004,37.4368,5255.84,69.4898,0,0.000807179,124.112,3.23E-17
28,0,0,0,0,0,0.0701177,73.7105,0,7.37221,5735.37,0.998769,93.681,111.36,73.6629,0.0406719,16.3934,144.04,420.89,0.940004,37.4368,5255.84,69.4898,0,0.000807179,124.112,3.23E-17
29,0,0,0,0,0,0.0702039,73.7515,0,7.37232,5734.76,0.998725,93.6501,111.321,73.6437,0.0406408,16.3934,118.612,420.867,0.939807,37.4367,5253.01,69.6458,0,0.000807272,99.1615,0
29,0,0,0,0,0,0.0702039,73.7515,0,7.37232,5734.76,0.998725,93.6501,111.321,73.6437,0.0406408,16.3934,118.612,420.867,0.939807,37.4367,5253.01,69.6458,0,0.000807272,99.1615,0
30,0,0,0,0,0,0.0702926,73.8106,0,7.37224,5735.95,0.998681,93.6271,111.293,73.6317,0.0406408,16.3934,95.1763,420.867,0.939398,37.4364,5250.27,69.4848,0,0.00080742,78.7203,-1.61E-17
30,0,0,0,0,0,0.0702926,73.8106,0,7.37224,5735.95,0.998681,93.6271,111.293,73.6317,0.0406408,16.3934,95.1763,420.867,0.939398,37.4364,5250.27,69.4848,0,0.00080742,78.7203,-1.61E-17
31,0,0,0,0,0,0.0703746,73.8763,0,7.37217,5737.89,0.998637,93.6089,111.271,73.6254,0.0406408,16.3934,76.755,420.867,0.938917,37.4361,5247.59,69.0738,0,0.000807619,63.5505,0
31,0,0,0,0,0,0.0703746,73.8763,0,7.37217,5737.89,0.998637,93.6089,111.271,73.6254,0.0406408,16.3934,76.755,420.867,0.938917,37.4361,5247.59,69.0738,0,0.000807619,63.5505,0
32,0,0,0,0,0,0.0705095,73.9228,0,7.37239,5735.59,0.998593,93.5665,111.216,73.602,0.0406408,16.3934,137.401,420.867,0.938905,37.4359,5244.83,68.9307,0,0.000807797,120.494,0
32,0,0,0,0,0,0.0705095,73.9228,0,7.37239,5735.59,0.998593,93.5665,111.216,73.602,0.0406408,16.3934,137.401,420.867,0.938905,37.4359,5244.83,68.9307,0,0.000807797,120.494,0
33,0,0,0,0,0,0.0705791,73.952,0,7.37244,5735.15,0.998549,93.548,111.192,73.5921,0.0406228,16.3934,134.39,420.821,0.938811,37.4357,5241.98,69.2039,0,0.000807924,113.417,0
33,0,0,0,0,0,0.0705791,73.952,0,7.37244,5735.15,0.998549,93.548,111.192,73.5921,0.0406228,16.3934,134.39,420.821,0.938811,37.4357,5241.98,69.2039,0,0.000807924,113.417,0
34,0,0,0,0,0,0.07065,74.0018,0,7.37233,5736.37,0.998505,93.5334,111.175,73.5873,0.0406228,16.3934,107.316,420.821,0.938486,37.4355,5239.2,69.2126,0,0.000808099,89.0057,0
34,0,0,0,0,0,0.07065,74.0018,0,7.37233,5736.37,0.998505,93.5334,111.175,73.5873,0.0406228,16.3934,107.316,420.821,0.938486,37.4355,5239.2,69.2126,0,0.000808099,89.0057,0
35,0,0,0,0,0,0.0707107,74.0387,0,7.37236,5736.56,0.998461,93.5169,111.155,73.5812,0.0406228,16.3934,86.3685,420.821,0.93831,37.4352,5236.49,68.9351,0,0.00080833,71.2715,0
35,0,0,0,0,0,0.0707107,74.0387,0,7.37236,5736.56,0.998461,93.5169,111.155,73.5812,0.0406228,16.3934,86.3685,420.821,0.93831,37.4352,5236.49,68.9351,0,0.00080833,71.2715,0
36,0,0,0,0,0,0.0708233,74.0583,0,7.37254,5732.84,0.998417,93.4748,111.1,73.5556,0.0405924,16.3934,99.1224,420.747,0.938532,37.4348,5233.82,68.5026,0,0.000808603,88.0584,0
36,0,0,0,0,0,0.0708233,74.0583,0,7.37254,5732.84,0.998417,93.4748,111.1,73.5556,0.0405924,16.3934,99.1224,420.747,0.938532,37.4348,5233.82,68.5026,0,0.000808603,88.0584,0
37,0,0,0,0,0,0.0708877,74.0956,0,7.37253,5733.14,0.998373,93.4571,111.078,73.5471,0.0405924,16.3934,143.938,420.747,0.938326,37.4345,5231,68.6699,0,0.000808805,123.993,0
37,0,0,0,0,0,0.0708877,74.0956,0,7.37253,5733.14,0.998373,93.4571,111.078,73.5471,0.0405924,16.3934,143.938,420.747,0.938326,37.4345,5231,68.6699,0,0.000808805,123.993,0
38,0,0,0,0,0,0.0709485,74.1425,0,7.37248,5734.13,0.998329,93.4404,111.059,73.5411,0.0405924,16.3934,121.235,420.747,0.938015,37.4343,5228.17,68.86,0,0.000809012,101.229,0
38,0,0,0,0,0,0.0709485,74.1425,0,7.37248,5734.13,0.998329,93.4404,111.059,73.5411,0.0405924,16.3934,121.235,420.747,0.938015,37.4343,5228.17,68.86,0,0.000809012,101.229,0
39,0,0,0,0,0,0.0710004,74.1589,0,7.37259,5732.74,0.998285,93.4186,111.032,73.5289,0.0405924,16.3934,97.2503,420.747,0.938043,37.4339,5225.43,68.7333,0,0.000809281,80.2658,-1.61E-17
39,0,0,0,0,0,0.0710004,74.1589,0,7.37259,5732.74,0.998285,93.4186,111.032,73.5289,0.0405924,16.3934,97.2503,420.747,0.938043,37.4339,5225.43,68.7333,0,0.000809281,80.2658,-1.61E-17
40,0,0,0,0,0,0.0710528,74.1654,0,7.37272,5730.62,0.998242,93.3948,111.001,73.5133,0.0405814,16.3934,78.4362,420.638,0.938167,37.4335,5222.75,68.3509,0,0.000809605,64.7363,-1.61E-17
40,0,0,0,0,0,0.0710528,74.1654,0,7.37272,5730.62,0.998242,93.3948,111.001,73.5133,0.0405814,16.3934,78.4362,420.638,0.938167,37.4335,5222.75,68.3509,0,0.000809605,64.7363,-1.61E-17
41,0,0,0,0,0,0.0711755,74.2409,0,7.37264,5731.18,0.998198,93.355,110.953,73.4929,0.0405814,16.3934,132.719,420.638,0.93771,37.4331,5220.03,68.1325,0,0.000809926,116.595,0
41,0,0,0,0,0,0.0711755,74.2409,0,7.37264,5731.18,0.998198,93.355,110.953,73.4929,0.0405814,16.3934,132.719,420.638,0.93771,37.4331,5220.03,68.1325,0,0.000809926,116.595,0
42,0,0,0,0,0,0.0712297,74.2754,0,7.37266,5731.18,0.998154,93.3343,110.929,73.4828,0.0405814,16.3934,137.391,420.638,0.937521,37.4328,5217.19,68.4088,0,0.000810187,115.999,0
42,0,0,0,0,0,0.0712297,74.2754,0,7.37266,5731.18,0.998154,93.3343,110.929,73.4828,0.0405814,16.3934,137.391,420.638,0.937521,37.4328,5217.19,68.4088,0,0.000810187,115.999,0
43,0,0,0,0,0,0.0712799,74.283,0,7.3728,5729.15,0.99811,93.3096,110.898,73.4665,0.0405814,16.3934,109.643,420.638,0.93762,37.4324,5214.4,68.4529,0,0.000810494,90.8285,0
43,0,0,0,0,0,0.0712799,74.283,0,7.3728,5729.15,0.99811,93.3096,110.898,73.4665,0.0405814,16.3934,109.643,420.638,0.93762,37.4324,5214.4,68.4529,0,0.000810494,90.8285,0
44,0,0,0,0,0,0.0713354,74.2997,0,7.37287,5727.82,0.998066,93.2857,110.868,73.4512,0.0405477,16.3934,88.2185,420.501,0.937613,37.4319,5211.7,68.2043,0,0.000810863,72.6291,0
44,0,0,0,0,0,0.0713354,74.2997,0,7.37287,5727.82,0.998066,93.2857,110.868,73.4512,0.0405477,16.3934,88.2185,420.501,0.937613,37.4319,5211.7,68.2043,0,0.000810863,72.6291,0
45,0,0,0,0,0,0.0714568,74.3906,0,7.37276,5729.53,0.998022,93.246,110.823,73.4324,0.0405477,16.3934,88.5444,420.501,0.93697,37.4313,5209.04,67.7584,0,0.000811281,77.743,-1.61E-17
45,0,0,0,0,0,0.0714568,74.3906,0,7.37276,5729.53,0.998022,93.246,110.823,73.4324,0.0405477,16.3934,88.5444,420.501,0.93697,37.4313,5209.04,67.7584,0,0.000811281,77.743,-1.61E-17
46,0,0,0,0,0,0.0715073,74.4073,0,7.37285,5728.22,0.997978,93.2222,110.794,73.4178,0.0405477,16.3934,143.211,420.501,0.936961,37.4309,5206.24,67.8644,0,0.000811639,123.487,0
46,0,0,0,0,0,0.0715073,74.4073,0,7.37285,5728.22,0.997978,93.2222,110.794,73.4178,0.0405477,16.3934,143.211,420.501,0.936961,37.4309,5206.24,67.8644,0,0.000811639,123.487,0
47,0,0,0,0,0,0.071559,74.4169,0,7.37299,5726.42,0.997934,93.1974,110.762,73.401,0.0405397,16.3934,123.884,420.327,0.93702,37.4305,5203.42,68.0805,0,0.00081199,103.392,0
47,0,0,0,0,0,0.071559,74.4169,0,7.37299,5726.42,0.997934,93.1974,110.762,73.401,0.0405397,16.3934,123.884,420.327,0.93702,37.4305,5203.42,68.0805,0,0.00081199,103.392,0
48,0,0,0,0,0,0.0716182,74.4474,0,7.37295,5726.22,0.99789,93.1756,110.736,73.3881,0.0405397,16.3934,99.32,420.327,0.93685,37.43,5200.68,67.9847,0,0.000812404,81.8363,0
48,0,0,0,0,0,0.0716182,74.4474,0,7.37295,5726.22,0.99789,93.1756,110.736,73.3881,0.0405397,16.3934,99.32,420.327,0.93685,37.43,5200.68,67.9847,0,0.000812404,81.8363,0
49,0,0,0,0,0,0.07168,74.4989,0,7.37282,5727.6,0.997846,93.1569,110.716,73.38,0.0405397,16.3934,80.0947,420.327,0.936456,37.4294,5198,67.6277,0,0.000812879,65.9377,0
49,0,0,0,0,0,0.07168,74.4989,0,7.37282,5727.6,0.997846,93.1569,110.716,73.38,0.0405397,16.3934,80.0947,420.327,0.936456,37.4294,5198,67.6277,0,0.000812879,65.9377,0
50,0,0,0,0,0,0.0717811,74.5393,0,7.37297,5725.75,0.997803,93.1116,110.661,73.3523,0.0405397,16.3934,126.492,420.327,0.936336,37.4288,5195.31,67.3387,0,0.000813368,111.388,0
50,0,0,0,0,0,0.0717811,74.5393,0,7.37297,5725.75,0.997803,93.1116,110.661,73.3523,0.0405397,16.3934,126.492,420.327,0.936336,37.4288,5195.31,67.3387,0,0.000813368,111.388,0
51,0,0,0,0,0,0.0718353,74.5577,0,7.3731,5724.73,0.997759,93.089,110.634,73.3377,0.0405063,16.3934,140.23,420.129,0.936291,37.4283,5192.48,67.6051,0,0.000813787,118.856,0
51,0,0,0,0,0,0.0718353,74.5577,0,7.3731,5724.73,0.997759,93.089,110.634,73.3377,0.0405063,16.3934,140.23,420.129,0.936291,37.4283,5192.48,67.6051,0,0.000813787,118.856,0
52,0,0,0,0,0,0.0718964,74.6013,0,7.37297,5725.58,0.997715,93.0698,110.612,73.3282,0.0405063,16.3934,111.994,420.129,0.935978,37.4278,5189.7,67.684,0,0.000814248,92.6854,0
52,0,0,0,0,0,0.0718964,74.6013,0,7.37297,5725.58,0.997715,93.0698,110.612,73.3282,0.0405063,16.3934,111.994,420.129,0.935978,37.4278,5189.7,67.684,0,0.000814248,92.6854,0
53,0,0,0,0,0,0.0719526,74.6481,0,7.37292,5726.64,0.997671,93.0509,110.592,73.3199,0.0405063,16.3934,90.0806,420.129,0.935632,37.4271,5186.99,67.464,0,0.000814775,74.0256,0
53,0,0,0,0,0,0.0719526,74.6481,0,7.37292,5726.64,0.997671,93.0509,110.592,73.3199,0.0405063,16.3934,90.0806,420.129,0.935632,37.4271,5186.99,67.464,0,0.000814775,74.0256,0
54,0,0,0,0,0,0.0720007,74.6708,0,7.37303,5723.64,0.997627,93.0045,110.534,73.289,0.0405063,16.3934,79.6306,420.129,0.935688,37.4264,5184.34,67.0196,0,0.000815361,68.2435,-1.61E-17
54,0,0,0,0,0,0.0720007,74.6708,0,7.37303,5723.64,0.997627,93.0045,110.534,73.289,0.0405063,16.3934,79.6306,420.129,0.935688,37.4264,5184.34,67.0196,0,0.000815361,68.2435,-1.61E-17
55,0,0,0,0,0,0.0721085,74.7022,0,7.37311,5723.59,0.997583,92.9838,110.51,73.2772,0.0405001,16.3934,141.859,419.895,0.935505,37.4258,5181.57,67.0531,0,0.000815896,122.475,0
55,0,0,0,0,0,0.0721085,74.7022,0,7.37311,5723.59,0.997583,92.9838,110.51,73.2772,0.0405001,16.3934,141.859,419.895,0.935505,37.4258,5181.57,67.0531,0,0.000815896,122.475,0
56,0,0,0,0,0,0.0721683,74.7529,0,7.373,5724.94,0.997539,92.9655,110.491,73.2694,0.0405001,16.3934,126.605,419.895,0.935118,37.4252,5178.75,67.2925,0,0.000816412,105.637,0
56,0,0,0,0,0,0.0721683,74.7529,0,7.373,5724.94,0.997539,92.9655,110.491,73.2694,0.0405001,16.3934,126.605,419.895,0.935118,37.4252,5178.75,67.2925,0,0.000816412,105.637,0
57,0,0,0,0,0,0.0722187,74.7817,0,7.37303,5724.69,0.997495,92.9442,110.467,73.2576,0.0405001,16.3934,101.433,419.895,0.934962,37.4245,5176.01,67.229,0,0.000816993,83.4775,1.61E-17
57,0,0,0,0,0,0.0722187,74.7817,0,7.37303,5724.69,0.997495,92.9442,110.467,73.2576,0.0405001,16.3934,101.433,419.895,0.934962,37.4245,5176.01,67.229,0,0.000816993,83.4775,1.61E-17
58,0,0,0,0,0,0.0722664,74.7879,0,7.37314,5722.84,0.997452,92.9203,110.437,73.241,0.0404707,16.3934,81.7793,419.641,0.93504,37.4238,5173.34,66.8984,0,0.000817639,67.1777,0
58,0,0,0,0,0,0.0722664,74.7879,0,7.37314,5722.84,0.997452,92.9203,110.437,73.241,0.0404707,16.3934,81.7793,419.641,0.93504,37.4238,5173.34,66.8984,0,0.000817639,67.1777,0
59,0,0,0,0,0,0.0723811,74.8521,0,7.37312,5722.81,0.997408,92.8789,110.389,73.2175,0.0404707,16.3934,118.728,419.641,0.934661,37.423,5170.67,66.5516,0,0.000818314,104.758,0
59,0,0,0,0,0,0.0723811,74.8521,0,7.37312,5722.81,0.997408,92.8789,110.389,73.2175,0.0404707,16.3934,118.728,419.641,0.934661,37.423,5170.67,66.5516,0,0.000818314,104.758,0
60,0,0,0,0,0,0.0724364,74.8968,0,7.37305,5723.69,0.997364,92.8593,110.368,73.2086,0.0404707,16.3934,141.804,419.641,0.934338,37.4223,5167.85,66.7982,0,0.000818913,120.5,0
60,0,0,0,0,0,0.0724364,74.8968,0,7.37305,5723.69,0.997364,92.8593,110.368,73.2086,0.0404707,16.3934,141.804,419.641,0.934338,37.4223,5167.85,66.7982,0,0.000818913,120.5,0
61,0,0,0,0,0,0.0724841,74.9082,0,7.37314,5722.21,0.99732,92.8359,110.34,73.1929,0.0404707,16.3934,114.406,419.641,0.934361,37.4216,5165.08,66.9124,0,0.000819548,94.6283,0
61,0,0,0,0,0,0.0724841,74.9082,0,7.37314,5722.21,0.99732,92.8359,110.34,73.1929,0.0404707,16.3934,114.406,419.641,0.934361,37.4216,5165.08,66.9124,0,0.000819548,94.6283,0
