Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
40,0,0,0,0,0,0.0703905,74.2441,0,7.41282,5801.1,0.998242,93.6414,112.725,72.5056,0.0387083,12.931,78.6299,552.875,0.929038,37.3486,5840.48,68.8809,0,0.000810288,68.4712,-1.45E-17
41,0,0,0,0,0,0.0704915,74.2443,0,7.4129,5798.6,0.998198,93.6169,112.693,72.49,0.0387083,12.931,145.479,552.875,0.92921,37.3483,5837.49,68.9317,0,0.000810539,127.213,0
41,0,0,0,0,0,0.0704915,74.2443,0,7.4129,5798.6,0.998198,93.6169,112.693,72.49,0.0387083,12.931,145.479,552.875,0.92921,37.3483,5837.49,68.9317,0,0.000810539,127.213,0
42,0,0,0,0,0,0.0705332,74.2285,0,7.41316,5794.95,0.998154,93.5893,112.656,72.4692,0.0387083,12.931,128.684,552.875,0.929534,37.3481,5834.46,69.1978,0,0.000810773,108.484,0
42,0,0,0,0,0,0.0705332,74.2285,0,7.41316,5794.95,0.998154,93.5893,112.656,72.4692,0.0387083,12.931,128.684,552.875,0.929534,37.3481,5834.46,69.1978,0,0.000810773,108.484,0
43,0,0,0,0,0,0.0705843,74.2416,0,7.41333,5793.55,0.99811,93.5649,112.625,72.4532,0.0386771,12.931,101.061,552.554,0.929531,37.3477,5831.51,69.1304,0,0.000811062,83.9272,0
43,0,0,0,0,0,0.0705843,74.2416,0,7.41333,5793.55,0.99811,93.5649,112.625,72.4532,0.0386771,12.931,101.061,552.554,0.929531,37.3477,5831.51,69.1304,0,0.000811062,83.9272,0
44,0,0,0,0,0,0.0706476,74.292,0,7.41327,5794.98,0.998066,93.5461,112.604,72.4449,0.0386771,12.931,79.899,552.554,0.92913,37.3473,5828.64,68.7739,0,0.000811403,66.2366,0
44,0,0,0,0,0,0.0706476,74.292,0,7.41327,5794.98,0.998066,93.5461,112.604,72.4449,0.0386771,12.931,79.899,552.554,0.92913,37.3473,5828.64,68.7739,0,0.000811403,66.2366,0
45,0,0,0,0,0,0.0707652,74.4034,0,7.41309,5798.56,0.998022,93.5112,112.567,72.4339,0.0386771,12.931,120.977,552.554,0.928246,37.3469,5825.77,68.4102,0,0.000811766,108.311,0
45,0,0,0,0,0,0.0707652,74.4034,0,7.41309,5798.56,0.998022,93.5112,112.567,72.4339,0.0386771,12.931,120.977,552.554,0.928246,37.3469,5825.77,68.4102,0,0.000811766,108.311,0
46,0,0,0,0,0,0.0708049,74.3919,0,7.4133,5795.29,0.997978,93.4844,112.532,72.4143,0.0386771,12.931,145.345,552.554,0.928518,37.3466,5822.74,68.687,0,0.000812061,125.001,0
46,0,0,0,0,0,0.0708049,74.3919,0,7.4133,5795.29,0.997978,93.4844,112.532,72.4143,0.0386771,12.931,145.345,552.554,0.928518,37.3466,5822.74,68.687,0,0.000812061,125.001,0
47,0,0,0,0,0,0.0708479,74.3838,0,7.41353,5792.34,0.997934,93.4576,112.496,72.3943,0.0386771,12.931,115.246,552.554,0.928737,37.3462,5819.74,68.8156,0,0.000812387,96.2457,0
47,0,0,0,0,0,0.0708479,74.3838,0,7.41353,5792.34,0.997934,93.4576,112.496,72.3943,0.0386771,12.931,115.246,552.554,0.928737,37.3462,5819.74,68.8156,0,0.000812387,96.2457,0
48,0,0,0,0,0,0.0709024,74.4109,0,7.41363,5792.06,0.99789,93.4353,112.469,72.3811,0.0386374,12.931,90.8479,552.242,0.928574,37.3458,5816.84,68.61,0,0.000812771,75.2025,0
48,0,0,0,0,0,0.0709024,74.4109,0,7.41363,5792.06,0.99789,93.4353,112.469,72.3811,0.0386374,12.931,90.8479,552.242,0.928574,37.3458,5816.84,68.61,0,0.000812771,75.2025,0
49,0,0,0,0,0,0.0709679,74.5398,0,7.41347,5797.07,0.997846,93.4025,112.437,72.3721,0.0386374,12.931,72.9623,552.242,0.927483,37.3452,5814.01,68.1497,0,0.000813207,61.0496,0
49,0,0,0,0,0,0.0709679,74.5398,0,7.41347,5797.07,0.997846,93.4025,112.437,72.3721,0.0386374,12.931,72.9623,552.242,0.927483,37.3452,5814.01,68.1497,0,0.000813207,61.0496,0
50,0,0,0,0,0,0.0710745,74.5588,0,7.41341,5796.17,0.997803,93.3805,112.411,72.3595,0.0386374,12.931,143.174,552.242,0.927423,37.3448,5811.05,68.1134,0,0.00081361,125.459,0
50,0,0,0,0,0,0.0710745,74.5588,0,7.41341,5796.17,0.997803,93.3805,112.411,72.3595,0.0386374,12.931,143.174,552.242,0.927423,37.3448,5811.05,68.1134,0,0.00081361,125.459,0
51,0,0,0,0,0,0.0711125,74.5421,0,7.41364,5792.68,0.997759,93.3538,112.375,72.3387,0.0386374,12.931,131.817,552.242,0.92773,37.3444,5808.02,68.3993,0,0.000813982,111.157,0
51,0,0,0,0,0,0.0711125,74.5421,0,7.41364,5792.68,0.997759,93.3538,112.375,72.3387,0.0386374,12.931,131.817,552.242,0.92773,37.3444,5808.02,68.3993,0,0.000813982,111.157,0
52,0,0,0,0,0,0.0711577,74.544,0,7.41384,5790.59,0.997715,93.3291,112.343,72.3212,0.0385967,12.931,103.435,551.927,0.927833,37.3439,5805.08,68.3684,0,0.000814409,85.8221,0
52,0,0,0,0,0,0.0711577,74.544,0,7.41384,5790.59,0.997715,93.3291,112.343,72.3212,0.0385967,12.931,103.435,551.927,0.927833,37.3439,5805.08,68.3684,0,0.000814409,85.8221,0
53,0,0,0,0,0,0.0712155,74.5834,0,7.41384,5791.28,0.997671,93.3091,112.32,72.311,0.0385967,12.931,81.7523,551.927,0.92754,37.3433,5802.21,68.0413,0,0.000814895,67.6378,1.44E-17
53,0,0,0,0,0,0.0712155,74.5834,0,7.41384,5791.28,0.997671,93.3091,112.32,72.311,0.0385967,12.931,81.7523,551.927,0.92754,37.3433,5802.21,68.0413,0,0.000814895,67.6378,1.44E-17
54,0,0,0,0,0,0.0713374,74.7077,0,7.41362,5795.94,0.997627,93.2762,112.289,72.3021,0.0385967,12.931,111.02,551.927,0.926504,37.3427,5799.37,67.6272,0,0.000815413,99.5421,0
54,0,0,0,0,0,0.0713374,74.7077,0,7.41362,5795.94,0.997627,93.2762,112.289,72.3021,0.0385967,12.931,111.02,551.927,0.926504,37.3427,5799.37,67.6272,0,0.000815413,99.5421,0
55,0,0,0,0,0,0.071377,74.7067,0,7.41371,5793.65,0.997583,93.252,112.258,72.2852,0.0385967,12.931,146.005,551.927,0.926645,37.3422,5796.35,67.871,0,0.000815862,125.765,0
55,0,0,0,0,0,0.071377,74.7067,0,7.41371,5793.65,0.997583,93.252,112.258,72.2852,0.0385967,12.931,146.005,551.927,0.926645,37.3422,5796.35,67.871,0,0.000815862,125.765,0
56,0,0,0,0,0,0.0714156,74.6912,0,7.41393,5790.32,0.997539,93.2257,112.222,72.2646,0.0385967,12.931,117.994,551.927,0.92693,37.3417,5793.35,68.038,0,0.000816334,98.5217,0
56,0,0,0,0,0,0.0714156,74.6912,0,7.41393,5790.32,0.997539,93.2257,112.222,72.2646,0.0385967,12.931,117.994,551.927,0.92693,37.3417,5793.35,68.038,0,0.000816334,98.5217,0
57,0,0,0,0,0,0.0714643,74.7053,0,7.41406,5789.15,0.997495,93.2028,112.194,72.2497,0.0385758,12.931,92.9678,551.618,0.926903,37.3411,5790.45,67.8658,0,0.000816869,76.8539,0
57,0,0,0,0,0,0.0714643,74.7053,0,7.41406,5789.15,0.997495,93.2028,112.194,72.2497,0.0385758,12.931,92.9678,551.618,0.926903,37.3411,5790.45,67.8658,0,0.000816869,76.8539,0
58,0,0,0,0,0,0.0715262,74.7565,0,7.41396,5790.66,0.997452,93.1844,112.174,72.242,0.0385758,12.931,73.6134,551.618,0.926495,37.3404,5787.62,67.4314,0,0.00081746,61.0382,0
58,0,0,0,0,0,0.0715262,74.7565,0,7.41396,5790.66,0.997452,93.1844,112.174,72.242,0.0385758,12.931,73.6134,551.618,0.926495,37.3404,5787.62,67.4314,0,0.00081746,61.0382,0
59,0,0,0,0,0,0.0716407,74.8652,0,7.41378,5794.1,0.997408,93.149,112.139,72.2301,0.0385758,12.931,139.774,551.618,0.925629,37.3398,5784.7,67.3053,0,0.000818033,122.8,2.88E-17
59,0,0,0,0,0,0.0716407,74.8652,0,7.41378,5794.1,0.997408,93.149,112.139,72.2301,0.0385758,12.931,139.774,551.618,0.925629,37.3398,5784.7,67.3053,0,0.000818033,122.8,2.88E-17
60,0,0,0,0,0,0.0716783,74.8516,0,7.41395,5790.94,0.997364,93.1233,112.105,72.2101,0.0385758,12.931,135.038,551.618,0.925893,37.3392,5781.68,67.6045,0,0.000818562,113.939,0
60,0,0,0,0,0,0.0716783,74.8516,0,7.41395,5790.94,0.997364,93.1233,112.105,72.2101,0.0385758,12.931,135.038,551.618,0.925893,37.3392,5781.68,67.6045,0,0.000818562,113.939,0
61,0,0,0,0,0,0.0717194,74.843,0,7.41415,5788.16,0.99732,93.0982,112.072,72.191,0.0385758,12.931,105.871,551.618,0.926101,37.3386,5778.73,67.6113,0,0.000819146,87.7797,0
61,0,0,0,0,0,0.0717194,74.843,0,7.41415,5788.16,0.99732,93.0982,112.072,72.191,0.0385758,12.931,105.871,551.618,0.926101,37.3386,5778.73,67.6113,0,0.000819146,87.7797,0
62,0,0,0,0,0,0.0717728,74.8705,0,7.41421,5787.95,0.997276,93.0772,112.047,72.179,0.0385457,12.931,83.6501,551.306,0.925939,37.3379,5775.87,67.3145,0,0.000819792,69.0807,0
