Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
12,0,0,0,0,0,0.069155,73.4055,0,7.37405,5846.54,0.999472,96.4037,115.477,74.7474,0.0404629,16.4835,122.812,415.541,0.948867,37.4457,5320.19,77.5898,0,0.000804497,107.942,0
12,0,0,0,0,0,0.069155,73.4055,0,7.37405,5846.54,0.999472,96.4037,115.477,74.7474,0.0404629,16.4835,122.812,415.541,0.948867,37.4457,5320.19,77.5898,0,0.000804497,107.942,0
13,0,0,0,0,0,0.0691439,73.4894,0,7.37415,5839.44,0.999428,96.4966,115.59,74.9574,0.0404629,16.4835,149.025,415.541,0.951,37.4458,5316.92,77.8879,0,0.000804435,126.408,3.22E-17
13,0,0,0,0,0,0.0691439,73.4894,0,7.37415,5839.44,0.999428,96.4966,115.59,74.9574,0.0404629,16.4835,149.025,415.541,0.951,37.4458,5316.92,77.8879,0,0.000804435,126.408,3.22E-17
14,0,0,0,0,0,0.0691618,73.3628,0,7.37413,5822.83,0.999384,96.481,115.53,74.9715,0.0404631,16.4835,119.681,415.538,0.953577,37.4459,5313.69,78.054,0,0.000804397,98.874,0
14,0,0,0,0,0,0.0691618,73.3628,0,7.37413,5822.83,0.999384,96.481,115.53,74.9715,0.0404631,16.4835,119.681,415.538,0.953577,37.4459,5313.69,78.054,0,0.000804397,98.874,0
15,0,0,0,0,0,0.0692074,73.2595,0,7.37396,5808.59,0.99934,96.4374,115.438,74.9488,0.0404631,16.4835,95.2386,415.538,0.955484,37.4458,5310.55,77.8743,0,0.000804414,77.9723,1.61E-17
15,0,0,0,0,0,0.0692074,73.2595,0,7.37396,5808.59,0.99934,96.4374,115.438,74.9488,0.0404631,16.4835,95.2386,415.538,0.955484,37.4458,5310.55,77.8743,0,0.000804414,77.9723,1.61E-17
16,0,0,0,0,0,0.0692755,73.2183,0,7.37389,5789.32,0.999296,96.3041,115.249,74.878,0.0404631,16.4835,76.3514,415.538,0.957319,37.4457,5307.49,77.4221,0,0.000804478,62.6589,0
16,0,0,0,0,0,0.0692755,73.2183,0,7.37389,5789.32,0.999296,96.3041,115.249,74.878,0.0404631,16.4835,76.3514,415.538,0.957319,37.4457,5307.49,77.4221,0,0.000804478,62.6589,0
17,0,0,0,0,0,0.069464,73.2448,0,7.37401,5782.93,0.999252,96.2264,115.155,74.8314,0.0404756,16.4835,145.24,415.526,0.957592,37.4457,5304.32,77.3635,0,0.000804499,125.132,-3.22E-17
17,0,0,0,0,0,0.069464,73.2448,0,7.37401,5782.93,0.999252,96.2264,115.155,74.8314,0.0404756,16.4835,145.24,415.526,0.957592,37.4457,5304.32,77.3635,0,0.000804499,125.132,-3.22E-17
18,0,0,0,0,0,0.0695898,73.3129,0,7.3739,5779.28,0.999208,96.1487,115.073,74.7873,0.0404756,16.4835,135.693,415.526,0.957411,37.4457,5301.06,77.6463,0,0.000804476,112.889,0
18,0,0,0,0,0,0.0695898,73.3129,0,7.3739,5779.28,0.999208,96.1487,115.073,74.7873,0.0404756,16.4835,135.693,415.526,0.957411,37.4457,5301.06,77.6463,0,0.000804476,112.889,0
19,0,0,0,0,0,0.0697237,73.4054,0,7.37378,5777.68,0.999164,96.073,115.001,74.7447,0.0404756,16.4835,107.47,415.526,0.956915,37.4457,5297.89,77.6063,0,0.000804501,88.0648,0
19,0,0,0,0,0,0.0697237,73.4054,0,7.37378,5777.68,0.999164,96.073,115.001,74.7447,0.0404756,16.4835,107.47,415.526,0.956915,37.4457,5297.89,77.6063,0,0.000804501,88.0648,0
20,0,0,0,0,0,0.0698438,73.4756,0,7.37382,5776.91,0.99912,96.0073,114.931,74.6972,0.0404756,16.4835,85.7737,415.526,0.956388,37.4455,5294.8,77.2578,0,0.000804577,69.9657,3.22E-17
20,0,0,0,0,0,0.0698438,73.4756,0,7.37382,5776.91,0.99912,96.0073,114.931,74.6972,0.0404756,16.4835,85.7737,415.526,0.956388,37.4455,5294.8,77.2578,0,0.000804577,69.9657,3.22E-17
21,0,0,0,0,0,0.0700581,73.5972,0,7.37389,5778.02,0.999076,95.9257,114.829,74.6373,0.04047,16.5746,112.132,415.505,0.955415,37.4454,5291.75,76.8035,0,0.000804679,98.3551,0
21,0,0,0,0,0,0.0700581,73.5972,0,7.37389,5778.02,0.999076,95.9257,114.829,74.6373,0.04047,16.5746,112.132,415.505,0.955415,37.4454,5291.75,76.8035,0,0.000804679,98.3551,0
22,0,0,0,0,0,0.0701622,73.6813,0,7.37374,5780.82,0.999032,95.9036,114.802,74.6287,0.04047,16.5746,148.835,415.505,0.954754,37.4453,5288.51,77.0115,0,0.000804698,125.966,0
22,0,0,0,0,0,0.0701622,73.6813,0,7.37374,5780.82,0.999032,95.9036,114.802,74.6287,0.04047,16.5746,148.835,415.505,0.954754,37.4453,5288.51,77.0115,0,0.000804698,125.966,0
23,0,0,0,0,0,0.0702526,73.7468,0,7.37374,5782.33,0.998988,95.8839,114.778,74.6227,0.04047,16.5746,121.863,415.505,0.954331,37.4453,5285.29,77.163,0,0.000804731,100.278,0
23,0,0,0,0,0,0.0702526,73.7468,0,7.37374,5782.33,0.998988,95.8839,114.778,74.6227,0.04047,16.5746,121.863,415.505,0.954331,37.4453,5285.29,77.163,0,0.000804731,100.278,0
24,0,0,0,0,0,0.0703331,73.7739,0,7.37385,5781.02,0.998944,95.8615,114.748,74.6115,0.0404692,16.5746,97.013,418.358,0.954349,37.4451,5282.17,76.9731,0,0.000804819,79.0268,0
24,0,0,0,0,0,0.0703331,73.7739,0,7.37385,5781.02,0.998944,95.8615,114.748,74.6115,0.0404692,16.5746,97.013,418.358,0.954349,37.4451,5282.17,76.9731,0,0.000804819,79.0268,0
25,0,0,0,0,0,0.0704132,73.7995,0,7.37391,5779.84,0.998901,95.8413,114.72,74.6011,0.0404692,16.5746,77.6312,418.358,0.954366,37.4449,5279.12,76.5163,0,0.000804957,63.2591,-1.61E-17
25,0,0,0,0,0,0.0704132,73.7995,0,7.37391,5779.84,0.998901,95.8413,114.72,74.6011,0.0404692,16.5746,77.6312,418.358,0.954366,37.4449,5279.12,76.5163,0,0.000804957,63.2591,-1.61E-17
26,0,0,0,0,0,0.0705733,73.8966,0,7.37376,5781.45,0.998857,95.8123,114.682,74.5941,0.0404692,16.5746,141.541,418.358,0.953864,37.4447,5275.99,76.3488,0,0.000805072,121.795,-3.22E-17
26,0,0,0,0,0,0.0705733,73.8966,0,7.37376,5781.45,0.998857,95.8123,114.682,74.5941,0.0404692,16.5746,141.541,418.358,0.953864,37.4447,5275.99,76.3488,0,0.000805072,121.795,-3.22E-17
27,0,0,0,0,0,0.0706395,73.9155,0,7.37385,5779.92,0.998813,95.7934,114.657,74.5858,0.0404692,16.5746,138.697,418.358,0.953953,37.4446,5272.74,76.6309,0,0.000805131,115.068,0
27,0,0,0,0,0,0.0706395,73.9155,0,7.37385,5779.92,0.998813,95.7934,114.657,74.5858,0.0404692,16.5746,138.697,418.358,0.953953,37.4446,5272.74,76.6309,0,0.000805131,115.068,0
28,0,0,0,0,0,0.0707049,73.9233,0,7.37397,5777.56,0.998769,95.7719,114.627,74.5737,0.0404565,16.5746,109.89,418.3,0.954153,37.4444,5269.57,76.6283,0,0.00080524,89.7283,0
28,0,0,0,0,0,0.0707049,73.9233,0,7.37397,5777.56,0.998769,95.7719,114.627,74.5737,0.0404565,16.5746,109.89,418.3,0.954153,37.4444,5269.57,76.6283,0,0.00080524,89.7283,0
29,0,0,0,0,0,0.0707763,73.9504,0,7.37394,5776.74,0.998725,95.7528,114.601,74.5645,0.0404565,16.5746,87.7493,418.3,0.95412,37.4442,5266.49,76.3182,0,0.000805406,71.2758,-1.61E-17
29,0,0,0,0,0,0.0707763,73.9504,0,7.37394,5776.74,0.998725,95.7528,114.601,74.5645,0.0404565,16.5746,87.7493,418.3,0.95412,37.4442,5266.49,76.3182,0,0.000805406,71.2758,-1.61E-17
30,0,0,0,0,0,0.070913,74.0309,0,7.37384,5777.05,0.998681,95.7164,114.556,74.5516,0.0404565,16.5746,101.154,418.3,0.953755,37.4438,5263.45,75.8432,0,0.000805612,88.3032,0
30,0,0,0,0,0,0.070913,74.0309,0,7.37384,5777.05,0.998681,95.7164,114.556,74.5516,0.0404565,16.5746,101.154,418.3,0.953755,37.4438,5263.45,75.8432,0,0.000805612,88.3032,0
31,0,0,0,0,0,0.0709733,74.0382,0,7.37402,5774.57,0.998637,95.6915,114.523,74.5369,0.0404565,16.5746,148.654,418.3,0.953937,37.4437,5260.24,76.0104,0,0.000805743,125.723,-3.22E-17
31,0,0,0,0,0,0.0709733,74.0382,0,7.37402,5774.57,0.998637,95.6915,114.523,74.5369,0.0404565,16.5746,148.654,418.3,0.953937,37.4437,5260.24,76.0104,0,0.000805743,125.723,-3.22E-17
32,0,0,0,0,0,0.071039,74.0568,0,7.3741,5772.99,0.998593,95.6674,114.491,74.5229,0.0404217,16.5746,124.679,418.221,0.953978,37.4435,5257.02,76.2054,0,0.000805879,102.395,0
32,0,0,0,0,0,0.071039,74.0568,0,7.3741,5772.99,0.998593,95.6674,114.491,74.5229,0.0404217,16.5746,124.679,418.221,0.953978,37.4435,5257.02,76.2054,0,0.000805879,102.395,0
33,0,0,0,0,0,0.0711111,74.1015,0,7.37399,5773.45,0.998549,95.6468,114.466,74.5139,0.0404217,16.5746,99.2294,418.221,0.953719,37.4432,5253.9,76.059,0,0.000806077,80.6076,0
33,0,0,0,0,0,0.0711111,74.1015,0,7.37399,5773.45,0.998549,95.6468,114.466,74.5139,0.0404217,16.5746,99.2294,418.221,0.953719,37.4432,5253.9,76.059,0,0.000806077,80.6076,0
34,0,0,0,0,0,0.071178,74.1493,0,7.37396,5774.1,0.998505,95.6261,114.442,74.506,0.0404217,16.5746,79.4104,418.221,0.953427,37.4428,5250.85,75.6381,0,0.000806331,64.4826,0
34,0,0,0,0,0,0.071178,74.1493,0,7.37396,5774.1,0.998505,95.6261,114.442,74.506,0.0404217,16.5746,79.4104,418.221,0.953427,37.4428,5250.85,75.6381,0,0.000806331,64.4826,0
35,0,0,0,0,0,0.0713002,74.179,0,7.37418,5770.27,0.998461,95.5729,114.373,74.4741,0.0404113,16.5746,136.507,418.105,0.953569,37.4425,5247.75,75.3923,0,0.000806582,117.619,0
35,0,0,0,0,0,0.0713002,74.179,0,7.37418,5770.27,0.998461,95.5729,114.373,74.4741,0.0404113,16.5746,136.507,418.105,0.953569,37.4425,5247.75,75.3923,0,0.000806582,117.619,0
36,0,0,0,0,0,0.0713703,74.2158,0,7.37417,5770.1,0.998417,95.5491,114.344,74.4615,0.0404113,16.5746,141.868,418.105,0.95338,37.4422,5244.52,75.6797,0,0.000806767,117.627,0
36,0,0,0,0,0,0.0713703,74.2158,0,7.37417,5770.1,0.998417,95.5491,114.344,74.4615,0.0404113,16.5746,141.868,418.105,0.95338,37.4422,5244.52,75.6797,0,0.000806767,117.627,0
37,0,0,0,0,0,0.071441,74.2708,0,7.37409,5771.3,0.998373,95.5279,114.32,74.4531,0.0404113,16.5746,112.346,418.105,0.952991,37.4419,5241.35,75.7183,0,0.000807,91.5599,0
37,0,0,0,0,0,0.071441,74.2708,0,7.37409,5771.3,0.998373,95.5279,114.32,74.4531,0.0404113,16.5746,112.346,418.105,0.952991,37.4419,5241.35,75.7183,0,0.000807,91.5599,0
38,0,0,0,0,0,0.0715025,74.3018,0,7.37416,5770.63,0.998329,95.5028,114.29,74.4401,0.0404113,16.5746,89.6885,418.105,0.952872,37.4415,5238.27,75.4412,0,0.000807296,72.6601,0
38,0,0,0,0,0,0.0715025,74.3018,0,7.37416,5770.63,0.998329,95.5028,114.29,74.4401,0.0404113,16.5746,89.6885,418.105,0.952872,37.4415,5238.27,75.4412,0,0.000807296,72.6601,0
39,0,0,0,0,0,0.0716294,74.3408,0,7.3743,5767.65,0.998285,95.449,114.222,74.4069,0.0403802,16.5746,90.096,417.96,0.952864,37.441,5235.25,74.9528,0,0.000807644,77.7634,0
39,0,0,0,0,0,0.0716294,74.3408,0,7.3743,5767.65,0.998285,95.449,114.222,74.4069,0.0403802,16.5746,90.096,417.96,0.952864,37.441,5235.25,74.9528,0,0.000807644,77.7634,0
40,0,0,0,0,0,0.0717015,74.3929,0,7.37424,5768.67,0.998242,95.4268,114.196,74.397,0.0403802,16.5746,147.839,417.96,0.952495,37.4407,5232.06,75.0562,0,0.000807925,125.031,0
40,0,0,0,0,0,0.0717015,74.3929,0,7.37424,5768.67,0.998242,95.4268,114.196,74.397,0.0403802,16.5746,147.839,417.96,0.952495,37.4407,5232.06,75.0562,0,0.000807925,125.031,0
41,0,0,0,0,0,0.0717664,74.4393,0,7.37425,5769.23,0.998198,95.4037,114.17,74.3866,0.0403802,16.5746,127.465,417.96,0.952192,37.4403,5228.85,75.2808,0,0.0008082,104.56,0
41,0,0,0,0,0,0.0717664,74.4393,0,7.37425,5769.23,0.998198,95.4037,114.17,74.3866,0.0403802,16.5746,127.465,417.96,0.952192,37.4403,5228.85,75.2808,0,0.0008082,104.56,0
42,0,0,0,0,0,0.0718254,74.4542,0,7.37438,5767.41,0.998154,95.376,114.135,74.3694,0.0403802,16.5746,101.4,417.96,0.952234,37.4399,5225.73,75.1681,0,0.00080854,82.2029,-3.22E-17
42,0,0,0,0,0,0.0718254,74.4542,0,7.37438,5767.41,0.998154,95.376,114.135,74.3694,0.0403802,16.5746,101.4,417.96,0.952234,37.4399,5225.73,75.1681,0,0.00080854,82.2029,-3.22E-17
43,0,0,0,0,0,0.0718883,74.4723,0,7.37446,5765.88,0.99811,95.3488,114.101,74.3522,0.0403604,16.5746,81.148,417.779,0.952234,37.4393,5222.69,74.775,0,0.000808941,65.6937,1.61E-17
43,0,0,0,0,0,0.0718883,74.4723,0,7.37446,5765.88,0.99811,95.3488,114.101,74.3522,0.0403604,16.5746,81.148,417.779,0.952234,37.4393,5222.69,74.775,0,0.000808941,65.6937,1.61E-17
44,0,0,0,0,0,0.0720274,74.5705,0,7.37435,5767.53,0.998066,95.3035,114.05,74.331,0.0403604,16.5746,129.957,417.779,0.95155,37.4388,5219.62,74.4559,0,0.000809356,112.176,0
44,0,0,0,0,0,0.0720274,74.5705,0,7.37435,5767.53,0.998066,95.3035,114.05,74.331,0.0403604,16.5746,129.957,417.779,0.95155,37.4388,5219.62,74.4559,0,0.000809356,112.176,0
45,0,0,0,0,0,0.0720867,74.5959,0,7.37444,5766.61,0.998022,95.2778,114.019,74.3162,0.0403604,16.5746,144.84,417.779,0.951465,37.4384,5216.4,74.7329,0,0.000809699,120.496,0
45,0,0,0,0,0,0.0720867,74.5959,0,7.37444,5766.61,0.998022,95.2778,114.019,74.3162,0.0403604,16.5746,144.84,417.779,0.951465,37.4384,5216.4,74.7329,0,0.000809699,120.496,0
46,0,0,0,0,0,0.0721457,74.6084,0,7.37457,5764.79,0.997978,95.2507,113.985,74.2984,0.0403435,16.5746,114.817,417.562,0.951513,37.4379,5213.24,74.8088,0,0.000810085,93.4328,0
46,0,0,0,0,0,0.0721457,74.6084,0,7.37457,5764.79,0.997978,95.2507,113.985,74.2984,0.0403435,16.5746,114.817,417.562,0.951513,37.4379,5213.24,74.8088,0,0.000810085,93.4328,0
47,0,0,0,0,0,0.072212,74.6399,0,7.37454,5764.38,0.997934,95.2264,113.955,74.2844,0.0403435,16.5746,91.6422,417.562,0.951357,37.4373,5210.16,74.563,0,0.000810539,74.0594,0
47,0,0,0,0,0,0.072212,74.6399,0,7.37454,5764.38,0.997934,95.2264,113.955,74.2844,0.0403435,16.5746,91.6422,417.562,0.951357,37.4373,5210.16,74.563,0,0.000810539,74.0594,0
48,0,0,0,0,0,0.072282,74.7337,0,7.37442,5765.87,0.99789,95.1819,113.906,74.264,0.0403435,16.5746,80.7728,417.562,0.95071,37.4366,5207.15,74.0779,0,0.000811052,68.0742,0
48,0,0,0,0,0,0.072282,74.7337,0,7.37442,5765.87,0.99789,95.1819,113.906,74.264,0.0403435,16.5746,80.7728,417.562,0.95071,37.4366,5207.15,74.0779,0,0.000811052,68.0742,0
49,0,0,0,0,0,0.0723997,74.7454,0,7.37459,5764.05,0.997846,95.1553,113.873,74.2464,0.0403435,16.5746,146.302,417.562,0.950762,37.4361,5204,74.1038,0,0.000811513,123.817,0
49,0,0,0,0,0,0.0723997,74.7454,0,7.37459,5764.05,0.997846,95.1553,113.873,74.2464,0.0403435,16.5746,146.302,417.562,0.950762,37.4361,5204,74.1038,0,0.000811513,123.817,0
50,0,0,0,0,0,0.0724613,74.7658,0,7.37468,5762.88,0.997803,95.1298,113.841,74.2305,0.0403135,16.5746,130.326,417.315,0.950721,37.4356,5200.79,74.353,0,0.000811954,106.799,0
50,0,0,0,0,0,0.0724613,74.7658,0,7.37468,5762.88,0.997803,95.1298,113.841,74.2305,0.0403135,16.5746,130.326,417.315,0.950721,37.4356,5200.79,74.353,0,0.000811954,106.799,0
51,0,0,0,0,0,0.0725304,74.8119,0,7.37456,5763.57,0.997759,95.1078,113.817,74.2199,0.0403135,16.5746,103.616,417.315,0.950406,37.4349,5197.67,74.2761,0,0.000812461,83.8404,0
51,0,0,0,0,0,0.0725304,74.8119,0,7.37456,5763.57,0.997759,95.1078,113.817,74.2199,0.0403135,16.5746,103.616,417.315,0.950406,37.4349,5197.67,74.2761,0,0.000812461,83.8404,0
52,0,0,0,0,0,0.0725954,74.8633,0,7.3745,5764.63,0.997715,95.0859,113.794,74.2107,0.0403135,16.5746,82.9005,417.315,0.950035,37.4342,5194.63,73.9125,0,0.000813036,66.9489,0
52,0,0,0,0,0,0.0725954,74.8633,0,7.3745,5764.63,0.997715,95.0859,113.794,74.2107,0.0403135,16.5746,82.9005,417.315,0.950035,37.4342,5194.63,73.9125,0,0.000813036,66.9489,0
53,0,0,0,0,0,0.0727101,74.8946,0,7.37468,5761.61,0.997671,95.0336,113.729,74.1771,0.0403072,16.5746,121.737,417.029,0.950047,37.4335,5191.6,73.5317,0,0.000813642,105.283,0
53,0,0,0,0,0,0.0727101,74.8946,0,7.37468,5761.61,0.997671,95.0336,113.729,74.1771,0.0403072,16.5746,121.737,417.029,0.950047,37.4335,5191.6,73.5317,0,0.000813642,105.283,0
54,0,0,0,0,0,0.0727765,74.9297,0,7.37469,5761.49,0.997627,95.0099,113.701,74.1641,0.0403072,16.5746,146.446,417.029,0.94985,37.4329,5188.39,73.7875,0,0.000814168,122.044,0
54,0,0,0,0,0,0.0727765,74.9297,0,7.37469,5761.49,0.997627,95.0099,113.701,74.1641,0.0403072,16.5746,146.446,417.029,0.94985,37.4329,5188.39,73.7875,0,0.000814168,122.044,0
55,0,0,0,0,0,0.072845,74.9847,0,7.37457,5762.77,0.997583,94.9883,113.679,74.1552,0.0403072,16.5746,117.341,417.029,0.949445,37.4322,5185.23,73.9024,0,0.000814731,95.3681,0
55,0,0,0,0,0,0.072845,74.9847,0,7.37457,5762.77,0.997583,94.9883,113.679,74.1552,0.0403072,16.5746,117.341,417.029,0.949445,37.4322,5185.23,73.9024,0,0.000814731,95.3681,0
56,0,0,0,0,0,0.0724809,75.0173,0,7.37461,5762.48,0.997539,95.468,113.651,74.1419,0.0403072,16.5746,91.7273,417.029,0.954503,37.4315,5182.14,73.7515,0,0.000815358,73.9997,0
56,0,0,0,0,0,0.0724809,75.0173,0,7.37461,5762.48,0.997539,95.468,113.651,74.1419,0.0403072,16.5746,91.7273,417.029,0.954503,37.4315,5182.14,73.7515,0,0.000815358,73.9997,0
57,0,0,0,0,0,0.0721583,75.0507,0,7.37474,5701.79,0.997495,95.9031,114.112,75.1738,0.0402773,16.5746,101.511,416.719,0.969253,37.4306,5179.11,73.3927,0,0.000816049,87.9748,0
57,0,0,0,0,0,0.0721583,75.0507,0,7.37474,5701.79,0.997495,95.9031,114.112,75.1738,0.0402773,16.5746,101.511,416.719,0.969253,37.4306,5179.11,73.3927,0,0.000816049,87.9748,0
58,0,0,0,0,0,0.0726198,74.927,0,7.37467,5677.63,0.997452,95.3101,113.98,75.0411,0.0402773,16.5746,146.865,416.719,0.96713,37.43,5175.92,73.6059,0,0.000816682,123.319,0
58,0,0,0,0,0,0.0726198,74.927,0,7.37467,5677.63,0.997452,95.3101,113.98,75.0411,0.0402773,16.5746,146.865,416.719,0.96713,37.43,5175.92,73.6059,0,0.000816682,123.319,0
59,0,0,0,0,0,0.0730507,74.8346,0,7.37462,5697.77,0.997408,94.7686,113.347,74.2206,0.0402773,16.5746,122.883,416.719,0.958034,37.4292,5172.75,73.7642,0,0.00081734,100.125,0
59,0,0,0,0,0,0.0730507,74.8346,0,7.37462,5697.77,0.997408,94.7686,113.347,74.2206,0.0402773,16.5746,122.883,416.719,0.958034,37.4292,5172.75,73.7642,0,0.00081734,100.125,0
60,0,0,0,0,0,0.0732657,74.8088,0,7.3747,5700.38,0.997364,94.5586,113.098,73.9148,0.0402773,16.5746,97.8696,416.719,0.955412,37.4284,5169.68,73.563,0,0.00081807,78.8734,0
60,0,0,0,0,0,0.0732657,74.8088,0,7.3747,5700.38,0.997364,94.5586,113.098,73.9148,0.0402773,16.5746,97.8696,416.719,0.955412,37.4284,5169.68,73.563,0,0.00081807,78.8734,0
61,0,0,0,0,0,0.0730116,75.2933,0,7.37477,5696.31,0.99732,95.3958,113.521,74.6767,0.0402658,16.5746,76.943,416.373,0.964949,37.4274,5166.66,73.1419,0,0.000818855,62.3044,0
61,0,0,0,0,0,0.0730116,75.2933,0,7.37477,5696.31,0.99732,95.3958,113.521,74.6767,0.0402658,16.5746,76.943,416.373,0.964949,37.4274,5166.66,73.1419,0,0.000818855,62.3044,0
