Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
18,0,0,0,0,0,0.0758533,73.8072,0,7.35503,5546.81,0.999208,94.7204,111.472,75.6613,0.0427387,17.2414,141.837,416.647,0.984126,37.8179,4038.32,70.072,0,0.000750794,116.786,0
19,0,0,0,0,0,0.075948,73.8516,0,7.35479,5547.14,0.999164,94.7046,111.452,75.6519,0.0427387,17.2414,133.561,416.647,0.983934,37.8178,4035.68,70.2907,0,0.000750691,106.28,0
19,0,0,0,0,0,0.075948,73.8516,0,7.35479,5547.14,0.999164,94.7046,111.452,75.6519,0.0427387,17.2414,133.561,416.647,0.983934,37.8178,4035.68,70.2907,0,0.000750691,106.28,0
20,0,0,0,0,0,0.0760348,73.8992,0,7.35471,5547.65,0.99912,94.689,111.433,75.641,0.0427387,17.2414,108.48,416.647,0.983711,37.8176,4033.1,70.2436,0,0.000750649,84.9345,-2.25E-17
20,0,0,0,0,0,0.0760348,73.8992,0,7.35471,5547.65,0.99912,94.689,111.433,75.641,0.0427387,17.2414,108.48,416.647,0.983711,37.8176,4033.1,70.2436,0,0.000750649,84.9345,-2.25E-17
21,0,0,0,0,0,0.0761122,73.9147,0,7.35486,5545.66,0.999076,94.6681,111.405,75.6279,0.0427517,17.2414,88.8088,416.666,0.983873,37.8174,4030.58,69.934,0,0.000750668,69.126,2.25E-17
21,0,0,0,0,0,0.0761122,73.9147,0,7.35486,5545.66,0.999076,94.6681,111.405,75.6279,0.0427517,17.2414,88.8088,416.666,0.983873,37.8174,4030.58,69.934,0,0.000750668,69.126,2.25E-17
22,0,0,0,0,0,0.0762775,73.9577,0,7.35487,5542.6,0.999032,94.6247,111.348,75.6014,0.0427517,17.2414,111.015,416.666,0.984017,37.8171,4028.08,69.5242,0,0.000750721,92.7714,0
22,0,0,0,0,0,0.0762775,73.9577,0,7.35487,5542.6,0.999032,94.6247,111.348,75.6014,0.0427517,17.2414,111.015,416.666,0.984017,37.8171,4028.08,69.5242,0,0.000750721,92.7714,0
23,0,0,0,0,0,0.0763622,74.0063,0,7.35464,5543.01,0.998988,94.6049,111.325,75.5871,0.0427517,17.2414,145.429,416.666,0.983764,37.8171,4025.45,69.6911,0,0.000750665,117.87,0
23,0,0,0,0,0,0.0763622,74.0063,0,7.35464,5543.01,0.998988,94.6049,111.325,75.5871,0.0427517,17.2414,145.429,416.666,0.983764,37.8171,4025.45,69.6911,0,0.000750665,117.87,0
24,0,0,0,0,0,0.0764377,74.0297,0,7.35477,5541.45,0.998944,94.5805,111.295,75.5703,0.0427517,17.2414,121.368,416.666,0.983811,37.8169,4022.84,69.8173,0,0.000750617,95.6029,0
24,0,0,0,0,0,0.0764377,74.0297,0,7.35477,5541.45,0.998944,94.5805,111.295,75.5703,0.0427517,17.2414,121.368,416.666,0.983811,37.8169,4022.84,69.8173,0,0.000750617,95.6029,0
25,0,0,0,0,0,0.0765139,74.0404,0,7.35493,5538.97,0.998901,94.5535,111.26,75.5529,0.0427359,17.2414,99.0373,416.671,0.983993,37.8167,4020.29,69.6486,0,0.000750638,77.1137,-2.25E-17
25,0,0,0,0,0,0.0765139,74.0404,0,7.35493,5538.97,0.998901,94.5535,111.26,75.5529,0.0427359,17.2414,99.0373,416.671,0.983993,37.8167,4020.29,69.6486,0,0.000750638,77.1137,-2.25E-17
26,0,0,0,0,0,0.076598,74.0701,0,7.3548,5537.92,0.998857,94.5284,111.228,75.5363,0.0427359,17.2414,81.2462,416.671,0.983941,37.8163,4017.8,69.2442,0,0.000750724,63.1821,0
26,0,0,0,0,0,0.076598,74.0701,0,7.3548,5537.92,0.998857,94.5284,111.228,75.5363,0.0427359,17.2414,81.2462,416.671,0.983941,37.8163,4017.8,69.2442,0,0.000750724,63.1821,0
27,0,0,0,0,0,0.0767618,74.1577,0,7.35469,5537.83,0.998813,94.48,111.172,75.5006,0.0427359,17.2414,138.284,416.671,0.9835,37.8161,4015.25,69.0742,0,0.000750779,113.904,0
27,0,0,0,0,0,0.0767618,74.1577,0,7.35469,5537.83,0.998813,94.48,111.172,75.5006,0.0427359,17.2414,138.284,416.671,0.9835,37.8161,4015.25,69.0742,0,0.000750779,113.904,0
28,0,0,0,0,0,0.076837,74.1714,0,7.35491,5535.57,0.998769,94.4513,111.135,75.4813,0.0427111,17.2414,136.25,416.658,0.983623,37.8159,4012.62,69.3055,0,0.000750748,108.309,0
28,0,0,0,0,0,0.076837,74.1714,0,7.35491,5535.57,0.998769,94.4513,111.135,75.4813,0.0427111,17.2414,136.25,416.658,0.983623,37.8159,4012.62,69.3055,0,0.000750748,108.309,0
29,0,0,0,0,0,0.076919,74.198,0,7.35489,5534.31,0.998725,94.4242,111.102,75.463,0.0427111,17.2414,110.569,416.658,0.983586,37.8157,4010.04,69.294,0,0.000750775,86.3882,-2.25E-17
29,0,0,0,0,0,0.076919,74.198,0,7.35489,5534.31,0.998725,94.4242,111.102,75.463,0.0427111,17.2414,110.569,416.658,0.983586,37.8157,4010.04,69.294,0,0.000750775,86.3882,-2.25E-17
30,0,0,0,0,0,0.0770062,74.2494,0,7.35467,5534.89,0.998681,94.4002,111.074,75.4451,0.0427111,17.2414,90.502,416.658,0.983256,37.8153,4007.53,69.0144,0,0.000750875,70.2375,0
30,0,0,0,0,0,0.0770062,74.2494,0,7.35467,5534.89,0.998681,94.4002,111.074,75.4451,0.0427111,17.2414,90.502,416.658,0.983256,37.8153,4007.53,69.0144,0,0.000750875,70.2375,0
31,0,0,0,0,0,0.0771592,74.3117,0,7.35476,5533.09,0.998637,94.3465,111.011,75.4057,0.0427111,17.2414,100.825,416.658,0.983061,37.8149,4005.05,68.5811,0,0.000751024,83.7413,0
31,0,0,0,0,0,0.0771592,74.3117,0,7.35476,5533.09,0.998637,94.3465,111.011,75.4057,0.0427111,17.2414,100.825,416.658,0.983061,37.8149,4005.05,68.5811,0,0.000751024,83.7413,0
32,0,0,0,0,0,0.0772382,74.3338,0,7.35498,5531.57,0.998593,94.3186,110.976,75.3865,0.0427039,17.2414,145.077,416.619,0.983059,37.8147,4002.44,68.7023,0,0.000751064,117.548,0
32,0,0,0,0,0,0.0772382,74.3338,0,7.35498,5531.57,0.998593,94.3186,110.976,75.3865,0.0427039,17.2414,145.077,416.619,0.983059,37.8147,4002.44,68.7023,0,0.000751064,117.548,0
33,0,0,0,0,0,0.0773244,74.3807,0,7.35477,5531.88,0.998549,94.2938,110.948,75.3682,0.0427039,17.2414,123.697,416.619,0.982767,37.8145,3999.83,68.8575,0,0.000751103,97.299,0
33,0,0,0,0,0,0.0773244,74.3807,0,7.35477,5531.88,0.998549,94.2938,110.948,75.3682,0.0427039,17.2414,123.697,416.619,0.982767,37.8145,3999.83,68.8575,0,0.000751103,97.299,0
34,0,0,0,0,0,0.0774053,74.4329,0,7.35473,5532.56,0.998505,94.2692,110.921,75.3485,0.0427039,17.2414,100.892,416.619,0.982414,37.8141,3997.29,68.7186,0,0.000751218,78.3854,0
34,0,0,0,0,0,0.0774053,74.4329,0,7.35473,5532.56,0.998505,94.2692,110.921,75.3485,0.0427039,17.2414,100.892,416.619,0.982414,37.8141,3997.29,68.7186,0,0.000751218,78.3854,0
35,0,0,0,0,0,0.0774785,74.4541,0,7.35492,5531,0.998461,94.2409,110.887,75.3279,0.042701,17.2414,82.7725,416.551,0.982415,37.8137,3994.8,68.3388,0,0.000751397,64.1727,-2.25E-17
35,0,0,0,0,0,0.0774785,74.4541,0,7.35492,5531,0.998461,94.2409,110.887,75.3279,0.042701,17.2414,82.7725,416.551,0.982415,37.8137,3994.8,68.3388,0,0.000751397,64.1727,-2.25E-17
36,0,0,0,0,0,0.0776391,74.5129,0,7.35494,5529.14,0.998417,94.1862,110.821,75.289,0.042701,17.2414,133.503,416.551,0.982216,37.8133,3992.28,68.0971,0,0.000751566,110.067,0
36,0,0,0,0,0,0.0776391,74.5129,0,7.35494,5529.14,0.998417,94.1862,110.821,75.289,0.042701,17.2414,133.503,416.551,0.982216,37.8133,3992.28,68.0971,0,0.000751566,110.067,0
37,0,0,0,0,0,0.0777219,74.5685,0,7.3548,5530.1,0.998373,94.1618,110.796,75.2691,0.042701,17.2414,138.906,416.551,0.981813,37.813,3989.66,68.3281,0,0.000751642,110.385,0
37,0,0,0,0,0,0.0777219,74.5685,0,7.3548,5530.1,0.998373,94.1618,110.796,75.2691,0.042701,17.2414,138.906,416.551,0.981813,37.813,3989.66,68.3281,0,0.000751642,110.385,0
38,0,0,0,0,0,0.077795,74.5968,0,7.35496,5529.16,0.998329,94.1343,110.764,75.2483,0.042701,17.2414,112.642,416.551,0.981714,37.8126,3987.09,68.3483,0,0.000751769,87.8799,0
38,0,0,0,0,0,0.077795,74.5968,0,7.35496,5529.16,0.998329,94.1343,110.764,75.2483,0.042701,17.2414,112.642,416.551,0.981714,37.8126,3987.09,68.3483,0,0.000751769,87.8799,0
39,0,0,0,0,0,0.0778682,74.6124,0,7.35514,5527.38,0.998285,94.1059,110.728,75.2283,0.0426744,17.2414,92.1788,416.454,0.981753,37.8122,3984.58,68.0953,0,0.00075197,71.3708,0
39,0,0,0,0,0,0.0778682,74.6124,0,7.35514,5527.38,0.998285,94.1059,110.728,75.2283,0.0426744,17.2414,92.1788,416.454,0.981753,37.8122,3984.58,68.0953,0,0.00075197,71.3708,0
40,0,0,0,0,0,0.077949,74.702,0,7.355,5528,0.998242,94.0563,110.674,75.1901,0.0426744,17.2414,90.8321,416.454,0.98117,37.8116,3982.11,67.6519,0,0.000752233,74.4356,0
40,0,0,0,0,0,0.077949,74.702,0,7.355,5528,0.998242,94.0563,110.674,75.1901,0.0426744,17.2414,90.8321,416.454,0.98117,37.8116,3982.11,67.6519,0,0.000752233,74.4356,0
41,0,0,0,0,0,0.0781046,74.7381,0,7.355,5527.72,0.998198,94.0304,110.645,75.1696,0.0426744,17.2414,144.184,416.454,0.980971,37.8113,3979.53,67.7155,0,0.000752404,116.851,0
41,0,0,0,0,0,0.0781046,74.7381,0,7.355,5527.72,0.998198,94.0304,110.645,75.1696,0.0426744,17.2414,144.184,416.454,0.980971,37.8113,3979.53,67.7155,0,0.000752404,116.851,0
42,0,0,0,0,0,0.0781746,74.752,0,7.35522,5525.94,0.998154,94.0025,110.611,75.1496,0.0426398,17.2414,126.07,416.327,0.981015,37.8109,3976.92,67.8953,0,0.000752551,99.0849,0
42,0,0,0,0,0,0.0781746,74.752,0,7.35522,5525.94,0.998154,94.0025,110.611,75.1496,0.0426398,17.2414,126.07,416.327,0.981015,37.8109,3976.92,67.8953,0,0.000752551,99.0849,0
43,0,0,0,0,0,0.0782515,74.7792,0,7.35522,5525.08,0.99811,93.9762,110.58,75.1306,0.0426398,17.2414,102.769,416.327,0.980914,37.8104,3974.39,67.7864,0,0.000752774,79.7009,0
43,0,0,0,0,0,0.0782515,74.7792,0,7.35522,5525.08,0.99811,93.9762,110.58,75.1306,0.0426398,17.2414,102.769,416.327,0.980914,37.8104,3974.39,67.7864,0,0.000752774,79.7009,0
44,0,0,0,0,0,0.0783337,74.8309,0,7.355,5525.9,0.998066,93.9523,110.555,75.1113,0.0426398,17.2414,84.3043,416.327,0.980541,37.8098,3971.91,67.4323,0,0.000753074,65.194,0
44,0,0,0,0,0,0.0783337,74.8309,0,7.355,5525.9,0.998066,93.9523,110.555,75.1113,0.0426398,17.2414,84.3043,416.327,0.980541,37.8098,3971.91,67.4323,0,0.000753074,65.194,0
45,0,0,0,0,0,0.078476,74.8897,0,7.35521,5524.51,0.998022,93.8988,110.494,75.0699,0.0426398,17.2414,127.291,416.327,0.980272,37.8093,3969.41,67.1283,0,0.000753382,105.099,0
45,0,0,0,0,0,0.078476,74.8897,0,7.35521,5524.51,0.998022,93.8988,110.494,75.0699,0.0426398,17.2414,127.291,416.327,0.980272,37.8093,3969.41,67.1283,0,0.000753382,105.099,0
46,0,0,0,0,0,0.0785498,74.911,0,7.35537,5523.26,0.997978,93.8715,110.461,75.0502,0.0426249,17.2414,141.456,416.16,0.980227,37.8089,3966.8,67.3502,0,0.000753581,112.751,0
46,0,0,0,0,0,0.0785498,74.911,0,7.35537,5523.26,0.997978,93.8715,110.461,75.0502,0.0426249,17.2414,141.456,416.16,0.980227,37.8089,3966.8,67.3502,0,0.000753581,112.751,0
47,0,0,0,0,0,0.0786314,74.9579,0,7.35516,5523.73,0.997934,93.8466,110.435,75.0305,0.0426249,17.2414,114.757,416.16,0.979906,37.8084,3964.23,67.4037,0,0.00075383,89.4265,0
47,0,0,0,0,0,0.0786314,74.9579,0,7.35516,5523.73,0.997934,93.8466,110.435,75.0305,0.0426249,17.2414,114.757,416.16,0.979906,37.8084,3964.23,67.4037,0,0.00075383,89.4265,0
48,0,0,0,0,0,0.0782768,75.0088,0,7.35513,5524.47,0.99789,94.2918,110.409,75.9752,0.0426249,17.2414,92.2126,416.16,0.984622,37.8078,3961.71,67.2336,0,0.000754145,71.2537,2.25E-17
48,0,0,0,0,0,0.0782768,75.0088,0,7.35513,5524.47,0.99789,94.2918,110.409,75.9752,0.0426249,17.2414,92.2126,416.16,0.984622,37.8078,3961.71,67.2336,0,0.000754145,71.2537,2.25E-17
49,0,0,0,0,0,0.0779861,75.0443,0,7.3554,5460.09,0.997846,94.6719,110.805,76.2404,0.0426199,17.2414,110.998,415.957,1.00041,37.8072,3959.23,66.9274,0,0.000754518,92.0214,0
49,0,0,0,0,0,0.0779861,75.0443,0,7.3554,5460.09,0.997846,94.6719,110.805,76.2404,0.0426199,17.2414,110.998,415.957,1.00041,37.8072,3959.23,66.9274,0,0.000754518,92.0214,0
50,0,0,0,0,0,0.0784807,74.9326,0,7.35534,5435.23,0.997803,94.1043,110.664,75.2125,0.0426199,17.2414,143.399,415.957,0.99874,37.8068,3956.63,67.1313,0,0.000754799,115.326,0
50,0,0,0,0,0,0.0784807,74.9326,0,7.35534,5435.23,0.997803,94.1043,110.664,75.2125,0.0426199,17.2414,143.399,415.957,0.99874,37.8068,3956.63,67.1313,0,0.000754799,115.326,0
51,0,0,0,0,0,0.0789422,74.8613,0,7.35521,5458,0.997759,93.594,110.073,74.8608,0.0426199,17.2414,119.408,415.957,0.988995,37.8063,3954.05,67.2199,0,0.000755117,93.2875,0
51,0,0,0,0,0,0.0789422,74.8613,0,7.35521,5458,0.997759,93.594,110.073,74.8608,0.0426199,17.2414,119.408,415.957,0.988995,37.8063,3954.05,67.2199,0,0.000755117,93.2875,0
52,0,0,0,0,0,0.0791884,74.8577,0,7.35536,5463.07,0.997715,93.3842,109.831,74.7119,0.0426199,17.2414,97.5123,415.957,0.985804,37.8056,3951.55,66.9971,0,0.00075551,75.3158,2.25E-17
52,0,0,0,0,0,0.0791884,74.8577,0,7.35536,5463.07,0.997715,93.3842,109.831,74.7119,0.0426199,17.2414,97.5123,415.957,0.985804,37.8056,3951.55,66.9971,0,0.00075551,75.3158,2.25E-17
53,0,0,0,0,0,0.0789431,75.3169,0,7.35554,5457.03,0.997671,94.1479,110.21,75.8486,0.0425814,17.2414,83.7437,415.721,0.995326,37.8049,3949.09,66.5934,0,0.000755956,66.7469,0
53,0,0,0,0,0,0.0789431,75.3169,0,7.35554,5457.03,0.997671,94.1479,110.21,75.8486,0.0425814,17.2414,83.7437,415.721,0.995326,37.8049,3949.09,66.5934,0,0.000755956,66.7469,0
54,0,0,0,0,0,0.0787761,75.5068,0,7.35534,5453.26,0.997627,94.2305,110.32,75.8954,0.0425814,17.2414,143.425,415.721,0.996945,37.8044,3946.51,66.6973,0,0.000756315,115.815,0
54,0,0,0,0,0,0.0787761,75.5068,0,7.35534,5453.26,0.997627,94.2305,110.32,75.8954,0.0425814,17.2414,143.425,415.721,0.996945,37.8044,3946.51,66.6973,0,0.000756315,115.815,0
55,0,0,0,0,0,0.0788323,75.4512,0,7.35542,5437.91,0.997583,94.1918,110.255,75.8736,0.0425814,17.2414,122.179,415.721,0.999352,37.8038,3943.91,66.9463,0,0.000756651,95.5413,0
55,0,0,0,0,0,0.0788323,75.4512,0,7.35542,5437.91,0.997583,94.1918,110.255,75.8736,0.0425814,17.2414,122.179,415.721,0.999352,37.8038,3943.91,66.9463,0,0.000756651,95.5413,0
56,0,0,0,0,0,0.0789132,75.3438,0,7.35562,5421.32,0.997539,94.1135,110.139,75.8276,0.0425518,17.2414,97.5597,415.454,1.00156,37.8032,3941.38,66.834,0,0.000757085,75.3497,2.25E-17
56,0,0,0,0,0,0.0789132,75.3438,0,7.35562,5421.32,0.997539,94.1135,110.139,75.8276,0.0425518,17.2414,97.5597,415.454,1.00156,37.8032,3941.38,66.834,0,0.000757085,75.3497,2.25E-17
57,0,0,0,0,0,0.0790228,75.3524,0,7.35565,5405.66,0.997495,93.9483,109.931,75.7123,0.0425518,17.2414,83.4657,415.454,1.00266,37.8024,3938.93,66.4315,0,0.00075761,66.3759,0
57,0,0,0,0,0,0.0790228,75.3524,0,7.35565,5405.66,0.997495,93.9483,109.931,75.7123,0.0425518,17.2414,83.4657,415.454,1.00266,37.8024,3938.93,66.4315,0,0.00075761,66.3759,0
58,0,0,0,0,0,0.0792954,75.4332,0,7.35548,5403.82,0.997452,93.8705,109.846,75.6511,0.0425518,17.2414,142.73,415.454,1.00216,37.8018,3936.36,66.4932,0,0.000758054,115.038,0
58,0,0,0,0,0,0.0792954,75.4332,0,7.35548,5403.82,0.997452,93.8705,109.846,75.6511,0.0425518,17.2414,142.73,415.454,1.00216,37.8018,3936.36,66.4932,0,0.000758054,115.038,0
59,0,0,0,0,0,0.0794297,75.4986,0,7.35567,5401.91,0.997408,93.7969,109.764,75.5944,0.0425518,17.2414,121.562,415.454,1.00172,37.8012,3933.77,66.6945,0,0.000758467,94.8497,0
59,0,0,0,0,0,0.0794297,75.4986,0,7.35567,5401.91,0.997408,93.7969,109.764,75.5944,0.0425518,17.2414,121.562,415.454,1.00172,37.8012,3933.77,66.6945,0,0.000758467,94.8497,0
60,0,0,0,0,0,0.0795648,75.568,0,7.35579,5401.15,0.997364,93.733,109.694,75.5451,0.0425464,17.2414,97.1063,415.143,1.00118,37.8004,3931.26,66.5409,0,0.000758975,74.8312,0
60,0,0,0,0,0,0.0795648,75.568,0,7.35579,5401.15,0.997364,93.733,109.694,75.5451,0.0425464,17.2414,97.1063,415.143,1.00118,37.8004,3931.26,66.5409,0,0.000758975,74.8312,0
61,0,0,0,0,0,0.0797031,75.7601,0,7.3556,5405.21,0.99732,93.6391,109.605,75.4665,0.0425464,17.2414,83.2459,415.143,0.999449,37.7996,3928.81,66.1064,0,0.000759574,66.118,0
61,0,0,0,0,0,0.0797031,75.7601,0,7.3556,5405.21,0.99732,93.6391,109.605,75.4665,0.0425464,17.2414,83.2459,415.143,0.999449,37.7996,3928.81,66.1064,0,0.000759574,66.118,0
