Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,0.0688617,72.5668,0,7.43507,5847.93,0.999736,93.928,112.067,73.4617,0.0359483,15.7068,101.59,502.286,0.923944,37.3006,6421.86,72.0465,0,0.000806596,84.5956,-1.34E-17
7,0,0,0,0,0,0.0690258,72.6854,0,7.43507,5854.47,0.999692,93.9208,112.079,73.4604,0.0359483,15.7068,83.81,502.286,0.922869,37.3006,6419.05,71.6593,0,0.000806601,69.5908,0
7,0,0,0,0,0,0.0690258,72.6854,0,7.43507,5854.47,0.999692,93.9208,112.079,73.4604,0.0359483,15.7068,83.81,502.286,0.922869,37.3006,6419.05,71.6593,0,0.000806601,69.5908,0
8,0,0,0,0,0,0.069237,72.7802,0,7.43519,5860.88,0.999648,93.9393,112.116,73.4735,0.0359483,15.7068,99.3653,502.286,0.922113,37.3006,6416.27,71.181,0,0.00080662,89.2519,0
8,0,0,0,0,0,0.069237,72.7802,0,7.43519,5860.88,0.999648,93.9393,112.116,73.4735,0.0359483,15.7068,99.3653,502.286,0.922113,37.3006,6416.27,71.181,0,0.00080662,89.2519,0
9,0,0,0,0,0,0.0693026,72.7737,0,7.43548,5861.09,0.999604,93.9585,112.134,73.4855,0.0359236,15.7068,145.358,502.057,0.922306,37.3008,6413.35,71.247,0,0.00080658,127.086,0
9,0,0,0,0,0,0.0693026,72.7737,0,7.43548,5861.09,0.999604,93.9585,112.134,73.4855,0.0359236,15.7068,145.358,502.057,0.922306,37.3008,6413.35,71.247,0,0.00080658,127.086,0
10,0,0,0,0,0,0.0693646,72.7831,0,7.43555,5861.96,0.99956,93.9801,112.159,73.5057,0.0359236,15.7068,130.164,502.057,0.922421,37.3009,6410.41,71.4124,0,0.000806528,110.09,0
10,0,0,0,0,0,0.0693646,72.7831,0,7.43555,5861.96,0.99956,93.9801,112.159,73.5057,0.0359236,15.7068,130.164,502.057,0.922421,37.3009,6410.41,71.4124,0,0.000806528,110.09,0
11,0,0,0,0,0,0.0694201,72.8067,0,7.43554,5863.42,0.999516,93.9994,112.185,73.5277,0.0359236,15.7068,106.78,502.057,0.922419,37.301,6407.53,71.3362,0,0.000806504,88.9563,1.34E-17
11,0,0,0,0,0,0.0694201,72.8067,0,7.43554,5863.42,0.999516,93.9994,112.185,73.5277,0.0359236,15.7068,106.78,502.057,0.922419,37.301,6407.53,71.3362,0,0.000806504,88.9563,1.34E-17
12,0,0,0,0,0,0.0694535,72.7988,0,7.43566,5862.85,0.999472,94.012,112.197,73.5395,0.0359236,15.7068,88.0659,502.057,0.922666,37.301,6404.72,71.0438,0,0.000806509,73.0318,-1.34E-17
12,0,0,0,0,0,0.0694535,72.7988,0,7.43566,5862.85,0.999472,94.012,112.197,73.5395,0.0359236,15.7068,88.0659,502.057,0.922666,37.301,6404.72,71.0438,0,0.000806509,73.0318,-1.34E-17
13,0,0,0,0,0,0.0694748,72.7401,0,7.43585,5858,0.999428,94.0233,112.192,73.5485,0.03589,15.7895,79.7369,501.836,0.923598,37.301,6401.94,70.5871,0,0.000806537,69.0904,0
13,0,0,0,0,0,0.0694748,72.7401,0,7.43585,5858,0.999428,94.0233,112.192,73.5485,0.03589,15.7895,79.7369,501.836,0.923598,37.301,6401.94,70.5871,0,0.000806537,69.0904,0
14,0,0,0,0,0,0.069542,72.7541,0,7.43594,5857.48,0.999384,94.0229,112.193,73.5561,0.03589,15.7895,142.034,501.836,0.923701,37.301,6399.05,70.5542,0,0.000806526,125.126,2.68E-17
14,0,0,0,0,0,0.069542,72.7541,0,7.43594,5857.48,0.999384,94.0229,112.193,73.5561,0.03589,15.7895,142.034,501.836,0.923701,37.301,6399.05,70.5542,0,0.000806526,125.126,2.68E-17
15,0,0,0,0,0,0.0695779,72.7743,0,7.43598,5857.15,0.99934,94.0157,112.187,73.5582,0.03589,15.7895,136.963,501.836,0.923703,37.3012,6396.11,70.7834,0,0.000806487,116.45,0
15,0,0,0,0,0,0.0695779,72.7743,0,7.43598,5857.15,0.99934,94.0157,112.187,73.5582,0.03589,15.7895,136.963,501.836,0.923703,37.3012,6396.11,70.7834,0,0.000806487,116.45,0
16,0,0,0,0,0,0.0696017,72.7579,0,7.43615,5854.59,0.999296,94.0017,112.165,73.5474,0.03589,15.7895,112.118,501.836,0.923988,37.3012,6393.21,70.7962,0,0.000806477,93.6165,0
16,0,0,0,0,0,0.0696017,72.7579,0,7.43615,5854.59,0.999296,94.0017,112.165,73.5474,0.03589,15.7895,112.118,501.836,0.923988,37.3012,6393.21,70.7962,0,0.000806477,93.6165,0
17,0,0,0,0,0,0.0696286,72.7401,0,7.43632,5851.67,0.999252,93.9854,112.139,73.5351,0.0358819,15.7895,92.3444,505.236,0.924303,37.3012,6390.38,70.5748,0,0.000806499,76.5545,1.34E-17
17,0,0,0,0,0,0.0696286,72.7401,0,7.43632,5851.67,0.999252,93.9854,112.139,73.5351,0.0358819,15.7895,92.3444,505.236,0.924303,37.3012,6390.38,70.5748,0,0.000806499,76.5545,1.34E-17
18,0,0,0,0,0,0.0696709,72.7547,0,7.43636,5850.4,0.999208,93.9678,112.119,73.5273,0.0358819,15.7895,76.2872,505.236,0.924346,37.3012,6387.6,70.1651,0,0.000806548,63.3956,0
18,0,0,0,0,0,0.0696709,72.7547,0,7.43636,5850.4,0.999208,93.9678,112.119,73.5273,0.0358819,15.7895,76.2872,505.236,0.924346,37.3012,6387.6,70.1651,0,0.000806548,63.3956,0
19,0,0,0,0,0,0.0697626,72.819,0,7.43642,5849.9,0.999164,93.9232,112.077,73.5062,0.0358819,15.7895,133.907,505.236,0.924013,37.3012,6384.76,69.9742,0,0.000806583,119.011,0
19,0,0,0,0,0,0.0697626,72.819,0,7.43642,5849.9,0.999164,93.9232,112.077,73.5062,0.0358819,15.7895,133.907,505.236,0.924013,37.3012,6384.76,69.9742,0,0.000806583,119.011,0
20,0,0,0,0,0,0.0697968,72.8119,0,7.43664,5847.46,0.99912,93.8971,112.043,73.4846,0.0358819,15.7895,143.221,505.236,0.924152,37.3012,6381.82,70.211,0,0.000806574,123.057,0
20,0,0,0,0,0,0.0697968,72.8119,0,7.43664,5847.46,0.99912,93.8971,112.043,73.4846,0.0358819,15.7895,143.221,505.236,0.924152,37.3012,6381.82,70.211,0,0.000806574,123.057,0
21,0,0,0,0,0,0.0698405,72.8216,0,7.43678,5845.84,0.999076,93.8724,112.014,73.4681,0.0358281,15.7895,117.537,504.99,0.924177,37.3012,6378.92,70.2945,0,0.000806586,98.3787,0
21,0,0,0,0,0,0.0698405,72.8216,0,7.43678,5845.84,0.999076,93.8724,112.014,73.4681,0.0358281,15.7895,117.537,504.99,0.924177,37.3012,6378.92,70.2945,0,0.000806586,98.3787,0
22,0,0,0,0,0,0.0698984,72.8648,0,7.43677,5846.11,0.999032,93.8484,111.993,73.4574,0.0358281,15.7895,96.6834,504.99,0.923911,37.3012,6376.08,70.1294,0,0.000806634,80.1508,0
22,0,0,0,0,0,0.0698984,72.8648,0,7.43677,5846.11,0.999032,93.8484,111.993,73.4574,0.0358281,15.7895,96.6834,504.99,0.923911,37.3012,6376.08,70.1294,0,0.000806634,80.1508,0
23,0,0,0,0,0,0.0699536,72.9138,0,7.43681,5846.84,0.998988,93.8227,111.972,73.4452,0.0358281,15.7895,79.838,504.99,0.923554,37.3011,6373.3,69.7644,0,0.000806712,66.2047,1.34E-17
23,0,0,0,0,0,0.0699536,72.9138,0,7.43681,5846.84,0.998988,93.8227,111.972,73.4452,0.0358281,15.7895,79.838,504.99,0.923554,37.3011,6373.3,69.7644,0,0.000806712,66.2047,1.34E-17
24,0,0,0,0,0,0.0700356,72.9236,0,7.43706,5843.65,0.998944,93.7692,111.908,73.4025,0.0357993,15.7895,119.59,504.745,0.923554,37.301,6370.5,69.4342,0,0.000806797,107.134,0
24,0,0,0,0,0,0.0700356,72.9236,0,7.43706,5843.65,0.998944,93.7692,111.908,73.4025,0.0357993,15.7895,119.59,504.745,0.923554,37.301,6370.5,69.4342,0,0.000806797,107.134,0
25,0,0,0,0,0,0.0700894,72.9524,0,7.4372,5843.26,0.998901,93.7455,111.885,73.3892,0.0357993,15.7895,145.296,504.745,0.923394,37.3011,6367.57,69.6342,0,0.000806828,125.706,0
25,0,0,0,0,0,0.0700894,72.9524,0,7.4372,5843.26,0.998901,93.7455,111.885,73.3892,0.0357993,15.7895,145.296,504.745,0.923394,37.3011,6367.57,69.6342,0,0.000806828,125.706,0
26,0,0,0,0,0,0.0701507,73.0068,0,7.43719,5844.36,0.998857,93.7218,111.868,73.3795,0.0357993,15.7895,123.224,504.745,0.922999,37.3011,6364.66,69.7827,0,0.000806871,103.454,0
26,0,0,0,0,0,0.0701507,73.0068,0,7.43719,5844.36,0.998857,93.7218,111.868,73.3795,0.0357993,15.7895,123.224,504.745,0.922999,37.3011,6364.66,69.7827,0,0.000806871,103.454,0
27,0,0,0,0,0,0.070199,73.0385,0,7.43728,5844.41,0.998813,93.6959,111.844,73.363,0.0357993,15.7895,101.25,504.745,0.922749,37.301,6361.81,69.6743,0,0.000806951,83.9935,0
27,0,0,0,0,0,0.070199,73.0385,0,7.43728,5844.41,0.998813,93.6959,111.844,73.363,0.0357993,15.7895,101.25,504.745,0.922749,37.301,6361.81,69.6743,0,0.000806951,83.9935,0
28,0,0,0,0,0,0.0702375,73.0366,0,7.43746,5842.69,0.998769,93.6704,111.812,73.3405,0.0357533,15.7895,83.5509,504.504,0.922781,37.3009,6359.02,69.3563,0,0.000807064,69.1797,0
28,0,0,0,0,0,0.0702375,73.0366,0,7.43746,5842.69,0.998769,93.6704,111.812,73.3405,0.0357533,15.7895,83.5509,504.504,0.922781,37.3009,6359.02,69.3563,0,0.000807064,69.1797,0
29,0,0,0,0,0,0.0703413,73.0906,0,7.43759,5842.05,0.998725,93.6255,111.768,73.3147,0.0357533,15.7895,99.3404,504.504,0.922466,37.3007,6356.25,68.9408,0,0.0008072,88.9422,0
29,0,0,0,0,0,0.0703413,73.0906,0,7.43759,5842.05,0.998725,93.6255,111.768,73.3147,0.0357533,15.7895,99.3404,504.504,0.922466,37.3007,6356.25,68.9408,0,0.0008072,88.9422,0
30,0,0,0,0,0,0.0703971,73.1403,0,7.43761,5843.05,0.998681,93.6019,111.751,73.3039,0.0357533,15.7895,144.858,504.504,0.922087,37.3006,6353.35,69.0583,0,0.000807285,126.141,2.68E-17
30,0,0,0,0,0,0.0703971,73.1403,0,7.43761,5843.05,0.998681,93.6019,111.751,73.3039,0.0357533,15.7895,144.858,504.504,0.922087,37.3006,6353.35,69.0583,0,0.000807285,126.141,2.68E-17
31,0,0,0,0,0,0.070437,73.149,0,7.43776,5842.03,0.998637,93.5767,111.723,73.2832,0.0357533,15.7895,129.309,504.504,0.922011,37.3006,6350.43,69.2605,0,0.000807367,108.983,0
31,0,0,0,0,0,0.070437,73.149,0,7.43776,5842.03,0.998637,93.5767,111.723,73.2832,0.0357533,15.7895,129.309,504.504,0.922011,37.3006,6350.43,69.2605,0,0.000807367,108.983,0
32,0,0,0,0,0,0.0704752,73.1472,0,7.43793,5840.36,0.998593,93.5536,111.694,73.2636,0.0357297,15.873,106.07,504.26,0.922061,37.3005,6347.57,69.2137,0,0.000807486,88.0944,0
32,0,0,0,0,0,0.0704752,73.1472,0,7.43793,5840.36,0.998593,93.5536,111.694,73.2636,0.0357297,15.873,106.07,504.26,0.922061,37.3005,6347.57,69.2137,0,0.000807486,88.0944,0
33,0,0,0,0,0,0.0701303,73.1722,0,7.43798,5839.95,0.998549,94.0112,111.672,73.2516,0.0357297,15.873,85.7863,504.26,0.926838,37.3003,6344.76,69.0044,0,0.000807635,70.981,0
33,0,0,0,0,0,0.0701303,73.1722,0,7.43798,5839.95,0.998549,94.0112,111.672,73.2516,0.0357297,15.873,85.7863,504.26,0.926838,37.3003,6344.76,69.0044,0,0.000807635,70.981,0
34,0,0,0,0,0,0.0697818,73.2538,0,7.43799,5788.49,0.998505,94.4739,112.193,74.2663,0.0357297,15.873,110.335,504.26,0.939883,37.3001,6341.97,68.724,0,0.000807808,98.9765,0
34,0,0,0,0,0,0.0697818,73.2538,0,7.43799,5788.49,0.998505,94.4739,112.193,74.2663,0.0357297,15.873,110.335,504.26,0.939883,37.3001,6341.97,68.724,0,0.000807808,98.9765,0
35,0,0,0,0,0,0.0701467,73.088,0,7.43821,5767.19,0.998461,93.9406,112.08,74.1734,0.0357297,15.873,144.588,504.26,0.937817,37.3,6339.05,68.9406,0,0.00080794,125.603,0
35,0,0,0,0,0,0.0701467,73.088,0,7.43821,5767.19,0.998461,93.9406,112.08,74.1734,0.0357297,15.873,144.588,504.26,0.937817,37.3,6339.05,68.9406,0,0.00080794,125.603,0
36,0,0,0,0,0,0.0705098,72.9555,0,7.43837,5784.25,0.998417,93.4345,111.467,73.3772,0.0356983,15.873,125.636,507.697,0.92982,37.2999,6336.14,69.1033,0,0.000808087,105.641,0
36,0,0,0,0,0,0.0705098,72.9555,0,7.43837,5784.25,0.998417,93.4345,111.467,73.3772,0.0356983,15.873,125.636,507.697,0.92982,37.2999,6336.14,69.1033,0,0.000808087,105.641,0
37,0,0,0,0,0,0.0707005,72.9418,0,7.43836,5787.69,0.998373,93.2408,111.237,73.0966,0.0356983,15.873,103.026,507.697,0.927277,37.2997,6333.3,68.9879,0,0.000808272,85.4132,0
37,0,0,0,0,0,0.0707005,72.9418,0,7.43836,5787.69,0.998373,93.2408,111.237,73.0966,0.0356983,15.873,103.026,507.697,0.927277,37.2997,6333.3,68.9879,0,0.000808272,85.4132,0
38,0,0,0,0,0,0.0704792,73.1724,0,7.43838,5800.83,0.998329,93.6314,111.193,73.024,0.0356983,15.873,83.3043,507.697,0.929229,37.2995,6330.51,68.7064,0,0.000808485,68.8797,0
38,0,0,0,0,0,0.0704792,73.1724,0,7.43838,5800.83,0.998329,93.6314,111.193,73.024,0.0356983,15.873,83.3043,507.697,0.929229,37.2995,6330.51,68.7064,0,0.000808485,68.8797,0
39,0,0,0,0,0,0.0702529,73.4908,0,7.43864,5772.36,0.998285,94.0781,111.734,73.9886,0.0356983,15.873,119.517,507.697,0.938474,37.2993,6327.72,68.4306,0,0.000808713,106.827,0
39,0,0,0,0,0,0.0702529,73.4908,0,7.43864,5772.36,0.998285,94.0781,111.734,73.9886,0.0356983,15.873,119.517,507.697,0.938474,37.2993,6327.72,68.4306,0,0.000808713,106.827,0
40,0,0,0,0,0,0.0702807,73.4121,0,7.43882,5755.43,0.998242,94.039,111.672,74.0032,0.0356504,15.873,143.763,507.427,0.940837,37.2992,6324.77,68.7529,0,0.000808885,123.757,2.68E-17
40,0,0,0,0,0,0.0702807,73.4121,0,7.43882,5755.43,0.998242,94.039,111.672,74.0032,0.0356504,15.873,143.763,507.427,0.940837,37.2992,6324.77,68.7529,0,0.000808885,123.757,2.68E-17
41,0,0,0,0,0,0.0703457,73.351,0,7.43881,5741.66,0.998198,93.9638,111.571,73.9612,0.0356504,15.873,116.381,507.427,0.942317,37.299,6321.87,68.9394,0,0.000809082,97.2238,0
41,0,0,0,0,0,0.0703457,73.351,0,7.43881,5741.66,0.998198,93.9638,111.571,73.9612,0.0356504,15.873,116.381,507.427,0.942317,37.299,6321.87,68.9394,0,0.000809082,97.2238,0
42,0,0,0,0,0,0.0704195,73.3376,0,7.43887,5733.32,0.998154,93.8842,111.468,73.9058,0.0356504,15.873,93.4709,507.427,0.942862,37.2987,6319.04,68.8023,0,0.000809329,77.3509,-1.34E-17
42,0,0,0,0,0,0.0704195,73.3376,0,7.43887,5733.32,0.998154,93.8842,111.468,73.9058,0.0356504,15.873,93.4709,507.427,0.942862,37.2987,6319.04,68.8023,0,0.000809329,77.3509,-1.34E-17
43,0,0,0,0,0,0.0704994,73.3728,0,7.43904,5722.23,0.99811,93.7273,111.276,73.7943,0.0356062,15.873,75.5373,507.161,0.943064,37.2984,6316.28,68.4108,0,0.000809621,62.7303,0
43,0,0,0,0,0,0.0704994,73.3728,0,7.43904,5722.23,0.99811,93.7273,111.276,73.7943,0.0356062,15.873,75.5373,507.161,0.943064,37.2984,6316.28,68.4108,0,0.000809621,62.7303,0
44,0,0,0,0,0,0.0707,73.4509,0,7.43923,5722.65,0.998066,93.6654,111.201,73.751,0.0356062,15.873,140.574,507.161,0.942357,37.2982,6313.43,68.3839,0,0.000809885,123.16,2.68E-17
44,0,0,0,0,0,0.0707,73.4509,0,7.43923,5722.65,0.998066,93.6654,111.201,73.751,0.0356062,15.873,140.574,507.161,0.942357,37.2982,6313.43,68.3839,0,0.000809885,123.16,2.68E-17
45,0,0,0,0,0,0.0708066,73.5525,0,7.43924,5725.29,0.998022,93.6152,111.143,73.7203,0.0356062,15.873,131.289,507.161,0.941411,37.298,6310.49,68.6683,0,0.00081012,110.682,0
45,0,0,0,0,0,0.0708066,73.5525,0,7.43924,5725.29,0.998022,93.6152,111.143,73.7203,0.0356062,15.873,131.289,507.161,0.941411,37.298,6310.49,68.6683,0,0.00081012,110.682,0
46,0,0,0,0,0,0.0708993,73.6227,0,7.43936,5725.77,0.997978,93.5672,111.086,73.6906,0.0356062,15.873,105.048,507.161,0.940847,37.2977,6307.64,68.66,0,0.000810399,87.0683,0
46,0,0,0,0,0,0.0708993,73.6227,0,7.43936,5725.77,0.997978,93.5672,111.086,73.6906,0.0356062,15.873,105.048,507.161,0.940847,37.2977,6307.64,68.66,0,0.000810399,87.0683,0
47,0,0,0,0,0,0.0709867,73.6632,0,7.43953,5724.39,0.997934,93.5206,111.03,73.6588,0.0355595,15.873,84.6106,506.89,0.940603,37.2974,6304.85,68.3704,0,0.000810726,69.8669,1.34E-17
47,0,0,0,0,0,0.0709867,73.6632,0,7.43953,5724.39,0.997934,93.5206,111.03,73.6588,0.0355595,15.873,84.6106,506.89,0.940603,37.2974,6304.85,68.3704,0,0.000810726,69.8669,1.34E-17
48,0,0,0,0,0,0.0711733,73.7934,0,7.43964,5726.98,0.99789,93.4533,110.95,73.6168,0.0355595,15.873,109.586,506.89,0.939509,37.297,6302.09,67.9825,0,0.00081108,97.8081,0
48,0,0,0,0,0,0.0711733,73.7934,0,7.43964,5726.98,0.99789,93.4533,110.95,73.6168,0.0355595,15.873,109.586,506.89,0.939509,37.297,6302.09,67.9825,0,0.00081108,97.8081,0
49,0,0,0,0,0,0.0712567,73.8671,0,7.43968,5729.44,0.997846,93.4292,110.923,73.6058,0.0355595,15.873,143.646,506.89,0.938876,37.2967,6299.18,68.2029,0,0.000811374,123.597,0
49,0,0,0,0,0,0.0712567,73.8671,0,7.43968,5729.44,0.997846,93.4292,110.923,73.6058,0.0355595,15.873,143.646,506.89,0.938876,37.2967,6299.18,68.2029,0,0.000811374,123.597,0
50,0,0,0,0,0,0.0713248,73.8944,0,7.43983,5728.49,0.997803,93.4019,110.89,73.5889,0.0355595,15.873,118.464,506.89,0.938766,37.2964,6296.28,68.3656,0,0.000811684,98.7652,0
50,0,0,0,0,0,0.0713248,73.8944,0,7.43983,5728.49,0.997803,93.4019,110.89,73.5889,0.0355595,15.873,118.464,506.89,0.938766,37.2964,6296.28,68.3656,0,0.000811684,98.7652,0
51,0,0,0,0,0,0.0713908,73.9101,0,7.43998,5726.94,0.997759,93.3753,110.856,73.5707,0.0355346,15.873,95.1827,506.619,0.938763,37.296,6293.47,68.2153,0,0.000812046,78.5166,-1.34E-17
51,0,0,0,0,0,0.0713908,73.9101,0,7.43998,5726.94,0.997759,93.3753,110.856,73.5707,0.0355346,15.873,95.1827,506.619,0.938763,37.296,6293.47,68.2153,0,0.000812046,78.5166,-1.34E-17
52,0,0,0,0,0,0.0714629,73.9485,0,7.44001,5727.39,0.997715,93.3544,110.831,73.5582,0.0355346,15.873,76.8192,506.619,0.938492,37.2956,6290.72,67.8181,0,0.000812453,63.4938,1.34E-17
52,0,0,0,0,0,0.0714629,73.9485,0,7.44001,5727.39,0.997715,93.3544,110.831,73.5582,0.0355346,15.873,76.8192,506.619,0.938492,37.2956,6290.72,67.8181,0,0.000812453,63.4938,1.34E-17
53,0,0,0,0,0,0.0715924,74.0475,0,7.44004,5730.28,0.997671,93.3219,110.794,73.5449,0.0355346,15.873,137.11,506.619,0.937723,37.2952,6287.89,67.6867,0,0.000812847,120.256,0
53,0,0,0,0,0,0.0715924,74.0475,0,7.44004,5730.28,0.997671,93.3219,110.794,73.5449,0.0355346,15.873,137.11,506.619,0.937723,37.2952,6287.89,67.6867,0,0.000812847,120.256,0
54,0,0,0,0,0,0.0716412,74.0484,0,7.44022,5728.06,0.997627,93.2994,110.765,73.5297,0.0355346,15.873,134.073,506.619,0.937874,37.2948,6284.97,67.9646,0,0.000813203,112.984,0
54,0,0,0,0,0,0.0716412,74.0484,0,7.44022,5728.06,0.997627,93.2994,110.765,73.5297,0.0355346,15.873,134.073,506.619,0.937874,37.2948,6284.97,67.9646,0,0.000813203,112.984,0
55,0,0,0,0,0,0.0716944,74.058,0,7.44034,5726.62,0.997583,93.2782,110.738,73.5152,0.0354978,15.873,107.251,506.348,0.937909,37.2944,6282.11,67.9803,0,0.000813602,88.7415,-1.34E-17
55,0,0,0,0,0,0.0716944,74.058,0,7.44034,5726.62,0.997583,93.2782,110.738,73.5152,0.0354978,15.873,107.251,506.348,0.937909,37.2944,6282.11,67.9803,0,0.000813602,88.7415,-1.34E-17
56,0,0,0,0,0,0.0717559,74.0981,0,7.4403,5727.58,0.997539,93.2619,110.719,73.5069,0.0354978,15.873,86.3958,506.348,0.937603,37.2939,6279.33,67.714,0,0.000814053,71.1612,-1.34E-17
56,0,0,0,0,0,0.0717559,74.0981,0,7.4403,5727.58,0.997539,93.2619,110.719,73.5069,0.0354978,15.873,86.3958,506.348,0.937603,37.2939,6279.33,67.714,0,0.000814053,71.1612,-1.34E-17
57,0,0,0,0,0,0.0718568,74.164,0,7.44031,5728.31,0.997495,93.2277,110.68,73.4905,0.0354978,15.873,99.0952,506.348,0.937171,37.2934,6276.59,67.2944,0,0.000814542,88.087,1.34E-17
57,0,0,0,0,0,0.0718568,74.164,0,7.44031,5728.31,0.997495,93.2277,110.68,73.4905,0.0354978,15.873,99.0952,506.348,0.937171,37.2934,6276.59,67.2944,0,0.000814542,88.087,1.34E-17
58,0,0,0,0,0,0.0718993,74.1604,0,7.44054,5725.89,0.997452,93.2046,110.651,73.4739,0.0354978,15.873,143.539,506.348,0.937346,37.293,6273.7,67.4673,0,0.000814975,123.646,0
58,0,0,0,0,0,0.0718993,74.1604,0,7.44054,5725.89,0.997452,93.2046,110.651,73.4739,0.0354978,15.873,143.539,506.348,0.937346,37.293,6273.7,67.4673,0,0.000814975,123.646,0
59,0,0,0,0,0,0.0719508,74.1793,0,7.44061,5725.24,0.997408,93.1843,110.626,73.4607,0.035476,15.873,121.069,506.068,0.937262,37.2925,6270.8,67.6616,0,0.000815417,100.908,0
59,0,0,0,0,0,0.0719508,74.1793,0,7.44061,5725.24,0.997408,93.1843,110.626,73.4607,0.035476,15.873,121.069,506.068,0.937262,37.2925,6270.8,67.6616,0,0.000815417,100.908,0
60,0,0,0,0,0,0.0720089,74.2286,0,7.44053,5726.89,0.997364,93.1685,110.609,73.4537,0.035476,15.873,97.2336,506.068,0.936848,37.292,6267.99,67.5438,0,0.000815912,80.1025,0
60,0,0,0,0,0,0.0720089,74.2286,0,7.44053,5726.89,0.997364,93.1685,110.609,73.4537,0.035476,15.873,97.2336,506.068,0.936848,37.292,6267.99,67.5438,0,0.000815912,80.1025,0
61,0,0,0,0,0,0.0720573,74.2699,0,7.44053,5727.88,0.99732,93.1515,110.59,73.4464,0.035476,15.873,78.465,506.068,0.936529,37.2914,6265.24,67.173,0,0.000816458,64.7138,1.34E-17
61,0,0,0,0,0,0.0720573,74.2699,0,7.44053,5727.88,0.99732,93.1515,110.59,73.4464,0.035476,15.873,78.465,506.068,0.936529,37.2914,6265.24,67.173,0,0.000816458,64.7138,1.34E-17
