Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
8,0,0,0,0,0,0.0705445,73.5178,0,7.35621,5783.12,0.999648,94.6454,113.87,73.1979,0.0429262,16.5746,149.919,428.897,0.941042,37.8193,4055.39,70.8456,0,0.000756804,127.133,0
9,0,0,0,0,0,0.0706742,73.5338,0,7.35639,5776.73,0.999604,94.5719,113.773,73.1489,0.0429262,16.5746,121.547,428.897,0.941352,37.8193,4052.25,70.9823,0,0.000756687,100.452,0
9,0,0,0,0,0,0.0706742,73.5338,0,7.35639,5776.73,0.999604,94.5719,113.773,73.1489,0.0429262,16.5746,121.547,428.897,0.941352,37.8193,4052.25,70.9823,0,0.000756687,100.452,0
10,0,0,0,0,0,0.0708104,73.58,0,7.35644,5773.24,0.99956,94.5065,113.688,73.1066,0.0429572,16.5746,95.8304,428.943,0.941273,37.8192,4049.21,70.7711,0,0.000756637,78.4842,2.24E-17
10,0,0,0,0,0,0.0708104,73.58,0,7.35644,5773.24,0.99956,94.5065,113.688,73.1066,0.0429572,16.5746,95.8304,428.943,0.941273,37.8192,4049.21,70.7711,0,0.000756637,78.4842,2.24E-17
11,0,0,0,0,0,0.0709531,73.6624,0,7.35613,5773.15,0.999516,94.4527,113.621,73.0756,0.0429572,16.5746,76.0191,428.943,0.940764,37.819,4046.24,70.2911,0,0.000756649,62.3358,0
11,0,0,0,0,0,0.0709531,73.6624,0,7.35613,5773.15,0.999516,94.4527,113.621,73.0756,0.0429572,16.5746,76.0191,428.943,0.940764,37.819,4046.24,70.2911,0,0.000756649,62.3358,0
12,0,0,0,0,0,0.0712138,73.8226,0,7.35606,5773.98,0.999472,94.3649,113.511,73.0299,0.0429572,16.5746,142.494,428.943,0.939793,37.8189,4043.19,70.1014,0,0.000756611,122.631,0
12,0,0,0,0,0,0.0712138,73.8226,0,7.35606,5773.98,0.999472,94.3649,113.511,73.0299,0.0429572,16.5746,142.494,428.943,0.939793,37.8189,4043.19,70.1014,0,0.000756611,122.631,0
13,0,0,0,0,0,0.0713327,73.8688,0,7.35625,5772.48,0.999428,94.3259,113.46,73.007,0.0429733,16.5746,138.916,428.964,0.939672,37.8189,4040.03,70.3515,0,0.000756478,115.438,0
13,0,0,0,0,0,0.0713327,73.8688,0,7.35625,5772.48,0.999428,94.3259,113.46,73.007,0.0429733,16.5746,138.916,428.964,0.939672,37.8189,4040.03,70.3515,0,0.000756478,115.438,0
14,0,0,0,0,0,0.0714531,73.9289,0,7.35609,5772.52,0.999384,94.2949,113.42,72.9913,0.0429733,16.5746,108.936,428.964,0.939386,37.8187,4036.94,70.3154,0,0.000756404,89.2684,0
14,0,0,0,0,0,0.0714531,73.9289,0,7.35609,5772.52,0.999384,94.2949,113.42,72.9913,0.0429733,16.5746,108.936,428.964,0.939386,37.8187,4036.94,70.3154,0,0.000756404,89.2684,0
15,0,0,0,0,0,0.071571,74.0066,0,7.3558,5774.19,0.99934,94.2711,113.39,72.9836,0.0429733,16.5746,86.2406,428.964,0.938908,37.8185,4033.94,69.9739,0,0.0007564,70.3797,-2.24E-17
15,0,0,0,0,0,0.071571,74.0066,0,7.3558,5774.19,0.99934,94.2711,113.39,72.9836,0.0429733,16.5746,86.2406,428.964,0.938908,37.8185,4033.94,69.9739,0,0.0007564,70.3797,-2.24E-17
16,0,0,0,0,0,0.0717718,74.0868,0,7.35591,5772.1,0.999296,94.2197,113.322,72.9608,0.0429733,16.5746,101.11,428.964,0.938799,37.8182,4030.99,69.474,0,0.000756437,88.4834,2.24E-17
16,0,0,0,0,0,0.0717718,74.0868,0,7.35591,5772.1,0.999296,94.2197,113.322,72.9608,0.0429733,16.5746,101.11,428.964,0.938799,37.8182,4030.99,69.474,0,0.000756437,88.4834,2.24E-17
17,0,0,0,0,0,0.0718704,74.116,0,7.35607,5770.39,0.999252,94.1945,113.287,72.9481,0.0429629,16.5746,149.5,428.967,0.938856,37.8182,4027.86,69.6144,0,0.000756351,126.354,0
17,0,0,0,0,0,0.0718704,74.116,0,7.35607,5770.39,0.999252,94.1945,113.287,72.9481,0.0429629,16.5746,149.5,428.967,0.938856,37.8182,4027.86,69.6144,0,0.000756351,126.354,0
18,0,0,0,0,0,0.0719731,74.1693,0,7.35577,5770.59,0.999208,94.1732,113.26,72.941,0.0429629,16.5746,124.197,428.967,0.938644,37.818,4024.73,69.7782,0,0.000756263,102.193,0
18,0,0,0,0,0,0.0719731,74.1693,0,7.35577,5770.59,0.999208,94.1732,113.26,72.941,0.0429629,16.5746,124.197,428.967,0.938644,37.818,4024.73,69.7782,0,0.000756263,102.193,0
19,0,0,0,0,0,0.0720692,74.2258,0,7.35569,5771.01,0.999164,94.1518,113.233,72.9353,0.0429629,16.5746,97.9633,428.967,0.938397,37.8178,4021.69,69.602,0,0.000756251,79.8469,0
19,0,0,0,0,0,0.0720692,74.2258,0,7.35569,5771.01,0.999164,94.1518,113.233,72.9353,0.0429629,16.5746,97.9633,428.967,0.938397,37.8178,4021.69,69.602,0,0.000756251,79.8469,0
20,0,0,0,0,0,0.0721561,74.2477,0,7.35587,5768.73,0.99912,94.1248,113.197,72.9218,0.0429629,16.5746,77.7715,428.967,0.938528,37.8175,4018.73,69.1554,0,0.000756302,63.4273,0
20,0,0,0,0,0,0.0721561,74.2477,0,7.35587,5768.73,0.99912,94.1248,113.197,72.9218,0.0429629,16.5746,77.7715,428.967,0.938528,37.8175,4018.73,69.1554,0,0.000756302,63.4273,0
21,0,0,0,0,0,0.0723402,74.3032,0,7.35588,5765.06,0.999076,94.0701,113.124,72.8937,0.0429812,16.5746,137.391,428.94,0.938636,37.8172,4015.72,68.8917,0,0.000756333,118.185,0
21,0,0,0,0,0,0.0723402,74.3032,0,7.35588,5765.06,0.999076,94.0701,113.124,72.8937,0.0429812,16.5746,137.391,428.94,0.938636,37.8172,4015.72,68.8917,0,0.000756333,118.185,0
22,0,0,0,0,0,0.0724368,74.3634,0,7.35562,5765.65,0.999032,94.0458,113.094,72.8857,0.0429812,16.5746,142.116,428.94,0.938329,37.8171,4012.57,69.1525,0,0.000756264,117.798,0
22,0,0,0,0,0,0.0724368,74.3634,0,7.35562,5765.65,0.999032,94.0458,113.094,72.8857,0.0429812,16.5746,142.116,428.94,0.938329,37.8171,4012.57,69.1525,0,0.000756264,117.798,0
23,0,0,0,0,0,0.072524,74.401,0,7.35574,5764.48,0.998988,94.0174,113.058,72.8726,0.0429812,16.5746,111.414,428.94,0.938264,37.8168,4009.49,69.1628,0,0.000756249,90.9876,2.24E-17
23,0,0,0,0,0,0.072524,74.401,0,7.35574,5764.48,0.998988,94.0174,113.058,72.8726,0.0429812,16.5746,111.414,428.94,0.938264,37.8168,4009.49,69.1628,0,0.000756249,90.9876,2.24E-17
24,0,0,0,0,0,0.0726091,74.4168,0,7.35597,5761.66,0.998944,93.9854,113.016,72.8537,0.0429509,16.5746,88.2102,428.887,0.938428,37.8165,4006.49,68.8602,0,0.000756307,71.6852,-2.24E-17
24,0,0,0,0,0,0.0726091,74.4168,0,7.35597,5761.66,0.998944,93.9854,113.016,72.8537,0.0429509,16.5746,88.2102,428.887,0.938428,37.8165,4006.49,68.8602,0,0.000756307,71.6852,-2.24E-17
25,0,0,0,0,0,0.0727987,74.5063,0,7.35588,5760.43,0.998901,93.9281,112.944,72.8262,0.0429509,16.5746,89.6497,428.887,0.938111,37.8161,4003.56,68.3532,0,0.000756427,77.6152,-2.24E-17
25,0,0,0,0,0,0.0727987,74.5063,0,7.35588,5760.43,0.998901,93.9281,112.944,72.8262,0.0429509,16.5746,89.6497,428.887,0.938111,37.8161,4003.56,68.3532,0,0.000756427,77.6152,-2.24E-17
26,0,0,0,0,0,0.0728897,74.562,0,7.35568,5760.61,0.998857,93.8999,112.911,72.8146,0.0429509,16.5746,148.616,428.887,0.937827,37.8159,4000.46,68.4366,0,0.000756441,125.438,0
26,0,0,0,0,0,0.0728897,74.562,0,7.35568,5760.61,0.998857,93.8999,112.911,72.8146,0.0429509,16.5746,148.616,428.887,0.937827,37.8159,4000.46,68.4366,0,0.000756441,125.438,0
27,0,0,0,0,0,0.0729742,74.5842,0,7.35592,5758.32,0.998813,93.867,112.869,72.7954,0.0429509,16.5746,126.996,428.887,0.937898,37.8156,3997.33,68.6334,0,0.000756432,104.226,0
27,0,0,0,0,0,0.0729742,74.5842,0,7.35592,5758.32,0.998813,93.867,112.869,72.7954,0.0429509,16.5746,126.996,428.887,0.937898,37.8156,3997.33,68.6334,0,0.000756432,104.226,0
28,0,0,0,0,0,0.0730622,74.6081,0,7.35605,5756.19,0.998769,93.8345,112.827,72.7761,0.0429499,16.5746,100.134,428.797,0.937944,37.8153,3994.3,68.4946,0,0.000756502,81.3353,0
28,0,0,0,0,0,0.0730622,74.6081,0,7.35605,5756.19,0.998769,93.8345,112.827,72.7761,0.0429499,16.5746,100.134,428.797,0.937944,37.8153,3994.3,68.4946,0,0.000756502,81.3353,0
29,0,0,0,0,0,0.0731581,74.6582,0,7.35582,5756.05,0.998725,93.8056,112.792,72.7622,0.0429499,16.5746,79.5063,428.797,0.937705,37.8148,3991.34,68.0793,0,0.000756649,64.5652,2.24E-17
29,0,0,0,0,0,0.0731581,74.6582,0,7.35582,5756.05,0.998725,93.8056,112.792,72.7622,0.0429499,16.5746,79.5063,428.797,0.937705,37.8148,3991.34,68.0793,0,0.000756649,64.5652,2.24E-17
30,0,0,0,0,0,0.0733368,74.7585,0,7.35581,5755.93,0.998681,93.7477,112.723,72.735,0.0429499,16.5746,130.624,428.797,0.9372,37.8144,3988.37,67.7449,0,0.000756799,112.483,0
30,0,0,0,0,0,0.0733368,74.7585,0,7.35581,5755.93,0.998681,93.7477,112.723,72.735,0.0429499,16.5746,130.624,428.797,0.9372,37.8144,3988.37,67.7449,0,0.000756799,112.483,0
31,0,0,0,0,0,0.07342,74.7777,0,7.35611,5753.71,0.998637,93.7157,112.682,72.715,0.0429262,16.5746,145.093,428.667,0.937267,37.8141,3985.23,67.9972,0,0.000756831,120.479,0
31,0,0,0,0,0,0.07342,74.7777,0,7.35611,5753.71,0.998637,93.7157,112.682,72.715,0.0429262,16.5746,145.093,428.667,0.937267,37.8141,3985.23,67.9972,0,0.000756831,120.479,0
32,0,0,0,0,0,0.0735101,74.8158,0,7.35604,5752.87,0.998593,93.6864,112.646,72.6993,0.0429262,16.5746,113.857,428.667,0.937138,37.8138,3982.15,68.0464,0,0.000756915,92.7212,0
32,0,0,0,0,0,0.0735101,74.8158,0,7.35604,5752.87,0.998593,93.6864,112.646,72.6993,0.0429262,16.5746,113.857,428.667,0.937138,37.8138,3982.15,68.0464,0,0.000756915,92.7212,0
33,0,0,0,0,0,0.0736046,74.8787,0,7.35579,5753.83,0.998549,93.66,112.617,72.6887,0.0429262,16.5746,90.1328,428.667,0.936745,37.8133,3979.17,67.7767,0,0.000757084,72.9946,0
33,0,0,0,0,0,0.0736046,74.8787,0,7.35579,5753.83,0.998549,93.66,112.617,72.6887,0.0429262,16.5746,90.1328,428.667,0.936745,37.8133,3979.17,67.7767,0,0.000757084,72.9946,0
34,0,0,0,0,0,0.0736901,74.9476,0,7.35587,5751.76,0.998505,93.5995,112.544,72.6554,0.0429262,16.5746,79.8288,428.667,0.93653,37.8127,3976.25,67.2732,0,0.00075732,67.567,2.24E-17
34,0,0,0,0,0,0.0736901,74.9476,0,7.35587,5751.76,0.998505,93.5995,112.544,72.6554,0.0429262,16.5746,79.8288,428.667,0.93653,37.8127,3976.25,67.2732,0,0.00075732,67.567,2.24E-17
35,0,0,0,0,0,0.0738546,74.9741,0,7.35622,5750.16,0.998461,93.5689,112.505,72.6372,0.0428983,16.5746,147.031,428.499,0.936509,37.8123,3973.18,67.2821,0,0.000757465,124.032,0
35,0,0,0,0,0,0.0738546,74.9741,0,7.35622,5750.16,0.998461,93.5689,112.505,72.6372,0.0428983,16.5746,147.031,428.499,0.936509,37.8123,3973.18,67.2821,0,0.000757465,124.032,0
36,0,0,0,0,0,0.0735051,75.0279,0,7.35599,5750.47,0.998417,94.0519,112.474,72.6245,0.0428983,16.5746,126.778,428.499,0.941517,37.812,3970.04,67.5995,0,0.000757553,103.709,0
36,0,0,0,0,0,0.0735051,75.0279,0,7.35599,5750.47,0.998417,94.0519,112.474,72.6245,0.0428983,16.5746,126.778,428.499,0.941517,37.812,3970.04,67.5995,0,0.000757553,103.709,0
37,0,0,0,0,0,0.0732717,75.0884,0,7.35592,5706.35,0.998373,94.4011,112.851,73.4567,0.0428983,16.5746,97.4287,428.499,0.952477,37.8116,3967,67.5527,0,0.000757738,78.965,0
37,0,0,0,0,0,0.0732717,75.0884,0,7.35592,5706.35,0.998373,94.4011,112.851,73.4567,0.0428983,16.5746,97.4287,428.499,0.952477,37.8116,3967,67.5527,0,0.000757738,78.965,0
38,0,0,0,0,0,0.0732797,75.1166,0,7.35612,5686.25,0.998329,94.4145,112.849,73.6236,0.0428983,16.5746,75.5949,428.499,0.955994,37.811,3964.05,67.1664,0,0.000758019,61.2965,0
38,0,0,0,0,0,0.0732797,75.1166,0,7.35612,5686.25,0.998329,94.4145,112.849,73.6236,0.0428983,16.5746,75.5949,428.499,0.955994,37.811,3964.05,67.1664,0,0.000758019,61.2965,0
39,0,0,0,0,0,0.0742752,74.9031,0,7.35628,5681.09,0.998285,93.2492,112.047,72.6336,0.0428929,16.5746,140.678,428.278,0.944617,37.8105,3961.05,66.9696,0,0.000758286,119.468,0
39,0,0,0,0,0,0.0742752,74.9031,0,7.35628,5681.09,0.998285,93.2492,112.047,72.6336,0.0428929,16.5746,140.678,428.278,0.944617,37.8105,3961.05,66.9696,0,0.000758286,119.468,0
40,0,0,0,0,0,0.074529,74.9522,0,7.35604,5688.76,0.998242,93.0563,111.826,72.3527,0.0428929,16.5746,136.226,428.278,0.941348,37.81,3957.94,67.1675,0,0.000758472,111.683,0
40,0,0,0,0,0,0.074529,74.9522,0,7.35604,5688.76,0.998242,93.0563,111.826,72.3527,0.0428929,16.5746,136.226,428.278,0.941348,37.81,3957.94,67.1675,0,0.000758472,111.683,0
41,0,0,0,0,0,0.0742698,75.2222,0,7.35615,5710.24,0.998198,93.5152,111.805,72.29,0.0428929,16.5746,104.71,428.278,0.942658,37.8095,3954.89,67.1534,0,0.000758706,84.6861,0
41,0,0,0,0,0,0.0742698,75.2222,0,7.35615,5710.24,0.998198,93.5152,111.805,72.29,0.0428929,16.5746,104.71,428.278,0.942658,37.8095,3954.89,67.1534,0,0.000758706,84.6861,0
42,0,0,0,0,0,0.0740829,75.4556,0,7.35641,5683.73,0.998154,93.8906,112.243,73.1265,0.0428405,16.6667,80.998,428.015,0.951041,37.8089,3951.94,66.8186,0,0.000759027,65.4986,0
42,0,0,0,0,0,0.0740829,75.4556,0,7.35641,5683.73,0.998154,93.8906,112.243,73.1265,0.0428405,16.6667,80.998,428.015,0.951041,37.8089,3951.94,66.8186,0,0.000759027,65.4986,0
43,0,0,0,0,0,0.0741998,75.5507,0,7.35635,5661.46,0.99811,93.9043,112.24,73.3309,0.0428405,16.6667,136.341,428.015,0.954985,37.8083,3948.95,66.5953,0,0.000759359,116.191,0
43,0,0,0,0,0,0.0741998,75.5507,0,7.35635,5661.46,0.99811,93.9043,112.24,73.3309,0.0428405,16.6667,136.341,428.015,0.954985,37.8083,3948.95,66.5953,0,0.000759359,116.191,0
44,0,0,0,0,0,0.0743053,75.4861,0,7.35625,5646.55,0.998066,93.8198,112.119,73.2818,0.0428405,16.6667,135.999,428.015,0.956632,37.8079,3945.81,66.9374,0,0.000759584,111.47,0
44,0,0,0,0,0,0.0743053,75.4861,0,7.35625,5646.55,0.998066,93.8198,112.119,73.2818,0.0428405,16.6667,135.999,428.015,0.956632,37.8079,3945.81,66.9374,0,0.000759584,111.47,0
45,0,0,0,0,0,0.0744222,75.4588,0,7.35648,5635.37,0.998022,93.7286,111.996,73.2207,0.0428405,16.6667,104.192,428.015,0.957582,37.8073,3942.77,66.9349,0,0.000759894,84.2373,0
45,0,0,0,0,0,0.0744222,75.4588,0,7.35648,5635.37,0.998022,93.7286,111.996,73.2207,0.0428405,16.6667,104.192,428.015,0.957582,37.8073,3942.77,66.9349,0,0.000759894,84.2373,0
46,0,0,0,0,0,0.0745546,75.4829,0,7.35669,5628.42,0.997978,93.6402,111.885,73.1622,0.042846,16.6667,80.6588,430.826,0.957848,37.8066,3939.82,66.5647,0,0.000760303,65.0883,0
46,0,0,0,0,0,0.0745546,75.4829,0,7.35669,5628.42,0.997978,93.6402,111.885,73.1622,0.042846,16.6667,80.6588,430.826,0.957848,37.8066,3939.82,66.5647,0,0.000760303,65.0883,0
47,0,0,0,0,0,0.074859,75.676,0,7.35648,5626.24,0.997934,93.4864,111.714,73.0707,0.042846,16.6667,135.87,430.826,0.956639,37.8059,3936.85,66.2964,0,0.000760721,115.478,0
47,0,0,0,0,0,0.074859,75.676,0,7.35648,5626.24,0.997934,93.4864,111.714,73.0707,0.042846,16.6667,135.87,430.826,0.956639,37.8059,3936.85,66.2964,0,0.000760721,115.478,0
48,0,0,0,0,0,0.0750022,75.7757,0,7.35658,5626.8,0.99789,93.4209,111.645,73.0301,0.042846,16.6667,135.247,430.826,0.95588,37.8054,3933.72,66.5935,0,0.000761026,110.533,0
48,0,0,0,0,0,0.0750022,75.7757,0,7.35658,5626.8,0.99789,93.4209,111.645,73.0301,0.042846,16.6667,135.247,430.826,0.95588,37.8054,3933.72,66.5935,0,0.000761026,110.533,0
49,0,0,0,0,0,0.0751337,75.8457,0,7.35686,5626.47,0.997846,93.3643,111.582,72.9908,0.0427813,16.6667,103.707,430.447,0.95537,37.8047,3930.69,66.5541,0,0.000761412,83.6159,0
49,0,0,0,0,0,0.0751337,75.8457,0,7.35686,5626.47,0.997846,93.3643,111.582,72.9908,0.0427813,16.6667,103.707,430.447,0.95537,37.8047,3930.69,66.5541,0,0.000761412,83.6159,0
50,0,0,0,0,0,0.0752615,75.9198,0,7.35696,5627.15,0.997803,93.3195,111.535,72.9618,0.0427813,16.6667,80.3426,430.447,0.954818,37.8039,3927.76,66.1586,0,0.000761901,64.6929,0
50,0,0,0,0,0,0.0752615,75.9198,0,7.35696,5627.15,0.997803,93.3195,111.535,72.9618,0.0427813,16.6667,80.3426,430.447,0.954818,37.8039,3927.76,66.1586,0,0.000761901,64.6929,0
51,0,0,0,0,0,0.0755021,76.0993,0,7.35674,5632.01,0.997759,93.256,111.48,72.9308,0.0427813,16.6667,135.835,430.447,0.953403,37.8031,3924.8,65.8766,0,0.000762398,115.157,0
51,0,0,0,0,0,0.0755021,76.0993,0,7.35674,5632.01,0.997759,93.256,111.48,72.9308,0.0427813,16.6667,135.835,430.447,0.953403,37.8031,3924.8,65.8766,0,0.000762398,115.157,0
52,0,0,0,0,0,0.0755972,76.1422,0,7.35698,5632.22,0.997715,93.2293,111.452,72.9129,0.0427813,16.6667,134.858,430.447,0.953126,37.8024,3921.68,66.1636,0,0.000762779,109.959,0
52,0,0,0,0,0,0.0755972,76.1422,0,7.35698,5632.22,0.997715,93.2293,111.452,72.9129,0.0427813,16.6667,134.858,430.447,0.953126,37.8024,3921.68,66.1636,0,0.000762779,109.959,0
53,0,0,0,0,0,0.0756848,76.1689,0,7.3572,5631.56,0.997671,93.2065,111.425,72.8975,0.0427629,16.6667,103.493,430.001,0.953037,37.8017,3918.66,66.1193,0,0.000763245,83.285,0
53,0,0,0,0,0,0.0756848,76.1689,0,7.3572,5631.56,0.997671,93.2065,111.425,72.8975,0.0427629,16.6667,103.493,430.001,0.953037,37.8017,3918.66,66.1193,0,0.000763245,83.285,0
54,0,0,0,0,0,0.0757753,76.2113,0,7.35709,5631.76,0.997627,93.1867,111.405,72.8886,0.0427629,16.6667,80.2141,430.001,0.952835,37.8008,3915.73,65.7242,0,0.000763819,64.5019,-2.24E-17
54,0,0,0,0,0,0.0757753,76.2113,0,7.35709,5631.76,0.997627,93.1867,111.405,72.8886,0.0427629,16.6667,80.2141,430.001,0.952835,37.8008,3915.73,65.7242,0,0.000763819,64.5019,-2.24E-17
55,0,0,0,0,0,0.0759451,76.3079,0,7.357,5632.68,0.997583,93.1439,111.365,72.8714,0.0427629,16.6667,135.788,430.001,0.952309,37.7999,3912.77,65.4458,0,0.0007644,114.936,0
55,0,0,0,0,0,0.0759451,76.3079,0,7.357,5632.68,0.997583,93.1439,111.365,72.8714,0.0427629,16.6667,135.788,430.001,0.952309,37.7999,3912.77,65.4458,0,0.0007644,114.936,0
56,0,0,0,0,0,0.0760166,76.3156,0,7.35731,5630.68,0.997539,93.1187,111.333,72.8535,0.0427629,16.6667,134.594,430.001,0.952418,37.7992,3909.66,65.7345,0,0.000764864,109.582,0
56,0,0,0,0,0,0.0760166,76.3156,0,7.35731,5630.68,0.997539,93.1187,111.333,72.8535,0.0427629,16.6667,134.594,430.001,0.952418,37.7992,3909.66,65.7345,0,0.000764864,109.582,0
57,0,0,0,0,0,0.0760929,76.3343,0,7.35738,5629.08,0.997495,93.0935,111.302,72.8389,0.0427156,16.6667,103.311,429.513,0.95246,37.7983,3906.64,65.6909,0,0.000765416,83.0353,0
57,0,0,0,0,0,0.0760929,76.3343,0,7.35738,5629.08,0.997495,93.0935,111.302,72.8389,0.0427156,16.6667,103.311,429.513,0.95246,37.7983,3906.64,65.6909,0,0.000765416,83.0353,0
58,0,0,0,0,0,0.0761789,76.3813,0,7.35712,5628.93,0.997452,93.0674,111.276,72.8281,0.0427156,16.6667,80.0816,429.513,0.952248,37.7973,3903.72,65.2964,0,0.00076608,64.3334,2.23E-17
58,0,0,0,0,0,0.0761789,76.3813,0,7.35712,5628.93,0.997452,93.0674,111.276,72.8281,0.0427156,16.6667,80.0816,429.513,0.952248,37.7973,3903.72,65.2964,0,0.00076608,64.3334,2.23E-17
59,0,0,0,0,0,0.0763373,76.455,0,7.35725,5627.45,0.997408,93.0055,111.21,72.7929,0.0427156,16.6667,135.669,429.513,0.951916,37.7963,3900.76,65.0181,0,0.000766751,114.681,0
59,0,0,0,0,0,0.0763373,76.455,0,7.35725,5627.45,0.997408,93.0055,111.21,72.7929,0.0427156,16.6667,135.669,429.513,0.951916,37.7963,3900.76,65.0181,0,0.000766751,114.681,0
60,0,0,0,0,0,0.0764128,76.47,0,7.35752,5625.4,0.997364,92.9731,111.171,72.7708,0.0427063,16.6667,134.259,428.957,0.951956,37.7955,3897.66,65.3036,0,0.000767302,109.16,0
60,0,0,0,0,0,0.0764128,76.47,0,7.35752,5625.4,0.997364,92.9731,111.171,72.7708,0.0427063,16.6667,134.259,428.957,0.951956,37.7955,3897.66,65.3036,0,0.000767302,109.16,0
61,0,0,0,0,0,0.0764984,76.5099,0,7.35739,5624.62,0.99732,92.9414,111.137,72.7538,0.0427063,16.6667,103.066,428.957,0.951789,37.7945,3894.65,65.2556,0,0.000767947,82.7414,0
61,0,0,0,0,0,0.0764984,76.5099,0,7.35739,5624.62,0.99732,92.9414,111.137,72.7538,0.0427063,16.6667,103.066,428.957,0.951789,37.7945,3894.65,65.2556,0,0.000767947,82.7414,0
