Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
9,0,0,0,0,0,0.0703323,73.3207,0,7.356,5722.32,0.999604,93.4556,113.023,71.738,0.0425912,17.6471,147.902,411.755,0.938988,37.8761,3881.37,66.3405,0,0.000757943,127.506,0
9,0,0,0,0,0,0.0703323,73.3207,0,7.356,5722.32,0.999604,93.4556,113.023,71.738,0.0425912,17.6471,147.902,411.755,0.938988,37.8761,3881.37,66.3405,0,0.000757943,127.506,0
10,0,0,0,0,0,0.0704676,73.3694,0,7.356,5716.99,0.99956,93.3723,112.927,71.6881,0.0426223,17.6471,130.549,411.77,0.939015,37.8761,3878.8,66.6051,0,0.000757807,108.908,0
10,0,0,0,0,0,0.0704676,73.3694,0,7.356,5716.99,0.99956,93.3723,112.927,71.6881,0.0426223,17.6471,130.549,411.77,0.939015,37.8761,3878.8,66.6051,0,0.000757807,108.908,0
11,0,0,0,0,0,0.0706171,73.4556,0,7.35568,5714.48,0.999516,93.2936,112.849,71.6442,0.0426223,17.6471,101.505,411.77,0.938627,37.876,3876.32,66.5226,0,0.000757745,83.53,0
11,0,0,0,0,0,0.0706171,73.4556,0,7.35568,5714.48,0.999516,93.2936,112.849,71.6442,0.0426223,17.6471,101.505,411.77,0.938627,37.876,3876.32,66.5226,0,0.000757745,83.53,0
12,0,0,0,0,0,0.0707557,73.5508,0,7.35561,5715.21,0.999472,93.23,112.784,71.6024,0.0426223,17.6471,79.6536,411.77,0.937871,37.8758,3873.9,66.1408,0,0.000757748,65.3815,-2.33E-17
12,0,0,0,0,0,0.0707557,73.5508,0,7.35561,5715.21,0.999472,93.23,112.784,71.6024,0.0426223,17.6471,79.6536,411.77,0.937871,37.8758,3873.9,66.1408,0,0.000757748,65.3815,-2.33E-17
13,0,0,0,0,0,0.0709838,73.6761,0,7.3558,5716.61,0.999428,93.1527,112.685,71.5468,0.042642,17.6471,121.981,411.784,0.936899,37.8757,3871.48,65.7476,0,0.00075776,107.379,0
13,0,0,0,0,0,0.0709838,73.6761,0,7.3558,5716.61,0.999428,93.1527,112.685,71.5468,0.042642,17.6471,121.981,411.784,0.936899,37.8757,3871.48,65.7476,0,0.00075776,107.379,0
14,0,0,0,0,0,0.0710921,73.7498,0,7.35553,5718.67,0.999384,93.1323,112.659,71.5389,0.042642,17.6471,147.862,411.784,0.936384,37.8756,3868.92,66.0028,0,0.000757636,125.304,0
14,0,0,0,0,0,0.0710921,73.7498,0,7.35553,5718.67,0.999384,93.1323,112.659,71.5389,0.042642,17.6471,147.862,411.784,0.936384,37.8756,3868.92,66.0028,0,0.000757636,125.304,0
15,0,0,0,0,0,0.0711898,73.8221,0,7.35543,5720.85,0.99934,93.1173,112.641,71.5373,0.042642,17.6471,116.252,411.784,0.935908,37.8755,3866.4,66.1151,0,0.000757542,95.9911,0
15,0,0,0,0,0,0.0711898,73.8221,0,7.35543,5720.85,0.99934,93.1173,112.641,71.5373,0.042642,17.6471,116.252,411.784,0.935908,37.8755,3866.4,66.1151,0,0.000757542,95.9911,0
16,0,0,0,0,0,0.0712748,73.8562,0,7.35559,5720.18,0.999296,93.0999,112.616,71.5312,0.042642,17.6471,90.9452,411.784,0.935872,37.8753,3863.95,65.8888,0,0.000757521,74.46,0
16,0,0,0,0,0,0.0712748,73.8562,0,7.35559,5720.18,0.999296,93.0999,112.616,71.5312,0.042642,17.6471,90.9452,411.784,0.935872,37.8753,3863.95,65.8888,0,0.000757521,74.46,0
17,0,0,0,0,0,0.071357,73.9128,0,7.35568,5718.33,0.999252,93.0683,112.57,71.5195,0.0426504,17.6471,72.5259,411.8,0.935917,37.8751,3861.56,65.4072,0,0.000757565,59.9127,0
17,0,0,0,0,0,0.071357,73.9128,0,7.35568,5718.33,0.999252,93.0683,112.57,71.5195,0.0426504,17.6471,72.5259,411.8,0.935917,37.8751,3861.56,65.4072,0,0.000757565,59.9127,0
18,0,0,0,0,0,0.0715233,73.9606,0,7.35532,5718.9,0.999208,93.0553,112.553,71.5188,0.0426504,17.6471,145.368,411.8,0.935724,37.8749,3859.07,65.3503,0,0.000757534,125.119,0
18,0,0,0,0,0,0.0715233,73.9606,0,7.35532,5718.9,0.999208,93.0553,112.553,71.5188,0.0426504,17.6471,145.368,411.8,0.935724,37.8749,3859.07,65.3503,0,0.000757534,125.119,0
19,0,0,0,0,0,0.0715954,73.9812,0,7.35546,5717.26,0.999164,93.0369,112.527,71.512,0.0426504,17.6471,133.729,411.8,0.935837,37.8748,3856.52,65.6262,0,0.00075743,111.206,0
19,0,0,0,0,0,0.0715954,73.9812,0,7.35546,5717.26,0.999164,93.0369,112.527,71.512,0.0426504,17.6471,133.729,411.8,0.935837,37.8748,3856.52,65.6262,0,0.00075743,111.206,0
20,0,0,0,0,0,0.0716676,73.9898,0,7.35561,5714.65,0.99912,93.0154,112.496,71.5008,0.0426438,17.6471,104.002,411.813,0.936074,37.8746,3854.03,65.5831,0,0.000757395,85.2644,0
20,0,0,0,0,0,0.0716676,73.9898,0,7.35561,5714.65,0.99912,93.0154,112.496,71.5008,0.0426438,17.6471,104.002,411.813,0.936074,37.8746,3854.03,65.5831,0,0.000757395,85.2644,0
21,0,0,0,0,0,0.0717459,74.0171,0,7.35542,5713.47,0.999076,92.9957,112.469,71.4923,0.0426438,17.6471,81.6558,411.813,0.936095,37.8743,3851.62,65.2406,0,0.000757438,66.7205,0
21,0,0,0,0,0,0.0717459,74.0171,0,7.35542,5713.47,0.999076,92.9957,112.469,71.4923,0.0426438,17.6471,81.6558,411.813,0.936095,37.8743,3851.62,65.2406,0,0.000757438,66.7205,0
22,0,0,0,0,0,0.071896,74.0914,0,7.3553,5712.39,0.999032,92.9545,112.415,71.4776,0.0426438,17.6471,111.644,411.813,0.935911,37.874,3849.22,64.8087,0,0.000757517,98.2652,0
22,0,0,0,0,0,0.071896,74.0914,0,7.3553,5712.39,0.999032,92.9545,112.415,71.4776,0.0426438,17.6471,111.644,411.813,0.935911,37.874,3849.22,64.8087,0,0.000757517,98.2652,0
23,0,0,0,0,0,0.071967,74.1029,0,7.35557,5709.83,0.998988,92.9286,112.379,71.4629,0.0426267,17.6471,148.43,411.817,0.936092,37.8739,3846.68,65.0385,0,0.000757457,125.687,0
23,0,0,0,0,0,0.071967,74.1029,0,7.35557,5709.83,0.998988,92.9286,112.379,71.4629,0.0426267,17.6471,148.43,411.817,0.936092,37.8739,3846.68,65.0385,0,0.000757457,125.687,0
24,0,0,0,0,0,0.0720445,74.131,0,7.35545,5708.57,0.998944,92.9046,112.347,71.4508,0.0426267,17.6471,119.149,411.817,0.93608,37.8737,3844.15,65.1977,0,0.000757415,98.1565,0
24,0,0,0,0,0,0.0720445,74.131,0,7.35545,5708.57,0.998944,92.9046,112.347,71.4508,0.0426267,17.6471,119.149,411.817,0.93608,37.8737,3844.15,65.1977,0,0.000757415,98.1565,0
25,0,0,0,0,0,0.0721246,74.182,0,7.35523,5709.05,0.998901,92.8833,112.321,71.4434,0.0426267,17.6471,93.1799,411.817,0.935812,37.8734,3841.7,65.0126,0,0.00075746,76.0463,2.34E-17
25,0,0,0,0,0,0.0721246,74.182,0,7.35523,5709.05,0.998901,92.8833,112.321,71.4434,0.0426267,17.6471,93.1799,411.817,0.935812,37.8734,3841.7,65.0126,0,0.00075746,76.0463,2.34E-17
26,0,0,0,0,0,0.072197,74.2183,0,7.35534,5708.38,0.998857,92.8593,112.291,71.433,0.0426267,17.6471,73.3402,411.817,0.935703,37.873,3839.32,64.5627,0,0.000757574,59.9765,0
26,0,0,0,0,0,0.072197,74.2183,0,7.35534,5708.38,0.998857,92.8593,112.291,71.433,0.0426267,17.6471,73.3402,411.817,0.935703,37.873,3839.32,64.5627,0,0.000757574,59.9765,0
27,0,0,0,0,0,0.072344,74.2609,0,7.35552,5704.86,0.998813,92.8065,112.221,71.4035,0.0426093,17.6471,141.668,411.805,0.935793,37.8727,3836.86,64.418,0,0.000757638,122.027,0
27,0,0,0,0,0,0.072344,74.2609,0,7.35552,5704.86,0.998813,92.8065,112.221,71.4035,0.0426093,17.6471,141.668,411.805,0.935793,37.8727,3836.86,64.418,0,0.000757638,122.027,0
28,0,0,0,0,0,0.0724245,74.3124,0,7.35528,5705.41,0.998769,92.7843,112.194,71.3949,0.0426093,17.6471,137.056,411.805,0.935502,37.8725,3834.31,64.7077,0,0.000757613,113.8,0
28,0,0,0,0,0,0.0724245,74.3124,0,7.35528,5705.41,0.998769,92.7843,112.194,71.3949,0.0426093,17.6471,137.056,411.805,0.935502,37.8725,3834.31,64.7077,0,0.000757613,113.8,0
29,0,0,0,0,0,0.0724978,74.3552,0,7.35536,5705.29,0.998725,92.7603,112.165,71.3849,0.0426093,17.6471,106.49,411.805,0.935303,37.8722,3831.83,64.7036,0,0.000757659,87.1022,0
29,0,0,0,0,0,0.0724978,74.3552,0,7.35536,5705.29,0.998725,92.7603,112.165,71.3849,0.0426093,17.6471,106.49,411.805,0.935303,37.8722,3831.83,64.7036,0,0.000757659,87.1022,0
30,0,0,0,0,0,0.0725675,74.372,0,7.35559,5703.26,0.998681,92.7328,112.129,71.3688,0.0425985,17.6471,83.5958,411.77,0.93538,37.8718,3829.42,64.3917,0,0.000757781,68.0846,0
30,0,0,0,0,0,0.0725675,74.372,0,7.35559,5703.26,0.998681,92.7328,112.129,71.3688,0.0425985,17.6471,83.5958,411.77,0.93538,37.8718,3829.42,64.3917,0,0.000757781,68.0846,0
31,0,0,0,0,0,0.0727224,74.4466,0,7.3555,5702.33,0.998637,92.6837,112.067,71.3446,0.0425985,17.6471,100.028,411.77,0.935082,37.8713,3827.04,63.9259,0,0.000757959,87.8199,0
31,0,0,0,0,0,0.0727224,74.4466,0,7.3555,5702.33,0.998637,92.6837,112.067,71.3446,0.0425985,17.6471,100.028,411.77,0.935082,37.8713,3827.04,63.9259,0,0.000757959,87.8199,0
32,0,0,0,0,0,0.0727964,74.4942,0,7.35539,5702.63,0.998593,92.66,112.039,71.335,0.0425985,17.6471,148.299,411.77,0.934816,37.8711,3824.52,64.107,0,0.000758009,125.522,0
32,0,0,0,0,0,0.0727964,74.4942,0,7.35539,5702.63,0.998593,92.66,112.039,71.335,0.0425985,17.6471,148.299,411.77,0.934816,37.8711,3824.52,64.107,0,0.000758009,125.522,0
33,0,0,0,0,0,0.0728653,74.5128,0,7.35562,5700.79,0.998549,92.6324,112.004,71.3188,0.0425985,17.6471,122.007,411.77,0.93486,37.8708,3822,64.2997,0,0.000758056,100.352,0
33,0,0,0,0,0,0.0728653,74.5128,0,7.35562,5700.79,0.998549,92.6324,112.004,71.3188,0.0425985,17.6471,122.007,411.77,0.93486,37.8708,3822,64.2997,0,0.000758056,100.352,0
34,0,0,0,0,0,0.0729384,74.5351,0,7.35569,5699.26,0.998505,92.6056,111.969,71.3031,0.0425934,17.6471,95.3722,411.708,0.934861,37.8704,3819.55,64.1476,0,0.000758191,77.6343,2.34E-17
34,0,0,0,0,0,0.0729384,74.5351,0,7.35569,5699.26,0.998505,92.6056,111.969,71.3031,0.0425934,17.6471,95.3722,411.708,0.934861,37.8704,3819.55,64.1476,0,0.000758191,77.6343,2.34E-17
35,0,0,0,0,0,0.0730179,74.5816,0,7.35543,5699.51,0.998461,92.5819,111.941,71.2926,0.0425934,17.6471,75.0743,411.708,0.934602,37.8698,3817.17,63.7249,0,0.000758405,61.1734,0
35,0,0,0,0,0,0.0730179,74.5816,0,7.35543,5699.51,0.998461,92.5819,111.941,71.2926,0.0425934,17.6471,75.0743,411.708,0.934602,37.8698,3817.17,63.7249,0,0.000758405,61.1734,0
36,0,0,0,0,0,0.0731607,74.6542,0,7.3556,5698.63,0.998417,92.5314,111.88,71.2675,0.0425934,17.6471,136.573,411.708,0.934281,37.8694,3814.75,63.4955,0,0.000758597,117.84,0
36,0,0,0,0,0,0.0731607,74.6542,0,7.3556,5698.63,0.998417,92.5314,111.88,71.2675,0.0425934,17.6471,136.573,411.708,0.934281,37.8694,3814.75,63.4955,0,0.000758597,117.84,0
37,0,0,0,0,0,0.0732313,74.6741,0,7.35579,5697.08,0.998373,92.505,111.846,71.2515,0.0425867,17.6471,140.401,411.618,0.934289,37.8691,3812.2,63.7866,0,0.000758675,116.506,0
37,0,0,0,0,0,0.0732313,74.6741,0,7.35579,5697.08,0.998373,92.505,111.846,71.2515,0.0425867,17.6471,140.401,411.618,0.934289,37.8691,3812.2,63.7866,0,0.000758675,116.506,0
38,0,0,0,0,0,0.0733087,74.7169,0,7.35556,5697.2,0.998329,92.4817,111.818,71.2406,0.0425867,17.6471,109.001,411.618,0.934057,37.8687,3809.72,63.82,0,0.000758822,88.9845,-2.34E-17
38,0,0,0,0,0,0.0733087,74.7169,0,7.35556,5697.2,0.998329,92.4817,111.818,71.2406,0.0425867,17.6471,109.001,411.618,0.934057,37.8687,3809.72,63.82,0,0.000758822,88.9845,-2.34E-17
39,0,0,0,0,0,0.0733831,74.7701,0,7.35549,5698.08,0.998285,92.4594,111.794,71.2322,0.0425867,17.6471,85.5448,411.618,0.93371,37.8681,3807.32,63.5386,0,0.000759056,69.4834,-2.34E-17
39,0,0,0,0,0,0.0733831,74.7701,0,7.35549,5698.08,0.998285,92.4594,111.794,71.2322,0.0425867,17.6471,85.5448,411.618,0.93371,37.8681,3807.32,63.5386,0,0.000759056,69.4834,-2.34E-17
40,0,0,0,0,0,0.0735174,74.811,0,7.35573,5695.23,0.998242,92.4074,111.728,71.2012,0.0425708,17.6471,88.1802,411.499,0.933694,37.8675,3804.96,63.0557,0,0.000759352,76.7237,2.34E-17
40,0,0,0,0,0,0.0735174,74.811,0,7.35573,5695.23,0.998242,92.4074,111.728,71.2012,0.0425708,17.6471,88.1802,411.499,0.933694,37.8675,3804.96,63.0557,0,0.000759352,76.7237,2.34E-17
41,0,0,0,0,0,0.0735923,74.849,0,7.3557,5695.06,0.998198,92.3839,111.7,71.1896,0.0425708,17.6471,147.583,411.499,0.933508,37.8671,3802.46,63.1742,0,0.000759532,124.924,0
41,0,0,0,0,0,0.0735923,74.849,0,7.3557,5695.06,0.998198,92.3839,111.7,71.1896,0.0425708,17.6471,147.583,411.499,0.933508,37.8671,3802.46,63.1742,0,0.000759532,124.924,0
42,0,0,0,0,0,0.0736667,74.9026,0,7.35558,5695.99,0.998154,92.3616,111.676,71.1813,0.0425708,17.6471,124.936,411.499,0.933153,37.8667,3799.94,63.3975,0,0.000759695,102.633,0
42,0,0,0,0,0,0.0736667,74.9026,0,7.35558,5695.99,0.998154,92.3616,111.676,71.1813,0.0425708,17.6471,124.936,411.499,0.933153,37.8667,3799.94,63.3975,0,0.000759695,102.633,0
43,0,0,0,0,0,0.0737328,74.9302,0,7.35577,5695.09,0.99811,92.336,111.645,71.1671,0.0425708,17.6471,97.6013,411.499,0.933062,37.8662,3797.5,63.2799,0,0.000759945,79.2912,2.34E-17
43,0,0,0,0,0,0.0737328,74.9302,0,7.35577,5695.09,0.99811,92.336,111.645,71.1671,0.0425708,17.6471,97.6013,411.499,0.933062,37.8662,3797.5,63.2799,0,0.000759945,79.2912,2.34E-17
44,0,0,0,0,0,0.073799,74.9453,0,7.35595,5693.33,0.998066,92.3092,111.61,71.1501,0.042545,17.6471,76.8288,411.351,0.933101,37.8655,3795.12,62.885,0,0.000760277,62.4153,0
44,0,0,0,0,0,0.073799,74.9453,0,7.35595,5693.33,0.998066,92.3092,111.61,71.1501,0.042545,17.6471,76.8288,411.351,0.933101,37.8655,3795.12,62.885,0,0.000760277,62.4153,0
45,0,0,0,0,0,0.0734913,75.0333,0,7.35571,5693.79,0.998022,92.7823,111.556,71.1285,0.042545,17.6471,136.78,411.351,0.938056,37.865,3792.7,62.6738,0,0.000760595,117.72,0
45,0,0,0,0,0,0.0734913,75.0333,0,7.35571,5693.79,0.998022,92.7823,111.556,71.1285,0.042545,17.6471,136.78,411.351,0.938056,37.865,3792.7,62.6738,0,0.000760595,117.72,0
46,0,0,0,0,0,0.0732418,75.0655,0,7.35584,5648.42,0.997978,93.1224,111.921,71.9525,0.042545,17.6471,136.05,411.351,0.949203,37.8646,3790.14,63.1053,0,0.000760776,112.465,0
46,0,0,0,0,0,0.0732418,75.0655,0,7.35584,5648.42,0.997978,93.1224,111.921,71.9525,0.042545,17.6471,136.05,411.351,0.949203,37.8646,3790.14,63.1053,0,0.000760776,112.465,0
47,0,0,0,0,0,0.0732437,75.08,0,7.35606,5628.09,0.997934,93.1316,111.912,72.1105,0.0425196,17.6471,102.946,411.172,0.952731,37.8641,3787.66,63.1922,0,0.000761049,83.8129,0
47,0,0,0,0,0,0.0732437,75.08,0,7.35606,5628.09,0.997934,93.1316,111.912,72.1105,0.0425196,17.6471,102.946,411.172,0.952731,37.8641,3787.66,63.1922,0,0.000761049,83.8129,0
48,0,0,0,0,0,0.0737834,74.958,0,7.35598,5601.66,0.99789,92.4901,111.736,71.6066,0.0425196,17.6471,80.5342,411.172,0.950373,37.8634,3785.28,62.8444,0,0.000761448,65.3924,-2.34E-17
48,0,0,0,0,0,0.0737834,74.958,0,7.35598,5601.66,0.99789,92.4901,111.736,71.6066,0.0425196,17.6471,80.5342,411.172,0.950373,37.8634,3785.28,62.8444,0,0.000761448,65.3924,-2.34E-17
49,0,0,0,0,0,0.07447,74.9332,0,7.3558,5633.37,0.997846,91.7927,110.924,70.8611,0.0425196,17.6471,110.822,411.172,0.937662,37.8627,3782.92,62.3689,0,0.000761897,96.6141,0
49,0,0,0,0,0,0.07447,74.9332,0,7.3558,5633.37,0.997846,91.7927,110.924,70.8611,0.0425196,17.6471,110.822,411.172,0.937662,37.8627,3782.92,62.3689,0,0.000761897,96.6141,0
50,0,0,0,0,0,0.074173,75.1728,0,7.35611,5653.46,0.997803,92.271,110.911,70.8038,0.0425196,17.6471,145.694,411.172,0.939429,37.8622,3780.39,62.6545,0,0.000762173,121.651,0
50,0,0,0,0,0,0.074173,75.1728,0,7.35611,5653.46,0.997803,92.271,110.911,70.8038,0.0425196,17.6471,145.694,411.172,0.939429,37.8622,3780.39,62.6545,0,0.000762173,121.651,0
51,0,0,0,0,0,0.0739777,75.4092,0,7.35613,5627.92,0.997759,92.6477,111.353,71.646,0.0424874,17.6471,111.183,410.955,0.947724,37.8616,3777.89,62.8253,0,0.000762478,90.5262,0
51,0,0,0,0,0,0.0739777,75.4092,0,7.35613,5627.92,0.997759,92.6477,111.353,71.646,0.0424874,17.6471,111.183,410.955,0.947724,37.8616,3777.89,62.8253,0,0.000762478,90.5262,0
52,0,0,0,0,0,0.0740064,75.5779,0,7.35587,5623.62,0.997715,92.7162,111.441,71.8501,0.0424874,17.6471,84.983,410.955,0.949203,37.861,3775.49,62.6057,0,0.0007629,68.8099,0
52,0,0,0,0,0,0.0740064,75.5779,0,7.35587,5623.62,0.997715,92.7162,111.441,71.8501,0.0424874,17.6471,84.983,410.955,0.949203,37.861,3775.49,62.6057,0,0.0007629,68.8099,0
53,0,0,0,0,0,0.074158,75.4038,0,7.35601,5590.44,0.997671,92.5817,111.231,71.7955,0.0424874,17.6471,111.124,410.955,0.953433,37.8602,3773.12,62.2167,0,0.000763392,96.7244,0
53,0,0,0,0,0,0.074158,75.4038,0,7.35601,5590.44,0.997671,92.5817,111.231,71.7955,0.0424874,17.6471,111.124,410.955,0.953433,37.8602,3773.12,62.2167,0,0.000763392,96.7244,0
54,0,0,0,0,0,0.0742671,75.3727,0,7.35624,5579.53,0.997627,92.4966,111.114,71.7385,0.0424889,17.6471,144.919,410.707,0.954398,37.8597,3770.59,62.5316,0,0.000763734,120.94,0
54,0,0,0,0,0,0.0742671,75.3727,0,7.35624,5579.53,0.997627,92.4966,111.114,71.7385,0.0424889,17.6471,144.919,410.707,0.954398,37.8597,3770.59,62.5316,0,0.000763734,120.94,0
55,0,0,0,0,0,0.074398,75.4237,0,7.35599,5574.78,0.997583,92.4169,111.017,71.6906,0.0424889,17.6471,110.633,410.707,0.954371,37.859,3768.1,62.6709,0,0.000764125,89.9503,2.33E-17
55,0,0,0,0,0,0.074398,75.4237,0,7.35599,5574.78,0.997583,92.4169,111.017,71.6906,0.0424889,17.6471,110.633,410.707,0.954371,37.859,3768.1,62.6709,0,0.000764125,89.9503,2.33E-17
56,0,0,0,0,0,0.0745344,75.5142,0,7.35592,5573.4,0.997539,92.3425,110.933,71.648,0.0424889,17.6471,84.5679,410.707,0.95383,37.8583,3765.7,62.4063,0,0.00076463,68.3468,2.33E-17
56,0,0,0,0,0,0.0745344,75.5142,0,7.35592,5573.4,0.997539,92.3425,110.933,71.648,0.0424889,17.6471,84.5679,410.707,0.95383,37.8583,3765.7,62.4063,0,0.00076463,68.3468,2.33E-17
57,0,0,0,0,0,0.0747914,75.6597,0,7.3562,5571.33,0.997495,92.2151,110.788,71.5649,0.0424815,17.7515,110.97,410.424,0.952867,37.8575,3763.34,61.9771,0,0.000765197,96.3594,0
57,0,0,0,0,0,0.0747914,75.6597,0,7.3562,5571.33,0.997495,92.2151,110.788,71.5649,0.0424815,17.7515,110.97,410.424,0.952867,37.8575,3763.34,61.9771,0,0.000765197,96.3594,0
58,0,0,0,0,0,0.0749188,75.7489,0,7.35612,5572.71,0.997452,92.1698,110.741,71.5383,0.0424815,17.7515,144.438,410.424,0.952175,37.8568,3760.82,62.2571,0,0.000765611,120.183,0
58,0,0,0,0,0,0.0749188,75.7489,0,7.35612,5572.71,0.997452,92.1698,110.741,71.5383,0.0424815,17.7515,144.438,410.424,0.952175,37.8568,3760.82,62.2571,0,0.000765611,120.183,0
59,0,0,0,0,0,0.0750377,75.8469,0,7.35598,5575.41,0.997408,92.1348,110.71,71.5212,0.0424815,17.7515,110.217,410.424,0.951373,37.8561,3758.34,62.367,0,0.000766073,89.3877,0
59,0,0,0,0,0,0.0750377,75.8469,0,7.35598,5575.41,0.997408,92.1348,110.71,71.5212,0.0424815,17.7515,110.217,410.424,0.951373,37.8561,3758.34,62.367,0,0.000766073,89.3877,0
60,0,0,0,0,0,0.075138,75.9101,0,7.35614,5576.64,0.997364,92.1058,110.681,71.5036,0.0424815,17.7515,84.3435,410.424,0.950888,37.8552,3755.95,62.0848,0,0.000766646,68.0199,0
60,0,0,0,0,0,0.075138,75.9101,0,7.35614,5576.64,0.997364,92.1058,110.681,71.5036,0.0424815,17.7515,84.3435,410.424,0.950888,37.8552,3755.95,62.0848,0,0.000766646,68.0199,0
61,0,0,0,0,0,0.0753143,75.993,0,7.35631,5577.47,0.99732,92.0667,110.639,71.4806,0.0424613,17.7515,111.085,413.009,0.950398,37.8543,3753.6,61.6485,0,0.000767284,96.2727,0
61,0,0,0,0,0,0.0753143,75.993,0,7.35631,5577.47,0.99732,92.0667,110.639,71.4806,0.0424613,17.7515,111.085,413.009,0.950398,37.8543,3753.6,61.6485,0,0.000767284,96.2727,0
