Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,26.9343,24.8053,73.4986,0,7.3561,5830.73,0.999736,94.6845,112.754,74.2054,0.0441633,13.9535,144.544,526.578,0.934094,37.3995,4866.52,70.9504,0,0.000802571,123.388,0
6,0,0,0,0,0,26.9343,24.8053,73.4986,0,7.3561,5830.73,0.999736,94.6845,112.754,74.2054,0.0441633,13.9535,144.544,526.578,0.934094,37.3995,4866.52,70.9504,0,0.000802571,123.388,0
7,0,0,0,0,0,26.9352,24.7749,73.438,0,7.35574,5815.73,0.999692,94.6652,112.714,74.2356,0.0441633,13.9535,115.049,526.578,0.936329,37.3996,4863.59,71.0644,0,0.000802506,95.9221,0
7,0,0,0,0,0,26.9352,24.7749,73.438,0,7.35574,5815.73,0.999692,94.6652,112.714,74.2356,0.0441633,13.9535,115.049,526.578,0.936329,37.3996,4863.59,71.0644,0,0.000802506,95.9221,0
8,0,0,0,0,0,26.8599,24.7233,73.3522,0,7.35565,5801.88,0.999648,94.6127,112.625,74.2056,0.0441633,13.9535,92.2409,526.578,0.938044,37.3996,4860.73,70.863,0,0.0008025,76.3345,1.77E-17
8,0,0,0,0,0,26.8599,24.7233,73.3522,0,7.35565,5801.88,0.999648,94.6127,112.625,74.2056,0.0441633,13.9535,92.2409,526.578,0.938044,37.3996,4860.73,70.863,0,0.0008025,76.3345,1.77E-17
9,0,0,0,0,0,26.7396,24.6171,73.263,0,7.35583,5781.33,0.999604,94.4895,112.437,74.1239,0.0441633,13.9535,80.7918,526.578,0.940142,37.3996,4857.94,70.4223,0,0.000802539,69.4853,-1.77E-17
9,0,0,0,0,0,26.7396,24.6171,73.263,0,7.35583,5781.33,0.999604,94.4895,112.437,74.1239,0.0441633,13.9535,80.7918,526.578,0.940142,37.3996,4857.94,70.4223,0,0.000802539,69.4853,-1.77E-17
10,0,0,0,0,0,26.7093,24.5772,73.3063,0,7.35592,5775.98,0.99956,94.4217,112.359,74.0883,0.0442186,13.9535,144.981,526.677,0.94033,37.3997,4855.03,70.4534,0,0.000802502,125.736,-3.54E-17
10,0,0,0,0,0,26.7093,24.5772,73.3063,0,7.35592,5775.98,0.99956,94.4217,112.359,74.0883,0.0442186,13.9535,144.981,526.677,0.94033,37.3997,4855.03,70.4534,0,0.000802502,125.736,-3.54E-17
11,0,0,0,0,0,26.7335,24.5426,73.3941,0,7.35555,5773.59,0.999516,94.3519,112.291,74.0526,0.0442186,13.9535,129.96,526.677,0.940018,37.3999,4852.06,70.6992,0,0.000802428,109.05,0
11,0,0,0,0,0,26.7335,24.5426,73.3941,0,7.35555,5773.59,0.999516,94.3519,112.291,74.0526,0.0442186,13.9535,129.96,526.677,0.940018,37.3999,4852.06,70.6992,0,0.000802428,109.05,0
12,0,0,0,0,0,26.6727,24.5096,73.484,0,7.35538,5775.15,0.999472,94.2973,112.227,74.0124,0.0442186,13.9535,103.753,526.677,0.939223,37.3999,4849.18,70.6304,0,0.000802412,85.8705,0
12,0,0,0,0,0,26.6727,24.5096,73.484,0,7.35538,5775.15,0.999472,94.2973,112.227,74.0124,0.0442186,13.9535,103.753,526.677,0.939223,37.3999,4849.18,70.6304,0,0.000802412,85.8705,0
13,0,0,0,0,0,26.6193,24.478,73.5291,0,7.3555,5773.52,0.999428,94.2496,112.166,73.9789,0.0442186,13.9535,83.4134,526.677,0.939022,37.3999,4846.36,70.2831,0,0.000802448,68.8417,0
13,0,0,0,0,0,26.6193,24.478,73.5291,0,7.3555,5773.52,0.999428,94.2496,112.166,73.9789,0.0442186,13.9535,83.4134,526.677,0.939022,37.3999,4846.36,70.2831,0,0.000802448,68.8417,0
14,0,0,0,0,0,26.5607,24.4272,73.6172,0,7.35571,5771.39,0.999384,94.179,112.074,73.9336,0.0442419,13.9535,120.489,526.736,0.938694,37.3998,4843.56,69.9115,0,0.000802498,106.524,0
14,0,0,0,0,0,26.5607,24.4272,73.6172,0,7.35571,5771.39,0.999384,94.179,112.074,73.9336,0.0442419,13.9535,120.489,526.736,0.938694,37.3998,4843.56,69.9115,0,0.000802498,106.524,0
15,0,0,0,0,0,26.6083,24.4155,73.6979,0,7.3554,5773.8,0.99934,94.1592,112.049,73.9267,0.0442419,13.9535,145.233,526.736,0.938129,37.3999,4840.6,70.1477,0,0.000802448,123.833,0
15,0,0,0,0,0,26.6083,24.4155,73.6979,0,7.3554,5773.8,0.99934,94.1592,112.049,73.9267,0.0442419,13.9535,145.233,526.736,0.938129,37.3999,4840.6,70.1477,0,0.000802448,123.833,0
16,0,0,0,0,0,26.5873,24.4068,73.7794,0,7.35515,5776.46,0.999296,94.1442,112.031,73.9255,0.0442419,13.9535,117.162,526.736,0.937574,37.4,4837.67,70.259,0,0.000802426,97.3124,0
16,0,0,0,0,0,26.5873,24.4068,73.7794,0,7.35515,5776.46,0.999296,94.1442,112.031,73.9255,0.0442419,13.9535,117.162,526.736,0.937574,37.4,4837.67,70.259,0,0.000802426,97.3124,0
17,0,0,0,0,0,26.5482,24.3926,73.8108,0,7.35523,5775.29,0.999252,94.1244,112.004,73.9176,0.0442419,13.9535,93.9663,526.736,0.937592,37.3999,4834.83,70.0571,0,0.000802466,77.3813,0
17,0,0,0,0,0,26.5482,24.3926,73.8108,0,7.35523,5775.29,0.999252,94.1244,112.004,73.9176,0.0442419,13.9535,93.9663,526.736,0.937592,37.3999,4834.83,70.0571,0,0.000802466,77.3813,0
18,0,0,0,0,0,26.51,24.3751,73.8284,0,7.35545,5770.07,0.999208,94.0822,111.944,73.8932,0.0442408,13.9535,76.0234,526.759,0.938067,37.3998,4832.05,69.6117,0,0.000802559,62.8607,-1.77E-17
18,0,0,0,0,0,26.51,24.3751,73.8284,0,7.35545,5770.07,0.999208,94.0822,111.944,73.8932,0.0442408,13.9535,76.0234,526.759,0.938067,37.3998,4832.05,69.6117,0,0.000802559,62.8607,-1.77E-17
19,0,0,0,0,0,26.5256,24.3496,73.8772,0,7.35535,5770.75,0.999164,94.0684,111.925,73.8897,0.0442408,13.9535,142.485,526.759,0.937845,37.3997,4829.17,69.548,0,0.000802602,123.409,0
19,0,0,0,0,0,26.5256,24.3496,73.8772,0,7.35535,5770.75,0.999164,94.0684,111.925,73.8897,0.0442408,13.9535,142.485,526.759,0.937845,37.3997,4829.17,69.548,0,0.000802602,123.409,0
20,0,0,0,0,0,26.5384,24.343,73.9425,0,7.355,5772.68,0.99912,94.0573,111.912,73.8908,0.0442408,13.9535,132.757,526.759,0.937449,37.3997,4826.21,69.8063,0,0.000802596,111.09,0
20,0,0,0,0,0,26.5384,24.343,73.9425,0,7.355,5772.68,0.99912,94.0573,111.912,73.8908,0.0442408,13.9535,132.757,526.759,0.937449,37.3997,4826.21,69.8063,0,0.000802596,111.09,0
21,0,0,0,0,0,26.4993,24.3311,73.9725,0,7.35502,5771.79,0.999076,94.0404,111.889,73.8856,0.0442408,13.9535,105.993,526.759,0.937453,37.3997,4823.33,69.7742,0,0.000802652,87.417,1.77E-17
21,0,0,0,0,0,26.4993,24.3311,73.9725,0,7.35502,5771.79,0.999076,94.0404,111.889,73.8856,0.0442408,13.9535,105.993,526.759,0.937453,37.3997,4823.33,69.7742,0,0.000802652,87.417,1.77E-17
22,0,0,0,0,0,26.4593,24.3129,73.9638,0,7.35525,5767.9,0.999032,94.0168,111.856,73.8711,0.0442408,13.9535,85.2589,526.759,0.937872,37.3995,4820.52,69.4617,0,0.000802769,70.0613,0
22,0,0,0,0,0,26.4593,24.3129,73.9638,0,7.35525,5767.9,0.999032,94.0168,111.856,73.8711,0.0442408,13.9535,85.2589,526.759,0.937872,37.3995,4820.52,69.4617,0,0.000802769,70.0613,0
23,0,0,0,0,0,26.4444,24.2816,74.005,0,7.35535,5764.83,0.998988,93.9756,111.8,73.849,0.044242,13.9535,110.899,526.75,0.938004,37.3993,4817.73,69.0541,0,0.000802924,97.9152,-1.77E-17
23,0,0,0,0,0,26.4444,24.2816,74.005,0,7.35535,5764.83,0.998988,93.9756,111.8,73.849,0.044242,13.9535,110.899,526.75,0.938004,37.3993,4817.73,69.0541,0,0.000802924,97.9152,-1.77E-17
24,0,0,0,0,0,26.4847,24.273,74.0692,0,7.35495,5766.62,0.998944,93.9606,111.782,73.8466,0.044242,13.9535,145.657,526.75,0.93759,37.3992,4814.79,69.2649,0,0.000802984,124.125,-3.54E-17
24,0,0,0,0,0,26.4847,24.273,74.0692,0,7.35495,5766.62,0.998944,93.9606,111.782,73.8466,0.044242,13.9535,145.657,526.75,0.93759,37.3992,4814.79,69.2649,0,0.000802984,124.125,-3.54E-17
25,0,0,0,0,0,26.443,24.261,74.1134,0,7.35489,5766.77,0.998901,93.9419,111.76,73.8407,0.044242,13.9535,119.736,526.75,0.937403,37.3991,4811.86,69.4186,0,0.000803065,99.2546,0
25,0,0,0,0,0,26.443,24.261,74.1134,0,7.35489,5766.77,0.998901,93.9419,111.76,73.8407,0.044242,13.9535,119.736,526.75,0.937403,37.3991,4811.86,69.4186,0,0.000803065,99.2546,0
26,0,0,0,0,0,26.4008,24.2417,74.1107,0,7.3551,5763.31,0.998857,93.9158,111.724,73.8244,0.044242,13.9535,96.0196,526.75,0.937725,37.3989,4809.02,69.255,0,0.000803217,78.8377,-1.77E-17
26,0,0,0,0,0,26.4008,24.2417,74.1107,0,7.3551,5763.31,0.998857,93.9158,111.724,73.8244,0.044242,13.9535,96.0196,526.75,0.937725,37.3989,4809.02,69.255,0,0.000803217,78.8377,-1.77E-17
27,0,0,0,0,0,26.3773,24.2224,74.1104,0,7.35531,5760.12,0.998813,93.8892,111.688,73.8068,0.0442514,14.0187,77.3949,526.711,0.937998,37.3986,4806.24,68.8412,0,0.000803431,63.6193,0
27,0,0,0,0,0,26.3773,24.2224,74.1104,0,7.35531,5760.12,0.998813,93.8892,111.688,73.8068,0.0442514,14.0187,77.3949,526.711,0.937998,37.3986,4806.24,68.8412,0,0.000803431,63.6193,0
28,0,0,0,0,0,26.4168,24.1951,74.2063,0,7.35502,5761.19,0.998769,93.8489,111.639,73.7894,0.0442514,14.0187,138.956,526.711,0.937466,37.3983,4803.39,68.6976,0,0.000803623,120.468,0
28,0,0,0,0,0,26.4168,24.1951,74.2063,0,7.35502,5761.19,0.998769,93.8489,111.639,73.7894,0.0442514,14.0187,138.956,526.711,0.937466,37.3983,4803.39,68.6976,0,0.000803623,120.468,0
29,0,0,0,0,0,26.3809,24.1839,74.2627,0,7.35485,5762.31,0.998725,93.8297,111.617,73.7834,0.0442514,14.0187,135.678,526.711,0.937114,37.3982,4800.44,68.9689,0,0.000803753,113.433,0
29,0,0,0,0,0,26.3809,24.1839,74.2627,0,7.35485,5762.31,0.998725,93.8297,111.617,73.7834,0.0442514,14.0187,135.678,526.711,0.937114,37.3982,4800.44,68.9689,0,0.000803753,113.433,0
30,0,0,0,0,0,26.3377,24.1651,74.2693,0,7.35504,5759.64,0.998681,93.8032,111.582,73.7672,0.0442514,14.0187,108.255,526.711,0.937304,37.3979,4797.56,68.9733,0,0.000803945,89.1027,1.77E-17
30,0,0,0,0,0,26.3377,24.1651,74.2693,0,7.35504,5759.64,0.998681,93.8032,111.582,73.7672,0.0442514,14.0187,108.255,526.711,0.937304,37.3979,4797.56,68.9733,0,0.000803945,89.1027,1.77E-17
31,0,0,0,0,0,26.2998,24.1447,74.2663,0,7.3553,5756.31,0.998637,93.7749,111.545,73.7477,0.0442464,14.0187,87.0723,530.198,0.937582,37.3976,4794.76,68.6909,0,0.000804207,71.3363,1.77E-17
31,0,0,0,0,0,26.2998,24.1447,74.2663,0,7.3553,5756.31,0.998637,93.7749,111.545,73.7477,0.0442464,14.0187,87.0723,530.198,0.937582,37.3976,4794.76,68.6909,0,0.000804207,71.3363,1.77E-17
32,0,0,0,0,0,26.3218,24.1145,74.3524,0,7.35526,5756.69,0.998593,93.7301,111.49,73.7254,0.0442464,14.0187,100.193,530.198,0.937113,37.3972,4791.99,68.2545,0,0.000804525,88.1138,-1.77E-17
32,0,0,0,0,0,26.3218,24.1145,74.3524,0,7.35526,5756.69,0.998593,93.7301,111.49,73.7254,0.0442464,14.0187,100.193,530.198,0.937113,37.3972,4791.99,68.2545,0,0.000804525,88.1138,-1.77E-17
33,0,0,0,0,0,26.3164,24.1038,74.4171,0,7.35495,5758.49,0.998549,93.7105,111.469,73.7193,0.0442464,14.0187,145.431,530.198,0.936646,37.3969,4789.07,68.4182,0,0.000804758,123.949,0
33,0,0,0,0,0,26.3164,24.1038,74.4171,0,7.35495,5758.49,0.998549,93.7105,111.469,73.7193,0.0442464,14.0187,145.431,530.198,0.936646,37.3969,4789.07,68.4182,0,0.000804758,123.949,0
34,0,0,0,0,0,26.2726,24.0861,74.4348,0,7.3551,5756.75,0.998505,93.6842,111.437,73.7039,0.0442464,14.0187,122.278,530.198,0.936686,37.3966,4786.15,68.6024,0,0.000804998,101.245,0
34,0,0,0,0,0,26.2726,24.0861,74.4348,0,7.3551,5756.75,0.998505,93.6842,111.437,73.7039,0.0442464,14.0187,122.278,530.198,0.936686,37.3966,4786.15,68.6024,0,0.000804998,101.245,0
35,0,0,0,0,0,26.2299,24.0651,74.4307,0,7.35539,5753.43,0.998461,93.6548,111.398,73.6831,0.0442464,14.0187,98.0236,530.198,0.936949,37.3962,4783.31,68.4692,0,0.000805316,80.3074,1.77E-17
35,0,0,0,0,0,26.2299,24.0651,74.4307,0,7.35539,5753.43,0.998461,93.6548,111.398,73.6831,0.0442464,14.0187,98.0236,530.198,0.936949,37.3962,4783.31,68.4692,0,0.000805316,80.3074,1.77E-17
36,0,0,0,0,0,26.2407,24.0472,74.4502,0,7.35552,5751.93,0.998417,93.6282,111.364,73.6663,0.0441973,14.0187,79.0171,530.075,0.936946,37.3957,4780.53,68.0805,0,0.000805707,64.7486,0
36,0,0,0,0,0,26.2407,24.0472,74.4502,0,7.35552,5751.93,0.998417,93.6282,111.364,73.6663,0.0441973,14.0187,79.0171,530.075,0.936946,37.3957,4780.53,68.0805,0,0.000805707,64.7486,0
37,0,0,0,0,0,26.2512,24.0221,74.5749,0,7.35518,5755.33,0.998373,93.5861,111.319,73.6496,0.0441973,14.0187,134.108,530.075,0.936013,37.3952,4777.72,67.8576,0,0.000806101,116.483,0
37,0,0,0,0,0,26.2512,24.0221,74.5749,0,7.35518,5755.33,0.998373,93.5861,111.319,73.6496,0.0441973,14.0187,134.108,530.075,0.936013,37.3952,4777.72,67.8576,0,0.000806101,116.483,0
38,0,0,0,0,0,26.2067,24.0062,74.6052,0,7.35524,5754.71,0.998329,93.561,111.29,73.6357,0.0441973,14.0187,138.581,530.075,0.935884,37.3949,4774.78,68.1282,0,0.00080642,115.869,0
38,0,0,0,0,0,26.2067,24.0062,74.6052,0,7.35524,5754.71,0.998329,93.561,111.29,73.6357,0.0441973,14.0187,138.581,530.075,0.935884,37.3949,4774.78,68.1282,0,0.00080642,115.869,0
39,0,0,0,0,0,26.1634,23.9857,74.6014,0,7.35553,5751.66,0.998285,93.532,111.252,73.6147,0.0441973,14.0187,110.505,530.075,0.936108,37.3944,4771.9,68.1653,0,0.000806797,90.8314,1.77E-17
39,0,0,0,0,0,26.1634,23.9857,74.6014,0,7.35553,5751.66,0.998285,93.532,111.252,73.6147,0.0441973,14.0187,110.505,530.075,0.936108,37.3944,4771.9,68.1653,0,0.000806797,90.8314,1.77E-17
40,0,0,0,0,0,26.1515,23.9675,74.6139,0,7.35573,5749.83,0.998242,93.505,111.218,73.5965,0.0441531,14.0187,88.8625,529.931,0.936152,37.3938,4769.1,67.9098,0,0.000807255,72.6382,-1.77E-17
40,0,0,0,0,0,26.1515,23.9675,74.6139,0,7.35573,5749.83,0.998242,93.505,111.218,73.5965,0.0441531,14.0187,88.8625,529.931,0.936152,37.3938,4769.1,67.9098,0,0.000807255,72.6382,-1.77E-17
41,0,0,0,0,0,26.1871,23.9421,74.7321,0,7.35553,5752.96,0.998198,93.4621,111.172,73.5781,0.0441531,14.0187,89.4347,529.931,0.935255,37.3932,4766.34,67.4581,0,0.000807784,77.8255,-3.53E-17
41,0,0,0,0,0,26.1871,23.9421,74.7321,0,7.35553,5752.96,0.998198,93.4621,111.172,73.5781,0.0441531,14.0187,89.4347,529.931,0.935255,37.3932,4766.34,67.4581,0,0.000807784,77.8255,-3.53E-17
42,0,0,0,0,0,26.1426,23.9281,74.7741,0,7.35539,5753.31,0.998154,93.4382,111.146,73.566,0.0441531,14.0187,144.63,529.931,0.93498,37.3927,4763.45,67.5597,0,0.000808237,123.368,-3.53E-17
42,0,0,0,0,0,26.1426,23.9281,74.7741,0,7.35539,5753.31,0.998154,93.4382,111.146,73.566,0.0441531,14.0187,144.63,529.931,0.93498,37.3927,4763.45,67.5597,0,0.000808237,123.368,-3.53E-17
43,0,0,0,0,0,26.0984,23.9078,74.7718,0,7.35567,5750.5,0.99811,93.4093,111.109,73.5449,0.0441531,14.0187,124.855,529.931,0.935166,37.3921,4760.53,67.7691,0,0.000808683,103.322,0
43,0,0,0,0,0,26.0984,23.9078,74.7718,0,7.35567,5750.5,0.99811,93.4093,111.109,73.5449,0.0441531,14.0187,124.855,529.931,0.935166,37.3921,4760.53,67.7691,0,0.000808683,103.322,0
44,0,0,0,0,0,26.0682,23.8888,74.7774,0,7.3559,5748.26,0.998066,93.3814,111.074,73.5252,0.044129,14.0187,100.034,529.766,0.935268,37.3915,4757.7,67.6658,0,0.00080921,81.8304,0
44,0,0,0,0,0,26.0682,23.8888,74.7774,0,7.3559,5748.26,0.998066,93.3814,111.074,73.5252,0.044129,14.0187,100.034,529.766,0.935268,37.3915,4757.7,67.6658,0,0.00080921,81.8304,0
45,0,0,0,0,0,26.1149,23.8742,74.8172,0,7.35583,5748.46,0.998022,93.3572,111.046,73.5118,0.044129,14.0187,80.6277,529.766,0.935012,37.3908,4754.93,67.3018,0,0.00080982,65.9144,0
45,0,0,0,0,0,26.1149,23.8742,74.8172,0,7.35583,5748.46,0.998022,93.3572,111.046,73.5118,0.044129,14.0187,80.6277,529.766,0.935012,37.3908,4754.93,67.3018,0,0.00080982,65.9144,0
46,0,0,0,0,0,26.0781,23.849,74.9393,0,7.35552,5751.88,0.997978,93.3128,111.001,73.4931,0.044129,14.0187,127.777,529.766,0.934052,37.39,4752.14,67.0081,0,0.000810454,111.273,0
46,0,0,0,0,0,26.0781,23.849,74.9393,0,7.35552,5751.88,0.997978,93.3128,111.001,73.4931,0.044129,14.0187,127.777,529.766,0.934052,37.39,4752.14,67.0081,0,0.000810454,111.273,0
47,0,0,0,0,0,26.0329,23.8292,74.9421,0,7.35576,5749.5,0.997934,93.284,110.965,73.4723,0.044129,14.0187,141.354,529.766,0.934168,37.3894,4749.21,67.2681,0,0.000810998,118.615,0
47,0,0,0,0,0,26.0329,23.8292,74.9421,0,7.35576,5749.5,0.997934,93.284,110.965,73.4723,0.044129,14.0187,141.354,529.766,0.934168,37.3894,4749.21,67.2681,0,0.000810998,118.615,0
48,0,0,0,0,0,25.992,23.8095,74.9425,0,7.35601,5746.99,0.99789,93.2555,110.929,73.4512,0.0441131,14.0187,112.784,529.575,0.934309,37.3887,4746.34,67.3384,0,0.000811596,92.6307,0
48,0,0,0,0,0,25.992,23.8095,74.9425,0,7.35601,5746.99,0.99789,93.2555,110.929,73.4512,0.0441131,14.0187,112.784,529.575,0.934309,37.3887,4746.34,67.3384,0,0.000811596,92.6307,0
49,0,0,0,0,0,26.0198,23.7943,74.9747,0,7.35601,5746.71,0.997846,93.2307,110.9,73.4363,0.0441131,14.0187,90.6631,529.575,0.934123,37.3879,4743.54,67.1103,0,0.000812283,73.9845,-1.76E-17
49,0,0,0,0,0,26.0198,23.7943,74.9747,0,7.35601,5746.71,0.997846,93.2307,110.9,73.4363,0.0441131,14.0187,90.6631,529.575,0.934123,37.3879,4743.54,67.1103,0,0.000812283,73.9845,-1.76E-17
50,0,0,0,0,0,26.2544,24.0309,75.1006,0,7.35568,5708.8,0.997803,94.0628,111.29,74.2371,0.0441131,14.0187,100.703,529.575,0.949093,37.387,4740.77,66.7583,0,0.000813033,88.2247,0
50,0,0,0,0,0,26.2544,24.0309,75.1006,0,7.35568,5708.8,0.997803,94.0628,111.29,74.2371,0.0441131,14.0187,100.703,529.575,0.949093,37.387,4740.77,66.7583,0,0.000813033,88.2247,0
51,0,0,0,0,0,26.2322,24.0379,75.1129,0,7.35579,5689.42,0.997759,94.1083,111.328,74.4267,0.0441131,14.0187,144.365,529.575,0.952812,37.3864,4737.84,67.08,0,0.000813684,122.351,0
51,0,0,0,0,0,26.2322,24.0379,75.1129,0,7.35579,5689.42,0.997759,94.1083,111.328,74.4267,0.0441131,14.0187,144.365,529.575,0.952812,37.3864,4737.84,67.08,0,0.000813684,122.351,0
52,0,0,0,0,0,26.127,23.9496,74.9461,0,7.35606,5661.69,0.997715,93.5355,111.186,74.3096,0.0441131,14.0187,117.915,529.575,0.951424,37.3856,4734.94,67.2463,0,0.000814387,97.233,0
52,0,0,0,0,0,26.127,23.9496,74.9461,0,7.35606,5661.69,0.997715,93.5355,111.186,74.3096,0.0441131,14.0187,117.915,529.575,0.951424,37.3856,4734.94,67.2463,0,0.000814387,97.233,0
53,0,0,0,0,0,25.8175,23.5939,74.8328,0,7.35615,5680.75,0.997671,93.0048,110.567,73.4931,0.0440862,14.0845,94.599,529.358,0.942652,37.3847,4732.14,67.0413,0,0.000815192,77.2096,1.76E-17
53,0,0,0,0,0,25.8175,23.5939,74.8328,0,7.35615,5680.75,0.997671,93.0048,110.567,73.4931,0.0440862,14.0845,94.599,529.358,0.942652,37.3847,4732.14,67.0413,0,0.000815192,77.2096,1.76E-17
54,0,0,0,0,0,25.7479,23.4702,75.1225,0,7.35589,5707.99,0.997627,93.2132,110.29,73.1213,0.0440862,14.0845,76.4348,529.358,0.940389,37.3837,4729.41,66.5755,0,0.00081608,62.668,0
54,0,0,0,0,0,25.7479,23.4702,75.1225,0,7.35589,5707.99,0.997627,93.2132,110.29,73.1213,0.0440862,14.0845,76.4348,529.358,0.940389,37.3837,4729.41,66.5755,0,0.00081608,62.668,0
55,0,0,0,0,0,25.9498,23.7231,75.3592,0,7.35585,5684.36,0.997583,93.5957,110.736,73.9225,0.0440862,14.0845,142.974,529.358,0.948352,37.3828,4726.54,66.6184,0,0.000816895,122.064,0
55,0,0,0,0,0,25.9498,23.7231,75.3592,0,7.35585,5684.36,0.997583,93.5957,110.736,73.9225,0.0440862,14.0845,142.974,529.358,0.948352,37.3828,4726.54,66.6184,0,0.000816895,122.064,0
56,0,0,0,0,0,25.9644,23.7661,75.4896,0,7.35616,5677.08,0.997539,93.673,110.829,74.131,0.0440862,14.0845,123.904,529.358,0.950404,37.382,4723.61,66.9336,0,0.000817672,102.315,0
56,0,0,0,0,0,25.9644,23.7661,75.4896,0,7.35616,5677.08,0.997539,93.673,110.829,74.131,0.0440862,14.0845,123.904,529.358,0.950404,37.382,4723.61,66.9336,0,0.000817672,102.315,0
57,0,0,0,0,0,25.9181,23.7169,75.3992,0,7.35633,5659.46,0.997495,93.63,110.754,74.138,0.044042,14.0845,96.9622,532.727,0.952925,37.381,4720.78,66.8693,0,0.000818556,79.1408,0
57,0,0,0,0,0,25.9181,23.7169,75.3992,0,7.35633,5659.46,0.997495,93.63,110.754,74.138,0.044042,14.0845,96.9622,532.727,0.952925,37.381,4720.78,66.8693,0,0.000818556,79.1408,0
58,0,0,0,0,0,25.9241,23.6534,75.3369,0,7.35618,5636.57,0.997452,93.4715,110.541,74.0438,0.044042,14.0845,76.4943,532.727,0.955137,37.3799,4718.03,66.4822,0,0.00081955,62.5828,0
58,0,0,0,0,0,25.9241,23.6534,75.3369,0,7.35618,5636.57,0.997452,93.4715,110.541,74.0438,0.044042,14.0845,76.4943,532.727,0.955137,37.3799,4718.03,66.4822,0,0.00081955,62.5828,0
