Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,27.2044,25.1023,72.67,0,7.35611,5810.52,0.999736,95.0363,113.336,74.2998,0.0441627,13.9535,148.233,526.579,0.940912,37.3997,4879.81,71.3842,0,0.000802576,125.84,0
7,0,0,0,0,0,27.2515,25.1231,72.7055,0,7.35576,5814.53,0.999692,95.0622,113.376,74.3233,0.0441627,13.9535,129.28,526.579,0.940548,37.3999,4879.12,71.6421,0,0.000802504,106.631,0
7,0,0,0,0,0,27.2515,25.1231,72.7055,0,7.35576,5814.53,0.999692,95.0622,113.376,74.3233,0.0441627,13.9535,129.28,526.579,0.940548,37.3999,4879.12,71.6421,0,0.000802504,106.631,0
8,0,0,0,0,0,27.2364,25.1372,72.707,0,7.35571,5816.32,0.999648,95.0843,113.404,74.3398,0.0441627,13.9535,106.352,526.579,0.940504,37.4,4878.44,71.6465,0,0.000802476,86.5425,-1.77E-17
8,0,0,0,0,0,27.2364,25.1372,72.707,0,7.35571,5816.32,0.999648,95.0843,113.404,74.3398,0.0441627,13.9535,106.352,526.579,0.940504,37.4,4878.44,71.6465,0,0.000802476,86.5425,-1.77E-17
9,0,0,0,0,0,27.2182,25.1423,72.6585,0,7.35591,5814.78,0.999604,95.1023,113.415,74.3465,0.0441627,13.9535,87.9782,526.579,0.940952,37.4001,4877.77,71.4354,0,0.000802483,71.22,0
9,0,0,0,0,0,27.2182,25.1423,72.6585,0,7.35591,5814.78,0.999604,95.1023,113.415,74.3465,0.0441627,13.9535,87.9782,526.579,0.940952,37.4001,4877.77,71.4354,0,0.000802483,71.22,0
10,0,0,0,0,0,27.2339,25.153,72.6045,0,7.35604,5812.24,0.99956,95.1303,113.435,74.3688,0.0442053,13.9535,89.9885,526.709,0.941675,37.4001,4877.12,71.0807,0,0.000802519,77.6255,0
10,0,0,0,0,0,27.2339,25.153,72.6045,0,7.35604,5812.24,0.99956,95.1303,113.435,74.3688,0.0442053,13.9535,89.9885,526.709,0.941675,37.4001,4877.12,71.0807,0,0.000802519,77.6255,0
11,0,0,0,0,0,27.2937,25.159,72.6243,0,7.35561,5813.11,0.999516,95.1373,113.447,74.3815,0.0442053,13.9535,146.433,526.709,0.941617,37.4003,4876.43,71.2166,0,0.000802477,125.249,0
11,0,0,0,0,0,27.2937,25.159,72.6243,0,7.35561,5813.11,0.999516,95.1373,113.447,74.3815,0.0442053,13.9535,146.433,526.709,0.941617,37.4003,4876.43,71.2166,0,0.000802477,125.249,0
12,0,0,0,0,0,27.2643,25.1595,72.632,0,7.35547,5813.14,0.999472,95.1374,113.449,74.3855,0.0442053,13.9535,136.061,526.709,0.941623,37.4004,4875.73,71.5322,0,0.000802402,112.816,0
12,0,0,0,0,0,27.2643,25.1595,72.632,0,7.35547,5813.14,0.999472,95.1374,113.449,74.3855,0.0442053,13.9535,136.061,526.709,0.941623,37.4004,4875.73,71.5322,0,0.000802402,112.816,0
13,0,0,0,0,0,27.2331,25.1513,72.5964,0,7.35565,5810.5,0.999428,95.1324,113.435,74.3774,0.0442053,13.9535,111.642,526.709,0.942009,37.4006,4875.04,71.6099,0,0.000802364,91.1168,0
13,0,0,0,0,0,27.2331,25.1513,72.5964,0,7.35565,5810.5,0.999428,95.1324,113.435,74.3774,0.0442053,13.9535,111.642,526.709,0.942009,37.4006,4875.04,71.6099,0,0.000802364,91.1168,0
14,0,0,0,0,0,27.2143,25.1435,72.5652,0,7.35583,5807.78,0.999384,95.1269,113.42,74.3711,0.0442416,13.9535,92.2203,526.843,0.942401,37.4006,4874.38,71.4551,0,0.000802367,74.7035,0
14,0,0,0,0,0,27.2143,25.1435,72.5652,0,7.35583,5807.78,0.999384,95.1269,113.42,74.3711,0.0442416,13.9535,92.2203,526.843,0.942401,37.4006,4874.38,71.4551,0,0.000802367,74.7035,0
15,0,0,0,0,0,27.2672,25.1397,72.606,0,7.35574,5807.98,0.99934,95.1148,113.411,74.3733,0.0442416,13.9535,76.5568,526.843,0.94226,37.4006,4873.72,71.1136,0,0.000802408,62.1068,-1.77E-17
15,0,0,0,0,0,27.2672,25.1397,72.606,0,7.35574,5807.98,0.99934,95.1148,113.411,74.3733,0.0442416,13.9535,76.5568,526.843,0.94226,37.4006,4873.72,71.1136,0,0.000802408,62.1068,-1.77E-17
16,0,0,0,0,0,27.2515,25.1362,72.6359,0,7.35526,5808.78,0.999296,95.1055,113.406,74.371,0.0442416,13.9535,140.622,526.843,0.942042,37.4007,4873.04,71.0885,0,0.000802403,121.266,0
16,0,0,0,0,0,27.2515,25.1362,72.6359,0,7.35526,5808.78,0.999296,95.1055,113.406,74.371,0.0442416,13.9535,140.622,526.843,0.942042,37.4007,4873.04,71.0885,0,0.000802403,121.266,0
17,0,0,0,0,0,27.2173,25.1263,72.6187,0,7.3554,5806.97,0.999252,95.0942,113.388,74.3584,0.0442416,13.9535,142.955,526.843,0.942227,37.4009,4872.34,71.4186,0,0.00080233,119.361,3.54E-17
17,0,0,0,0,0,27.2173,25.1263,72.6187,0,7.3554,5806.97,0.999252,95.0942,113.388,74.3584,0.0442416,13.9535,142.955,526.843,0.942227,37.4009,4872.34,71.4186,0,0.00080233,119.361,3.54E-17
18,0,0,0,0,0,27.1878,25.1174,72.5965,0,7.3556,5804.76,0.999208,95.0853,113.371,74.3485,0.0442659,13.9535,117.095,526.982,0.942501,37.401,4871.65,71.5596,0,0.000802286,95.8383,0
18,0,0,0,0,0,27.1878,25.1174,72.5965,0,7.3556,5804.76,0.999208,95.0853,113.371,74.3485,0.0442659,13.9535,117.095,526.982,0.942501,37.401,4871.65,71.5596,0,0.000802286,95.8383,0
19,0,0,0,0,0,27.2221,25.1138,72.605,0,7.35557,5804.24,0.999164,95.0789,113.363,74.3465,0.0442659,13.9535,96.6035,526.982,0.942527,37.4011,4870.98,71.4551,0,0.000802288,78.3019,0
19,0,0,0,0,0,27.2221,25.1138,72.605,0,7.35557,5804.24,0.999164,95.0789,113.363,74.3465,0.0442659,13.9535,96.6035,526.982,0.942527,37.4011,4870.98,71.4551,0,0.000802288,78.3019,0
20,0,0,0,0,0,27.2409,25.1144,72.6448,0,7.35522,5805.62,0.99912,95.0735,113.364,74.3493,0.0442659,13.9535,80.0267,526.982,0.942256,37.4011,4870.33,71.1534,0,0.000802332,64.7756,0
20,0,0,0,0,0,27.2409,25.1144,72.6448,0,7.35522,5805.62,0.99912,95.0735,113.364,74.3493,0.0442659,13.9535,80.0267,526.982,0.942256,37.4011,4870.33,71.1534,0,0.000802332,64.7756,0
21,0,0,0,0,0,27.2066,25.1065,72.6701,0,7.35514,5805.77,0.999076,95.0582,113.35,74.3394,0.0442659,13.9535,129.263,526.982,0.942092,37.4011,4869.66,70.9657,0,0.000802364,112.409,0
21,0,0,0,0,0,27.2066,25.1065,72.6701,0,7.35514,5805.77,0.999076,95.0582,113.35,74.3394,0.0442659,13.9535,129.263,526.982,0.942092,37.4011,4869.66,70.9657,0,0.000802364,112.409,0
22,0,0,0,0,0,27.1772,25.099,72.6453,0,7.35541,5803.67,0.999032,95.0522,113.336,74.3308,0.0442659,13.9535,147.263,526.982,0.942378,37.4013,4868.96,71.2746,0,0.000802303,124.199,-3.54E-17
22,0,0,0,0,0,27.1772,25.099,72.6453,0,7.35541,5803.67,0.999032,95.0522,113.336,74.3308,0.0442659,13.9535,147.263,526.982,0.942378,37.4013,4868.96,71.2746,0,0.000802303,124.199,-3.54E-17
23,0,0,0,0,0,27.1883,25.0965,72.6479,0,7.35544,5803,0.998988,95.0487,113.33,74.3301,0.0442804,13.9535,122.873,527.126,0.942457,37.4014,4868.27,71.4828,0,0.000802258,100.891,0
23,0,0,0,0,0,27.1883,25.0965,72.6479,0,7.35544,5803,0.998988,95.0487,113.33,74.3301,0.0442804,13.9535,122.873,527.126,0.942457,37.4014,4868.27,71.4828,0,0.000802258,100.891,0
24,0,0,0,0,0,27.2363,25.0983,72.6827,0,7.35512,5804.21,0.998944,95.0458,113.333,74.3346,0.0442804,13.9535,101.235,527.126,0.942239,37.4014,4867.6,71.434,0,0.000802265,82.152,-3.54E-17
24,0,0,0,0,0,27.2363,25.0983,72.6827,0,7.35512,5804.21,0.998944,95.0458,113.333,74.3346,0.0442804,13.9535,101.235,527.126,0.942239,37.4014,4867.6,71.434,0,0.000802265,82.152,-3.54E-17
25,0,0,0,0,0,27.208,25.0996,72.7206,0,7.35491,5805.75,0.998901,95.0413,113.335,74.3372,0.0442804,13.9535,83.818,527.126,0.941952,37.4014,4866.94,71.1772,0,0.000802314,67.794,0
25,0,0,0,0,0,27.208,25.0996,72.7206,0,7.35491,5805.75,0.998901,95.0413,113.335,74.3372,0.0442804,13.9535,83.818,527.126,0.941952,37.4014,4866.94,71.1772,0,0.000802314,67.794,0
26,0,0,0,0,0,27.1719,25.0859,72.6836,0,7.35513,5802.56,0.998857,95.0292,113.311,74.3206,0.0442804,13.9535,111.364,527.126,0.942363,37.4013,4866.28,70.8749,0,0.000802376,97.3192,-3.54E-17
26,0,0,0,0,0,27.1719,25.0859,72.6836,0,7.35513,5802.56,0.998857,95.0292,113.311,74.3206,0.0442804,13.9535,111.364,527.126,0.942363,37.4013,4866.28,70.8749,0,0.000802376,97.3192,-3.54E-17
27,0,0,0,0,0,27.1628,25.083,72.6802,0,7.35532,5801.59,0.998813,95.0261,113.305,74.3196,0.044288,13.9535,147.978,527.276,0.942495,37.4015,4865.59,71.1218,0,0.000802341,125.573,-3.54E-17
27,0,0,0,0,0,27.1628,25.083,72.6802,0,7.35532,5801.59,0.998813,95.0261,113.305,74.3196,0.044288,13.9535,147.978,527.276,0.942495,37.4015,4865.59,71.1218,0,0.000802341,125.573,-3.54E-17
28,0,0,0,0,0,27.2255,25.0844,72.7104,0,7.35504,5802.53,0.998769,95.0234,113.306,74.3239,0.044288,13.9535,129.022,527.276,0.942323,37.4015,4864.89,71.3907,0,0.000802304,106.348,0
28,0,0,0,0,0,27.2255,25.0844,72.7104,0,7.35504,5802.53,0.998769,95.0234,113.306,74.3239,0.044288,13.9535,129.022,527.276,0.942323,37.4015,4864.89,71.3907,0,0.000802304,106.348,0
29,0,0,0,0,0,27.2038,25.0861,72.7501,0,7.35481,5804.12,0.998725,95.019,113.309,74.3272,0.044288,13.9535,106.132,527.276,0.942028,37.4016,4864.22,71.4013,0,0.000802318,86.2867,0
29,0,0,0,0,0,27.2038,25.0861,72.7501,0,7.35481,5804.12,0.998725,95.019,113.309,74.3272,0.044288,13.9535,106.132,527.276,0.942028,37.4016,4864.22,71.4013,0,0.000802318,86.2867,0
30,0,0,0,0,0,27.1742,25.0808,72.7466,0,7.3549,5803.43,0.998681,95.0119,113.3,74.32,0.044288,13.9535,87.8024,527.276,0.942076,37.4015,4863.55,71.1923,0,0.000802373,71.0065,0
30,0,0,0,0,0,27.1742,25.0808,72.7466,0,7.3549,5803.43,0.998681,95.0119,113.3,74.32,0.044288,13.9535,87.8024,527.276,0.942076,37.4015,4863.55,71.1923,0,0.000802373,71.0065,0
31,0,0,0,0,0,27.1438,25.0683,72.7099,0,7.35516,5800,0.998637,95.002,113.277,74.308,0.044293,14.0187,89.8528,527.434,0.942545,37.4014,4862.9,70.8372,0,0.000802458,77.429,0
31,0,0,0,0,0,27.1438,25.0683,72.7099,0,7.35516,5800,0.998637,95.002,113.277,74.308,0.044293,14.0187,89.8528,527.434,0.942545,37.4014,4862.9,70.8372,0,0.000802458,77.429,0
32,0,0,0,0,0,27.1909,25.0691,72.7369,0,7.35502,5800.72,0.998593,94.9986,113.277,74.3114,0.044293,14.0187,146.098,527.434,0.942401,37.4015,4862.22,70.9709,0,0.000802465,124.814,0
32,0,0,0,0,0,27.1909,25.0691,72.7369,0,7.35502,5800.72,0.998593,94.9986,113.277,74.3114,0.044293,14.0187,146.098,527.434,0.942401,37.4015,4862.22,70.9709,0,0.000802465,124.814,0
33,0,0,0,0,0,27.1989,25.0708,72.7778,0,7.35474,5802.35,0.998549,94.9937,113.28,74.3146,0.044293,14.0187,135.589,527.434,0.942093,37.4016,4861.52,71.2824,0,0.000802443,112.266,0
33,0,0,0,0,0,27.1989,25.0708,72.7778,0,7.35474,5802.35,0.998549,94.9937,113.28,74.3146,0.044293,14.0187,135.589,527.434,0.942093,37.4016,4861.52,71.2824,0,0.000802443,112.266,0
34,0,0,0,0,0,27.1679,25.0658,72.7797,0,7.35483,5801.95,0.998505,94.986,113.271,74.3078,0.044293,14.0187,111.302,527.434,0.942088,37.4016,4860.84,71.355,0,0.000802464,90.7123,0
34,0,0,0,0,0,27.1679,25.0658,72.7797,0,7.35483,5801.95,0.998505,94.986,113.271,74.3078,0.044293,14.0187,111.302,527.434,0.942088,37.4016,4860.84,71.355,0,0.000802464,90.7123,0
35,0,0,0,0,0,27.1378,25.0572,72.7504,0,7.3551,5799.75,0.998461,94.979,113.255,74.2969,0.044293,14.0187,91.9821,527.434,0.94238,37.4016,4860.17,71.1962,0,0.000802527,74.4116,0
35,0,0,0,0,0,27.1378,25.0572,72.7504,0,7.3551,5799.75,0.998461,94.979,113.255,74.2969,0.044293,14.0187,91.9821,527.434,0.94238,37.4016,4860.17,71.1962,0,0.000802527,74.4116,0
36,0,0,0,0,0,27.1577,25.0525,72.7641,0,7.35524,5798.97,0.998417,94.9701,113.245,74.2956,0.0443006,14.0187,76.426,531.177,0.94243,37.4014,4859.52,70.8519,0,0.000802631,61.9329,0
36,0,0,0,0,0,27.1577,25.0525,72.7641,0,7.35524,5798.97,0.998417,94.9701,113.245,74.2956,0.0443006,14.0187,76.426,531.177,0.94243,37.4014,4859.52,70.8519,0,0.000802631,61.9329,0
37,0,0,0,0,0,27.193,25.0535,72.8065,0,7.35483,5800.67,0.998373,94.9645,113.247,74.2986,0.0443006,14.0187,140.386,531.177,0.942104,37.4014,4858.85,70.8257,0,0.000802693,120.899,0
37,0,0,0,0,0,27.193,25.0535,72.8065,0,7.35483,5800.67,0.998373,94.9645,113.247,74.2986,0.0443006,14.0187,140.386,531.177,0.942104,37.4014,4858.85,70.8257,0,0.000802693,120.899,0
38,0,0,0,0,0,27.16,25.0489,72.8142,0,7.35486,5800.61,0.998329,94.9561,113.239,74.2921,0.0443006,14.0187,142.478,531.177,0.942034,37.4015,4858.15,71.1535,0,0.000802691,118.768,3.54E-17
38,0,0,0,0,0,27.16,25.0489,72.8142,0,7.35486,5800.61,0.998329,94.9561,113.239,74.2921,0.0443006,14.0187,142.478,531.177,0.942034,37.4015,4858.15,71.1535,0,0.000802691,118.768,3.54E-17
39,0,0,0,0,0,27.1285,25.0398,72.786,0,7.35514,5798.54,0.998285,94.948,113.222,74.2801,0.0443006,14.0187,116.751,531.177,0.942295,37.4015,4857.47,71.2913,0,0.000802722,95.4404,0
39,0,0,0,0,0,27.1285,25.0398,72.786,0,7.35514,5798.54,0.998285,94.948,113.222,74.2801,0.0443006,14.0187,116.751,531.177,0.942295,37.4015,4857.47,71.2913,0,0.000802722,95.4404,0
40,0,0,0,0,0,27.1267,25.0343,72.7732,0,7.35532,5797.12,0.998242,94.9423,113.212,74.2749,0.0442889,14.0187,96.3602,531.33,0.942474,37.4014,4856.8,71.1848,0,0.0008028,78.0194,0
40,0,0,0,0,0,27.1267,25.0343,72.7732,0,7.35532,5797.12,0.998242,94.9423,113.212,74.2749,0.0442889,14.0187,96.3602,531.33,0.942474,37.4014,4856.8,71.1848,0,0.0008028,78.0194,0
41,0,0,0,0,0,27.1837,25.0335,72.7952,0,7.35515,5797.58,0.998198,94.9373,113.209,74.2762,0.0442889,14.0187,79.8511,531.33,0.942354,37.4013,4856.14,70.8821,0,0.000802925,64.5642,0
41,0,0,0,0,0,27.1837,25.0335,72.7952,0,7.35515,5797.58,0.998198,94.9373,113.209,74.2762,0.0442889,14.0187,79.8511,531.33,0.942354,37.4013,4856.14,70.8821,0,0.000802925,64.5642,0
42,0,0,0,0,0,27.151,25.0305,72.8522,0,7.3549,5799.66,0.998154,94.9221,113.204,74.2726,0.0442889,14.0187,129.087,531.33,0.941875,37.4012,4855.48,70.6944,0,0.000803042,112.139,0
42,0,0,0,0,0,27.151,25.0305,72.8522,0,7.3549,5799.66,0.998154,94.9221,113.204,74.2726,0.0442889,14.0187,129.087,531.33,0.941875,37.4012,4855.48,70.6944,0,0.000803042,112.139,0
43,0,0,0,0,0,27.1181,25.0211,72.8255,0,7.35519,5797.75,0.99811,94.9132,113.187,74.2597,0.0442889,14.0187,146.911,531.33,0.942101,37.4013,4854.79,71.0017,0,0.000803068,123.776,3.54E-17
43,0,0,0,0,0,27.1181,25.0211,72.8255,0,7.35519,5797.75,0.99811,94.9132,113.187,74.2597,0.0442889,14.0187,146.911,531.33,0.942101,37.4013,4854.79,71.0017,0,0.000803068,123.776,3.54E-17
44,0,0,0,0,0,27.0996,25.015,72.8103,0,7.3554,5796.27,0.998066,94.9069,113.175,74.2533,0.0442859,14.0187,122.499,531.489,0.942283,37.4013,4854.1,71.2066,0,0.000803112,100.495,0
44,0,0,0,0,0,27.0996,25.015,72.8103,0,7.3554,5796.27,0.998066,94.9069,113.175,74.2533,0.0442859,14.0187,122.499,531.489,0.942283,37.4013,4854.1,71.2066,0,0.000803112,100.495,0
45,0,0,0,0,0,27.1545,25.0138,72.8296,0,7.35527,5796.63,0.998022,94.9015,113.172,74.2537,0.0442859,14.0187,100.953,531.489,0.942176,37.4012,4853.43,71.1549,0,0.00080321,81.8547,0
45,0,0,0,0,0,27.1545,25.0138,72.8296,0,7.35527,5796.63,0.998022,94.9015,113.172,74.2537,0.0442859,14.0187,100.953,531.489,0.942176,37.4012,4853.43,71.1549,0,0.00080321,81.8547,0
46,0,0,0,0,0,27.1451,25.0151,72.8732,0,7.35498,5798.42,0.997978,94.895,113.174,74.2561,0.0442859,14.0187,83.5967,531.489,0.941825,37.401,4852.77,70.8957,0,0.000803354,67.565,1.77E-17
46,0,0,0,0,0,27.1451,25.0151,72.8732,0,7.35498,5798.42,0.997978,94.895,113.174,74.2561,0.0442859,14.0187,83.5967,531.489,0.941825,37.401,4852.77,70.8957,0,0.000803354,67.565,1.77E-17
47,0,0,0,0,0,27.1075,25.002,72.8668,0,7.35509,5797.3,0.997934,94.8766,113.151,74.2372,0.0442859,14.0187,111.226,531.489,0.941833,37.4009,4852.12,70.5913,0,0.000803515,97.1369,0
47,0,0,0,0,0,27.1075,25.002,72.8668,0,7.35509,5797.3,0.997934,94.8766,113.151,74.2372,0.0442859,14.0187,111.226,531.489,0.941833,37.4009,4852.12,70.5913,0,0.000803515,97.1369,0
48,0,0,0,0,0,27.0797,24.9955,72.849,0,7.35543,5795.75,0.99789,94.8701,113.138,74.2299,0.0442891,14.0187,147.633,531.654,0.942025,37.4009,4851.43,70.8352,0,0.000803579,125.192,3.54E-17
48,0,0,0,0,0,27.0797,24.9955,72.849,0,7.35543,5795.75,0.99789,94.8701,113.138,74.2299,0.0442891,14.0187,147.633,531.654,0.942025,37.4009,4851.43,70.8352,0,0.000803579,125.192,3.54E-17
49,0,0,0,0,0,27.1164,24.9941,72.8651,0,7.35536,5795.95,0.997846,94.8647,113.135,74.2298,0.0442891,14.0187,128.592,531.654,0.941943,37.4009,4850.74,71.0993,0,0.00080364,105.921,0
49,0,0,0,0,0,27.1164,24.9941,72.8651,0,7.35536,5795.95,0.997846,94.8647,113.135,74.2298,0.0442891,14.0187,128.592,531.654,0.941943,37.4009,4850.74,71.0993,0,0.00080364,105.921,0
50,0,0,0,0,0,27.1361,24.9954,72.9079,0,7.35505,5797.7,0.997803,94.8583,113.137,74.2322,0.0442891,14.0187,105.793,531.654,0.941599,37.4008,4850.07,71.1053,0,0.000803756,85.958,0
50,0,0,0,0,0,27.1361,24.9954,72.9079,0,7.35505,5797.7,0.997803,94.8583,113.137,74.2322,0.0442891,14.0187,105.793,531.654,0.941599,37.4008,4850.07,71.1053,0,0.000803756,85.958,0
51,0,0,0,0,0,27.1062,24.993,72.9316,0,7.35502,5798.6,0.997759,94.8493,113.132,74.2278,0.0442891,14.0187,87.5349,531.654,0.941368,37.4006,4849.41,70.892,0,0.000803917,70.7602,0
51,0,0,0,0,0,27.1062,24.993,72.9316,0,7.35502,5798.6,0.997759,94.8493,113.132,74.2278,0.0442891,14.0187,87.5349,531.654,0.941368,37.4006,4849.41,70.892,0,0.000803917,70.7602,0
52,0,0,0,0,0,27.0681,24.9763,72.8876,0,7.35529,5795.36,0.997715,94.8335,113.102,74.2062,0.0442891,14.0187,89.724,531.654,0.941746,37.4004,4848.76,70.5331,0,0.000804109,77.3094,1.77E-17
52,0,0,0,0,0,27.0681,24.9763,72.8876,0,7.35529,5795.36,0.997715,94.8335,113.102,74.2062,0.0442891,14.0187,89.724,531.654,0.941746,37.4004,4848.76,70.5331,0,0.000804109,77.3094,1.77E-17
53,0,0,0,0,0,27.0815,24.9746,72.9003,0,7.35542,5795.38,0.997671,94.8283,113.098,74.2057,0.0442952,14.0187,145.779,531.827,0.941694,37.4003,4848.08,70.6631,0,0.000804221,124.479,0
53,0,0,0,0,0,27.0815,24.9746,72.9003,0,7.35542,5795.38,0.997671,94.8283,113.098,74.2057,0.0442952,14.0187,145.779,531.827,0.941694,37.4003,4848.08,70.6631,0,0.000804221,124.479,0
54,0,0,0,0,0,27.1282,24.9761,72.9417,0,7.3551,5797.04,0.997627,94.8221,113.1,74.2082,0.0442952,14.0187,135.098,531.827,0.941368,37.4003,4847.38,70.9696,0,0.000804304,111.796,0
54,0,0,0,0,0,27.1282,24.9761,72.9417,0,7.3551,5797.04,0.997627,94.8221,113.1,74.2082,0.0442952,14.0187,135.098,531.827,0.941368,37.4003,4847.38,70.9696,0,0.000804304,111.796,0
55,0,0,0,0,0,27.0966,24.9744,72.9696,0,7.35503,5798.16,0.997583,94.8134,113.097,74.2049,0.0442952,14.0187,110.918,531.827,0.941105,37.4002,4846.71,71.0364,0,0.000804434,90.3627,0
55,0,0,0,0,0,27.0966,24.9744,72.9696,0,7.35503,5798.16,0.997583,94.8134,113.097,74.2049,0.0442952,14.0187,110.918,531.827,0.941105,37.4002,4846.71,71.0364,0,0.000804434,90.3627,0
56,0,0,0,0,0,27.0648,24.9656,72.9485,0,7.35524,5796.73,0.997539,94.8042,113.081,74.1917,0.0442952,14.0187,91.6817,531.827,0.941249,37.4,4846.05,70.8724,0,0.000804609,74.1553,1.77E-17
56,0,0,0,0,0,27.0648,24.9656,72.9485,0,7.35524,5796.73,0.997539,94.8042,113.081,74.1917,0.0442952,14.0187,91.6817,531.827,0.941249,37.4,4846.05,70.8724,0,0.000804609,74.1553,1.77E-17
57,0,0,0,0,0,27.0537,24.9584,72.9347,0,7.35547,5794.82,0.997495,94.7926,113.062,74.1821,0.0443008,14.0187,76.2354,532.006,0.941452,37.3998,4845.4,70.5237,0,0.000804823,61.7987,0
57,0,0,0,0,0,27.0537,24.9584,72.9347,0,7.35547,5794.82,0.997495,94.7926,113.062,74.1821,0.0443008,14.0187,76.2354,532.006,0.941452,37.3998,4845.4,70.5237,0,0.000804823,61.7987,0
58,0,0,0,0,0,27.1151,24.957,72.9744,0,7.35519,5796.36,0.997452,94.7866,113.064,74.1847,0.0443008,14.0187,140.133,532.006,0.941149,37.3997,4844.73,70.4945,0,0.000804993,120.633,0
58,0,0,0,0,0,27.1151,24.957,72.9744,0,7.35519,5796.36,0.997452,94.7866,113.064,74.1847,0.0443008,14.0187,140.133,532.006,0.941149,37.3997,4844.73,70.4945,0,0.000804993,120.633,0
59,0,0,0,0,0,27.0877,24.9561,73.006,0,7.35503,5797.65,0.997408,94.7782,113.062,74.1824,0.0443008,14.0187,141.964,532.006,0.94086,37.3996,4844.03,70.8178,0,0.000805102,118.248,0
