Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
6,0,0,0,0,0,26.9456,24.8176,73.4488,0,7.35609,5842.22,0.999736,94.6941,112.761,74.0748,0.0441633,13.9535,146.54,526.578,0.932374,37.3994,4867.37,70.8554,0,0.000802587,125.44,0
7,0,0,0,0,0,27.0281,24.877,73.536,0,7.35574,5835.96,0.999692,94.8123,112.891,74.3073,0.0441633,13.9535,118.196,526.578,0.934614,37.3996,4864.57,71.0321,0,0.000802509,98.5848,0
7,0,0,0,0,0,27.0281,24.877,73.536,0,7.35574,5835.96,0.999692,94.8123,112.891,74.3073,0.0441633,13.9535,118.196,526.578,0.934614,37.3996,4864.57,71.0321,0,0.000802509,98.5848,0
8,0,0,0,0,0,26.9697,24.8438,73.4136,0,7.35565,5815.04,0.999648,94.7907,112.844,74.343,0.0441633,13.9535,94.7613,526.578,0.937774,37.3996,4861.84,70.8884,0,0.000802494,78.3662,0
8,0,0,0,0,0,26.9697,24.8438,73.4136,0,7.35565,5815.04,0.999648,94.7907,112.844,74.343,0.0441633,13.9535,94.7613,526.578,0.937774,37.3996,4861.84,70.8884,0,0.000802494,78.3662,0
9,0,0,0,0,0,26.8877,24.7793,73.253,0,7.35582,5797.65,0.999604,94.7381,112.731,74.2984,0.0441633,13.9535,76.4529,526.578,0.940061,37.3996,4859.17,70.4894,0,0.000802526,63.2195,0
9,0,0,0,0,0,26.8877,24.7793,73.253,0,7.35582,5797.65,0.999604,94.7381,112.731,74.2984,0.0441633,13.9535,76.4529,526.578,0.940061,37.3996,4859.17,70.4894,0,0.000802526,63.2195,0
10,0,0,0,0,0,26.5608,24.4149,73.1756,0,7.35591,5815.86,0.99956,94.2073,112.097,73.3994,0.0442195,13.9535,139.817,526.68,0.931697,37.3997,4856.44,70.3218,0,0.000802526,122.109,0
10,0,0,0,0,0,26.5608,24.4149,73.1756,0,7.35591,5815.86,0.99956,94.2073,112.097,73.3994,0.0442195,13.9535,139.817,526.68,0.931697,37.3997,4856.44,70.3218,0,0.000802526,122.109,0
11,0,0,0,0,0,26.7811,24.5948,73.2497,0,7.35553,5787.57,0.999516,94.452,112.376,73.9781,0.0442195,13.9535,137.21,526.68,0.938806,37.3998,4853.61,70.6146,0,0.000802443,115.561,0
11,0,0,0,0,0,26.7811,24.5948,73.2497,0,7.35553,5787.57,0.999516,94.452,112.376,73.9781,0.0442195,13.9535,137.21,526.68,0.938806,37.3998,4853.61,70.6146,0,0.000802443,115.561,0
12,0,0,0,0,0,26.7965,24.6451,73.4897,0,7.35538,5791.16,0.999472,94.4995,112.467,74.1397,0.0442195,13.9535,109.286,526.68,0.938738,37.3999,4850.84,70.6481,0,0.00080241,90.5752,0
12,0,0,0,0,0,26.7965,24.6451,73.4897,0,7.35538,5791.16,0.999472,94.4995,112.467,74.1397,0.0442195,13.9535,109.286,526.68,0.938738,37.3999,4850.84,70.6481,0,0.00080241,90.5752,0
13,0,0,0,0,0,26.7459,24.6164,73.5063,0,7.35551,5784.85,0.999428,94.4667,112.421,74.1402,0.0442195,13.9535,87.7725,526.68,0.939447,37.3999,4848.14,70.3859,0,0.000802432,72.3704,0
13,0,0,0,0,0,26.7459,24.6164,73.5063,0,7.35551,5784.85,0.999428,94.4667,112.421,74.1402,0.0442195,13.9535,87.7725,526.68,0.939447,37.3999,4848.14,70.3859,0,0.000802432,72.3704,0
14,0,0,0,0,0,26.6533,24.5283,73.4632,0,7.35571,5767.87,0.999384,94.3539,112.266,74.0689,0.0442465,13.9535,100.306,526.747,0.941085,37.3998,4845.48,69.9588,0,0.000802493,88.7521,0
14,0,0,0,0,0,26.6533,24.5283,73.4632,0,7.35571,5767.87,0.999384,94.3539,112.266,74.0689,0.0442465,13.9535,100.306,526.747,0.941085,37.3998,4845.48,69.9588,0,0.000802493,88.7521,0
15,0,0,0,0,0,26.6857,24.5003,73.5236,0,7.3554,5767.11,0.99934,94.3107,112.211,74.043,0.0442465,13.9535,146.439,526.747,0.940784,37.3999,4842.68,70.1315,0,0.000802458,125.682,3.54E-17
15,0,0,0,0,0,26.6857,24.5003,73.5236,0,7.3554,5767.11,0.99934,94.3107,112.211,74.043,0.0442465,13.9535,146.439,526.747,0.940784,37.3999,4842.68,70.1315,0,0.000802458,125.682,3.54E-17
16,0,0,0,0,0,26.6525,24.478,73.604,0,7.35515,5768.27,0.999296,94.2748,112.167,74.0254,0.0442465,13.9535,123.374,526.747,0.940248,37.4,4839.87,70.3293,0,0.000802424,102.796,0
16,0,0,0,0,0,26.6525,24.478,73.604,0,7.35515,5768.27,0.999296,94.2748,112.167,74.0254,0.0442465,13.9535,123.374,526.747,0.940248,37.4,4839.87,70.3293,0,0.000802424,102.796,0
17,0,0,0,0,0,26.6031,24.4525,73.6444,0,7.35524,5766.48,0.999252,94.2368,112.118,74.0037,0.0442465,13.9535,98.7841,526.747,0.940171,37.4,4837.15,70.2031,0,0.000802452,81.3822,0
17,0,0,0,0,0,26.6031,24.4525,73.6444,0,7.35524,5766.48,0.999252,94.2368,112.118,74.0037,0.0442465,13.9535,98.7841,526.747,0.940171,37.4,4837.15,70.2031,0,0.000802452,81.3822,0
18,0,0,0,0,0,26.5568,24.4261,73.6613,0,7.35546,5763.25,0.999208,94.1989,112.068,73.9789,0.0442443,13.9535,79.5613,526.78,0.940333,37.3998,4834.49,69.8158,0,0.000802535,65.5037,0
18,0,0,0,0,0,26.5568,24.4261,73.6613,0,7.35546,5763.25,0.999208,94.1989,112.068,73.9789,0.0442443,13.9535,79.5613,526.78,0.940333,37.3998,4834.49,69.8158,0,0.000802535,65.5037,0
19,0,0,0,0,0,26.5612,24.3885,73.7641,0,7.35536,5763.38,0.999164,94.146,112,73.9504,0.0442443,13.9535,134.651,526.78,0.939819,37.3998,4831.78,69.5902,0,0.000802606,117.641,0
19,0,0,0,0,0,26.5612,24.3885,73.7641,0,7.35536,5763.38,0.999164,94.146,112,73.9504,0.0442443,13.9535,134.651,526.78,0.939819,37.3998,4831.78,69.5902,0,0.000802606,117.641,0
20,0,0,0,0,0,26.5715,24.3792,73.8436,0,7.355,5765.97,0.99912,94.1296,111.98,73.9475,0.0442443,13.9535,139.884,526.78,0.939256,37.3998,4828.96,69.8681,0,0.000802597,117.622,0
20,0,0,0,0,0,26.5715,24.3792,73.8436,0,7.355,5765.97,0.99912,94.1296,111.98,73.9475,0.0442443,13.9535,139.884,526.78,0.939256,37.3998,4828.96,69.8681,0,0.000802597,117.622,0
21,0,0,0,0,0,26.5309,24.3656,73.8831,0,7.35504,5765.52,0.999076,94.1094,111.954,73.9397,0.0442443,13.9535,111.441,526.78,0.93915,37.3997,4826.2,69.9139,0,0.000802637,92.054,0
21,0,0,0,0,0,26.5309,24.3656,73.8831,0,7.35504,5765.52,0.999076,94.1094,111.954,73.9397,0.0442443,13.9535,111.441,526.78,0.93915,37.3997,4826.2,69.9139,0,0.000802637,92.054,0
22,0,0,0,0,0,26.4907,24.3471,73.8833,0,7.35527,5762.2,0.999032,94.0848,111.92,73.9244,0.0442443,13.9535,89.5562,526.78,0.939467,37.3996,4823.5,69.663,0,0.000802739,73.515,1.77E-17
22,0,0,0,0,0,26.4907,24.3471,73.8833,0,7.35527,5762.2,0.999032,94.0848,111.92,73.9244,0.0442443,13.9535,89.5562,526.78,0.939467,37.3996,4823.5,69.663,0,0.000802739,73.515,1.77E-17
23,0,0,0,0,0,26.4778,24.318,73.9381,0,7.35539,5760.28,0.998988,94.0462,111.868,73.9043,0.0442396,13.9535,89.6077,526.786,0.939439,37.3994,4820.86,69.2121,0,0.000802895,78.2432,0
23,0,0,0,0,0,26.4778,24.318,73.9381,0,7.35539,5760.28,0.998988,94.0462,111.868,73.9043,0.0442396,13.9535,89.6077,526.786,0.939439,37.3994,4820.86,69.2121,0,0.000802895,78.2432,0
24,0,0,0,0,0,26.5196,24.3111,74.0044,0,7.35497,5762.39,0.998944,94.0337,111.853,73.9037,0.0442396,13.9535,145.574,526.786,0.938995,37.3993,4818.08,69.318,0,0.000802971,124.812,-3.54E-17
24,0,0,0,0,0,26.5196,24.3111,74.0044,0,7.35497,5762.39,0.998944,94.0337,111.853,73.9037,0.0442396,13.9535,145.574,526.786,0.938995,37.3993,4818.08,69.318,0,0.000802971,124.812,-3.54E-17
25,0,0,0,0,0,26.4792,24.3005,74.0463,0,7.35491,5762.54,0.998901,94.0174,111.833,73.8994,0.0442396,13.9535,126.03,526.786,0.938832,37.3992,4815.28,69.5404,0,0.000803036,104.781,0
25,0,0,0,0,0,26.4792,24.3005,74.0463,0,7.35491,5762.54,0.998901,94.0174,111.833,73.8994,0.0442396,13.9535,126.03,526.786,0.938832,37.3992,4815.28,69.5404,0,0.000803036,104.781,0
26,0,0,0,0,0,26.4385,24.2828,74.0416,0,7.35513,5759.11,0.998857,93.9938,111.8,73.8848,0.0442396,13.9535,100.912,526.786,0.939177,37.399,4812.56,69.4473,0,0.000803168,82.8792,0
26,0,0,0,0,0,26.4385,24.2828,74.0416,0,7.35513,5759.11,0.998857,93.9938,111.8,73.8848,0.0442396,13.9535,100.912,526.786,0.939177,37.399,4812.56,69.4473,0,0.000803168,82.8792,0
27,0,0,0,0,0,26.4167,24.2653,74.0405,0,7.35534,5756.05,0.998813,93.9701,111.767,73.8693,0.0442481,14.0187,81.3041,526.766,0.939457,37.3988,4809.9,69.0897,0,0.000803364,66.6754,-1.77E-17
27,0,0,0,0,0,26.4167,24.2653,74.0405,0,7.35534,5756.05,0.998813,93.9701,111.767,73.8693,0.0442481,14.0187,81.3041,526.766,0.939457,37.3988,4809.9,69.0897,0,0.000803364,66.6754,-1.77E-17
28,0,0,0,0,0,26.4593,24.2415,74.1337,0,7.35507,5757.31,0.998769,93.9352,111.724,73.8559,0.0442481,14.0187,128.258,526.766,0.938948,37.3985,4807.22,68.799,0,0.000803575,112.188,0
28,0,0,0,0,0,26.4593,24.2415,74.1337,0,7.35507,5757.31,0.998769,93.9352,111.724,73.8559,0.0442481,14.0187,128.258,526.766,0.938948,37.3985,4807.22,68.799,0,0.000803575,112.188,0
29,0,0,0,0,0,26.4242,24.2311,74.1852,0,7.35487,5758.23,0.998725,93.9178,111.704,73.8511,0.0442481,14.0187,142.749,526.766,0.938647,37.3984,4804.41,69.0708,0,0.000803699,120.418,0
29,0,0,0,0,0,26.4242,24.2311,74.1852,0,7.35487,5758.23,0.998725,93.9178,111.704,73.8511,0.0442481,14.0187,142.749,526.766,0.938647,37.3984,4804.41,69.0708,0,0.000803699,120.418,0
30,0,0,0,0,0,26.3819,24.2131,74.1871,0,7.35507,5755.35,0.998681,93.8929,111.671,73.8357,0.0442481,14.0187,113.856,526.766,0.938887,37.3982,4801.65,69.1556,0,0.000803867,93.8819,0
30,0,0,0,0,0,26.3819,24.2131,74.1871,0,7.35507,5755.35,0.998681,93.8929,111.671,73.8357,0.0442481,14.0187,113.856,526.766,0.938887,37.3982,4801.65,69.1556,0,0.000803867,93.8819,0
31,0,0,0,0,0,26.345,24.1938,74.1824,0,7.35533,5752.03,0.998637,93.8663,111.635,73.8174,0.0442484,14.0187,91.4873,530.28,0.939181,37.3978,4798.96,68.9371,0,0.000804107,74.8926,0
31,0,0,0,0,0,26.345,24.1938,74.1824,0,7.35533,5752.03,0.998637,93.8663,111.635,73.8174,0.0442484,14.0187,91.4873,530.28,0.939181,37.3978,4798.96,68.9371,0,0.000804107,74.8926,0
32,0,0,0,0,0,26.369,24.1658,74.2665,0,7.35533,5752.59,0.998593,93.825,111.585,73.7975,0.0442484,14.0187,80.642,530.28,0.938716,37.3974,4796.33,68.4916,0,0.000804414,68.7066,-1.77E-17
32,0,0,0,0,0,26.369,24.1658,74.2665,0,7.35533,5752.59,0.998593,93.825,111.585,73.7975,0.0442484,14.0187,80.642,530.28,0.938716,37.3974,4796.33,68.4916,0,0.000804414,68.7066,-1.77E-17
33,0,0,0,0,0,26.3642,24.1559,74.3277,0,7.35497,5754.28,0.998549,93.8067,111.566,73.7921,0.0442484,14.0187,144.045,530.28,0.93828,37.3972,4793.57,68.525,0,0.000804661,123.588,0
33,0,0,0,0,0,26.3642,24.1559,74.3277,0,7.35497,5754.28,0.998549,93.8067,111.566,73.7921,0.0442484,14.0187,144.045,530.28,0.93828,37.3972,4793.57,68.525,0,0.000804661,123.588,0
34,0,0,0,0,0,26.3208,24.1386,74.3411,0,7.35513,5752.33,0.998505,93.7815,111.534,73.7772,0.0442484,14.0187,128.772,530.28,0.938363,37.3969,4790.77,68.7701,0,0.000804879,106.972,0
34,0,0,0,0,0,26.3208,24.1386,74.3411,0,7.35513,5752.33,0.998505,93.7815,111.534,73.7772,0.0442484,14.0187,128.772,530.28,0.938363,37.3969,4790.77,68.7701,0,0.000804879,106.972,0
35,0,0,0,0,0,26.2788,24.1183,74.3355,0,7.35542,5749.01,0.998461,93.7532,111.496,73.7572,0.0442484,14.0187,103.046,530.28,0.938638,37.3965,4788.05,68.7094,0,0.00080517,84.4754,0
35,0,0,0,0,0,26.2788,24.1183,74.3355,0,7.35542,5749.01,0.998461,93.7532,111.496,73.7572,0.0442484,14.0187,103.046,530.28,0.938638,37.3965,4788.05,68.7094,0,0.00080517,84.4754,0
36,0,0,0,0,0,26.2904,24.1013,74.3549,0,7.35554,5747.61,0.998417,93.7278,111.464,73.7412,0.0442036,14.0187,83.012,530.184,0.93863,37.3961,4785.4,68.3781,0,0.000805535,67.8909,0
36,0,0,0,0,0,26.2904,24.1013,74.3549,0,7.35554,5747.61,0.998417,93.7278,111.464,73.7412,0.0442036,14.0187,83.012,530.184,0.93863,37.3961,4785.4,68.3781,0,0.000805535,67.8909,0
37,0,0,0,0,0,26.302,24.0774,74.4769,0,7.35521,5751.05,0.998373,93.6879,111.421,73.7259,0.0442036,14.0187,120.198,530.184,0.937709,37.3956,4782.74,68.0278,0,0.000805937,105.318,0
37,0,0,0,0,0,26.302,24.0774,74.4769,0,7.35521,5751.05,0.998373,93.6879,111.421,73.7259,0.0442036,14.0187,120.198,530.184,0.937709,37.3956,4782.74,68.0278,0,0.000805937,105.318,0
38,0,0,0,0,0,26.2575,24.0614,74.5031,0,7.35525,5750.16,0.998329,93.6631,111.392,73.712,0.0442036,14.0187,144.111,530.184,0.937624,37.3952,4779.95,68.2758,0,0.000806246,121.791,0
38,0,0,0,0,0,26.2575,24.0614,74.5031,0,7.35525,5750.16,0.998329,93.6631,111.392,73.712,0.0442036,14.0187,144.111,530.184,0.937624,37.3952,4779.95,68.2758,0,0.000806246,121.791,0
39,0,0,0,0,0,26.2144,24.0411,74.4979,0,7.35555,5747.04,0.998285,93.6345,111.354,73.6912,0.0442036,14.0187,116.251,530.184,0.937862,37.3948,4777.19,68.3938,0,0.000806591,95.7609,0
39,0,0,0,0,0,26.2144,24.0411,74.4979,0,7.35555,5747.04,0.998285,93.6345,111.354,73.6912,0.0442036,14.0187,116.251,530.184,0.937862,37.3948,4777.19,68.3938,0,0.000806591,95.7609,0
40,0,0,0,0,0,26.2029,24.0233,74.5109,0,7.35574,5745.31,0.998242,93.608,111.321,73.6735,0.0441582,14.0187,93.3811,530.069,0.937896,37.3943,4774.5,68.2028,0,0.000807018,76.2928,1.77E-17
40,0,0,0,0,0,26.2029,24.0233,74.5109,0,7.35574,5745.31,0.998242,93.608,111.321,73.6735,0.0441582,14.0187,93.3811,530.069,0.937896,37.3943,4774.5,68.2028,0,0.000807018,76.2928,1.77E-17
41,0,0,0,0,0,26.2499,24.0104,74.6287,0,7.35557,5748.65,0.998198,93.567,111.277,73.6561,0.0441582,14.0187,75.7705,530.069,0.936981,37.3937,4771.88,67.7714,0,0.000807522,62.2342,0
41,0,0,0,0,0,26.2499,24.0104,74.6287,0,7.35557,5748.65,0.998198,93.567,111.277,73.6561,0.0441582,14.0187,75.7705,530.069,0.936981,37.3937,4771.88,67.7714,0,0.000807522,62.2342,0
42,0,0,0,0,0,26.1953,23.9853,74.6671,0,7.35539,5748.84,0.998154,93.5439,111.251,73.6442,0.0441582,14.0187,141.648,530.069,0.936737,37.3931,4769.15,67.72,0,0.000807985,121.723,0
42,0,0,0,0,0,26.1953,23.9853,74.6671,0,7.35539,5748.84,0.998154,93.5439,111.251,73.6442,0.0441582,14.0187,141.648,530.069,0.936737,37.3931,4769.15,67.72,0,0.000807985,121.723,0
43,0,0,0,0,0,26.1517,23.9656,74.6632,0,7.35568,5746,0.99811,93.5159,111.215,73.6236,0.0441582,14.0187,131.542,530.069,0.936936,37.3927,4766.36,67.979,0,0.000808401,109.246,0
43,0,0,0,0,0,26.1517,23.9656,74.6632,0,7.35568,5746,0.99811,93.5159,111.215,73.6236,0.0441582,14.0187,131.542,530.069,0.936936,37.3927,4766.36,67.979,0,0.000808401,109.246,0
44,0,0,0,0,0,26.1224,23.9475,74.669,0,7.35591,5743.89,0.998066,93.4892,111.181,73.6048,0.0441314,14.0187,105.177,529.937,0.937029,37.3921,4763.64,67.9489,0,0.000808891,86.119,-1.77E-17
44,0,0,0,0,0,26.1224,23.9475,74.669,0,7.35591,5743.89,0.998066,93.4892,111.181,73.6048,0.0441314,14.0187,105.177,529.937,0.937029,37.3921,4763.64,67.9489,0,0.000808891,86.119,-1.77E-17
45,0,0,0,0,0,26.1698,23.9339,74.7092,0,7.35583,5744.27,0.998022,93.4665,111.155,73.5923,0.0441314,14.0187,84.7093,529.937,0.936758,37.3914,4760.99,67.6427,0,0.000809465,69.1392,1.77E-17
45,0,0,0,0,0,26.1698,23.9339,74.7092,0,7.35583,5744.27,0.998022,93.4665,111.155,73.5923,0.0441314,14.0187,84.7093,529.937,0.936758,37.3914,4760.99,67.6427,0,0.000809465,69.1392,1.77E-17
46,0,0,0,0,0,26.1345,23.9102,74.8265,0,7.35553,5747.68,0.997978,93.4249,111.114,73.5752,0.0441314,14.0187,110.623,529.937,0.935825,37.3907,4758.36,67.2447,0,0.000810092,97.0134,1.76E-17
46,0,0,0,0,0,26.1345,23.9102,74.8265,0,7.35553,5747.68,0.997978,93.4249,111.114,73.5752,0.0441314,14.0187,110.623,529.937,0.935825,37.3907,4758.36,67.2447,0,0.000810092,97.0134,1.76E-17
47,0,0,0,0,0,26.0899,23.8911,74.8264,0,7.35577,5745.2,0.997934,93.3973,111.079,73.555,0.0441314,14.0187,144.573,529.937,0.935968,37.3901,4755.58,67.4571,0,0.000810622,122.329,0
47,0,0,0,0,0,26.0899,23.8911,74.8264,0,7.35577,5745.2,0.997934,93.3973,111.079,73.555,0.0441314,14.0187,144.573,529.937,0.935968,37.3901,4755.58,67.4571,0,0.000810622,122.329,0
48,0,0,0,0,0,26.0498,23.8721,74.8262,0,7.35602,5742.73,0.99789,93.3699,111.043,73.5349,0.0441176,14.0187,118.684,529.783,0.936114,37.3894,4752.82,67.6069,0,0.000811178,97.7198,0
48,0,0,0,0,0,26.0498,23.8721,74.8262,0,7.35602,5742.73,0.99789,93.3699,111.043,73.5349,0.0441176,14.0187,118.684,529.783,0.936114,37.3894,4752.82,67.6069,0,0.000811178,97.7198,0
49,0,0,0,0,0,26.078,23.8575,74.8584,0,7.35601,5742.53,0.997846,93.346,111.016,73.5208,0.0441176,14.0187,95.2915,529.783,0.935923,37.3887,4750.14,67.4444,0,0.000811823,77.7446,3.53E-17
49,0,0,0,0,0,26.078,23.8575,74.8584,0,7.35601,5742.53,0.997846,93.346,111.016,73.5208,0.0441176,14.0187,95.2915,529.783,0.935923,37.3887,4750.14,67.4444,0,0.000811823,77.7446,3.53E-17
50,0,0,0,0,0,26.0854,23.8471,74.9226,0,7.3557,5744.6,0.997803,93.3255,110.996,73.5126,0.0441176,14.0187,76.8851,529.783,0.9354,37.3878,4747.52,67.0355,0,0.00081255,62.8479,0
50,0,0,0,0,0,26.0854,23.8471,74.9226,0,7.3557,5744.6,0.997803,93.3255,110.996,73.5126,0.0441176,14.0187,76.8851,529.783,0.9354,37.3878,4747.52,67.0355,0,0.00081255,62.8479,0
51,0,0,0,0,0,26.0281,23.8162,74.9891,0,7.35577,5744.44,0.997759,93.2772,110.942,73.4847,0.0441176,14.0187,138.21,529.783,0.93498,37.387,4744.83,66.8977,0,0.000813258,119.044,0
51,0,0,0,0,0,26.0281,23.8162,74.9891,0,7.35577,5744.44,0.997759,93.2772,110.942,73.4847,0.0441176,14.0187,138.21,529.783,0.93498,37.387,4744.83,66.8977,0,0.000813258,119.044,0
52,0,0,0,0,0,25.9864,23.7972,74.9848,0,7.35608,5741.81,0.997715,93.2499,110.907,73.4638,0.0441176,14.0187,134.375,529.783,0.935152,37.3863,4742.05,67.1652,0,0.000813899,111.624,0
52,0,0,0,0,0,25.9864,23.7972,74.9848,0,7.35608,5741.81,0.997715,93.2499,110.907,73.4638,0.0441176,14.0187,134.375,529.783,0.935152,37.3863,4742.05,67.1652,0,0.000813899,111.624,0
53,0,0,0,0,0,25.9902,23.7824,75.0091,0,7.35614,5741.17,0.997671,93.7038,110.878,73.4487,0.0440948,14.0187,105.196,529.607,0.940011,37.3855,4739.31,67.2399,0,0.0008146,86.0123,-1.76E-17
53,0,0,0,0,0,25.9902,23.7824,75.0091,0,7.35614,5741.17,0.997671,93.7038,110.878,73.4487,0.0440948,14.0187,105.196,529.607,0.940011,37.3855,4739.31,67.2399,0,0.0008146,86.0123,-1.76E-17
54,0,0,0,0,0,26.2535,24.0192,75.0661,0,7.35587,5701.15,0.997627,94.081,111.291,74.2583,0.0440948,14.0187,82.7109,529.607,0.950582,37.3846,4736.65,67.0077,0,0.000815401,67.5649,0
54,0,0,0,0,0,26.2535,24.0192,75.0661,0,7.35587,5701.15,0.997627,94.081,111.291,74.2583,0.0440948,14.0187,82.7109,529.607,0.950582,37.3846,4736.65,67.0077,0,0.000815401,67.5649,0
55,0,0,0,0,0,26.1691,23.9612,74.9876,0,7.35576,5659.51,0.997583,93.5646,111.208,74.3528,0.0440948,14.0187,126.915,529.607,0.952123,37.3837,4733.99,66.7758,0,0.000816248,110.418,0
55,0,0,0,0,0,26.1691,23.9612,74.9876,0,7.35576,5659.51,0.997583,93.5646,111.208,74.3528,0.0440948,14.0187,126.915,529.607,0.952123,37.3837,4733.99,66.7758,0,0.000816248,110.418,0
56,0,0,0,0,0,25.806,23.5949,74.8458,0,7.35608,5676.76,0.997539,93.0322,110.584,73.5268,0.0440948,14.0187,140.485,529.607,0.943627,37.3829,4731.22,67.0121,0,0.000817022,117.685,0
56,0,0,0,0,0,25.806,23.5949,74.8458,0,7.35608,5676.76,0.997539,93.0322,110.584,73.5268,0.0440948,14.0187,140.485,529.607,0.943627,37.3829,4731.22,67.0121,0,0.000817022,117.685,0
57,0,0,0,0,0,25.688,23.4698,74.8198,0,7.35622,5679.85,0.997495,92.8234,110.339,73.2235,0.0440589,14.0845,112.087,529.412,0.940932,37.382,4728.5,67.0339,0,0.000817852,91.806,1.76E-17
57,0,0,0,0,0,25.688,23.4698,74.8198,0,7.35622,5679.85,0.997495,92.8234,110.339,73.2235,0.0440589,14.0845,112.087,529.412,0.940932,37.382,4728.5,67.0339,0,0.000817852,91.806,1.76E-17
58,0,0,0,0,0,25.7428,23.4577,75.0737,0,7.35602,5700.03,0.997452,93.2371,110.297,73.1455,0.0440589,14.0845,88.3891,529.412,0.941973,37.381,4725.84,66.8134,0,0.000818756,71.9129,-1.75E-17
58,0,0,0,0,0,25.7428,23.4577,75.0737,0,7.35602,5700.03,0.997452,93.2371,110.297,73.1455,0.0440589,14.0845,88.3891,529.412,0.941973,37.381,4725.84,66.8134,0,0.000818756,71.9129,-1.75E-17
59,0,0,0,0,0,26.0167,23.787,75.5228,0,7.3558,5674.77,0.997408,93.7079,110.858,74.1732,0.0440589,14.0845,110.623,529.412,0.951176,37.3799,4723.21,66.4658,0,0.000819726,96.714,1.75E-17
