Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,m_AfferentBaroreceptorAortic_Hz ,m_AfferentBaroreceptorCarotid_Hz ,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
10,0,0,0,0,0,27.043,24.943,72.9907,0,7.356,5851.29,0.99956,94.6145,113.033,73.9178,0.0442104,13.9535,89.7675,526.7,0.930234,37.3998,4867.47,70.4717,0,0.000802541,78.1679,0
10,0,0,0,0,0,27.043,24.943,72.9907,0,7.356,5851.29,0.99956,94.6145,113.033,73.9178,0.0442104,13.9535,89.7675,526.7,0.930234,37.3998,4867.47,70.4717,0,0.000802541,78.1679,0
11,0,0,0,0,0,27.1053,24.9512,73.0024,0,7.35556,5851.47,0.999516,94.6276,113.05,73.9371,0.0442104,13.9535,146.154,526.7,0.930362,37.3999,4865.8,70.5642,0,0.0008025,125.718,-3.53E-17
11,0,0,0,0,0,27.1053,24.9512,73.0024,0,7.35556,5851.47,0.999516,94.6276,113.05,73.9371,0.0442104,13.9535,146.154,526.7,0.930362,37.3999,4865.8,70.5642,0,0.0008025,125.718,-3.53E-17
12,0,0,0,0,0,27.0755,24.9515,73.002,0,7.35541,5850.65,0.999472,94.6304,113.052,73.9446,0.0442104,13.9535,135.207,526.7,0.930543,37.4,4864.11,70.8336,0,0.000802427,112.78,0
12,0,0,0,0,0,27.0755,24.9515,73.002,0,7.35541,5850.65,0.999472,94.6304,113.052,73.9446,0.0442104,13.9535,135.207,526.7,0.930543,37.4,4864.11,70.8336,0,0.000802427,112.78,0
13,0,0,0,0,0,27.0423,24.9415,72.9597,0,7.35558,5847.18,0.999428,94.6259,113.035,73.9378,0.0442104,13.9535,110.757,526.7,0.931069,37.4001,4862.46,70.8648,0,0.000802394,91.0344,1.77E-17
13,0,0,0,0,0,27.0423,24.9415,72.9597,0,7.35558,5847.18,0.999428,94.6259,113.035,73.9378,0.0442104,13.9535,110.757,526.7,0.931069,37.4001,4862.46,70.8648,0,0.000802394,91.0344,1.77E-17
14,0,0,0,0,0,27.0206,24.9307,72.9248,0,7.35575,5843.55,0.999384,94.6183,113.015,73.9318,0.0442494,13.9535,91.3187,526.812,0.931588,37.4001,4860.84,70.6656,0,0.000802405,74.582,1.77E-17
14,0,0,0,0,0,27.0206,24.9307,72.9248,0,7.35575,5843.55,0.999384,94.6183,113.015,73.9318,0.0442494,13.9535,91.3187,526.812,0.931588,37.4001,4860.84,70.6656,0,0.000802405,74.582,1.77E-17
15,0,0,0,0,0,27.0704,24.9228,72.9682,0,7.35565,5841.71,0.99934,94.5921,112.988,73.9288,0.0442494,13.9535,75.9045,526.812,0.931648,37.4001,4859.25,70.2815,0,0.000802457,62.2576,3.54E-17
15,0,0,0,0,0,27.0704,24.9228,72.9682,0,7.35565,5841.71,0.99934,94.5921,112.988,73.9288,0.0442494,13.9535,75.9045,526.812,0.931648,37.4001,4859.25,70.2815,0,0.000802457,62.2576,3.54E-17
16,0,0,0,0,0,27.0436,24.9072,73.003,0,7.35517,5841.62,0.999296,94.5724,112.971,73.9208,0.0442494,13.9535,140.392,526.812,0.931478,37.4001,4857.61,70.2198,0,0.000802465,121.722,0
16,0,0,0,0,0,27.0436,24.9072,73.003,0,7.35517,5841.62,0.999296,94.5724,112.971,73.9208,0.0442494,13.9535,140.392,526.812,0.931478,37.4001,4857.61,70.2198,0,0.000802465,121.722,0
17,0,0,0,0,0,27.0032,24.8908,72.9922,0,7.35531,5839.2,0.999252,94.551,112.941,73.9016,0.0442494,13.9535,142.056,526.812,0.931662,37.4003,4855.92,70.5089,0,0.000802409,119.17,0
17,0,0,0,0,0,27.0032,24.8908,72.9922,0,7.35531,5839.2,0.999252,94.551,112.941,73.9016,0.0442494,13.9535,142.056,526.812,0.931662,37.4003,4855.92,70.5089,0,0.000802409,119.17,0
18,0,0,0,0,0,26.9679,24.8758,72.9786,0,7.35551,5836.48,0.999208,94.532,112.912,73.8856,0.0442699,13.9535,116.13,526.917,0.931919,37.4003,4854.25,70.605,0,0.000802385,95.6473,0
18,0,0,0,0,0,26.9679,24.8758,72.9786,0,7.35551,5836.48,0.999208,94.532,112.912,73.8856,0.0442699,13.9535,116.13,526.917,0.931919,37.4003,4854.25,70.605,0,0.000802385,95.6473,0
19,0,0,0,0,0,26.9972,24.8663,72.9973,0,7.35548,5835.42,0.999164,94.5149,112.893,73.8778,0.0442699,13.9535,95.6266,526.917,0.931929,37.4003,4852.63,70.4565,0,0.000802412,78.0852,1.77E-17
19,0,0,0,0,0,26.9972,24.8663,72.9973,0,7.35548,5835.42,0.999164,94.5149,112.893,73.8778,0.0442699,13.9535,95.6266,526.917,0.931929,37.4003,4852.63,70.4565,0,0.000802412,78.0852,1.77E-17
20,0,0,0,0,0,27.0107,24.8608,73.0486,0,7.35513,5836.22,0.99912,94.4975,112.882,73.8741,0.0442699,13.9535,79.0601,526.917,0.931641,37.4002,4851.04,70.1116,0,0.000802485,64.5458,0
20,0,0,0,0,0,27.0107,24.8608,73.0486,0,7.35513,5836.22,0.99912,94.4975,112.882,73.8741,0.0442699,13.9535,79.0601,526.917,0.931641,37.4002,4851.04,70.1116,0,0.000802485,64.5458,0
21,0,0,0,0,0,26.9644,24.8402,73.0962,0,7.35505,5835.67,0.999076,94.4595,112.845,73.8493,0.0442699,13.9535,129.104,526.917,0.931376,37.4002,4849.42,69.8867,0,0.000802548,112.859,0
21,0,0,0,0,0,26.9644,24.8402,73.0962,0,7.35505,5835.67,0.999076,94.4595,112.845,73.8493,0.0442699,13.9535,129.104,526.917,0.931376,37.4002,4849.42,69.8867,0,0.000802548,112.859,0
22,0,0,0,0,0,26.9301,24.8276,73.0826,0,7.35533,5833.42,0.999032,94.4443,112.821,73.8347,0.0442699,13.9535,146.611,526.917,0.931598,37.4002,4847.73,70.1559,0,0.000802522,124.197,-3.54E-17
22,0,0,0,0,0,26.9301,24.8276,73.0826,0,7.35533,5833.42,0.999032,94.4443,112.821,73.8347,0.0442699,13.9535,146.611,526.917,0.931598,37.4002,4847.73,70.1559,0,0.000802522,124.197,-3.54E-17
23,0,0,0,0,0,26.937,24.8204,73.0967,0,7.35536,5832.48,0.998988,94.4314,112.806,73.829,0.0442763,13.9535,121.792,527.017,0.931633,37.4003,4846.07,70.3187,0,0.000802519,100.541,0
23,0,0,0,0,0,26.937,24.8204,73.0967,0,7.35536,5832.48,0.998988,94.4314,112.806,73.829,0.0442763,13.9535,121.792,527.017,0.931633,37.4003,4846.07,70.3187,0,0.000802519,100.541,0
24,0,0,0,0,0,26.9812,24.8172,73.1431,0,7.35504,5833.29,0.998944,94.4182,112.8,73.828,0.0442763,13.9535,100.168,527.017,0.931387,37.4002,4844.44,70.2254,0,0.000802572,81.8167,0
24,0,0,0,0,0,26.9812,24.8172,73.1431,0,7.35504,5833.29,0.998944,94.4182,112.8,73.828,0.0442763,13.9535,100.168,527.017,0.931387,37.4002,4844.44,70.2254,0,0.000802572,81.8167,0
25,0,0,0,0,0,26.9478,24.8135,73.1921,0,7.35485,5834.43,0.998901,94.8871,112.792,73.8242,0.0442763,13.9535,81.035,527.017,0.936031,37.4001,4842.83,69.9765,0,0.000802665,66.2197,0
25,0,0,0,0,0,26.9478,24.8135,73.1921,0,7.35485,5834.43,0.998901,94.8871,112.792,73.8242,0.0442763,13.9535,81.035,527.017,0.936031,37.4001,4842.83,69.9765,0,0.000802665,66.2197,0
26,0,0,0,0,0,27.1499,25.0617,71.4326,0,7.35515,5635.05,0.998857,94.8309,113.243,74.8206,0.0442763,13.9535,135.467,527.017,0.96855,37.4,4841.2,69.9062,0,0.000802742,117.988,0
26,0,0,0,0,0,27.1499,25.0617,71.4326,0,7.35515,5635.05,0.998857,94.8309,113.243,74.8206,0.0442763,13.9535,135.467,527.017,0.96855,37.4,4841.2,69.9062,0,0.000802742,117.988,0
27,0,0,0,0,0,27.0714,24.9826,74.8523,0,7.35531,5893.39,0.998813,95.2556,113.116,74.8176,0.0442752,13.9535,144.335,527.113,0.930399,37.4001,4839.51,70.2261,0,0.000802757,121.889,0
27,0,0,0,0,0,27.0714,24.9826,74.8523,0,7.35531,5893.39,0.998813,95.2556,113.116,74.8176,0.0442752,13.9535,144.335,527.113,0.930399,37.4001,4839.51,70.2261,0,0.000802757,121.889,0
28,0,0,0,0,0,26.8329,24.6523,72.9484,0,7.35505,5772.19,0.998769,94.2719,112.528,73.9274,0.0442752,13.9535,118.32,527.113,0.939737,37.4001,4837.85,70.3283,0,0.00080282,97.4587,0
28,0,0,0,0,0,26.8329,24.6523,72.9484,0,7.35505,5772.19,0.998769,94.2719,112.528,73.9274,0.0442752,13.9535,118.32,527.113,0.939737,37.4001,4837.85,70.3283,0,0.00080282,97.4587,0
29,0,0,0,0,0,26.7148,24.5489,72.9684,0,7.3548,5777.9,0.998725,94.0887,112.318,73.6592,0.0442752,13.9535,97.3168,527.113,0.936923,37.3999,4836.23,70.159,0,0.000802937,79.3389,0
29,0,0,0,0,0,26.7148,24.5489,72.9684,0,7.3548,5777.9,0.998725,94.0887,112.318,73.6592,0.0442752,13.9535,97.3168,527.113,0.936923,37.3999,4836.23,70.159,0,0.000802937,79.3389,0
30,0,0,0,0,0,26.6823,24.5412,73.1692,0,7.35488,5791.19,0.998681,94.0192,112.289,73.5883,0.0442752,13.9535,80.2842,527.113,0.934076,37.3997,4834.64,69.7857,0,0.000803095,65.4635,-1.77E-17
30,0,0,0,0,0,26.6823,24.5412,73.1692,0,7.35488,5791.19,0.998681,94.0192,112.289,73.5883,0.0442752,13.9535,80.2842,527.113,0.934076,37.3997,4834.64,69.7857,0,0.000803095,65.4635,-1.77E-17
31,0,0,0,0,0,26.9172,24.8196,73.4601,0,7.35524,5774.47,0.998637,94.8749,112.762,74.3686,0.0442549,14.0187,135.49,527.206,0.945688,37.3996,4833.02,69.6572,0,0.000803218,117.682,0
31,0,0,0,0,0,26.9172,24.8196,73.4601,0,7.35524,5774.47,0.998637,94.8749,112.762,74.3686,0.0442549,14.0187,135.49,527.206,0.945688,37.3996,4833.02,69.6572,0,0.000803218,117.682,0
32,0,0,0,0,0,27.011,24.8711,73.5475,0,7.3551,5767.38,0.998593,94.9812,112.878,74.5937,0.0442549,14.0187,141.133,527.206,0.947964,37.3996,4831.32,70.0591,0,0.000803257,118.05,0
32,0,0,0,0,0,27.011,24.8711,73.5475,0,7.3551,5767.38,0.998593,94.9812,112.878,74.5937,0.0442549,14.0187,141.133,527.206,0.947964,37.3996,4831.32,70.0591,0,0.000803257,118.05,0
33,0,0,0,0,0,26.985,24.8353,73.4605,0,7.35483,5749.22,0.998549,94.9545,112.829,74.6264,0.0442549,14.0187,112.643,527.206,0.950685,37.3995,4829.65,70.2238,0,0.000803353,92.4651,0
33,0,0,0,0,0,26.985,24.8353,73.4605,0,7.35483,5749.22,0.998549,94.9545,112.829,74.6264,0.0442549,14.0187,112.643,527.206,0.950685,37.3995,4829.65,70.2238,0,0.000803353,92.4651,0
34,0,0,0,0,0,26.9013,24.7729,71.5954,0,7.35488,5595.1,0.998505,94.3982,112.719,74.5388,0.0442549,14.0187,90.6967,527.206,0.970921,37.3994,4828.03,70.0771,0,0.000803519,73.8958,-1.77E-17
34,0,0,0,0,0,26.9013,24.7729,71.5954,0,7.35488,5595.1,0.998505,94.3982,112.719,74.5388,0.0442549,14.0187,90.6967,527.206,0.970921,37.3994,4828.03,70.0771,0,0.000803519,73.8958,-1.77E-17
35,0,0,0,0,0,26.7653,24.6488,73.2518,0,7.35518,5711.08,0.998461,94.7306,112.499,74.4492,0.0442549,14.0187,89.7978,527.206,0.954684,37.3991,4826.45,69.7132,0,0.000803737,77.7266,-1.77E-17
35,0,0,0,0,0,26.7653,24.6488,73.2518,0,7.35518,5711.08,0.998461,94.7306,112.499,74.4492,0.0442549,14.0187,89.7978,527.206,0.954684,37.3991,4826.45,69.7132,0,0.000803737,77.7266,-1.77E-17
36,0,0,0,0,0,26.751,24.6059,73.3101,0,7.35527,5706.69,0.998417,94.6516,112.414,74.3903,0.044258,14.0187,145.947,530.861,0.954593,37.3991,4824.78,69.887,0,0.000803871,124.575,7.07E-17
36,0,0,0,0,0,26.751,24.6059,73.3101,0,7.35527,5706.69,0.998417,94.6516,112.414,74.3903,0.044258,14.0187,145.947,530.861,0.954593,37.3991,4824.78,69.887,0,0.000803871,124.575,7.07E-17
37,0,0,0,0,0,26.7533,24.5701,75.2516,0,7.35499,5849.51,0.998373,95.084,112.343,75.3523,0.044258,14.0187,126.83,530.861,0.935716,37.399,4823.1,70.1735,0,0.000803992,104.846,0
37,0,0,0,0,0,26.7533,24.5701,75.2516,0,7.35499,5849.51,0.998373,95.084,112.343,75.3523,0.044258,14.0187,126.83,530.861,0.935716,37.399,4823.1,70.1735,0,0.000803992,104.846,0
38,0,0,0,0,0,26.6935,24.5368,73.4971,0,7.35498,5708.57,0.998329,94.5236,112.278,74.3421,0.044258,14.0187,101.727,530.861,0.952951,37.3988,4821.46,70.136,0,0.000804182,82.9447,0
38,0,0,0,0,0,26.6935,24.5368,73.4971,0,7.35498,5708.57,0.998329,94.5236,112.278,74.3421,0.044258,14.0187,101.727,530.861,0.952951,37.3988,4821.46,70.136,0,0.000804182,82.9447,0
39,0,0,0,0,0,26.6423,24.507,73.5394,0,7.35523,5707.51,0.998285,94.4769,112.22,74.3072,0.044258,14.0187,82.1355,530.861,0.952649,37.3985,4819.87,69.8272,0,0.00080443,66.7594,1.77E-17
39,0,0,0,0,0,26.6423,24.507,73.5394,0,7.35523,5707.51,0.998285,94.4769,112.22,74.3072,0.044258,14.0187,82.1355,530.861,0.952649,37.3985,4819.87,69.8272,0,0.00080443,66.7594,1.77E-17
40,0,0,0,0,0,26.6086,24.4665,73.6432,0,7.35548,5708.93,0.998242,94.4161,112.146,74.2658,0.0442379,14.0187,128.262,530.932,0.951803,37.3982,4818.26,69.5756,0,0.000804685,111.549,0
40,0,0,0,0,0,26.6086,24.4665,73.6432,0,7.35548,5708.93,0.998242,94.4161,112.146,74.2658,0.0442379,14.0187,128.262,530.932,0.951803,37.3982,4818.26,69.5756,0,0.000804685,111.549,0
41,0,0,0,0,0,26.6625,24.4607,73.727,0,7.35521,5712.89,0.998198,94.403,112.132,74.2621,0.0442379,14.0187,143.41,530.932,0.951024,37.3981,4816.57,69.889,0,0.000804848,120.35,-3.54E-17
41,0,0,0,0,0,26.6625,24.4607,73.727,0,7.35521,5712.89,0.998198,94.403,112.132,74.2621,0.0442379,14.0187,143.41,530.932,0.951024,37.3981,4816.57,69.889,0,0.000804848,120.35,-3.54E-17
42,0,0,0,0,0,26.6276,24.4561,73.7946,0,7.35513,5715.84,0.998154,94.3931,112.122,74.2616,0.0442379,14.0187,114.634,530.932,0.950448,37.3979,4814.92,70.019,0,0.000805054,93.883,0
42,0,0,0,0,0,26.6276,24.4561,73.7946,0,7.35513,5715.84,0.998154,94.3931,112.122,74.2616,0.0442379,14.0187,114.634,530.932,0.950448,37.3979,4814.92,70.019,0,0.000805054,93.883,0
43,0,0,0,0,0,26.5928,24.4455,73.8048,0,7.35534,5714.55,0.99811,94.3781,112.102,74.2531,0.0442379,14.0187,92.3244,530.932,0.950524,37.3976,4813.3,69.8447,0,0.000805325,74.9691,0
43,0,0,0,0,0,26.5928,24.4455,73.8048,0,7.35534,5714.55,0.99811,94.3781,112.102,74.2531,0.0442379,14.0187,92.3244,530.932,0.950524,37.3976,4813.3,69.8447,0,0.000805325,74.9691,0
44,0,0,0,0,0,26.5613,24.4256,73.8163,0,7.35561,5712.05,0.998066,94.3522,112.066,74.2358,0.044222,14.0187,81.0015,531.001,0.950706,37.3972,4811.72,69.4411,0,0.000805654,68.3118,-1.77E-17
44,0,0,0,0,0,26.5613,24.4256,73.8163,0,7.35561,5712.05,0.998066,94.3522,112.066,74.2358,0.044222,14.0187,81.0015,531.001,0.950706,37.3972,4811.72,69.4411,0,0.000805654,68.3118,-1.77E-17
45,0,0,0,0,0,26.6171,24.4236,73.8636,0,7.35545,5714.16,0.998022,94.3474,112.061,74.237,0.044222,14.0187,144.433,531.001,0.950322,37.397,4810.07,69.5124,0,0.000805916,123.301,0
45,0,0,0,0,0,26.6171,24.4236,73.8636,0,7.35545,5714.16,0.998022,94.3474,112.061,74.237,0.044222,14.0187,144.433,531.001,0.950322,37.397,4810.07,69.5124,0,0.000805916,123.301,0
46,0,0,0,0,0,26.6048,24.4222,73.913,0,7.35526,5716.39,0.997978,94.3431,112.058,74.2403,0.044222,14.0187,129.623,531.001,0.949926,37.3967,4808.39,69.8036,0,0.000806147,107.067,0
46,0,0,0,0,0,26.6048,24.4222,73.913,0,7.35526,5716.39,0.997978,94.3431,112.058,74.2403,0.044222,14.0187,129.623,531.001,0.949926,37.3967,4808.39,69.8036,0,0.000806147,107.067,0
47,0,0,0,0,0,26.5703,24.4134,73.9145,0,7.35542,5714.84,0.997934,94.331,112.042,74.2343,0.044222,14.0187,103.952,531.001,0.950075,37.3964,4806.76,69.7896,0,0.000806443,84.6332,1.77E-17
47,0,0,0,0,0,26.5703,24.4134,73.9145,0,7.35542,5714.84,0.997934,94.331,112.042,74.2343,0.044222,14.0187,103.952,531.001,0.950075,37.3964,4806.76,69.7896,0,0.000806443,84.6332,1.77E-17
48,0,0,0,0,0,26.5362,24.4006,73.8933,0,7.35569,5711.59,0.99789,94.3144,112.018,74.2217,0.0441973,14.0187,83.9393,531.069,0.950459,37.396,4805.16,69.5033,0,0.000806804,68.084,0
48,0,0,0,0,0,26.5362,24.4006,73.8933,0,7.35569,5711.59,0.99789,94.3144,112.018,74.2217,0.0441973,14.0187,83.9393,531.069,0.950459,37.396,4805.16,69.5033,0,0.000806804,68.084,0
49,0,0,0,0,0,26.5601,24.3841,73.9316,0,7.3557,5711.41,0.997846,94.2906,111.988,74.2085,0.0441973,14.0187,120.313,531.069,0.950275,37.3956,4803.57,69.1924,0,0.000807191,104.838,0
49,0,0,0,0,0,26.5601,24.3841,73.9316,0,7.3557,5711.41,0.997846,94.2906,111.988,74.2085,0.0441973,14.0187,120.313,531.069,0.950275,37.3956,4803.57,69.1924,0,0.000807191,104.838,0
50,0,0,0,0,0,26.5761,24.3809,73.9835,0,7.35538,5713.75,0.997803,94.283,111.981,74.209,0.0441973,14.0187,144.861,531.069,0.949824,37.3953,4801.89,69.4837,0,0.000807481,121.896,0
50,0,0,0,0,0,26.5761,24.3809,73.9835,0,7.35538,5713.75,0.997803,94.283,111.981,74.209,0.0441973,14.0187,144.861,531.069,0.949824,37.3953,4801.89,69.4837,0,0.000807481,121.896,0
51,0,0,0,0,0,26.5393,24.3717,73.9973,0,7.35547,5713.05,0.997759,94.2689,111.964,74.2023,0.0441973,14.0187,117.23,531.069,0.94981,37.395,4800.23,69.6498,0,0.000807802,96.0266,0
51,0,0,0,0,0,26.5393,24.3717,73.9973,0,7.35547,5713.05,0.997759,94.2689,111.964,74.2023,0.0441973,14.0187,117.23,531.069,0.94981,37.395,4800.23,69.6498,0,0.000807802,96.0266,0
52,0,0,0,0,0,26.5024,24.3572,73.9779,0,7.35573,5709.85,0.997715,94.2492,111.938,74.1871,0.0441973,14.0187,94.3709,531.069,0.950153,37.3945,4798.62,69.5045,0,0.000808192,76.5675,0
52,0,0,0,0,0,26.5024,24.3572,73.9779,0,7.35573,5709.85,0.997715,94.2492,111.938,74.1871,0.0441973,14.0187,94.3709,531.069,0.950153,37.3945,4798.62,69.5045,0,0.000808192,76.5675,0
53,0,0,0,0,0,26.5062,24.3447,74.0073,0,7.3559,5708.82,0.997671,94.2183,111.899,74.167,0.0441759,14.0187,76.4633,531.139,0.950031,37.394,4797.04,69.116,0,0.000808646,62.1548,0
53,0,0,0,0,0,26.5062,24.3447,74.0073,0,7.3559,5708.82,0.997671,94.2183,111.899,74.167,0.0441759,14.0187,76.4633,531.139,0.950031,37.394,4797.04,69.116,0,0.000808646,62.1548,0
54,0,0,0,0,0,26.5412,24.3319,74.0629,0,7.35553,5711.41,0.997627,94.2089,111.891,74.1657,0.0441759,14.0187,142.101,531.139,0.949521,37.3936,4795.41,69.1017,0,0.000809054,121.632,0
54,0,0,0,0,0,26.5412,24.3319,74.0629,0,7.35553,5711.41,0.997627,94.2089,111.891,74.1657,0.0441759,14.0187,142.101,531.139,0.949521,37.3936,4795.41,69.1017,0,0.000809054,121.632,0
55,0,0,0,0,0,26.5031,24.324,74.0912,0,7.3555,5711.84,0.997583,94.1954,111.876,74.1602,0.0441759,14.0187,132.606,531.139,0.949325,37.3933,4793.73,69.4066,0,0.00080941,109.647,0
55,0,0,0,0,0,26.5031,24.324,74.0912,0,7.3555,5711.84,0.997583,94.1954,111.876,74.1602,0.0441759,14.0187,132.606,531.139,0.949325,37.3933,4793.73,69.4066,0,0.00080941,109.647,0
56,0,0,0,0,0,26.4652,24.3096,74.0761,0,7.35575,5708.97,0.997539,94.1754,111.849,74.145,0.0441759,14.0187,106.236,531.139,0.949609,37.3928,4792.09,69.4223,0,0.000809828,86.4901,0
56,0,0,0,0,0,26.4652,24.3096,74.0761,0,7.35575,5708.97,0.997539,94.1754,111.849,74.145,0.0441759,14.0187,106.236,531.139,0.949609,37.3928,4792.09,69.4223,0,0.000809828,86.4901,0
57,0,0,0,0,0,26.4482,24.2961,74.0684,0,7.35595,5706.76,0.997495,94.1562,111.824,74.1301,0.0441724,14.0187,85.7514,531.209,0.949791,37.3923,4790.5,69.159,0,0.000810315,69.4784,0
57,0,0,0,0,0,26.4482,24.2961,74.0684,0,7.35595,5706.76,0.997495,94.1562,111.824,74.1301,0.0441724,14.0187,85.7514,531.209,0.949791,37.3923,4790.5,69.159,0,0.000810315,69.4784,0
58,0,0,0,0,0,26.4998,24.282,74.149,0,7.35574,5709.69,0.997452,94.1321,111.798,74.1195,0.0441724,14.0187,110.754,531.209,0.949084,37.3917,4788.92,68.7984,0,0.000810845,96.6087,0
58,0,0,0,0,0,26.4998,24.282,74.149,0,7.35574,5709.69,0.997452,94.1321,111.798,74.1195,0.0441724,14.0187,110.754,531.209,0.949084,37.3917,4788.92,68.7984,0,0.000810845,96.6087,0
